"GSM1359146" "GSM1359147" "GSM1359148" "GSM1359149" "GSM1359150" "GSM1359151" "GSM1359152" "GSM1359153"
"AT1G31530" 39 41 49 95 70 82 90 42
"AT1G31540" 144 246 273 660 228 252 346 266
"AT1G31550" 1953 1889 895 1121 1358 871 857 1061
"AT1G31570" 0 0 0 0 0 2 3 1
"AT1G31580" 334 320 168 640 273 546 554 315
"AT1G31600" 2100 1848 1909 2164 1692 1533 2124 1544
"AT1G31620" 0 0 1 0 0 0 0 0
"AT1G31630" 0 0 0 0 0 0 0 0
"AT1G31640" 0 0 0 0 0 0 0 0
"AT1G31650" 2684 2274 2417 2793 1882 1645 1941 2038
"AT1G31660" 3021 3286 2286 2038 2123 1381 2406 2061
"AT1G31670" 0 0 0 0 0 0 0 0
"AT1G31690" 0 0 0 0 0 0 0 0
"AT1G31710" 3 4 9 11 11 3 7 10
"AT1G31720" 7 10 5 4 11 8 19 13
"AT1G31730" 4361 3723 3250 3957 3150 2392 3418 3570
"AT1G31740" 0 0 2 20 0 2 3 1
"AT1G31750" 3 13 15 13 10 13 42 39
"AT1G31760" 1091 876 1060 1325 751 689 968 543
"AT1G31770" 1145 871 607 550 989 499 1111 927
"AT1G31772" 0 0 5 0 0 2 2 0
"AT1G31780" 2773 2665 1874 2246 1344 1497 1988 2071
"AT1G31790" 172 152 170 175 162 127 128 192
"AT1G31800" 2108 2005 1135 1393 1435 1069 1449 2092
"AT1G31810" 2124 2016 1589 1615 921 1257 1507 1250
"AT1G31812" 12233 10262 9018 12020 9266 10640 13459 12449
"AT1G31814" 298 227 346 354 235 221 258 212
"AT1G31817" 1861 1693 1048 974 1185 763 1153 1204
"AT1G31820" 28 28 60 110 36 58 144 58
"AT1G31830" 1924 1577 2137 2725 1951 1434 1802 1850
"AT1G31835" 74 59 82 148 94 62 88 70
"AT1G31840" 199 192 147 124 144 110 132 113
"AT1G31850" 7462 7375 4437 3787 4015 5820 8928 7378
"AT1G31860" 1708 1760 1656 2045 1487 1024 1442 1563
"AT1G31870" 1753 1516 1532 1765 1165 1097 1443 1379
"AT1G31875" 0 0 0 0 0 0 0 0
"AT1G31880" 418 349 520 467 328 228 301 319
"AT1G31885" 0 1 0 1 2 2 0 2
"AT1G31900" 18 24 5 7 4 6 11 4
"AT1G31910" 9685 8496 6673 7550 6489 5418 7711 6898
"AT1G31920" 482 359 308 469 344 239 335 400
"AT1G31930" 3806 3624 3909 4242 2869 2779 3739 3448
"AT1G31935" 87 47 81 113 63 82 69 74
"AT1G31940" 271 254 256 254 179 190 283 345
"AT1G31950" 79 49 80 95 86 40 57 55
"AT1G31960" 0 0 0 0 0 0 0 0
"AT1G31970" 7977 8104 7750 8080 6136 5366 7357 5267
"AT1G31983" 0 0 0 0 0 0 0 1
"AT1G31990" 15 21 39 18 24 14 66 59
"AT1G31993" 0 0 0 0 0 0 0 0
"AT1G32000" 0 0 0 0 0 0 0 0
"AT1G32010" 0 0 0 0 0 0 0 0
"AT1G32020" 0 0 0 0 0 0 0 0
"AT1G32030" 0 0 1 0 0 1 0 0
"AT1G32040" 0 0 0 0 0 0 0 0
"AT1G32045" 0 0 0 0 0 0 0 0
"AT1G32049" 0 3 0 0 0 0 0 3
"AT1G32050" 7653 7012 6496 8194 5214 5227 6775 5860
"AT1G32060" 3503 2718 3171 9121 4333 2551 2832 6343
"AT1G32070" 1108 958 820 1060 929 622 775 1078
"AT1G32080" 1597 1540 413 572 762 522 1257 1237
"AT1G32090" 3533 3513 2603 2146 2906 2610 3859 2946
"AT1G32100" 80 66 34 22 82 70 122 119
"AT1G32110" 0 0 0 0 0 0 0 0
"AT1G32120" 1207 1170 2150 2882 1302 1567 1760 1581
"AT1G32130" 3465 3231 3212 3934 2999 2693 3500 3236
"AT1G32140" 3 1 0 2 0 0 4 1
"AT1G32150" 1149 1099 1047 1281 860 903 1163 945
"AT1G32160" 1230 1081 1132 1860 1117 928 1168 1310
"AT1G32170" 83 104 112 234 143 237 284 800
"AT1G32172" 47 43 18 14 29 19 34 21
"AT1G32180" 10 8 14 21 12 11 21 7
"AT1G32190" 1835 1882 2087 2636 1155 1014 1387 1118
"AT1G32200" 1656 1339 1317 1683 1085 889 1149 1481
"AT1G32210" 3708 3438 2754 2963 2725 2033 3318 2869
"AT1G32220" 945 835 469 701 625 455 668 894
"AT1G32225" 0 1 1 0 0 0 0 0
"AT1G32230" 8486 7522 7197 8939 7191 6527 9878 7471
"AT1G32240" 878 675 533 600 481 337 406 547
"AT1G32250" 2 1 0 0 0 0 1 1
"AT1G32260" 677 554 582 740 672 469 582 705
"AT1G32270" 1 0 0 0 1 0 0 0
"AT1G32280" 24 25 39 52 33 40 42 43
"AT1G32290" 0 0 0 0 0 0 0 0
"AT1G32300" 931 726 505 539 606 889 1174 806
"AT1G32310" 426 358 383 482 382 268 386 336
"AT1G32320" 1 1 1 2 1 3 2 0
"AT1G32330" 893 785 719 626 660 540 714 612
"AT1G32337" 0 0 0 0 0 0 0 0
"AT1G32340" 824 665 880 1047 797 605 771 887
"AT1G32350" 0 1 1 0 6 0 8 1
"AT1G32360" 1667 1564 1921 2902 1259 1457 1692 1578
"AT1G32361" 0 0 0 1 0 0 0 0
"AT1G32370" 623 531 780 1104 632 553 735 567
"AT1G32375" 69 86 60 33 30 38 61 30
"AT1G32380" 1537 1424 1185 1391 1156 801 1150 1035
"AT1G32385" 9 10 7 8 5 1 5 6
"AT1G32390" 0 1 5 2 4 2 6 2
"AT1G32400" 4330 4166 3812 4879 3001 2623 3497 3347
"AT1G32410" 811 667 494 776 641 596 862 806
"AT1G32415" 292 265 193 239 247 135 189 193
"AT1G32420" 0 0 0 0 0 1 0 0
"AT1G32430" 0 3 0 5 1 1 2 1
"AT1G32440" 763 772 373 447 457 375 638 537
"AT1G32450" 33 11 18 75 21 21 68 76
"AT1G32460" 1025 813 1132 2243 1432 1517 1479 1647
"AT1G32470" 4711 3946 2352 3694 3837 2199 2765 3332
"AT1G32480" 0 0 0 0 0 1 0 0
"AT1G32490" 3824 3592 4596 5295 3297 2762 3292 3380
"AT1G32500" 1639 1509 1001 1044 875 811 1278 1206
"AT1G32505" 0 0 0 0 0 0 0 0
"AT1G32510" 3 0 2 1 5 2 8 14
"AT1G32520" 133 91 130 280 121 94 166 119
"AT1G32530" 1282 937 1295 1568 1198 1069 1239 1208
"AT1G32540" 885 490 659 497 800 678 947 1165
"AT1G32550" 562 542 195 323 416 275 416 586
"AT1G32560" 1 0 3 1 3 0 9 11
"AT1G32570" 23 39 39 47 48 25 41 31
"AT1G32580" 3072 2943 2356 2963 1983 1569 2100 2406
"AT1G32582" 0 0 0 0 0 1 0 0
"AT1G32583" 6 5 12 9 14 10 12 8
"AT1G32585" 2 2 2 0 0 2 2 3
"AT1G32590" 0 0 0 0 1 0 0 0
"AT1G32600" 1 4 2 7 2 8 8 3
"AT1G32610" 250 206 274 343 233 155 197 216
"AT1G32620" 0 0 0 0 0 0 0 0
"AT1G32630" 338 316 354 441 302 225 355 264
"AT1G32640" 12447 21545 12440 17406 8008 12504 15832 9844
"AT1G32650" 0 0 0 0 0 0 0 0
"AT1G32660" 0 2 2 4 0 1 2 3
"AT1G32670" 16 18 21 19 2 14 14 0
"AT1G32680" 0 0 0 0 0 0 0 0
"AT1G32690" 88 118 47 67 64 59 88 75
"AT1G32700" 757 637 2438 4480 1669 1917 1327 1955
"AT1G32710" 1 0 0 1 3 0 0 0
"AT1G32713" 1 0 0 0 0 0 0 0
"AT1G32720" 0 0 0 0 0 0 0 0
"AT1G32730" 680 644 493 458 366 297 406 366
"AT1G32740" 314 181 146 117 240 170 267 274
"AT1G32750" 4345 3978 5500 5670 3156 3524 4061 3312
"AT1G32760" 373 317 370 539 304 358 458 407
"AT1G32763" 0 0 0 0 0 0 1 0
"AT1G32770" 0 0 0 0 0 0 0 0
"AT1G32780" 8 3 6 11 7 2 11 10
"AT1G32790" 4129 3163 5931 8498 3594 3526 3865 4182
"AT1G32810" 2459 2255 3047 4219 1617 1891 2331 1701
"AT1G32820" 0 0 0 0 0 0 0 0
"AT1G32830" 0 0 0 0 0 0 0 0
"AT1G32840" 0 0 0 0 0 0 0 0
"AT1G32850" 1 2 1 3 4 3 7 2
"AT1G32860" 360 460 174 141 223 198 367 284
"AT1G32870" 552 508 1441 1577 731 676 818 747
"AT1G32880" 3 3 51 25 16 13 16 11
"AT1G32890" 0 0 1 2 0 0 0 0
"AT1G32900" 932 1822 1156 3688 770 724 2550 1929
"AT1G32910" 9 20 11 17 47 18 22 13
"AT1G32920" 2725 4208 1662 2461 1751 2581 3655 2875
"AT1G32928" 471 585 316 673 315 423 553 416
"AT1G32930" 1879 1700 1631 1689 1597 1315 1539 1582
"AT1G32940" 347 230 306 324 273 192 243 371
"AT1G32950" 8 7 38 19 6 10 20 28
"AT1G32960" 1 3 2 2 3 1 6 18
"AT1G32970" 0 0 0 0 0 0 0 0
"AT1G32975" 0 0 0 0 0 0 0 0
"AT1G32980" 0 0 0 0 0 0 0 0
"AT1G32990" 3559 3405 1505 1733 2356 1608 2311 3089
"AT1G32992" 1 0 0 0 0 0 0 0
"AT1G33000" 0 0 0 0 0 0 0 0
"AT1G33010" 0 0 0 0 0 0 0 0
"AT1G33020" 0 0 0 0 0 0 0 0
"AT1G33030" 0 0 0 0 5 0 1 1
"AT1G33040" 4581 4520 2145 2345 3084 2226 4275 3361
"AT1G33050" 2582 1943 5572 7983 3044 3210 3164 2981
"AT1G33055" 26 3 30 73 52 47 48 86
"AT1G33060" 1004 967 1801 2474 975 928 1292 843
"AT1G33070" 0 0 0 0 0 0 0 0
"AT1G33080" 136 98 210 170 157 94 108 147
"AT1G33090" 0 0 0 0 0 0 6 0
"AT1G33100" 1 3 0 2 0 2 2 0
"AT1G33102" 5 7 3 22 8 7 11 9
"AT1G33110" 465 364 525 2016 560 500 1109 510
"AT1G33120" 8123 7582 5575 5926 5389 3617 5830 6128
"AT1G33130" 0 0 0 0 0 0 0 0
"AT1G33135" 0 0 0 0 0 0 0 0
"AT1G33140" 7683 6937 5325 5126 5640 3282 4947 6370
"AT1G33160" 0 5 13 1 2 2 1 0
"AT1G33170" 4208 4129 2818 2160 3265 1670 3003 3932
"AT1G33180" 3 9 5 6 2 5 4 4
"AT1G33190" 0 0 0 0 0 0 0 0
"AT1G33200" 1 0 0 0 0 0 0 0
"AT1G33220" 0 0 0 0 0 1 0 0
"AT1G33230" 1790 1888 1704 1939 1539 1229 1935 1772
"AT1G33240" 1864 1652 1218 1054 1376 1104 2060 2543
"AT1G33250" 1595 1381 2258 2854 1193 1225 1569 1436
"AT1G33260" 122 91 96 71 85 49 88 53
"AT1G33265" 1150 1013 1160 1256 924 502 763 883
"AT1G33270" 928 776 1090 1296 832 735 943 797
"AT1G33280" 0 0 0 1 0 0 0 0
"AT1G33290" 1266 1014 1865 2688 1385 1071 1078 1176
"AT1G33300" 0 0 0 0 0 0 0 0
"AT1G33320" 0 0 0 0 0 0 0 0
"AT1G33330" 442 360 291 335 247 207 337 296
"AT1G33340" 16 13 20 10 23 18 17 20
"AT1G33350" 312 259 263 300 254 189 248 198
"AT1G33360" 1405 1173 1024 1265 839 852 1071 1038
"AT1G33370" 0 0 0 0 0 0 0 0
"AT1G33380" 0 0 0 0 0 0 0 0
"AT1G33390" 1751 1675 1317 1223 1117 955 1495 1017
"AT1G33400" 1346 1070 1469 1793 1196 920 1209 1004
"AT1G33410" 6017 5624 5848 6364 3664 3914 4526 4140
"AT1G33415" 173 140 223 237 189 143 158 167
"AT1G33420" 1561 1606 1355 1685 1272 1141 1715 1237
"AT1G33430" 340 55 47 104 61 36 59 78
"AT1G33440" 15 17 9 9 10 15 41 48
"AT1G33450" 0 0 0 0 0 0 0 0
"AT1G33460" 0 0 0 0 0 0 0 0
"AT1G33470" 9079 10469 5063 4589 5723 5453 8328 8504
"AT1G33475" 39 37 87 164 101 53 38 59
"AT1G33480" 902 688 570 698 738 511 571 682
"AT1G33490" 962 794 977 1173 829 670 824 898
"AT1G33500" 42 61 24 21 38 18 41 42
"AT1G33510" 0 0 0 2 0 1 2 1
"AT1G33520" 2758 2316 2751 3309 2802 2386 2924 2351
"AT1G33530" 1 0 2 0 0 2 1 1
"AT1G33540" 0 1 0 0 0 1 0 0
"AT1G33550" 0 0 0 0 0 0 0 0
"AT1G33560" 662 898 361 414 161 669 907 664
"AT1G33570" 0 0 0 0 0 0 0 0
"AT1G33580" 0 0 0 0 0 0 0 0
"AT1G33590" 8066 6475 8115 4542 5914 7076 7128 6092
"AT1G33600" 695 1215 620 428 274 650 1043 919
"AT1G33607" 1 0 1 0 0 0 0 0
"AT1G33610" 48 63 77 141 33 106 110 85
"AT1G33612" 53 52 44 36 54 28 44 41
"AT1G33615" 67 59 97 83 72 75 73 50
"AT1G33640" 16 8 22 22 21 15 21 2
"AT1G33660" 12 8 11 22 12 11 21 9
"AT1G33670" 0 0 0 0 0 0 0 0
"AT1G33680" 5274 4492 6234 9638 4307 3926 5371 4671
"AT1G33700" 9 15 49 52 18 4 11 42
"AT1G33709" 0 0 0 0 0 0 0 0
"AT1G33710" 0 0 0 0 0 0 0 0
"AT1G33720" 4 8 3 7 1 0 0 1
"AT1G33730" 1 1 1 2 0 1 2 1
"AT1G33740" 8 1 5 14 7 6 3 3
"AT1G33743" 0 0 0 1 0 1 0 0
"AT1G33750" 43 42 13 14 7 2 3 2
"AT1G33760" 134 327 195 315 54 76 120 30
"AT1G33770" 14 15 43 56 30 22 45 71
"AT1G33780" 1344 1231 1300 1734 1118 1049 1245 1167
"AT1G33785" 0 0 22 66 3 3 3 3
"AT1G33790" 414 543 2341 5626 964 1103 1024 1130
"AT1G33800" 54 48 28 29 36 34 58 57
"AT1G33810" 1904 1682 1340 1730 1472 947 1412 1505
"AT1G33811" 39 24 4 4 21 28 51 108
"AT1G33813" 0 0 0 0 0 0 0 0
"AT1G33817" 0 0 1 0 2 0 0 0
"AT1G33820" 0 0 0 0 0 0 0 0
"AT1G33830" 0 0 0 0 0 0 0 0
"AT1G33835" 0 1 0 0 0 0 0 0
"AT1G33840" 12 3 3 3 2 22 8 31
"AT1G33850" 5 2 2 2 3 12 2 4
"AT1G33855" 0 0 0 0 0 0 0 0
"AT1G33860" 1 1 1 0 1 1 0 0
"AT1G33870" 0 0 0 0 0 0 0 0
"AT1G33880" 0 0 0 0 0 0 0 0
"AT1G33890" 0 0 0 0 0 0 0 0
"AT1G33900" 1 0 0 0 0 1 0 0
"AT1G33910" 0 0 0 0 0 0 0 0
"AT1G33920" 0 0 0 0 0 0 0 0
"AT1G33925" 0 0 0 0 0 0 0 0
"AT1G33930" 68 49 39 51 59 14 17 16
"AT1G33940" 9 14 4 9 10 8 9 16
"AT1G33950" 0 0 0 0 0 0 0 0
"AT1G33960" 0 0 0 0 0 0 0 1
"AT1G33970" 1254 1839 2076 1167 1315 1556 3070 1713
"AT1G33980" 3631 2983 3585 4814 2283 2390 3083 2195
"AT1G33990" 2186 1858 2809 3710 1875 1742 2132 2178
"AT1G34000" 494 470 647 1470 566 607 661 964
"AT1G34010" 875 757 691 995 749 533 725 598
"AT1G34020" 1084 1058 906 1094 710 603 924 956
"AT1G34030" 8411 8938 6018 5885 7254 4041 6727 6761
"AT1G34040" 116 96 47 59 31 44 59 46
"AT1G34041" 0 0 2 1 0 0 0 0
"AT1G34042" 0 0 0 0 0 1 0 1
"AT1G34044" 10 7 8 5 8 8 5 6
"AT1G34046" 0 0 0 0 0 0 0 0
"AT1G34047" 0 0 0 0 0 0 0 0
"AT1G34050" 0 0 0 0 0 0 0 0
"AT1G34060" 88 83 161 144 73 60 81 58
"AT1G34065" 750 666 542 670 648 436 569 667
"AT1G34070" 0 0 0 0 0 0 0 0
"AT1G34080" 0 0 0 0 0 0 0 0
"AT1G34090" 0 0 0 0 0 0 0 0
"AT1G34095" 69 164 267 127 265 119 402 560
"AT1G34097" 0 0 0 0 0 0 0 1
"AT1G34100" 17 9 37 56 24 21 14 22
"AT1G34110" 1140 921 1190 1499 1026 874 1176 894
"AT1G34120" 536 411 446 629 462 357 456 429
"AT1G34130" 4848 4559 3064 3239 3291 2440 3784 3769
"AT1G34140" 0 0 0 0 0 0 0 0
"AT1G34150" 745 636 1058 1241 825 655 703 630
"AT1G34160" 562 510 398 386 474 293 384 384
"AT1G34170" 0 0 0 0 0 0 1 0
"AT1G34180" 47 33 49 62 39 52 58 79
"AT1G34190" 2671 2263 2478 2929 1961 1730 2395 2375
"AT1G34200" 707 576 705 813 565 575 804 523
"AT1G34210" 3363 2702 2091 2758 2198 2692 3905 2552
"AT1G34220" 1094 962 1230 1434 944 862 1071 1264
"AT1G34230" 0 0 0 0 0 0 0 0
"AT1G34240" 0 0 0 0 0 0 0 0
"AT1G34245" 201 148 106 66 155 44 74 55
"AT1G34250" 3 1 2 2 0 0 1 0
"AT1G34260" 782 759 568 586 335 537 840 630
"AT1G34270" 828 757 609 755 559 499 774 568
"AT1G34280" 0 0 0 0 0 0 0 0
"AT1G34281" 0 0 0 0 0 0 0 0
"AT1G34290" 0 0 0 0 0 0 0 0
"AT1G34300" 1038 798 1114 1397 852 877 1086 896
"AT1G34310" 0 0 0 0 0 0 1 1
"AT1G34315" 61 37 50 52 108 64 63 49
"AT1G34320" 3403 2840 2863 3753 2481 2255 2643 2485
"AT1G34330" 0 0 0 0 0 0 0 0
"AT1G34340" 1677 1505 1275 1157 1076 1074 1596 1198
"AT1G34350" 926 994 713 654 549 556 817 571
"AT1G34355" 1976 1702 1440 1186 1020 833 907 921
"AT1G34360" 764 778 560 534 397 430 677 531
"AT1G34370" 2433 2131 2847 4294 1877 1707 2028 2344
"AT1G34380" 415 368 276 251 290 179 238 295
"AT1G34390" 0 0 0 0 0 0 0 0
"AT1G34392" 0 0 0 0 0 0 1 0
"AT1G34400" 0 0 0 0 0 0 0 0
"AT1G34405" 0 0 0 0 0 0 0 0
"AT1G34410" 0 0 0 0 1 0 0 0
"AT1G34418" 1937 1880 2216 2637 1935 1801 1821 1646
"AT1G34419" 0 0 0 0 0 0 0 0
"AT1G34420" 55 82 121 120 84 78 110 52
"AT1G34430" 4735 4129 2532 2757 2876 2391 4096 4155
"AT1G34440" 0 0 1 1 0 0 0 0
"AT1G34460" 257 228 175 200 208 159 210 153
"AT1G34470" 1048 860 816 866 742 589 835 820
"AT1G34480" 6 8 3 1 5 3 7 7
"AT1G34490" 0 0 0 0 0 0 0 0
"AT1G34500" 0 0 0 0 0 0 0 0
"AT1G34510" 0 0 0 0 0 0 0 0
"AT1G34520" 0 0 0 0 0 0 0 0
"AT1G34530" 0 0 1 0 0 0 0 0
"AT1G34540" 0 0 0 0 0 0 0 1
"AT1G34545" 0 0 0 0 0 0 0 0
"AT1G34550" 2523 2585 1573 1776 1378 1322 2333 1632
"AT1G34560" 0 0 0 0 0 0 0 1
"AT1G34570" 389 352 354 406 298 192 238 230
"AT1G34575" 54 34 34 33 20 32 19 33
"AT1G34580" 59 23 127 271 114 88 71 87
"AT1G34590" 2 0 1 0 0 2 0 0
"AT1G34600" 0 0 0 0 0 0 0 0
"AT1G34610" 0 0 0 0 0 0 0 0
"AT1G34620" 0 0 0 0 0 0 0 0
"AT1G34630" 569 568 704 824 653 481 603 1016
"AT1G34640" 896 691 453 666 443 479 592 458
"AT1G34650" 3 3 4 3 4 5 3 2
"AT1G34660" 0 1 5 3 5 4 11 5
"AT1G34670" 0 0 0 0 0 0 0 1
"AT1G34680" 0 0 0 0 0 0 0 0
"AT1G34690" 0 0 0 0 0 0 0 0
"AT1G34700" 0 0 0 0 0 0 0 0
"AT1G34710" 0 0 0 0 0 0 0 0
"AT1G34720" 0 0 0 0 0 0 0 0
"AT1G34730" 0 0 0 0 0 0 0 0
"AT1G34740" 0 0 0 0 0 0 0 0
"AT1G34750" 316 265 219 274 209 251 372 251
"AT1G34760" 80 78 89 199 60 129 166 116
"AT1G34770" 953 946 578 599 697 532 724 568
"AT1G34780" 1139 1015 1311 1650 1101 949 1123 1165
"AT1G34790" 93 49 56 72 98 80 106 122
"AT1G34792" 0 1 0 0 0 0 0 0
"AT1G34795" 0 0 0 0 0 0 0 0
"AT1G34797" 0 0 0 0 0 0 0 0
"AT1G34800" 0 0 0 0 0 0 0 0
"AT1G34803" 0 0 0 0 0 0 0 0
"AT1G34805" 0 0 0 0 0 0 0 0
"AT1G34808" 0 0 0 0 0 0 0 0
"AT1G34810" 0 0 0 0 0 0 0 0
"AT1G34813" 0 0 0 0 0 0 0 0
"AT1G34815" 0 0 0 0 0 0 0 0
"AT1G34818" 0 0 0 0 0 0 0 0
"AT1G34820" 0 0 0 0 0 0 0 0
"AT1G34823" 0 0 0 0 0 0 0 0
"AT1G34825" 0 0 0 0 0 0 0 0
"AT1G34828" 0 0 0 0 0 0 0 0
"AT1G34830" 0 0 0 0 0 0 0 0
"AT1G34836" 0 0 0 0 0 0 0 0
"AT1G34840" 0 0 0 0 0 0 0 0
"AT1G34842" 0 3 0 1 3 0 2 0
"AT1G34844" 58 46 47 50 45 25 31 50
"AT1G34850" 0 0 0 0 0 0 0 0
"AT1G34860" 0 0 0 0 0 0 0 0
"AT1G34904" 0 0 1 0 0 0 0 1
"AT1G34910" 0 0 0 0 0 0 0 0
"AT1G34930" 0 0 0 0 0 0 0 0
"AT1G34967" 0 0 1 0 0 1 0 1
"AT1G35030" 0 0 0 0 0 0 0 0
"AT1G35035" 0 1 0 0 0 0 0 0
"AT1G35040" 0 0 0 0 0 0 0 0
"AT1G35050" 0 0 0 0 0 0 0 0
"AT1G35060" 0 0 0 0 0 0 0 1
"AT1G35080" 0 0 0 0 0 0 0 0
"AT1G35090" 0 0 0 0 0 0 0 0
"AT1G35100" 0 0 0 0 0 0 0 0
"AT1G35110" 1 1 0 0 0 1 0 1
"AT1G35112" 158 141 109 76 112 107 147 97
"AT1G35115" 3657 3557 2356 2519 2726 2425 3703 2351
"AT1G35120" 1 1 11 10 6 3 5 6
"AT1G35130" 15 8 59 59 59 39 24 74
"AT1G35140" 662 1484 264 775 237 1075 3115 1490
"AT1G35143" 0 0 0 0 0 0 0 0
"AT1G35146" 0 0 0 0 0 0 0 0
"AT1G35150" 0 0 0 0 0 0 0 0
"AT1G35160" 6903 6904 4036 4290 3913 3825 6281 4744
"AT1G35170" 51 47 26 23 39 42 63 51
"AT1G35180" 910 665 378 447 459 715 785 801
"AT1G35181" 0 0 0 0 0 0 0 0
"AT1G35183" 5 4 1 3 5 0 3 7
"AT1G35186" 0 0 0 0 0 0 0 1
"AT1G35190" 204 107 118 138 105 180 343 284
"AT1G35200" 4 1 4 6 7 2 2 1
"AT1G35210" 120 315 66 82 64 79 103 65
"AT1G35220" 2344 1982 1926 1972 1501 1406 1710 1561
"AT1G35230" 23 25 27 24 12 22 39 19
"AT1G35240" 0 4 0 0 1 0 3 2
"AT1G35242" 0 0 0 0 0 0 0 0
"AT1G35250" 21 23 6 3 11 5 4 11
"AT1G35255" 16 23 10 13 6 13 19 17
"AT1G35260" 50 37 17 19 90 29 42 65
"AT1G35270" 3 3 0 3 2 0 6 4
"AT1G35280" 1 0 0 0 0 1 2 0
"AT1G35290" 90 70 27 29 74 88 231 476
"AT1G35300" 0 0 0 0 0 0 0 0
"AT1G35310" 2137 1182 1371 603 1550 866 1275 829
"AT1G35320" 673 659 315 296 667 442 720 700
"AT1G35330" 0 0 0 0 0 0 0 0
"AT1G35333" 0 0 1 0 0 0 0 0
"AT1G35340" 841 767 794 1032 725 643 731 835
"AT1G35350" 3 7 3 8 12 8 15 8
"AT1G35360" 0 0 0 0 0 0 0 0
"AT1G35365" 0 0 0 0 0 0 0 0
"AT1G35370" 0 0 0 0 0 0 0 0
"AT1G35375" 0 0 0 0 0 0 0 0
"AT1G35380" 0 0 0 0 0 0 0 0
"AT1G35390" 0 0 0 0 0 0 0 0
"AT1G35400" 0 0 1 0 0 0 2 0
"AT1G35405" 0 0 0 0 0 0 0 0
"AT1G35410" 0 0 0 0 0 0 0 0
"AT1G35420" 395 364 562 1114 483 250 372 673
"AT1G35430" 80 97 86 99 73 94 123 92
"AT1G35435" 6 10 13 20 12 20 15 6
"AT1G35440" 5 0 0 7 1 1 1 1
"AT1G35450" 0 0 0 0 0 0 1 1
"AT1G35460" 838 725 1170 1411 833 635 753 868
"AT1G35461" 0 0 0 0 0 0 0 0
"AT1G35465" 0 1 0 1 1 2 0 0
"AT1G35467" 16 16 17 19 41 23 28 44
"AT1G35470" 1102 1033 1052 1164 869 731 993 897
"AT1G35480" 0 0 0 0 0 0 0 0
"AT1G35490" 158 311 899 458 441 228 896 1061
"AT1G35500" 0 0 0 0 0 0 0 0
"AT1G35501" 0 0 0 0 0 0 0 0
"AT1G35510" 1682 1407 1614 2058 1153 977 1382 1134
"AT1G35513" 15 14 18 37 12 11 9 10
"AT1G35515" 2 8 7 9 5 4 11 10
"AT1G35516" 1295 1030 2407 3868 1719 1264 1654 1229
"AT1G35520" 0 0 0 0 0 0 0 0
"AT1G35530" 546 558 265 225 246 231 405 306
"AT1G35535" 0 0 0 0 0 0 0 0
"AT1G35537" 2 0 1 0 1 2 0 1
"AT1G35540" 0 1 3 0 1 1 2 1
"AT1G35545" 0 0 0 0 0 0 0 0
"AT1G35550" 0 0 0 0 0 0 0 0
"AT1G35560" 103 147 100 224 93 56 72 73
"AT1G35570" 0 0 0 0 0 0 0 0
"AT1G35580" 5694 4795 5587 9717 4622 4044 4661 5422
"AT1G35590" 0 0 0 0 0 0 0 0
"AT1G35600" 0 0 0 0 0 0 0 0
"AT1G35610" 1 1 3 3 5 0 1 0
"AT1G35612" 471 300 1433 2197 764 761 593 527
"AT1G35614" 0 0 0 3 0 0 0 0
"AT1G35617" 0 0 0 0 0 0 0 0
"AT1G35620" 3364 3031 2578 3299 2495 2152 3023 2712
"AT1G35625" 3 3 6 10 2 2 4 2
"AT1G35630" 1 1 0 1 1 1 0 1
"AT1G35640" 0 0 0 0 0 0 0 0
"AT1G35645" 0 0 0 0 0 0 0 0
"AT1G35647" 0 0 0 0 0 0 0 0
"AT1G35650" 0 0 0 0 0 0 0 0
"AT1G35660" 978 812 1406 1847 833 919 964 885
"AT1G35663" 0 0 0 0 0 0 0 0
"AT1G35670" 784 734 766 2049 638 611 740 820
"AT1G35680" 5512 5280 3276 4468 3768 2639 3837 5758
"AT1G35690" 0 0 0 0 0 0 0 1
"AT1G35700" 4 4 2 5 3 5 6 6
"AT1G35710" 437 398 266 354 238 245 319 175
"AT1G35720" 6341 6690 819 816 359 3010 5412 4133
"AT1G35730" 52 56 116 150 71 42 47 48
"AT1G35735" 0 0 0 0 0 0 0 0
"AT1G35740" 0 0 0 0 0 0 0 0
"AT1G35745" 0 0 1 0 0 0 0 0
"AT1G35750" 0 1 0 0 0 1 2 0
"AT1G35760" 0 0 0 0 0 0 0 0
"AT1G35770" 0 0 0 0 0 0 0 0
"AT1G35780" 3659 3444 2816 3150 2601 2142 3212 3097
"AT1G35790" 0 0 0 2 0 0 0 1
"AT1G35820" 0 0 0 0 0 0 0 0
"AT1G35830" 392 323 22 14 43 379 554 371
"AT1G35840" 0 0 0 0 0 0 0 0
"AT1G35850" 0 0 0 0 0 0 0 0
"AT1G35860" 4 2 1 1 1 1 2 6
"AT1G35870" 0 0 0 0 0 0 0 0
"AT1G35880" 0 0 0 0 0 1 0 1
"AT1G35890" 0 0 0 0 0 0 0 0
"AT1G35900" 0 0 0 0 0 0 0 0
"AT1G35910" 272 254 112 137 156 73 117 122
"AT1G35920" 0 0 0 0 0 0 0 0
"AT1G35930" 0 0 0 0 0 0 0 0
"AT1G35940" 0 0 0 0 0 0 0 0
"AT1G35950" 0 0 0 0 0 0 0 0
"AT1G35960" 0 0 0 0 0 0 0 0
