"GSM1252262" "GSM1252263" "GSM1252264" "GSM1252265" "GSM1252266" "GSM1252267" "GSM1252268" "GSM1252269"
"AT3G27025" 21 30 15 25 26 20 24 14
"AT3G27027" 32 36 65 53 30 30 35 32
"AT3G27030" 544 518 801 939 663 623 574 580
"AT3G27040" 1 0 0 0 0 0 0 0
"AT3G27050" 209 314 360 414 231 247 183 158
"AT3G27060" 254 354 339 341 204 231 175 180
"AT3G27070" 11 9 7 14 23 22 18 12
"AT3G27080" 359 486 396 357 417 406 301 305
"AT3G27090" 5374 6524 7820 7380 6891 6701 5040 6006
"AT3G27095" 3 0 4 4 2 1 3 2
"AT3G27100" 304 320 305 317 304 294 212 256
"AT3G27110" 307 318 341 356 503 492 361 434
"AT3G27120" 22 21 21 31 23 19 15 17
"AT3G27130" 7 10 20 12 6 7 5 7
"AT3G27140" 0 0 0 0 0 0 0 0
"AT3G27150" 65 66 47 67 60 37 32 42
"AT3G27160" 2372 3170 3202 3030 2656 2716 2267 2481
"AT3G27170" 279 289 395 368 217 190 341 436
"AT3G27180" 342 404 406 355 265 246 268 286
"AT3G27190" 1394 1288 1378 1322 1399 1341 1075 1238
"AT3G27200" 51 121 23 33 12 20 4 6
"AT3G27210" 310 332 362 358 269 310 226 262
"AT3G27220" 1862 526 412 410 2498 2138 3820 4383
"AT3G27230" 447 503 408 363 512 482 427 592
"AT3G27240" 1139 1259 1119 1173 1243 1166 915 1000
"AT3G27250" 26 36 13 16 3 8 1 1
"AT3G27260" 3389 3698 3743 3595 3434 3321 2755 3373
"AT3G27270" 42 61 27 27 39 35 35 15
"AT3G27280" 277 413 232 280 367 351 285 357
"AT3G27283" 0 0 0 0 0 0 0 0
"AT3G27290" 21 24 28 23 23 25 15 18
"AT3G27300" 916 1299 766 880 1047 1034 694 784
"AT3G27310" 790 852 813 828 1040 872 1007 1317
"AT3G27320" 491 570 504 521 548 554 448 463
"AT3G27321" 0 0 0 0 0 0 0 0
"AT3G27325" 952 1077 1039 898 905 920 695 818
"AT3G27327" 0 0 0 0 0 0 0 0
"AT3G27328" 0 0 0 0 0 0 0 0
"AT3G27329" 0 0 0 0 0 0 0 0
"AT3G27330" 40 51 36 42 26 41 29 36
"AT3G27331" 0 0 0 0 0 0 0 0
"AT3G27340" 551 545 404 434 441 387 338 340
"AT3G27350" 1041 1234 943 1026 858 766 503 570
"AT3G27360" 97 147 149 155 122 88 82 117
"AT3G27380" 1029 1138 1141 1185 1149 1203 913 1016
"AT3G27390" 2708 2844 3870 3629 3063 2819 2279 2804
"AT3G27400" 31 42 51 43 29 37 34 25
"AT3G27410" 0 0 0 0 0 0 0 0
"AT3G27415" 0 0 0 0 0 1 0 0
"AT3G27416" 0 0 0 0 0 0 0 0
"AT3G27420" 578 637 519 544 509 478 421 440
"AT3G27425" 0 0 0 0 0 0 0 0
"AT3G27430" 1431 1787 1473 1505 1616 1659 1145 1316
"AT3G27440" 366 411 309 323 329 310 209 249
"AT3G27450" 3 1 4 3 4 1 3 1
"AT3G27460" 192 238 189 213 247 226 164 189
"AT3G27470" 374 482 423 395 385 315 279 285
"AT3G27473" 9 9 8 9 3 3 5 5
"AT3G27480" 12 11 9 9 8 9 17 11
"AT3G27490" 11 7 8 11 15 15 17 11
"AT3G27500" 52 48 200 157 23 31 64 67
"AT3G27503" 0 0 0 1 0 0 0 0
"AT3G27510" 43 47 40 38 33 37 48 31
"AT3G27520" 87 114 101 125 122 150 113 133
"AT3G27530" 1975 2054 1949 1890 1944 1811 1639 1881
"AT3G27540" 29 26 59 43 17 21 23 27
"AT3G27550" 66 82 47 52 64 73 51 81
"AT3G27555" 0 0 0 0 0 0 0 0
"AT3G27560" 453 486 483 470 702 663 549 710
"AT3G27570" 709 722 607 604 788 809 830 1019
"AT3G27580" 544 584 1003 953 642 714 394 436
"AT3G27590" 0 0 0 0 0 1 0 0
"AT3G27600" 0 0 1 1 0 0 0 0
"AT3G27610" 627 674 539 552 611 627 476 539
"AT3G27620" 0 4 5 1 2 2 0 1
"AT3G27630" 12 18 14 14 11 9 7 6
"AT3G27640" 6 19 35 22 13 9 19 22
"AT3G27650" 71 104 64 62 97 99 85 89
"AT3G27660" 109 60 57 49 49 30 27 59
"AT3G27670" 1089 1294 1009 842 1081 1030 839 943
"AT3G27680" 0 0 0 0 0 0 0 0
"AT3G27690" 205 342 605 520 210 235 159 120
"AT3G27700" 834 906 945 842 860 835 699 898
"AT3G27710" 1 0 1 2 0 0 0 0
"AT3G27720" 0 0 0 0 0 0 0 0
"AT3G27730" 2 5 4 6 2 0 2 0
"AT3G27740" 842 984 736 801 833 875 666 710
"AT3G27750" 143 137 117 128 112 112 82 77
"AT3G27770" 12199 7465 7770 8682 13583 9114 17358 19572
"AT3G27785" 0 0 0 0 0 0 0 0
"AT3G27800" 0 0 0 0 0 0 0 0
"AT3G27809" 0 0 0 0 0 0 0 0
"AT3G27810" 0 0 1 0 0 0 0 0
"AT3G27820" 1743 1964 1785 1936 2024 1890 1283 1367
"AT3G27825" 0 0 0 0 0 0 0 0
"AT3G27830" 2106 2867 2508 2511 2507 2691 1805 1941
"AT3G27831" 3 3 1 1 4 4 4 4
"AT3G27835" 0 0 0 0 0 0 0 0
"AT3G27840" 0 0 0 0 0 0 0 0
"AT3G27845" 0 0 0 0 0 0 0 0
"AT3G27850" 3864 4304 3484 3890 3984 4040 3217 3414
"AT3G27860" 26 17 22 18 20 17 14 9
"AT3G27865" 5 7 6 5 7 4 3 6
"AT3G27870" 373 416 225 225 355 375 238 266
"AT3G27880" 151 209 171 201 222 220 161 215
"AT3G27883" 0 2 7 3 0 0 1 2
"AT3G27884" 69 153 145 147 80 92 58 58
"AT3G27886" 0 0 0 1 0 0 0 0
"AT3G27890" 843 971 898 900 990 964 624 726
"AT3G27895" 2 2 0 0 3 0 0 0
"AT3G27900" 14 19 8 7 6 5 1 5
"AT3G27906" 442 523 377 394 387 376 311 317
"AT3G27910" 0 1 0 0 0 0 0 0
"AT3G27920" 1 6 10 2 0 2 4 0
"AT3G27925" 523 729 609 543 474 528 275 357
"AT3G27930" 265 319 225 245 266 318 208 236
"AT3G27940" 23 27 15 25 71 66 44 51
"AT3G27950" 44 24 24 21 100 94 55 56
"AT3G27960" 904 1114 938 863 1204 1145 641 798
"AT3G27965" 0 0 1 0 0 0 0 0
"AT3G27968" 0 0 0 0 0 0 0 0
"AT3G27970" 17 15 3 3 11 8 7 7
"AT3G27980" 112 134 117 107 111 132 96 105
"AT3G27990" 705 751 598 579 717 647 515 614
"AT3G27997" 151 177 136 125 141 116 138 185
"AT3G27999" 0 0 0 0 0 0 0 0
"AT3G28005" 1 0 0 0 0 0 0 0
"AT3G28007" 0 0 0 0 0 0 0 0
"AT3G28010" 0 0 0 0 0 0 0 0
"AT3G28020" 0 0 0 0 0 0 0 0
"AT3G28030" 554 590 534 466 645 565 444 524
"AT3G28040" 2190 2274 2023 1965 1615 1342 1354 1458
"AT3G28050" 1639 1836 1379 1426 977 871 721 764
"AT3G28060" 0 0 0 0 0 0 0 1
"AT3G28070" 14 23 36 20 5 5 6 5
"AT3G28080" 0 1 0 1 0 0 0 1
"AT3G28100" 164 202 170 155 166 152 131 154
"AT3G28110" 1 0 0 0 0 0 0 0
"AT3G28120" 0 0 0 0 0 0 0 0
"AT3G28130" 44 81 144 109 58 60 79 94
"AT3G28140" 192 229 168 164 184 176 139 194
"AT3G28150" 56 53 52 55 47 55 43 46
"AT3G28153" 6 4 4 0 4 1 5 2
"AT3G28155" 0 1 1 2 3 2 0 1
"AT3G28157" 0 0 0 0 0 0 0 0
"AT3G28160" 88 116 65 55 143 134 112 136
"AT3G28170" 3 0 1 0 1 2 3 0
"AT3G28180" 1640 1762 3586 3305 1442 1534 1432 1934
"AT3G28190" 0 0 0 0 0 0 0 0
"AT3G28193" 1 1 3 4 0 1 2 1
"AT3G28200" 810 761 2100 2196 882 875 1004 1289
"AT3G28210" 184 261 180 185 296 285 413 545
"AT3G28216" 0 0 0 0 0 0 0 0
"AT3G28220" 0 4 3 6 3 10 0 5
"AT3G28223" 0 1 0 0 0 0 0 0
"AT3G28230" 0 0 0 0 0 0 0 0
"AT3G28240" 0 0 0 0 0 0 0 0
"AT3G28243" 0 0 0 0 0 0 0 0
"AT3G28250" 0 0 0 0 0 0 0 0
"AT3G28260" 0 0 0 0 0 0 0 0
"AT3G28270" 0 0 0 0 0 0 0 0
"AT3G28280" 0 0 0 0 0 0 0 0
"AT3G28290" 34 43 47 29 4 5 7 12
"AT3G28291" 0 0 0 0 0 0 0 0
"AT3G28295" 0 0 0 0 0 0 0 0
"AT3G28300" 32 49 42 25 9 9 5 5
"AT3G28310" 36 49 26 33 54 44 51 46
"AT3G28315" 22 36 8 3 1 0 2 0
"AT3G28320" 4 13 3 4 0 1 1 0
"AT3G28321" 0 0 0 0 0 0 0 0
"AT3G28330" 0 0 0 0 0 0 0 0
"AT3G28340" 257 265 655 627 462 499 471 619
"AT3G28345" 443 606 627 637 158 176 195 189
"AT3G28350" 4 7 6 3 8 2 5 4
"AT3G28360" 0 0 1 1 0 0 0 0
"AT3G28370" 119 123 108 115 117 120 133 159
"AT3G28380" 8 8 10 7 10 5 9 22
"AT3G28390" 0 0 1 2 0 1 0 0
"AT3G28400" 0 0 0 0 0 0 0 0
"AT3G28410" 0 0 0 0 0 0 0 0
"AT3G28412" 0 0 0 0 0 0 0 0
"AT3G28415" 0 0 0 0 0 1 0 0
"AT3G28420" 12 15 6 9 0 0 0 2
"AT3G28430" 564 646 666 584 568 604 406 496
"AT3G28440" 0 0 0 0 0 0 0 0
"AT3G28450" 659 755 637 611 858 837 651 876
"AT3G28455" 68 60 42 65 38 29 24 28
"AT3G28460" 187 198 242 195 181 174 144 160
"AT3G28470" 1 2 0 1 1 1 1 6
"AT3G28480" 499 445 342 357 887 624 1578 2100
"AT3G28490" 0 0 0 0 0 0 0 0
"AT3G28500" 8 13 4 5 5 8 4 1
"AT3G28510" 0 5 0 1 4 5 2 5
"AT3G28520" 0 0 0 0 0 0 0 0
"AT3G28530" 0 0 0 0 0 0 0 0
"AT3G28540" 12 12 11 11 25 27 10 16
"AT3G28550" 2413 2609 2071 1591 2163 2820 1795 2245
"AT3G28560" 0 0 0 0 0 0 2 4
"AT3G28570" 3 1 1 1 1 0 0 1
"AT3G28580" 26 31 21 21 165 210 111 161
"AT3G28590" 0 0 0 0 0 1 0 0
"AT3G28600" 4 6 6 11 11 5 5 10
"AT3G28610" 3 1 2 1 1 3 0 2
"AT3G28611" 1 0 0 2 3 1 0 0
"AT3G28620" 15 27 8 15 12 21 8 9
"AT3G28630" 27 41 21 28 28 29 29 27
"AT3G28640" 37 58 50 37 39 61 31 48
"AT3G28650" 17 16 7 13 31 14 25 28
"AT3G28660" 40 57 34 44 53 50 34 43
"AT3G28670" 444 522 505 539 525 507 439 496
"AT3G28674" 0 0 0 0 0 0 0 0
"AT3G28680" 0 0 0 0 0 0 0 0
"AT3G28685" 0 0 0 0 0 0 0 0
"AT3G28690" 1994 2108 1736 1699 2028 1836 1444 1725
"AT3G28695" 0 0 0 0 0 0 0 0
"AT3G28700" 265 284 232 230 242 220 212 218
"AT3G28705" 0 0 0 0 0 0 0 0
"AT3G28710" 4626 4908 4923 5017 4886 4485 4053 4450
"AT3G28715" 2281 2622 2635 2656 2549 2481 2057 2500
"AT3G28720" 675 825 737 717 727 770 576 767
"AT3G28730" 1806 1785 1792 1727 1701 1648 1449 1645
"AT3G28740" 2215 2275 2293 2304 328 320 656 781
"AT3G28750" 24 31 24 20 6 7 4 5
"AT3G28760" 49 83 78 81 29 40 25 24
"AT3G28770" 124 124 130 124 141 143 160 137
"AT3G28780" 0 0 0 1 0 0 0 0
"AT3G28790" 1 0 0 0 0 0 0 0
"AT3G28800" 0 0 0 0 0 0 0 0
"AT3G28810" 0 0 0 0 0 0 0 0
"AT3G28820" 0 2 0 0 3 4 2 4
"AT3G28830" 0 0 0 0 0 0 0 0
"AT3G28840" 8 2 3 4 6 7 5 4
"AT3G28850" 223 230 223 226 258 278 212 263
"AT3G28855" 0 0 0 0 0 0 0 0
"AT3G28857" 71 71 243 270 0 1 0 0
"AT3G28860" 5589 6451 4893 4532 3335 3283 2058 2550
"AT3G28865" 1 0 0 0 0 0 0 0
"AT3G28870" 0 0 0 0 0 0 0 0
"AT3G28880" 91 105 120 103 53 57 38 39
"AT3G28890" 1 4 1 0 3 0 2 4
"AT3G28899" 14 12 17 16 4 3 1 0
"AT3G28900" 1007 1152 977 1034 983 975 840 881
"AT3G28910" 899 878 1238 1197 512 415 573 633
"AT3G28915" 10 12 5 13 8 2 1 1
"AT3G28917" 10 12 10 12 0 1 0 0
"AT3G28918" 0 0 0 0 0 0 0 0
"AT3G28920" 652 794 738 707 530 524 414 467
"AT3G28923" 0 0 0 0 0 0 0 0
"AT3G28925" 0 0 0 0 0 0 0 0
"AT3G28930" 91 109 52 57 199 248 88 165
"AT3G28940" 2643 2946 1989 2001 3283 3270 2258 2849
"AT3G28945" 228 185 195 164 151 141 139 122
"AT3G28950" 403 509 392 406 422 372 250 291
"AT3G28955" 7 7 3 4 1 3 2 4
"AT3G28956" 145 153 126 137 142 154 102 107
"AT3G28958" 17 25 6 5 39 34 7 13
"AT3G28960" 11 14 8 17 12 9 2 9
"AT3G28970" 617 671 654 602 551 509 403 486
"AT3G28980" 0 0 0 0 0 0 0 0
"AT3G28985" 0 0 0 0 0 0 0 0
"AT3G28990" 0 0 0 0 0 0 0 0
"AT3G29000" 38 30 53 62 67 84 142 247
"AT3G29010" 74 69 70 82 71 61 43 65
"AT3G29020" 0 1 0 0 0 3 4 0
"AT3G29030" 225 233 175 204 30 33 24 54
"AT3G29032" 0 0 0 0 0 0 0 0
"AT3G29033" 0 0 0 0 0 0 0 0
"AT3G29034" 567 586 456 531 604 624 493 534
"AT3G29035" 1171 1408 1099 1147 1223 1304 807 857
"AT3G29036" 0 0 0 0 0 0 0 0
"AT3G29037" 0 0 0 0 0 0 0 0
"AT3G29040" 0 0 0 0 0 0 0 0
"AT3G29050" 0 0 0 0 0 0 0 0
"AT3G29060" 12 2 36 25 0 0 1 0
"AT3G29070" 0 0 0 0 0 0 0 0
"AT3G29075" 592 739 687 700 801 880 626 885
"AT3G29076" 0 0 0 0 0 0 0 0
"AT3G29077" 0 0 0 0 0 0 0 0
"AT3G29078" 0 0 0 0 0 0 0 0
"AT3G29080" 0 0 0 0 0 0 0 0
"AT3G29090" 441 490 378 424 478 468 345 448
"AT3G29095" 0 0 0 0 0 0 0 0
"AT3G29100" 418 438 298 288 382 351 273 287
"AT3G29105" 0 0 0 0 0 0 0 0
"AT3G29110" 1 0 0 2 2 1 2 0
"AT3G29120" 142 144 142 165 90 80 59 71
"AT3G29130" 322 333 305 281 210 269 193 199
"AT3G29140" 93 113 62 84 42 42 27 31
"AT3G29150" 0 0 0 1 0 0 0 0
"AT3G29152" 0 0 0 0 0 0 0 0
"AT3G29153" 0 0 0 0 0 0 0 0
"AT3G29156" 0 3 0 1 0 0 0 0
"AT3G29160" 1175 1255 2248 2275 1346 1402 1150 1366
"AT3G29170" 425 470 514 608 494 416 393 464
"AT3G29175" 0 0 1 0 0 0 0 0
"AT3G29180" 3191 3553 3959 3859 2631 2549 2041 2277
"AT3G29185" 1089 1360 1270 1392 1215 1157 925 976
"AT3G29187" 0 0 0 0 0 0 0 0
"AT3G29190" 5 5 7 9 23 17 18 34
"AT3G29195" 0 0 0 0 0 0 0 0
"AT3G29200" 617 785 432 496 820 908 391 444
"AT3G29205" 0 0 0 0 0 0 0 0
"AT3G29210" 0 0 0 0 0 0 0 0
"AT3G29220" 0 0 0 2 0 0 0 0
"AT3G29225" 0 0 0 0 0 0 0 0
"AT3G29230" 234 267 267 262 269 240 193 210
"AT3G29240" 24425 30793 33739 35814 35574 32374 25645 28460
"AT3G29250" 990 1779 1281 1306 714 806 429 818
"AT3G29252" 2 3 7 5 0 0 0 3
"AT3G29255" 0 0 0 0 0 0 1 0
"AT3G29260" 0 0 0 0 0 0 0 0
"AT3G29265" 0 0 0 0 0 0 0 0
"AT3G29270" 708 812 636 712 795 806 526 613
"AT3G29280" 36 63 47 52 32 31 19 18
"AT3G29290" 363 407 354 334 344 344 259 275
"AT3G29300" 1 5 3 4 0 0 1 0
"AT3G29305" 0 0 1 0 0 0 0 0
"AT3G29310" 759 874 680 651 906 837 665 821
"AT3G29320" 1119 1486 991 959 873 910 667 727
"AT3G29330" 117 130 102 111 97 123 79 92
"AT3G29340" 0 0 0 1 0 0 0 0
"AT3G29350" 659 744 683 748 683 684 468 574
"AT3G29360" 1377 1855 2535 2590 1978 2146 1645 2173
"AT3G29365" 0 0 0 0 0 0 0 0
"AT3G29370" 707 696 1459 1406 290 251 143 134
"AT3G29375" 248 278 234 255 138 167 80 95
"AT3G29380" 0 0 1 0 0 1 0 0
"AT3G29385" 0 0 0 0 0 0 0 0
"AT3G29390" 2403 2670 2283 2129 2413 2504 1830 2176
"AT3G29400" 271 285 326 332 401 410 303 466
"AT3G29410" 82 156 11 11 7 14 10 4
"AT3G29420" 0 0 0 0 0 0 0 0
"AT3G29430" 0 1 0 0 0 0 0 0
"AT3G29431" 0 0 0 0 0 0 0 0
"AT3G29440" 0 0 0 0 0 0 0 0
"AT3G29450" 0 0 0 0 0 0 0 0
"AT3G29460" 0 0 0 0 0 0 0 0
"AT3G29470" 0 0 0 0 0 0 0 0
"AT3G29480" 0 0 0 0 0 0 0 0
"AT3G29510" 0 0 0 0 0 0 0 0
"AT3G29515" 0 0 0 0 0 0 0 0
"AT3G29520" 0 0 0 0 0 0 0 0
"AT3G29525" 0 0 0 0 0 0 0 0
"AT3G29540" 0 0 0 0 0 0 0 0
"AT3G29545" 0 0 0 0 0 0 0 0
"AT3G29550" 0 1 0 0 0 0 0 0
"AT3G29560" 0 0 0 0 0 0 0 0
"AT3G29570" 13 9 6 6 0 0 0 0
"AT3G29572" 0 2 0 0 0 0 0 0
"AT3G29575" 1278 1726 2745 2567 1353 1387 1078 1278
"AT3G29577" 0 0 0 1 0 0 0 0
"AT3G29578" 0 0 0 0 0 0 0 0
"AT3G29580" 1 0 0 0 0 0 0 0
"AT3G29590" 0 2 1 0 0 0 0 0
"AT3G29595" 0 0 0 0 0 0 0 0
"AT3G29600" 0 0 0 0 0 0 0 0
"AT3G29610" 0 0 0 0 0 0 0 0
"AT3G29612" 0 0 0 0 0 0 0 0
"AT3G29615" 0 0 0 0 0 0 0 0
"AT3G29618" 0 0 0 0 0 0 0 0
"AT3G29620" 0 0 0 0 0 0 0 0
"AT3G29630" 2 3 0 0 1 0 0 1
"AT3G29632" 0 0 0 0 0 0 0 0
"AT3G29633" 0 1 3 0 0 0 0 0
"AT3G29634" 0 0 0 0 0 0 0 1
"AT3G29635" 19 38 26 18 30 29 28 29
"AT3G29636" 3 5 1 2 2 2 2 0
"AT3G29638" 4 8 7 4 4 1 2 5
"AT3G29639" 131 132 104 106 56 71 45 50
"AT3G29640" 1 0 1 1 0 0 0 0
"AT3G29641" 0 0 0 0 0 0 1 0
"AT3G29642" 1 1 2 3 4 5 6 8
"AT3G29643" 0 0 0 0 0 0 0 0
"AT3G29644" 131 115 149 183 224 221 222 226
"AT3G29647" 0 0 0 0 0 0 0 0
"AT3G29648" 1 0 0 0 0 0 0 0
"AT3G29650" 0 0 0 0 0 0 0 0
"AT3G29660" 0 0 0 0 0 0 0 0
"AT3G29670" 25 33 60 48 41 49 50 58
"AT3G29680" 13 28 16 17 12 15 14 12
"AT3G29690" 1 0 0 0 0 0 0 1
"AT3G29695" 0 0 0 0 0 0 0 0
"AT3G29700" 0 0 0 0 0 0 0 0
"AT3G29710" 0 0 0 0 0 0 0 0
"AT3G29720" 0 0 0 0 0 0 0 0
"AT3G29725" 0 0 0 0 0 0 0 0
"AT3G29727" 0 0 0 0 0 0 0 0
"AT3G29730" 0 0 0 0 0 0 0 0
"AT3G29732" 0 0 0 0 0 0 0 0
"AT3G29734" 0 0 0 0 0 0 0 0
"AT3G29736" 0 0 0 0 1 1 0 0
"AT3G29738" 0 0 0 0 0 0 0 0
"AT3G29739" 0 0 0 0 0 0 0 0
"AT3G29740" 0 0 0 0 0 0 0 0
"AT3G29750" 0 0 0 0 0 0 0 0
"AT3G29755" 0 0 0 0 0 0 0 0
"AT3G29760" 346 467 416 352 329 317 225 283
"AT3G29762" 0 0 0 0 0 0 0 0
"AT3G29763" 0 0 0 0 0 0 0 0
"AT3G29764" 0 0 0 0 0 0 0 0
"AT3G29765" 0 0 0 0 0 0 0 0
"AT3G29766" 0 0 0 0 0 0 0 0
"AT3G29767" 4 3 0 1 0 1 0 1
"AT3G29768" 0 0 0 0 0 0 0 0
"AT3G29769" 0 0 0 0 0 0 0 0
"AT3G29770" 180 172 329 327 209 197 172 211
"AT3G29771" 0 0 0 0 0 0 0 0
"AT3G29772" 0 0 1 0 0 0 0 0
"AT3G29773" 0 0 0 0 0 0 0 0
"AT3G29774" 0 0 0 0 0 0 0 0
"AT3G29775" 2 0 1 1 1 1 1 0
"AT3G29776" 93 74 76 91 90 97 93 98
"AT3G29777" 1 0 0 0 0 0 0 0
"AT3G29778" 1 0 2 0 0 0 1 0
"AT3G29779" 1 0 0 0 0 0 0 0
"AT3G29780" 25 35 29 30 12 21 12 7
"AT3G29781" 0 0 0 0 0 0 0 0
"AT3G29782" 0 0 0 0 0 0 0 0
"AT3G29783" 0 0 0 0 0 0 0 0
"AT3G29784" 0 0 0 0 0 0 0 0
"AT3G29785" 0 0 0 0 0 0 0 0
"AT3G29786" 1 1 1 0 0 1 2 0
"AT3G29787" 0 0 0 0 0 0 0 0
"AT3G29788" 13 12 5 8 6 10 5 6
"AT3G29789" 0 0 0 0 0 0 0 0
"AT3G29790" 0 0 0 0 0 0 0 0
"AT3G29791" 0 0 0 0 1 0 0 0
"AT3G29792" 0 0 0 0 0 0 0 0
"AT3G29796" 0 0 0 0 0 0 0 0
"AT3G29797" 0 0 0 0 0 0 0 0
"AT3G29798" 3 2 1 0 1 0 1 4
"AT3G29800" 0 0 0 0 0 0 0 0
"AT3G29805" 0 0 0 0 0 0 0 0
"AT3G29810" 610 611 617 611 773 737 557 652
"AT3G29820" 0 0 0 0 0 0 0 0
"AT3G29830" 0 0 0 0 0 0 0 0
"AT3G29970" 200 191 193 253 156 68 215 354
"AT3G30110" 0 0 0 0 0 0 1 0
"AT3G30120" 5 12 4 4 12 12 6 7
"AT3G30122" 215 227 144 162 155 142 98 90
"AT3G30145" 0 0 0 0 0 0 0 0
"AT3G30147" 0 0 0 0 0 0 0 0
"AT3G30150" 0 0 0 0 0 0 0 0
"AT3G30160" 0 0 0 0 0 0 0 0
"AT3G30170" 0 0 0 0 0 1 0 0
"AT3G30180" 7498 8335 79 81 8333 7398 73 105
"AT3G30183" 0 0 0 0 0 0 0 0
"AT3G30187" 0 0 0 0 0 0 0 0
"AT3G30190" 0 0 0 0 0 0 0 0
"AT3G30200" 3 0 0 0 0 0 2 0
"AT3G30210" 11 20 5 0 3 0 0 0
"AT3G30211" 0 0 0 0 0 0 0 0
"AT3G30212" 0 0 0 0 0 0 0 0
"AT3G30213" 3 2 2 0 1 3 0 0
"AT3G30214" 72 86 57 79 115 88 58 70
"AT3G30216" 0 0 0 0 0 0 0 0
"AT3G30218" 0 0 0 0 0 0 0 0
"AT3G30219" 0 0 0 0 0 0 0 0
"AT3G30220" 0 0 0 0 0 0 0 0
"AT3G30222" 0 0 0 0 0 0 0 0
"AT3G30230" 0 0 0 0 0 0 0 0
"AT3G30235" 0 0 0 0 0 0 0 0
"AT3G30240" 0 0 0 0 0 0 0 0
"AT3G30245" 0 0 0 0 0 0 0 0
"AT3G30247" 0 0 0 0 0 0 0 0
"AT3G30250" 0 0 0 0 0 0 0 0
"AT3G30260" 0 0 0 0 0 0 0 2
"AT3G30280" 0 0 0 0 0 0 0 0
"AT3G30281" 0 0 0 0 0 0 0 0
"AT3G30290" 0 0 0 0 0 0 0 0
"AT3G30300" 1024 1245 801 760 904 824 599 678
"AT3G30310" 0 0 0 1 0 0 0 0
"AT3G30320" 0 0 0 0 0 0 0 0
"AT3G30330" 0 0 0 0 0 0 0 0
"AT3G30335" 0 0 0 0 0 0 0 0
"AT3G30340" 5 9 5 5 8 9 5 6
"AT3G30345" 0 0 0 0 0 0 0 0
"AT3G30350" 66 65 54 58 32 30 32 38
"AT3G30360" 0 0 0 0 0 0 0 0
"AT3G30370" 0 0 0 0 0 0 0 0
"AT3G30380" 592 655 533 527 653 612 416 541
"AT3G30383" 0 0 0 0 0 0 0 0
"AT3G30384" 0 0 0 0 0 0 0 0
"AT3G30385" 0 0 0 0 0 0 0 0
"AT3G30386" 0 0 0 0 0 0 0 0
"AT3G30387" 0 0 0 0 0 0 0 0
"AT3G30388" 0 0 0 0 0 0 0 0
"AT3G30390" 10897 12827 9459 8971 9764 9768 5635 6359
"AT3G30391" 0 0 0 0 0 0 0 0
"AT3G30393" 0 0 0 0 1 2 2 0
"AT3G30396" 0 0 0 0 0 1 0 0
"AT3G30400" 0 0 0 0 0 0 0 0
"AT3G30405" 0 0 1 0 0 0 0 0
"AT3G30410" 0 0 0 0 0 0 0 0
"AT3G30411" 0 0 0 0 0 0 0 0
"AT3G30413" 1 0 0 0 0 0 0 0
"AT3G30415" 0 0 0 0 0 0 0 0
"AT3G30416" 0 0 0 0 0 0 0 0
"AT3G30418" 0 0 0 0 0 0 0 0
"AT3G30420" 0 0 0 0 0 0 0 0
"AT3G30430" 0 0 0 0 0 0 0 0
"AT3G30433" 0 0 0 0 0 0 0 0
"AT3G30436" 0 0 0 0 0 0 0 0
"AT3G30440" 0 0 0 0 0 0 0 0
"AT3G30450" 0 0 0 0 1 1 0 0
"AT3G30455" 0 0 0 0 1 0 0 0
"AT3G30456" 0 0 0 0 0 0 0 0
"AT3G30460" 1 0 0 1 0 0 0 0
"AT3G30465" 0 0 0 0 0 0 0 0
"AT3G30470" 0 0 0 0 0 0 0 0
"AT3G30480" 0 0 0 0 0 0 0 0
"AT3G30490" 0 0 0 0 0 0 0 0
"AT3G30500" 0 0 0 0 0 0 0 0
"AT3G30505" 0 0 0 0 0 0 0 0
"AT3G30510" 0 0 0 0 0 0 0 0
"AT3G30520" 0 0 0 0 0 0 0 0
"AT3G30530" 0 2 1 2 2 0 1 0
"AT3G30540" 0 0 0 0 0 0 0 0
"AT3G30550" 0 0 0 0 0 0 0 0
"AT3G30560" 0 0 0 0 0 0 0 0
"AT3G30570" 0 0 0 0 0 0 0 0
"AT3G30580" 5 3 10 8 4 4 2 1
"AT3G30582" 0 0 0 0 0 1 0 0
"AT3G30585" 0 0 0 0 0 0 0 0
"AT3G30587" 0 0 0 0 0 0 0 1
"AT3G30590" 0 0 0 0 0 0 0 0
"AT3G30600" 0 0 0 0 0 0 0 0
"AT3G30610" 0 0 0 0 0 0 0 0
"AT3G30620" 0 0 0 0 0 0 0 0
"AT3G30630" 0 0 0 0 0 0 0 0
"AT3G30640" 0 0 0 0 0 0 0 0
"AT3G30645" 0 0 0 0 0 0 0 0
"AT3G30650" 0 0 0 0 0 0 0 0
"AT3G30655" 0 0 0 0 0 0 0 0
"AT3G30660" 0 0 0 0 0 0 0 0
"AT3G30663" 0 0 0 0 0 1 0 0
"AT3G30665" 0 0 0 0 0 0 0 0
"AT3G30668" 0 0 0 0 0 0 0 0
"AT3G30670" 0 0 0 0 0 0 0 0
"AT3G30680" 0 0 0 0 0 0 0 0
"AT3G30685" 0 0 0 0 0 0 0 0
"AT3G30690" 1 0 0 0 0 0 0 0
"AT3G30695" 0 2 0 0 0 0 0 0
"AT3G30700" 0 0 0 0 0 0 0 0
"AT3G30703" 0 0 0 0 0 0 0 0
