"GSM1077432" "GSM1077433" "GSM1077434" "GSM1077435" "GSM1077436" "GSM1077437" "GSM1077438" "GSM1077439"
"AT1G34060" 46 44 16 6 1 0 1 1
"AT1G34065" 4 7 5 2 0 0 0 0
"AT1G34070" 0 0 0 0 9 4 3 13
"AT1G34080" 0 0 0 0 55 21 31 61
"AT1G34090" 0 0 0 0 35 8 21 22
"AT1G34095" 0 0 0 0 0 0 0 0
"AT1G34097" 0 0 0 0 0 0 0 0
"AT1G34100" 1 0 0 0 0 0 0 0
"AT1G34110" 32 30 26 9 4 0 1 2
"AT1G34120" 11 19 6 7 2 0 0 1
"AT1G34130" 44 47 21 34 1 0 1 3
"AT1G34140" 0 0 0 0 0 0 0 0
"AT1G34150" 10 17 13 6 0 0 0 1
"AT1G34160" 3 12 6 4 0 0 0 0
"AT1G34170" 0 0 0 0 24 11 19 27
"AT1G34180" 13 8 5 7 0 0 2 0
"AT1G34190" 111 131 71 52 0 1 3 1
"AT1G34200" 18 22 8 10 0 0 1 1
"AT1G34210" 6 10 8 4 1 0 0 0
"AT1G34220" 27 33 7 6 0 0 1 0
"AT1G34230" 0 0 0 0 7 1 7 13
"AT1G34240" 0 0 0 0 6 4 6 12
"AT1G34245" 0 0 0 0 1 0 0 0
"AT1G34250" 0 0 0 0 165 44 133 136
"AT1G34260" 32 53 25 24 0 0 3 2
"AT1G34270" 6 12 3 4 2 0 0 0
"AT1G34280" 0 0 0 0 0 0 0 0
"AT1G34281" 0 0 0 0 0 0 0 0
"AT1G34290" 0 0 0 0 9 0 7 6
"AT1G34300" 36 44 33 18 2 1 2 0
"AT1G34310" 0 0 0 0 29 13 31 36
"AT1G34315" 8 8 4 4 10 1 11 6
"AT1G34320" 43 67 30 30 0 0 3 0
"AT1G34330" 0 0 0 0 0 0 0 1
"AT1G34340" 0 0 2 0 0 1 0 0
"AT1G34350" 12 13 5 7 0 0 0 0
"AT1G34355" 12 8 5 3 2 0 2 0
"AT1G34360" 7 11 4 7 0 0 0 0
"AT1G34370" 176 223 187 163 5 2 5 7
"AT1G34380" 2 1 0 0 0 0 0 0
"AT1G34390" 0 0 0 0 16 10 30 47
"AT1G34392" 0 0 0 0 0 0 0 0
"AT1G34400" 0 0 0 1 5 3 4 6
"AT1G34405" 0 0 0 0 13 3 5 2
"AT1G34410" 2 1 0 1 18 14 31 43
"AT1G34418" 8 21 7 6 0 0 2 4
"AT1G34419" 0 0 0 0 0 0 0 0
"AT1G34420" 10 14 7 9 1 0 3 2
"AT1G34430" 81 93 64 60 3 0 0 1
"AT1G34440" 0 0 0 0 23 6 10 11
"AT1G34460" 3 2 0 1 22 5 9 7
"AT1G34470" 11 11 5 4 1 0 0 0
"AT1G34480" 1 0 0 0 1 0 0 0
"AT1G34490" 1 1 1 0 0 0 0 0
"AT1G34500" 2 0 0 0 0 0 0 0
"AT1G34510" 0 0 1 1 0 0 0 0
"AT1G34520" 0 0 0 0 0 0 0 0
"AT1G34530" 0 0 0 0 18 6 11 16
"AT1G34540" 4 2 1 0 0 0 1 1
"AT1G34545" 0 0 0 0 1 0 0 0
"AT1G34550" 39 51 36 23 4 0 2 1
"AT1G34560" 0 0 0 0 0 0 0 0
"AT1G34570" 4 2 5 4 0 0 0 0
"AT1G34575" 0 0 0 0 0 0 0 0
"AT1G34580" 0 0 0 0 0 0 1 1
"AT1G34590" 0 0 0 0 31 12 24 34
"AT1G34600" 0 0 0 0 79 32 65 66
"AT1G34610" 0 0 0 0 22 31 52 70
"AT1G34620" 0 0 1 0 22 13 36 45
"AT1G34630" 23 19 15 17 0 1 1 0
"AT1G34640" 3 2 2 0 0 0 0 0
"AT1G34650" 0 0 0 0 1 0 2 1
"AT1G34660" 0 0 0 0 7 3 8 16
"AT1G34670" 15 6 13 6 0 0 0 1
"AT1G34680" 0 0 0 0 0 0 0 0
"AT1G34690" 0 0 0 0 5 5 5 8
"AT1G34700" 0 0 0 0 10 8 20 19
"AT1G34710" 0 0 0 0 3 3 3 4
"AT1G34720" 0 0 0 0 1 4 4 4
"AT1G34730" 0 0 0 0 5 1 0 1
"AT1G34740" 0 0 0 0 12 11 17 29
"AT1G34750" 58 53 49 17 2 0 2 2
"AT1G34760" 6 6 3 5 1 0 0 0
"AT1G34770" 10 8 8 1 0 0 0 1
"AT1G34780" 10 12 4 6 1 0 0 2
"AT1G34790" 0 0 0 0 2 1 1 4
"AT1G34792" 0 0 0 0 0 1 3 9
"AT1G34795" 0 0 0 0 0 1 0 0
"AT1G34797" 0 0 0 0 0 0 0 0
"AT1G34800" 0 0 0 0 0 0 0 0
"AT1G34803" 0 0 0 0 0 0 0 0
"AT1G34805" 0 0 0 0 0 0 0 0
"AT1G34808" 0 0 0 0 0 0 0 0
"AT1G34810" 0 0 0 0 0 0 0 0
"AT1G34813" 0 0 0 0 0 0 2 0
"AT1G34815" 0 0 0 0 0 0 0 0
"AT1G34818" 0 0 0 0 0 0 0 0
"AT1G34820" 0 0 0 0 0 0 0 0
"AT1G34823" 0 0 0 0 0 0 0 0
"AT1G34825" 0 0 0 0 0 0 0 0
"AT1G34828" 0 0 0 0 0 0 0 0
"AT1G34830" 0 0 0 0 0 0 0 0
"AT1G34836" 0 0 0 0 0 0 0 0
"AT1G34840" 0 0 0 0 0 0 0 0
"AT1G34842" 0 0 0 0 1 0 2 1
"AT1G34844" 0 0 0 0 0 0 0 0
"AT1G34850" 0 0 0 0 0 0 0 0
"AT1G34860" 0 0 0 0 1 0 0 0
"AT1G34904" 0 0 0 0 1 2 2 1
"AT1G34910" 0 0 0 0 2 1 6 1
"AT1G34930" 0 0 0 0 2 0 0 6
"AT1G34967" 0 0 0 0 4 2 6 8
"AT1G35030" 0 0 0 0 7 3 5 6
"AT1G35035" 0 0 0 0 4 1 1 5
"AT1G35040" 0 0 0 0 2 0 3 1
"AT1G35050" 0 0 0 0 8 3 7 8
"AT1G35060" 0 0 0 0 2 22 34 45
"AT1G35080" 0 0 0 0 1 1 1 1
"AT1G35090" 0 0 0 0 2 2 3 5
"AT1G35100" 0 0 0 0 1 1 3 2
"AT1G35110" 0 0 0 0 9 8 16 19
"AT1G35112" 2 1 1 1 1 0 2 0
"AT1G35115" 28 20 26 13 2 1 1 7
"AT1G35120" 0 0 0 0 34 8 16 22
"AT1G35130" 0 0 0 0 4 6 3 4
"AT1G35140" 38 76 27 27 1 3 4 9
"AT1G35143" 0 0 0 0 4 6 14 18
"AT1G35146" 0 0 0 0 29 6 16 25
"AT1G35150" 0 0 0 0 14 4 4 8
"AT1G35160" 130 167 81 74 5 3 1 4
"AT1G35170" 0 0 0 0 0 0 0 0
"AT1G35180" 0 0 0 0 1 0 0 0
"AT1G35181" 0 0 0 0 0 0 0 0
"AT1G35183" 0 0 0 0 0 0 0 0
"AT1G35186" 0 1 0 0 6 4 3 5
"AT1G35190" 56 61 20 25 1 1 0 6
"AT1G35200" 0 0 0 0 0 0 0 0
"AT1G35210" 5 2 1 0 1 0 0 0
"AT1G35220" 35 46 15 19 0 1 0 1
"AT1G35230" 0 0 0 0 0 0 0 0
"AT1G35240" 0 0 1 1 49 9 31 26
"AT1G35242" 0 0 0 0 2 0 0 1
"AT1G35250" 23 15 10 5 0 0 0 0
"AT1G35255" 1 0 0 1 0 0 0 1
"AT1G35260" 40 36 22 16 3 0 2 1
"AT1G35270" 0 1 0 0 0 0 0 3
"AT1G35280" 0 0 0 0 6 0 6 5
"AT1G35290" 3 1 0 0 0 0 0 0
"AT1G35300" 0 0 0 0 13 3 6 10
"AT1G35310" 0 4 4 2 0 0 0 1
"AT1G35320" 48 73 59 39 20 3 15 17
"AT1G35330" 10 10 4 5 1 0 0 1
"AT1G35333" 0 0 0 0 0 0 0 0
"AT1G35340" 4 6 2 1 0 0 0 0
"AT1G35350" 7 3 3 1 1 0 1 2
"AT1G35360" 0 0 0 0 0 0 0 0
"AT1G35365" 0 0 0 0 0 0 0 0
"AT1G35370" 0 0 0 0 28 9 30 34
"AT1G35375" 0 0 0 0 3 1 1 2
"AT1G35380" 0 0 0 0 7 1 9 8
"AT1G35390" 0 0 0 0 61 19 32 44
"AT1G35400" 0 0 0 0 1 0 1 6
"AT1G35405" 0 0 0 0 48 16 31 41
"AT1G35410" 0 0 0 0 3 1 5 3
"AT1G35420" 2 0 2 1 0 0 0 0
"AT1G35430" 9 7 5 3 0 0 0 0
"AT1G35435" 0 0 0 0 0 0 0 0
"AT1G35440" 0 0 0 0 0 0 0 0
"AT1G35450" 0 0 0 0 0 1 0 1
"AT1G35460" 9 7 5 6 0 0 2 4
"AT1G35461" 0 0 0 0 5 0 1 3
"AT1G35465" 0 0 0 0 0 0 0 0
"AT1G35467" 0 0 0 0 1 0 0 0
"AT1G35470" 24 22 17 8 1 0 0 2
"AT1G35480" 0 0 0 0 53 17 61 71
"AT1G35490" 0 0 0 0 0 0 0 1
"AT1G35500" 0 0 0 0 16 8 21 19
"AT1G35501" 0 0 0 0 0 7 6 10
"AT1G35510" 20 36 8 13 2 0 0 0
"AT1G35513" 0 3 1 0 0 0 0 0
"AT1G35515" 16 19 12 9 6 5 6 11
"AT1G35516" 55 68 50 36 1 1 3 4
"AT1G35520" 0 0 0 0 17 8 22 18
"AT1G35530" 5 4 3 2 1 0 0 0
"AT1G35535" 0 0 0 0 12 9 13 21
"AT1G35537" 0 0 0 0 0 0 0 0
"AT1G35540" 0 0 0 0 22 33 68 62
"AT1G35545" 0 0 0 0 0 0 0 0
"AT1G35550" 0 0 0 0 0 0 1 0
"AT1G35560" 16 32 175 135 1 1 2 2
"AT1G35570" 0 0 0 0 1 0 0 1
"AT1G35580" 369 519 314 290 7 0 4 6
"AT1G35590" 0 0 0 0 17 9 9 16
"AT1G35600" 0 0 0 0 3 9 12 6
"AT1G35610" 0 1 0 0 3 3 4 4
"AT1G35612" 2 3 4 2 1 0 0 1
"AT1G35614" 0 0 0 0 11 2 10 12
"AT1G35617" 0 0 0 0 10 2 7 3
"AT1G35620" 63 94 68 48 0 0 1 0
"AT1G35625" 0 0 0 1 1 0 0 0
"AT1G35630" 0 0 0 0 0 0 0 0
"AT1G35640" 0 0 0 0 10 3 7 8
"AT1G35645" 0 0 0 0 15 2 15 12
"AT1G35647" 0 0 0 0 8 4 6 4
"AT1G35650" 0 0 0 0 25 12 26 30
"AT1G35660" 21 13 18 9 2 1 1 1
"AT1G35663" 0 0 0 0 3 1 6 3
"AT1G35670" 74 81 58 40 1 2 4 1
"AT1G35680" 6 10 8 6 0 0 1 0
"AT1G35690" 0 0 0 0 1 1 1 0
"AT1G35700" 0 0 0 0 0 0 1 0
"AT1G35710" 3 4 2 1 2 0 0 0
"AT1G35720" 443 442 340 207 12 5 11 7
"AT1G35730" 0 0 0 0 0 0 0 0
"AT1G35735" 0 0 0 0 14 8 23 16
"AT1G35740" 0 0 0 0 26 7 31 23
"AT1G35745" 0 0 0 0 13 4 20 22
"AT1G35750" 0 0 0 0 0 0 1 0
"AT1G35760" 0 0 0 0 39 8 33 42
"AT1G35770" 0 0 0 0 37 12 31 47
"AT1G35780" 43 65 24 33 1 1 0 0
"AT1G35790" 0 0 0 1 27 10 30 38
"AT1G35820" 0 0 0 0 2 6 4 6
"AT1G35830" 0 0 0 0 0 0 0 0
"AT1G35840" 0 0 0 0 26 7 14 17
"AT1G35850" 0 0 0 0 13 5 9 13
"AT1G35860" 0 0 0 0 4 0 3 4
"AT1G35870" 0 0 0 0 40 16 17 38
"AT1G35880" 0 0 0 0 1 0 0 0
"AT1G35890" 0 0 0 0 0 0 0 0
"AT1G35900" 0 0 0 0 4 3 3 1
"AT1G35910" 13 13 6 6 0 0 1 0
"AT1G35920" 0 0 1 0 9 4 3 8
"AT1G35930" 0 0 0 0 9 1 9 14
"AT1G35940" 0 0 0 0 18 13 25 21
"AT1G35950" 0 0 0 0 0 3 2 3
"AT1G35960" 0 0 0 0 24 7 5 30
"AT1G35970" 0 0 0 0 40 15 31 41
"AT1G35980" 0 0 0 0 6 5 2 6
"AT1G35990" 0 0 0 0 31 5 14 22
"AT1G35995" 0 0 0 0 13 0 8 9
"AT1G36000" 0 0 0 0 6 3 1 2
"AT1G36010" 0 0 0 0 31 3 20 26
"AT1G36020" 0 0 0 0 4 2 3 4
"AT1G36030" 0 0 0 0 2 0 0 1
"AT1G36035" 0 0 1 0 52 24 46 59
"AT1G36040" 0 0 0 0 27 7 11 9
"AT1G36050" 35 61 23 35 1 0 3 3
"AT1G36060" 29 30 19 18 1 0 0 2
"AT1G36070" 13 20 8 11 0 0 0 0
"AT1G36078" 0 0 0 0 1 0 1 5
"AT1G36080" 0 0 0 0 4 2 16 11
"AT1G36090" 0 0 0 0 8 3 5 5
"AT1G36095" 0 0 0 0 3 2 3 4
"AT1G36100" 0 0 0 0 7 3 1 4
"AT1G36105" 0 0 0 0 8 1 9 9
"AT1G36110" 0 0 0 0 14 2 6 5
"AT1G36120" 0 0 0 0 52 19 33 46
"AT1G36130" 0 0 0 0 20 10 14 17
"AT1G36140" 0 0 0 0 29 9 18 26
"AT1G36150" 0 0 0 0 1 0 1 3
"AT1G36160" 490 704 295 245 18 3 2 11
"AT1G36180" 24 21 7 6 23 5 14 15
"AT1G36185" 0 0 0 0 22 8 10 28
"AT1G36190" 0 0 0 0 3 3 4 7
"AT1G36200" 0 0 0 0 5 5 9 16
"AT1G36210" 0 0 0 0 15 8 4 18
"AT1G36220" 0 0 0 0 7 3 8 4
"AT1G36225" 0 0 0 0 7 1 3 9
"AT1G36230" 0 1 0 0 24 2 8 9
"AT1G36240" 0 0 0 0 2 0 7 6
"AT1G36250" 0 0 0 0 23 9 16 32
"AT1G36260" 0 0 0 0 10 4 12 11
"AT1G36270" 0 0 0 0 39 19 35 56
"AT1G36272" 0 0 0 0 0 1 0 0
"AT1G36280" 11 14 6 11 0 0 0 0
"AT1G36290" 0 0 0 0 98 11 54 61
"AT1G36300" 0 0 0 0 13 4 19 7
"AT1G36305" 0 2 0 0 26 22 37 46
"AT1G36310" 61 68 50 46 1 0 2 3
"AT1G36320" 19 7 15 7 1 0 0 1
"AT1G36330" 0 0 0 0 13 7 6 17
"AT1G36340" 0 0 0 0 0 0 0 1
"AT1G36350" 2 5 3 2 14 3 7 8
"AT1G36360" 0 0 0 0 57 15 37 62
"AT1G36370" 32 27 33 24 1 0 4 0
"AT1G36380" 4 1 1 4 1 1 1 0
"AT1G36390" 6 4 6 1 2 0 2 0
"AT1G36395" 0 0 0 0 6 1 2 3
"AT1G36400" 0 0 0 0 1 0 1 0
"AT1G36403" 0 0 0 0 2 0 1 1
"AT1G36406" 0 0 0 0 3 0 0 2
"AT1G36420" 0 0 0 0 5 1 5 0
"AT1G36430" 0 0 0 0 1 0 1 2
"AT1G36440" 0 0 0 0 16 3 14 21
"AT1G36441" 0 0 0 0 2 0 0 2
"AT1G36445" 0 0 0 0 4 4 8 6
"AT1G36450" 0 0 0 0 7 4 1 5
"AT1G36460" 0 0 0 0 3 3 3 7
"AT1G36470" 0 0 0 0 5 2 5 4
"AT1G36480" 0 0 0 0 3 1 5 1
"AT1G36485" 0 0 0 0 12 8 23 17
"AT1G36490" 0 0 0 0 7 1 5 11
"AT1G36495" 0 0 0 0 11 4 9 8
"AT1G36500" 0 0 0 0 4 1 4 7
"AT1G36510" 0 0 0 0 10 3 3 8
"AT1G36520" 0 0 0 0 18 14 14 17
"AT1G36530" 0 0 0 0 8 2 4 4
"AT1G36540" 0 0 0 0 16 6 10 17
"AT1G36550" 0 0 0 0 0 0 0 1
"AT1G36560" 0 0 0 0 6 1 3 5
"AT1G36570" 0 0 0 0 9 2 9 13
"AT1G36580" 1 0 0 1 2 0 2 1
"AT1G36590" 0 0 0 0 24 33 52 63
"AT1G36595" 0 0 0 0 7 1 3 6
"AT1G36600" 0 0 0 0 8 4 6 9
"AT1G36605" 0 0 0 0 5 0 0 1
"AT1G36610" 0 0 0 0 19 10 12 27
"AT1G36620" 0 0 0 0 13 5 9 13
"AT1G36622" 1 4 2 3 29 1 18 18
"AT1G36630" 0 0 1 0 26 11 19 16
"AT1G36640" 0 3 2 0 0 0 1 0
"AT1G36650" 0 0 0 0 98 28 57 60
"AT1G36660" 0 0 0 0 13 1 3 3
"AT1G36670" 0 0 0 0 2 1 3 6
"AT1G36675" 0 0 0 0 4 1 5 5
"AT1G36680" 0 0 0 0 3 1 0 2
"AT1G36690" 0 0 0 0 7 2 2 6
"AT1G36700" 0 0 0 0 1 3 3 3
"AT1G36710" 0 0 0 0 1 3 6 11
"AT1G36720" 0 1 0 0 19 23 36 44
"AT1G36730" 0 0 0 0 0 0 0 0
"AT1G36732" 0 0 0 0 0 0 0 0
"AT1G36740" 0 0 0 0 21 10 22 27
"AT1G36745" 0 0 0 0 9 2 6 4
"AT1G36750" 0 0 0 0 4 0 5 2
"AT1G36756" 0 0 0 0 2 0 2 3
"AT1G36763" 0 0 0 0 0 0 1 1
"AT1G36770" 0 0 0 0 10 5 6 11
"AT1G36775" 0 0 0 0 6 3 5 3
"AT1G36790" 0 0 0 0 2 4 10 7
"AT1G36795" 0 0 0 0 9 4 8 14
"AT1G36800" 0 0 0 0 10 6 9 11
"AT1G36810" 0 0 0 0 12 6 19 15
"AT1G36830" 0 0 0 0 7 0 2 4
"AT1G36840" 0 0 0 0 16 10 20 21
"AT1G36850" 0 0 0 0 5 3 5 13
"AT1G36880" 0 0 0 0 7 2 8 4
"AT1G36890" 0 0 0 0 11 5 12 9
"AT1G36910" 0 0 0 0 7 3 8 9
"AT1G36915" 0 0 0 0 30 6 19 16
"AT1G36920" 0 0 0 0 3 1 3 0
"AT1G36922" 0 0 0 0 1 1 1 2
"AT1G36925" 0 0 0 0 3 1 3 4
"AT1G36927" 0 0 0 0 3 1 4 9
"AT1G36933" 0 0 0 0 7 1 5 7
"AT1G36936" 0 0 0 0 5 1 6 0
"AT1G36940" 3 1 2 1 28 18 37 42
"AT1G36942" 0 0 0 0 3 0 1 1
"AT1G36950" 0 0 0 0 12 14 28 44
"AT1G36960" 0 0 0 0 1 2 2 3
"AT1G36970" 0 0 0 0 12 5 3 12
"AT1G36975" 0 0 0 0 77 22 52 63
"AT1G36980" 109 124 75 65 2 0 2 2
"AT1G36990" 28 42 19 21 2 1 1 0
"AT1G36992" 0 0 0 0 1 0 0 0
"AT1G37000" 0 0 0 0 4 2 0 0
"AT1G37007" 0 0 0 0 0 0 1 1
"AT1G37010" 0 1 0 0 3 0 0 2
"AT1G37012" 0 0 0 0 7 2 2 3
"AT1G37015" 0 0 0 0 3 0 2 3
"AT1G37020" 0 0 0 0 10 2 3 9
"AT1G37030" 0 0 0 0 14 3 14 15
"AT1G37035" 0 0 0 0 4 2 4 5
"AT1G37036" 0 0 0 0 1 0 1 1
"AT1G37037" 0 0 0 0 1 0 1 0
"AT1G37038" 0 0 0 0 4 2 3 6
"AT1G37040" 0 0 0 0 10 6 12 17
"AT1G37045" 0 0 0 0 1 0 4 0
"AT1G37050" 0 0 0 0 13 6 10 11
"AT1G37057" 0 0 0 0 17 11 38 44
"AT1G37060" 0 0 0 0 15 4 18 19
"AT1G37063" 0 0 0 0 1 0 0 0
"AT1G37070" 0 0 0 0 4 4 1 2
"AT1G37080" 0 0 0 0 0 0 0 2
"AT1G37090" 0 0 0 0 6 4 5 1
"AT1G37095" 0 0 0 0 1 0 3 0
"AT1G37100" 0 0 0 0 5 5 7 4
"AT1G37110" 0 0 0 0 23 3 7 8
"AT1G37113" 0 0 0 0 5 1 4 3
"AT1G37120" 0 0 0 0 3 4 2 5
"AT1G37130" 741 1373 1448 1753 32 21 68 46
"AT1G37140" 0 0 0 0 0 0 0 0
"AT1G37150" 1 2 2 0 1 0 0 0
"AT1G37160" 0 0 0 0 6 1 7 5
"AT1G37162" 0 0 0 0 1 0 0 1
"AT1G37170" 0 0 0 0 16 12 24 28
"AT1G37180" 0 0 0 0 10 3 2 10
"AT1G37190" 0 0 0 0 15 3 13 16
"AT1G37200" 0 0 0 0 28 9 20 30
"AT1G37210" 0 0 0 0 13 4 6 10
"AT1G37275" 0 0 0 0 0 0 2 1
"AT1G37340" 0 0 0 0 14 3 11 13
"AT1G37405" 0 0 0 0 40 23 32 36
"AT1G37471" 0 0 0 0 7 3 7 6
"AT1G37537" 0 0 0 0 6 3 1 8
"AT1G37603" 0 0 0 0 6 3 9 6
"AT1G37669" 0 0 0 0 6 11 15 13
"AT1G37735" 0 0 0 0 14 3 5 13
"AT1G37801" 0 0 0 0 0 1 3 5
"AT1G37867" 0 0 0 0 14 7 12 17
"AT1G37933" 0 0 0 0 8 6 2 10
"AT1G37999" 0 0 0 0 14 2 12 9
"AT1G38065" 0 0 0 0 0 0 0 0
"AT1G38131" 1 1 0 0 0 0 0 0
"AT1G38140" 0 0 0 0 20 7 11 17
"AT1G38149" 0 0 0 0 7 3 8 3
"AT1G38158" 0 0 0 0 6 3 7 8
"AT1G38167" 0 0 0 0 9 4 7 18
"AT1G38176" 0 0 0 0 5 3 2 4
"AT1G38185" 0 0 0 0 22 27 47 47
"AT1G38194" 0 0 0 0 2 0 1 0
"AT1G38203" 0 0 0 0 1 0 1 0
"AT1G38212" 0 0 0 0 3 0 2 3
"AT1G38221" 0 0 0 0 4 1 2 2
"AT1G38230" 0 0 0 0 5 5 5 11
"AT1G38240" 0 0 0 0 0 1 2 1
"AT1G38250" 0 0 0 0 1 0 4 1
"AT1G38260" 0 0 0 0 2 4 5 1
"AT1G38270" 0 0 0 0 4 1 8 6
"AT1G38280" 0 0 0 0 2 0 0 0
"AT1G38290" 0 0 0 0 3 2 2 5
"AT1G38300" 0 0 0 0 1 0 3 5
"AT1G38310" 0 0 0 0 0 3 1 2
"AT1G38320" 0 0 0 0 2 0 0 2
"AT1G38330" 0 0 0 0 0 0 4 2
"AT1G38340" 0 0 0 0 7 7 4 12
"AT1G38350" 0 0 0 0 4 4 14 11
"AT1G38360" 0 0 0 0 18 6 22 37
"AT1G38380" 0 0 0 0 4 1 3 6
"AT1G38390" 0 0 0 0 0 0 1 1
"AT1G38400" 0 0 0 0 5 5 5 10
"AT1G38410" 0 0 0 0 0 0 2 1
"AT1G38416" 0 0 0 0 1 0 2 0
"AT1G38423" 0 0 0 0 6 0 10 9
"AT1G38430" 0 0 0 0 9 3 6 5
"AT1G38440" 0 0 0 0 2 0 0 5
"AT1G38450" 0 0 0 0 16 9 20 24
"AT1G38460" 0 0 0 0 10 1 8 18
"AT1G38550" 0 0 0 0 3 0 1 1
"AT1G38630" 0 0 0 0 0 1 0 2
"AT1G38710" 0 0 0 0 23 13 14 21
"AT1G38790" 0 0 0 0 3 5 2 6
"AT1G38870" 0 0 0 0 14 4 5 9
"AT1G38950" 0 0 0 0 1 1 1 2
"AT1G39030" 0 0 0 0 2 1 2 4
"AT1G39110" 0 0 0 0 11 4 6 5
"AT1G39190" 0 0 0 0 5 2 2 11
"AT1G39270" 0 0 0 0 20 4 22 28
"AT1G39350" 0 0 0 0 1 1 0 1
"AT1G39430" 0 0 0 0 0 0 0 2
"AT1G39510" 0 0 0 0 0 1 0 0
"AT1G39511" 0 0 0 0 1 0 1 3
"AT1G39513" 0 0 0 0 0 3 3 8
"AT1G39515" 0 0 0 0 1 1 0 1
"AT1G39590" 1 0 0 0 0 21 18 29
"AT1G39670" 0 0 0 0 0 4 12 12
"AT1G39750" 0 0 0 0 0 0 0 0
"AT1G39830" 0 0 0 0 2 1 2 6
"AT1G39910" 0 0 0 0 1 5 5 6
"AT1G39990" 0 0 0 0 2 2 4 3
"AT1G40069" 0 0 0 0 0 0 0 0
"AT1G40070" 0 0 0 0 0 0 2 2
"AT1G40071" 0 0 0 0 0 2 4 7
"AT1G40072" 0 0 0 0 1 3 3 4
"AT1G40073" 0 0 0 0 2 0 6 3
"AT1G40074" 0 0 0 0 3 4 3 5
"AT1G40075" 0 0 0 0 3 1 1 2
"AT1G40076" 0 0 0 0 5 0 1 3
"AT1G40077" 0 0 0 0 1 2 3 6
"AT1G40078" 0 0 0 0 0 2 2 1
"AT1G40079" 0 0 0 0 1 0 3 2
"AT1G40080" 0 0 0 0 0 0 0 0
"AT1G40081" 0 1 0 0 2 1 2 5
"AT1G40083" 0 0 0 0 1 0 2 1
"AT1G40084" 0 0 0 0 1 0 4 1
"AT1G40085" 0 0 0 0 1 5 2 6
"AT1G40087" 0 0 0 0 5 3 6 8
"AT1G40089" 7 1 4 1 4 1 2 3
"AT1G40091" 0 0 0 0 10 4 8 4
"AT1G40093" 0 1 0 0 1 0 3 0
"AT1G40095" 0 0 0 0 7 3 12 6
"AT1G40097" 0 0 0 0 7 1 1 3
"AT1G40099" 0 0 0 0 5 2 4 8
"AT1G40100" 0 0 0 0 0 0 0 0
"AT1G40101" 0 0 0 0 32 16 32 39
"AT1G40103" 0 0 0 0 4 0 4 7
"AT1G40104" 0 0 0 0 60 9 30 38
"AT1G40105" 0 0 0 0 5 2 5 7
"AT1G40106" 0 0 0 0 0 0 0 0
"AT1G40107" 0 0 0 0 6 8 21 25
"AT1G40109" 0 0 0 0 3 5 16 27
"AT1G40112" 0 0 0 0 0 0 0 0
"AT1G40113" 0 0 0 0 19 6 18 27
"AT1G40115" 0 0 0 0 1 0 0 0
"AT1G40117" 0 0 0 0 1 2 4 7
"AT1G40118" 0 0 0 0 0 0 0 0
"AT1G40119" 0 0 0 0 1 5 6 3
"AT1G40121" 0 0 0 0 0 1 4 3
"AT1G40123" 0 0 0 0 3 8 8 12
"AT1G40124" 0 0 0 0 0 0 0 0
"AT1G40125" 0 0 0 0 3 3 2 6
"AT1G40127" 0 0 0 0 6 7 8 9
"AT1G40129" 0 0 0 0 0 0 0 0
"AT1G40130" 0 0 0 0 2 1 2 1
"AT1G40131" 0 0 0 0 11 5 19 18
"AT1G40133" 0 0 0 0 1 2 1 2
"AT1G40135" 0 0 0 0 0 0 0 0
"AT1G40136" 0 0 0 0 7 5 10 6
"AT1G40137" 0 0 0 0 0 0 0 0
"AT1G40139" 0 0 0 0 0 0 0 0
"AT1G40141" 0 0 0 0 0 1 0 1
"AT1G40143" 0 0 0 0 4 1 6 3
"AT1G40150" 0 0 0 0 0 0 5 5
"AT1G40230" 0 0 0 0 1 1 2 7
"AT1G40310" 0 0 0 0 6 2 9 9
"AT1G40390" 0 0 0 0 3 2 2 6
"AT1G40470" 0 0 0 0 11 4 11 12
"AT1G40630" 0 0 0 0 0 4 13 12
"AT1G41115" 0 0 0 0 2 2 1 1
"AT1G41600" 0 0 0 0 1 0 1 0
"AT1G41630" 0 0 0 0 1 1 1 2
"AT1G41650" 0 0 0 0 1 0 0 1
"AT1G41660" 0 0 0 0 1 3 2 4
"AT1G41680" 0 0 0 0 3 1 1 0
"AT1G41690" 0 0 0 0 2 3 4 3
"AT1G41700" 0 0 0 0 15 7 11 14
"AT1G41710" 0 0 0 0 6 3 11 19
"AT1G41720" 0 0 0 0 7 4 11 4
"AT1G41723" 0 0 0 0 1 0 0 0
"AT1G41726" 0 0 0 0 4 1 0 1
"AT1G41730" 0 0 0 0 19 5 8 7
"AT1G41740" 0 0 0 0 8 2 4 4
"AT1G41743" 0 0 0 0 10 9 10 9
"AT1G41746" 0 0 0 0 4 3 6 7
"AT1G41750" 0 0 0 0 0 1 2 0
"AT1G41755" 0 0 0 0 4 3 13 12
"AT1G41760" 0 0 0 0 2 0 3 1
"AT1G41770" 0 0 0 0 1 2 3 0
"AT1G41775" 0 0 0 0 35 7 19 29
"AT1G41790" 0 0 0 0 27 10 24 24
"AT1G41795" 0 0 0 0 10 4 13 13
"AT1G41797" 0 0 0 0 8 12 22 18
"AT1G41798" 0 0 0 0 4 2 1 3
"AT1G41803" 0 0 0 0 43 10 42 44
"AT1G41810" 0 0 0 0 3 1 2 2
"AT1G41820" 0 0 0 0 0 1 1 2
