"GSM897684" "GSM897685" "GSM897686" "GSM897687"
"AT4G00335" 379 417 421 461
"AT4G00340" 1191 1604 1235 1574
"AT4G00342" 0 0 0 0
"AT4G00350" 1 3 0 1
"AT4G00355" 2039 2930 2128 3041
"AT4G00356" 0 0 0 0
"AT4G00360" 34145 2198 30347 2596
"AT4G00370" 1614 2833 1597 2679
"AT4G00380" 135 867 120 719
"AT4G00390" 8 2 5 1
"AT4G00400" 1687 1567 1309 1577
"AT4G00413" 0 0 0 0
"AT4G00416" 0 0 0 1
"AT4G00420" 345 497 293 390
"AT4G00430" 6373 11028 9746 10783
"AT4G00440" 862 745 1025 783
"AT4G00450" 3148 4803 3301 4549
"AT4G00460" 12 69 7 58
"AT4G00467" 0 0 0 0
"AT4G00480" 35 631 31 594
"AT4G00490" 374 822 393 789
"AT4G00500" 352 445 314 446
"AT4G00520" 423 546 393 470
"AT4G00525" 36 76 35 69
"AT4G00530" 56 150 49 141
"AT4G00540" 0 0 0 1
"AT4G00550" 555 375 463 395
"AT4G00560" 949 1655 1106 1607
"AT4G00570" 1911 2573 1947 2621
"AT4G00580" 0 0 0 3
"AT4G00585" 887 1437 810 1504
"AT4G00590" 258 712 310 645
"AT4G00600" 0 0 3 3
"AT4G00610" 0 0 0 0
"AT4G00620" 205 383 162 482
"AT4G00630" 1920 2311 1923 2162
"AT4G00650" 165 311 161 322
"AT4G00651" 0 4 1 5
"AT4G00660" 1272 2029 1268 2110
"AT4G00670" 2 5 1 0
"AT4G00680" 4 4 0 1
"AT4G00690" 18 29 15 28
"AT4G00695" 2 11 10 8
"AT4G00700" 41 67 21 54
"AT4G00710" 1309 2074 1285 1973
"AT4G00720" 3205 3701 4137 3706
"AT4G00730" 2367 4093 3030 4657
"AT4G00740" 886 1165 947 1406
"AT4G00750" 2211 715 2217 685
"AT4G00752" 797 1892 1000 1845
"AT4G00753" 0 0 0 0
"AT4G00755" 477 1238 524 1218
"AT4G00760" 584 999 723 976
"AT4G00770" 8 13 9 9
"AT4G00780" 2571 1572 3160 1522
"AT4G00800" 3244 4323 3430 3990
"AT4G00810" 1217 2431 1174 3084
"AT4G00820" 109 751 204 859
"AT4G00830" 1926 3771 2128 3658
"AT4G00840" 364 491 287 511
"AT4G00850" 84 109 99 133
"AT4G00860" 1126 1201 1001 1292
"AT4G00870" 3 18 1 15
"AT4G00872" 0 0 0 2
"AT4G00880" 191 124 197 136
"AT4G00885" 0 0 0 0
"AT4G00890" 39 62 37 84
"AT4G00891" 0 0 0 0
"AT4G00893" 1 0 1 2
"AT4G00895" 1463 1246 1366 1120
"AT4G00900" 640 814 677 823
"AT4G00905" 67 167 55 183
"AT4G00910" 2 29 3 15
"AT4G00920" 0 0 0 0
"AT4G00930" 174 380 178 390
"AT4G00940" 59 162 46 163
"AT4G00950" 71 306 90 335
"AT4G00955" 95 27 144 47
"AT4G00960" 26 9 33 7
"AT4G00970" 1208 313 1515 324
"AT4G00975" 6 20 2 23
"AT4G00980" 36 91 36 86
"AT4G00985" 0 0 1 0
"AT4G00990" 599 1807 614 1801
"AT4G01000" 4128 7974 5761 7685
"AT4G01010" 455 184 487 285
"AT4G01020" 783 1085 822 993
"AT4G01023" 26 33 17 23
"AT4G01026" 1756 1624 2517 1487
"AT4G01030" 189 199 157 198
"AT4G01037" 487 791 430 946
"AT4G01040" 643 948 694 902
"AT4G01050" 14783 17049 17670 16902
"AT4G01060" 29 20 10 18
"AT4G01070" 1241 974 1095 911
"AT4G01080" 70 43 71 44
"AT4G01090" 821 808 943 823
"AT4G01100" 3653 4818 4048 4836
"AT4G01110" 31 18 15 26
"AT4G01120" 1865 1645 2236 1749
"AT4G01130" 293 592 262 470
"AT4G01140" 2 5 7 3
"AT4G01150" 15749 14560 14162 11353
"AT4G01160" 2 3 1 0
"AT4G01170" 1 2 2 1
"AT4G01180" 0 0 0 0
"AT4G01190" 8 7 1 2
"AT4G01200" 18 38 20 47
"AT4G01210" 1153 1837 1182 1684
"AT4G01220" 138 150 119 164
"AT4G01230" 9 5 11 8
"AT4G01240" 0 0 1 0
"AT4G01245" 0 0 0 0
"AT4G01250" 420 379 461 457
"AT4G01260" 0 0 0 0
"AT4G01265" 1 6 0 3
"AT4G01270" 10 62 9 54
"AT4G01280" 517 710 700 793
"AT4G01290" 3914 4549 3659 4582
"AT4G01310" 4125 10551 4833 11667
"AT4G01320" 1575 1806 1465 1918
"AT4G01328" 0 0 0 0
"AT4G01330" 2174 3365 2383 2921
"AT4G01335" 25 17 20 11
"AT4G01340" 2 3 1 0
"AT4G01350" 4 12 10 14
"AT4G01355" 0 0 0 0
"AT4G01360" 23 11 31 13
"AT4G01370" 1304 1996 1307 2237
"AT4G01380" 5 0 2 0
"AT4G01390" 37 3 55 2
"AT4G01400" 1724 2253 1696 2128
"AT4G01410" 177 614 152 609
"AT4G01420" 0 1 1 1
"AT4G01430" 19 145 17 130
"AT4G01440" 78 156 70 158
"AT4G01450" 266 560 214 429
"AT4G01455" 0 0 0 0
"AT4G01460" 229 1203 231 1039
"AT4G01470" 0 0 0 0
"AT4G01480" 83 132 103 163
"AT4G01490" 24 42 24 26
"AT4G01500" 3 10 5 16
"AT4G01505" 0 0 0 0
"AT4G01510" 78 160 49 140
"AT4G01515" 0 0 0 0
"AT4G01516" 0 0 0 0
"AT4G01520" 1 1 0 0
"AT4G01525" 2 40 1 53
"AT4G01530" 0 0 0 0
"AT4G01533" 2 0 0 0
"AT4G01535" 1 0 0 1
"AT4G01540" 51 11 56 16
"AT4G01550" 359 366 354 328
"AT4G01560" 262 655 284 647
"AT4G01570" 360 606 393 567
"AT4G01575" 12 24 19 14
"AT4G01580" 8 536 10 595
"AT4G01590" 231 395 222 474
"AT4G01593" 98 236 108 242
"AT4G01595" 1 0 0 0
"AT4G01600" 187 97 199 65
"AT4G01610" 3435 3522 3004 3063
"AT4G01630" 0 0 0 0
"AT4G01640" 0 0 0 0
"AT4G01650" 240 229 239 204
"AT4G01660" 255 303 218 354
"AT4G01670" 282 130 279 76
"AT4G01671" 0 0 1 0
"AT4G01680" 69 103 85 109
"AT4G01690" 3260 5215 3048 5076
"AT4G01700" 463 505 452 608
"AT4G01703" 0 0 0 0
"AT4G01710" 215 355 225 358
"AT4G01720" 539 361 503 374
"AT4G01730" 12 361 10 296
"AT4G01735" 0 0 0 0
"AT4G01740" 55 178 67 161
"AT4G01750" 145 81 163 138
"AT4G01760" 0 0 0 0
"AT4G01770" 0 5 0 4
"AT4G01780" 7 18 5 13
"AT4G01790" 29 68 30 85
"AT4G01800" 8015 9407 9789 9106
"AT4G01810" 1248 1470 1214 1507
"AT4G01820" 3 3 3 2
"AT4G01830" 1 4 2 2
"AT4G01840" 241 249 268 219
"AT4G01850" 8312 15401 7994 17280
"AT4G01860" 751 1413 817 1560
"AT4G01865" 0 0 0 0
"AT4G01870" 6537 932 7325 1041
"AT4G01880" 316 394 273 394
"AT4G01883" 251 151 270 179
"AT4G01890" 0 0 0 1
"AT4G01895" 10 27 15 32
"AT4G01897" 151 138 113 163
"AT4G01900" 408 817 415 729
"AT4G01910" 78 77 121 111
"AT4G01915" 204 165 196 142
"AT4G01920" 89 90 87 80
"AT4G01925" 0 1 0 1
"AT4G01930" 11 41 17 22
"AT4G01935" 188 361 228 303
"AT4G01940" 1199 945 1234 898
"AT4G01950" 789 271 817 296
"AT4G01960" 430 1046 456 951
"AT4G01970" 5 12 2 17
"AT4G01975" 15 22 6 4
"AT4G01980" 20 7 18 8
"AT4G01985" 318 136 286 70
"AT4G01990" 59 131 80 146
"AT4G01995" 513 493 442 471
"AT4G02000" 20 87 31 83
"AT4G02005" 97 138 44 170
"AT4G02010" 549 897 532 971
"AT4G02020" 1169 2795 1355 2512
"AT4G02030" 601 1158 620 1055
"AT4G02040" 20 32 20 34
"AT4G02050" 779 646 663 568
"AT4G02055" 0 0 0 0
"AT4G02060" 134 977 117 976
"AT4G02070" 267 1023 341 907
"AT4G02075" 215 36 153 32
"AT4G02080" 2133 2135 2153 2440
"AT4G02090" 11 4 10 7
"AT4G02100" 87 336 94 334
"AT4G02110" 63 345 56 352
"AT4G02120" 1268 1940 1316 1850
"AT4G02130" 328 859 365 982
"AT4G02140" 7 4 3 3
"AT4G02150" 384 819 349 935
"AT4G02160" 0 1 0 0
"AT4G02170" 0 0 0 1
"AT4G02180" 3 5 1 9
"AT4G02190" 0 0 0 0
"AT4G02195" 219 233 210 274
"AT4G02200" 139 250 201 312
"AT4G02210" 198 472 212 432
"AT4G02220" 252 450 335 590
"AT4G02230" 3463 6774 3585 7282
"AT4G02235" 0 0 0 1
"AT4G02250" 0 0 0 0
"AT4G02260" 2560 3037 2570 2809
"AT4G02270" 0 0 0 0
"AT4G02280" 309 269 330 245
"AT4G02290" 10 770 11 759
"AT4G02300" 0 0 0 0
"AT4G02310" 0 0 0 0
"AT4G02312" 0 0 0 0
"AT4G02314" 0 0 0 0
"AT4G02317" 0 0 0 0
"AT4G02320" 3 8 0 10
"AT4G02325" 0 0 0 0
"AT4G02330" 670 201 249 237
"AT4G02340" 1283 1224 1235 1358
"AT4G02350" 1298 1927 1322 1846
"AT4G02360" 145 86 134 51
"AT4G02370" 1299 664 1246 639
"AT4G02380" 11893 2337 18008 3576
"AT4G02390" 97 198 103 156
"AT4G02400" 351 839 355 893
"AT4G02405" 357 304 336 298
"AT4G02410" 1158 389 1641 469
"AT4G02420" 449 510 592 594
"AT4G02425" 63 185 76 210
"AT4G02430" 939 2089 1268 2266
"AT4G02440" 807 1831 1259 1913
"AT4G02450" 2833 4920 2938 5027
"AT4G02460" 134 372 152 382
"AT4G02465" 1 4 1 2
"AT4G02480" 12348 21068 14118 20160
"AT4G02482" 19 86 17 83
"AT4G02485" 66 216 91 206
"AT4G02487" 0 0 0 0
"AT4G02489" 0 0 0 0
"AT4G02490" 0 0 0 0
"AT4G02500" 1624 2144 1637 2083
"AT4G02510" 14437 25731 18309 25650
"AT4G02520" 20470 15606 24631 15669
"AT4G02530" 1693 2046 1594 1967
"AT4G02540" 467 1020 471 979
"AT4G02541" 0 2 0 1
"AT4G02550" 233 216 224 235
"AT4G02555" 0 0 0 0
"AT4G02560" 772 1288 773 1339
"AT4G02570" 6518 8549 6672 8506
"AT4G02580" 1995 4296 1894 4489
"AT4G02590" 950 1375 867 1523
"AT4G02600" 793 769 836 736
"AT4G02610" 182 668 240 712
"AT4G02620" 1221 1342 1131 1194
"AT4G02630" 69 177 131 140
"AT4G02640" 562 991 629 984
"AT4G02650" 1 1 2 3
"AT4G02655" 0 0 0 0
"AT4G02660" 68 495 68 379
"AT4G02670" 8 39 4 34
"AT4G02680" 1078 1886 1031 1811
"AT4G02690" 2 11 1 5
"AT4G02700" 7 154 18 162
"AT4G02710" 144 463 151 468
"AT4G02715" 1103 1883 1059 1719
"AT4G02720" 1110 2014 1207 1899
"AT4G02725" 721 843 800 986
"AT4G02730" 120 113 81 132
"AT4G02733" 0 0 0 0
"AT4G02740" 755 846 678 819
"AT4G02750" 30 99 42 99
"AT4G02760" 210 842 189 683
"AT4G02770" 54250 32570 44291 26870
"AT4G02780" 13 29 9 20
"AT4G02790" 387 1258 386 1371
"AT4G02800" 14 377 13 359
"AT4G02810" 8 5 17 7
"AT4G02820" 304 539 271 532
"AT4G02830" 0 2 0 1
"AT4G02840" 437 1118 420 1054
"AT4G02850" 88 885 137 912
"AT4G02860" 850 604 890 665
"AT4G02870" 0 0 0 0
"AT4G02871" 0 0 0 0
"AT4G02880" 969 1570 1139 1573
"AT4G02890" 9816 7411 10405 7659
"AT4G02900" 235 657 257 670
"AT4G02910" 0 0 0 0
"AT4G02920" 3934 2365 4564 2413
"AT4G02930" 512 1526 454 1859
"AT4G02940" 1503 1481 1729 1691
"AT4G02950" 2 1 1 0
"AT4G02960" 6 5 3 7
"AT4G02970" 624 2093 813 2413
"AT4G02980" 181 250 131 239
"AT4G02990" 411 758 468 829
"AT4G03000" 909 1574 1047 1474
"AT4G03010" 19 93 38 84
"AT4G03020" 2129 1784 2266 1963
"AT4G03030" 2945 1830 3051 1821
"AT4G03038" 0 0 0 0
"AT4G03039" 0 0 0 0
"AT4G03040" 0 0 0 0
"AT4G03050" 0 0 0 1
"AT4G03060" 271 870 156 607
"AT4G03063" 0 0 1 0
"AT4G03070" 37 107 42 115
"AT4G03080" 2530 2154 2444 2345
"AT4G03090" 262 622 240 626
"AT4G03100" 32 603 26 533
"AT4G03110" 692 1160 868 1187
"AT4G03113" 0 0 0 0
"AT4G03115" 138 216 144 224
"AT4G03120" 285 749 354 837
"AT4G03130" 8 63 7 77
"AT4G03135" 0 0 0 0
"AT4G03140" 192 374 193 421
"AT4G03150" 228 593 183 649
"AT4G03153" 0 0 0 0
"AT4G03156" 1 0 0 0
"AT4G03160" 0 0 0 0
"AT4G03165" 0 0 0 0
"AT4G03170" 0 0 0 0
"AT4G03175" 4 10 3 5
"AT4G03180" 231 502 242 498
"AT4G03190" 518 2787 643 2836
"AT4G03200" 1244 2857 1293 2323
"AT4G03205" 263 2130 368 1961
"AT4G03210" 120 3780 177 3480
"AT4G03220" 1 3 0 7
"AT4G03230" 318 304 292 231
"AT4G03240" 259 290 218 364
"AT4G03250" 206 335 216 321
"AT4G03260" 4679 4840 4984 4910
"AT4G03270" 15 334 13 411
"AT4G03280" 22013 18883 22315 20546
"AT4G03285" 0 0 0 0
"AT4G03290" 0 2 0 0
"AT4G03292" 0 2 0 3
"AT4G03295" 0 0 0 0
"AT4G03298" 0 0 0 0
"AT4G03300" 0 0 0 0
"AT4G03305" 0 0 0 0
"AT4G03310" 0 0 1 0
"AT4G03320" 283 96 207 98
"AT4G03330" 9 26 7 25
"AT4G03340" 57 143 51 123
"AT4G03350" 0 0 0 0
"AT4G03360" 0 0 0 0
"AT4G03364" 0 0 0 0
"AT4G03370" 0 0 0 0
"AT4G03376" 0 0 0 0
"AT4G03380" 9 25 2 10
"AT4G03390" 877 1422 748 1448
"AT4G03400" 758 1589 406 1261
"AT4G03405" 0 0 0 0
"AT4G03410" 717 416 635 372
"AT4G03415" 1340 2752 1655 2864
"AT4G03420" 2916 1193 2402 1304
"AT4G03430" 1871 3478 2017 3419
"AT4G03435" 0 0 0 0
"AT4G03437" 0 2 0 1
"AT4G03438" 0 0 0 1
"AT4G03440" 130 119 100 69
"AT4G03443" 38 38 23 33
"AT4G03445" 15 9 9 18
"AT4G03450" 19 11 29 9
"AT4G03455" 0 0 0 0
"AT4G03460" 12 43 15 50
"AT4G03470" 1 0 0 1
"AT4G03480" 1 1 4 9
"AT4G03490" 12 23 21 32
"AT4G03500" 115 233 147 213
"AT4G03505" 4 8 1 5
"AT4G03510" 1653 2529 1296 2151
"AT4G03520" 6248 5013 5362 4806
"AT4G03530" 0 0 0 0
"AT4G03540" 1 4 1 1
"AT4G03550" 2322 2422 2103 2988
"AT4G03560" 5160 6728 6176 6346
"AT4G03565" 0 1 0 1
"AT4G03566" 0 0 0 0
"AT4G03570" 0 0 0 0
"AT4G03580" 0 0 0 0
"AT4G03590" 0 0 0 0
"AT4G03600" 42 42 47 27
"AT4G03610" 6 38 12 32
"AT4G03620" 0 0 0 0
"AT4G03630" 0 0 0 0
"AT4G03635" 132 238 127 220
"AT4G03640" 1 0 0 1
"AT4G03650" 0 2 0 0
"AT4G03660" 0 0 0 0
"AT4G03670" 0 0 0 0
"AT4G03680" 0 0 0 0
"AT4G03690" 0 0 0 0
"AT4G03695" 0 0 0 0
"AT4G03700" 0 0 0 0
"AT4G03710" 1 0 0 0
"AT4G03720" 0 0 0 0
"AT4G03723" 0 0 0 0
"AT4G03726" 0 0 0 0
"AT4G03728" 0 0 0 0
"AT4G03730" 0 0 0 0
"AT4G03732" 0 0 0 0
"AT4G03740" 0 0 0 0
"AT4G03745" 0 0 0 0
"AT4G03750" 0 0 0 0
"AT4G03760" 0 1 1 1
"AT4G03770" 0 1 0 0
"AT4G03775" 0 0 0 0
"AT4G03780" 0 0 0 0
"AT4G03790" 0 0 0 0
"AT4G03795" 0 0 0 0
"AT4G03800" 0 0 0 0
"AT4G03810" 0 0 0 0
"AT4G03811" 5 3 1 6
"AT4G03813" 6 15 10 19
"AT4G03816" 15 24 24 41
"AT4G03820" 216 168 246 171
"AT4G03823" 1 6 0 6
"AT4G03824" 0 1 0 1
"AT4G03825" 1 0 0 0
"AT4G03826" 0 0 0 0
"AT4G03827" 0 0 0 0
"AT4G03830" 0 0 0 0
"AT4G03835" 0 0 0 0
"AT4G03837" 0 0 0 0
"AT4G03840" 0 0 0 0
"AT4G03850" 0 0 0 0
"AT4G03860" 0 0 0 0
"AT4G03865" 0 0 0 0
"AT4G03870" 0 0 0 0
"AT4G03873" 0 0 0 0
"AT4G03876" 0 0 0 0
"AT4G03880" 0 0 0 0
"AT4G03885" 1 0 0 0
"AT4G03890" 0 0 0 0
"AT4G03900" 0 0 0 0
"AT4G03910" 1 0 0 0
"AT4G03911" 0 0 0 0
"AT4G03912" 0 0 0 0
"AT4G03913" 0 0 0 0
"AT4G03914" 0 0 0 0
"AT4G03916" 0 0 0 0
"AT4G03920" 0 0 0 0
"AT4G03923" 0 0 0 0
"AT4G03926" 1 2 1 0
"AT4G03930" 17 23 13 19
"AT4G03935" 164 567 166 610
"AT4G03940" 42 41 36 31
"AT4G03945" 0 0 0 0
"AT4G03950" 0 0 0 0
"AT4G03960" 79 396 77 350
"AT4G03965" 1 16 3 18
"AT4G03970" 0 0 0 0
"AT4G03975" 2 0 0 0
"AT4G03976" 1 0 2 1
"AT4G03977" 0 0 0 0
"AT4G03978" 0 0 0 0
"AT4G03979" 0 0 0 0
"AT4G03980" 0 0 0 0
"AT4G03981" 0 0 0 0
"AT4G03990" 0 0 0 0
"AT4G04000" 0 0 0 0
"AT4G04010" 0 0 0 0
"AT4G04020" 2965 412 2379 388
"AT4G04030" 17 10 2 2
"AT4G04040" 2218 3725 2473 3449
"AT4G04050" 0 0 0 2
"AT4G04070" 0 0 0 0
"AT4G04077" 0 0 0 0
"AT4G04078" 0 0 0 0
"AT4G04080" 0 0 0 0
"AT4G04090" 0 0 0 0
"AT4G04100" 0 0 0 0
"AT4G04105" 0 0 0 1
"AT4G04110" 0 0 0 0
"AT4G04120" 0 0 0 0
"AT4G04130" 8 0 0 1
"AT4G04140" 1 0 1 2
"AT4G04145" 0 0 0 0
"AT4G04150" 0 0 0 0
"AT4G04155" 0 0 0 0
"AT4G04157" 0 0 1 0
"AT4G04165" 0 2 0 0
"AT4G04167" 0 1 0 0
"AT4G04170" 4 1 7 3
"AT4G04175" 0 0 0 0
"AT4G04180" 27 95 31 116
"AT4G04190" 13 55 21 48
"AT4G04200" 213 318 164 350
"AT4G04210" 980 1003 882 1053
"AT4G04220" 455 597 573 628
"AT4G04221" 3 13 2 8
"AT4G04223" 126 40 33 10
"AT4G04230" 0 1 0 1
"AT4G04245" 0 0 0 1
"AT4G04250" 0 0 0 0
"AT4G04255" 0 0 0 0
"AT4G04260" 1 4 0 2
"AT4G04270" 0 0 0 0
"AT4G04273" 0 0 0 0
"AT4G04276" 0 0 0 0
"AT4G04280" 0 0 0 0
"AT4G04290" 0 0 0 0
"AT4G04293" 190 14 14 0
"AT4G04296" 0 0 0 0
"AT4G04300" 0 0 0 0
"AT4G04310" 0 0 0 0
"AT4G04313" 0 0 0 0
"AT4G04315" 0 0 0 0
"AT4G04316" 0 0 0 0
"AT4G04320" 764 830 703 714
"AT4G04330" 1015 692 1021 426
"AT4G04340" 4467 4375 4400 3488
"AT4G04350" 853 1640 812 1534
"AT4G04360" 62 91 73 85
"AT4G04370" 173 321 179 313
"AT4G04375" 0 0 0 0
"AT4G04380" 0 0 0 0
"AT4G04390" 0 0 0 0
"AT4G04392" 1 0 0 0
"AT4G04393" 1 1 0 0
"AT4G04394" 0 0 0 0
"AT4G04395" 0 0 0 0
"AT4G04396" 0 0 0 0
"AT4G04398" 0 0 0 0
"AT4G04400" 0 0 0 0
"AT4G04402" 0 0 0 0
"AT4G04404" 0 0 0 0
"AT4G04405" 0 0 0 0
"AT4G04407" 0 0 0 0
"AT4G04408" 108 16 38 14
"AT4G04409" 76 3 28 12
"AT4G04410" 1846 1021 3833 1044
"AT4G04420" 45 32 44 23
"AT4G04423" 26 13 31 15
"AT4G04426" 1 3 3 0
"AT4G04430" 0 2 5 3
"AT4G04440" 1 3 4 3
"AT4G04450" 15 149 29 100
"AT4G04460" 31 75 19 59
"AT4G04470" 417 442 356 390
"AT4G04480" 6 4 3 4
"AT4G04490" 41 77 22 109
"AT4G04495" 0 0 0 0
"AT4G04500" 2 18 3 15
"AT4G04510" 1 22 1 42
"AT4G04520" 0 0 0 0
"AT4G04525" 0 0 0 0
"AT4G04530" 3 3 0 0
"AT4G04540" 16 22 13 34
"AT4G04545" 0 0 0 0
"AT4G04547" 0 0 0 0
"AT4G04550" 0 0 0 0
"AT4G04560" 0 0 1 0
"AT4G04570" 978 505 1004 710
"AT4G04580" 0 0 0 0
"AT4G04590" 0 1 0 0
"AT4G04600" 0 0 0 0
"AT4G04601" 0 0 0 0
"AT4G04610" 784 2248 492 2303
"AT4G04614" 291 523 335 535
"AT4G04620" 1914 863 1529 807
"AT4G04630" 488 761 388 784
"AT4G04632" 0 0 0 0
"AT4G04635" 1 0 0 0
"AT4G04640" 23799 16266 21158 14718
"AT4G04650" 0 0 0 0
"AT4G04653" 0 0 0 0
"AT4G04655" 0 0 0 0
"AT4G04660" 0 0 0 0
"AT4G04670" 108 356 105 400
"AT4G04680" 0 1 0 2
"AT4G04690" 1 0 0 0
"AT4G04692" 2410 3998 2495 3741
"AT4G04693" 0 0 0 0
"AT4G04695" 116 99 119 99
"AT4G04700" 58 121 70 165
"AT4G04710" 7 14 2 7
"AT4G04720" 1180 1882 1161 1827
"AT4G04730" 0 0 0 0
"AT4G04740" 1227 1066 1355 924
"AT4G04745" 6 0 1 2
"AT4G04750" 77 319 55 226
"AT4G04760" 2 7 0 10
"AT4G04770" 4081 2782 3492 2857
"AT4G04775" 0 0 0 0
"AT4G04780" 189 416 231 491
"AT4G04790" 31 66 18 81
"AT4G04800" 689 601 595 605
"AT4G04810" 80 325 69 248
"AT4G04820" 0 0 0 0
"AT4G04830" 190 898 143 767
"AT4G04840" 627 709 558 582
"AT4G04850" 1615 2647 1624 2287
"AT4G04860" 648 771 585 711
"AT4G04870" 125 211 134 227
"AT4G04880" 304 343 205 348
"AT4G04885" 1181 1701 1196 1696
"AT4G04890" 1816 6052 2430 5867
"AT4G04900" 2 8 1 14
"AT4G04910" 1698 1921 1223 1957
"AT4G04920" 950 2268 957 2327
"AT4G04925" 631 655 695 622
"AT4G04930" 0 1 0 0
"AT4G04940" 73 176 70 197
"AT4G04950" 616 1047 621 1133
"AT4G04953" 0 0 0 0
"AT4G04955" 411 386 447 353
"AT4G04957" 1 0 0 0
"AT4G04960" 372 586 413 593
"AT4G04970" 1461 2371 1540 2338
"AT4G04972" 13 0 4 1
"AT4G04980" 0 1 0 0
"AT4G04985" 0 0 0 0
"AT4G04990" 0 6 0 4
"AT4G05000" 373 618 382 729
"AT4G05010" 152 74 166 117
"AT4G05018" 0 0 2 3
"AT4G05020" 651 256 756 286
"AT4G05030" 0 0 0 2
"AT4G05040" 294 750 348 661
"AT4G05048" 0 0 0 0
"AT4G05049" 4 7 1 2
"AT4G05050" 18078 7839 19808 8762
"AT4G05053" 5 20 13 14
"AT4G05060" 646 1169 820 1207
"AT4G05070" 4817 4513 5695 3810
"AT4G05071" 13 8 11 6
"AT4G05073" 0 0 0 0
"AT4G05076" 0 0 0 0
"AT4G05080" 0 0 0 0
"AT4G05087" 2 5 0 1
"AT4G05090" 387 627 444 606
"AT4G05091" 2 0 2 2
"AT4G05095" 0 0 0 0
"AT4G05100" 357 48 295 59
"AT4G05105" 0 0 0 0
"AT4G05110" 40 37 45 37
"AT4G05120" 245 525 259 535
"AT4G05130" 90 19 69 8
"AT4G05133" 0 0 0 0
"AT4G05136" 0 0 0 0
"AT4G05140" 2 1 2 3
"AT4G05145" 0 0 0 0
"AT4G05150" 10826 9223 11823 7530
"AT4G05160" 943 1328 866 1281
"AT4G05170" 14 0 15 1
"AT4G05180" 60714 35619 66085 30943
"AT4G05190" 31 774 29 735
"AT4G05200" 0 97 0 74
"AT4G05210" 4 32 7 25
"AT4G05220" 7 14 8 12
"AT4G05230" 0 0 0 0
"AT4G05240" 0 0 0 0
"AT4G05250" 0 0 0 0
"AT4G05260" 0 0 0 0
"AT4G05265" 0 0 0 0
"AT4G05270" 0 0 0 0
"AT4G05280" 0 0 0 1
"AT4G05290" 0 0 0 0
"AT4G05300" 0 0 0 0
"AT4G05303" 0 0 0 0
"AT4G05306" 0 0 0 0
"AT4G05310" 0 0 0 0
"AT4G05320" 98451 50827 109192 51706
"AT4G05330" 175 417 178 406
"AT4G05340" 0 0 0 0
"AT4G05350" 0 0 0 0
"AT4G05360" 0 2 0 0
"AT4G05370" 0 0 0 1
"AT4G05380" 1 2 1 0
"AT4G05390" 232 395 207 396
"AT4G05400" 123 383 114 378
"AT4G05410" 249 410 219 469
"AT4G05420" 3002 4799 3472 4713
"AT4G05430" 5 17 13 21
"AT4G05440" 77 121 78 151
"AT4G05450" 137 132 107 153
"AT4G05460" 404 1095 426 996
"AT4G05470" 1 1 1 2
"AT4G05475" 1 0 1 0
"AT4G05490" 0 0 0 1
"AT4G05494" 0 0 0 0
"AT4G05495" 0 0 0 0
"AT4G05497" 9 0 4 0
"AT4G05500" 0 0 0 0
"AT4G05502" 0 0 0 0
"AT4G05505" 1 0 0 1
"AT4G05508" 0 0 0 0
"AT4G05510" 0 0 0 0
"AT4G05520" 152 632 145 575
"AT4G05523" 0 0 0 0
"AT4G05526" 0 0 0 0
"AT4G05530" 891 1116 680 1046
"AT4G05540" 0 0 1 0
"AT4G05550" 0 0 0 0
"AT4G05553" 0 0 0 0
"AT4G05556" 0 0 0 0
"AT4G05560" 0 0 0 0
"AT4G05570" 0 1 0 0
"AT4G05575" 0 0 0 0
"AT4G05580" 0 0 0 0
"AT4G05581" 0 0 0 0
"AT4G05582" 0 0 0 0
"AT4G05583" 0 0 0 0
"AT4G05584" 0 0 0 0
"AT4G05585" 1 0 0 0
"AT4G05586" 0 0 0 0
"AT4G05587" 0 0 0 0
"AT4G05588" 0 0 0 0
"AT4G05589" 0 0 0 0
"AT4G05590" 116 53 95 41
"AT4G05591" 0 0 0 0
"AT4G05592" 0 0 0 0
"AT4G05593" 0 0 0 0
"AT4G05594" 0 0 0 0
"AT4G05595" 0 0 0 0
"AT4G05597" 0 0 0 0
"AT4G05600" 0 0 0 0
"AT4G05610" 0 0 0 0
"AT4G05612" 0 0 0 0
"AT4G05613" 0 0 0 0
"AT4G05616" 0 0 0 0
"AT4G05620" 0 0 0 0
"AT4G05630" 0 0 0 0
"AT4G05631" 480 989 507 830
"AT4G05632" 0 0 0 0
"AT4G05633" 0 0 0 0
"AT4G05634" 0 0 0 0
"AT4G05635" 0 0 0 1
"AT4G05636" 0 0 0 0
"AT4G05638" 0 0 0 0
"AT4G05640" 0 0 0 0
"AT4G05918" 0 0 0 0
"AT4G06196" 0 0 0 0
"AT4G06474" 0 0 0 0
"AT4G06477" 49 99 80 109
"AT4G06479" 0 1 0 1
"AT4G06480" 0 0 0 0
"AT4G06481" 0 0 1 0
"AT4G06482" 0 0 0 0
"AT4G06483" 0 0 0 0
"AT4G06484" 0 0 0 0
"AT4G06485" 0 2 0 0
"AT4G06486" 0 0 0 0
"AT4G06487" 0 0 0 0
"AT4G06488" 0 0 0 0
"AT4G06489" 0 0 0 0
"AT4G06490" 0 0 0 0
"AT4G06491" 0 0 0 0
"AT4G06492" 0 0 0 0
"AT4G06493" 0 0 0 0
"AT4G06494" 0 0 0 0
