"GSM1017156" "GSM1017157" "GSM1017158" "GSM1017159" "GSM1017160" "GSM1017161" "GSM1017162" "GSM1017163" "GSM1017164" "GSM1017165" "GSM1017166" "GSM1017167"
"AT3G33080" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G33081" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G33082" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G33083" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G33084" 0 0 1 15 0 0 0 0 1 7 0 0
"AT3G33085" 0 1 0 0 0 0 0 0 0 0 0 0
"AT3G33091" 0 0 0 0 0 0 0 1 0 1 0 0
"AT3G33094" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G33097" 0 0 0 0 0 2 0 0 0 0 0 0
"AT3G33100" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G33103" 11 12 6 24 3 1 8 7 6 14 4 1
"AT3G33106" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G33109" 0 0 0 0 0 0 0 0 0 0 1 0
"AT3G33112" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G33115" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G33118" 0 0 0 0 0 3 0 0 0 4 0 4
"AT3G33121" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G33124" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G33127" 0 0 0 0 0 0 0 0 0 1 0 0
"AT3G33130" 0 0 0 0 0 4 0 0 0 13 0 1
"AT3G33131" 0 0 0 0 0 0 0 0 0 2 0 0
"AT3G33133" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G33136" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G33139" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G33142" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G33145" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G33148" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G33151" 0 0 0 0 0 0 0 2 0 12 0 0
"AT3G33154" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G33157" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G33160" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G33163" 0 0 0 0 0 1 0 0 0 0 0 1
"AT3G33166" 0 1 0 2 1 0 0 1 0 18 0 0
"AT3G33169" 0 0 0 0 0 0 0 0 0 4 0 0
"AT3G33172" 0 0 0 0 0 0 0 0 0 2 0 0
"AT3G33175" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G33178" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G33181" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G33185" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G33187" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G33189" 0 0 0 0 0 1 0 0 0 0 0 0
"AT3G33193" 1 0 0 0 0 0 0 0 0 0 0 6
"AT3G33197" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G33201" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G33205" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G33215" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G33225" 0 0 0 0 0 0 0 0 0 1 0 0
"AT3G33230" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G33235" 2 0 1 1 2 0 1 3 0 1 1 0
"AT3G33293" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G33377" 2 7 1 0 2 0 0 3 0 0 0 0
"AT3G33393" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G33448" 0 2 0 0 0 0 0 0 0 1 2 0
"AT3G33494" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G33520" 856 1286 851 444 643 440 1031 897 1110 597 1043 306
"AT3G33528" 11 43 43 269 0 0 2 58 70 152 5 4
"AT3G33530" 3483 7660 5584 6703 4804 2544 3531 7815 5849 14514 3124 1887
"AT3G33537" 0 0 0 0 0 0 0 1 0 0 0 0
"AT3G33545" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G33555" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G33565" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G33570" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G33572" 0 0 1 0 0 0 0 0 0 1 0 0
"AT3G33575" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G33585" 0 0 0 66 0 0 0 0 0 11 0 1
"AT3G33595" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G34299" 0 0 0 1 0 0 0 0 0 0 0 0
"AT3G35003" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G35707" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G36411" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G36659" 0 0 2 0 0 0 0 3 2 0 1 2
"AT3G37820" 0 0 0 0 0 0 0 0 0 0 0 1
"AT3G38525" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G39230" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G39935" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G40640" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G41345" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G41761" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G41762" 15 9 29 77 37 7 22 4 21 26 14 12
"AT3G41768" 27193 23072 37503 54465 47878 15631 28592 68345 25736 20183 28615 34727
"AT3G41979" 314 205 287 1326 1289 120 236 130 112 83 101 40
"AT3G42047" 0 0 0 1 3 0 0 0 1 0 0 0
"AT3G42050" 11842 10076 11398 14376 14019 5260 11807 10504 13069 17453 11210 4343
"AT3G42052" 599 3554 2220 2687 1931 359 854 2674 1657 2353 1605 417
"AT3G42054" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G42057" 0 0 0 0 0 0 0 0 0 2 0 0
"AT3G42060" 0 0 0 0 0 1 0 0 0 0 0 2
"AT3G42065" 0 0 0 0 0 0 0 0 1 1 0 0
"AT3G42070" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G42080" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G42083" 0 0 0 0 0 1 0 0 0 0 0 1
"AT3G42086" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G42090" 0 0 8 16 0 0 0 0 1 2 0 0
"AT3G42100" 0 0 8 13 0 0 0 0 0 4 0 0
"AT3G42110" 0 0 4 6 0 2 0 0 0 0 0 0
"AT3G42115" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G42120" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G42130" 0 0 0 0 0 0 0 0 0 2 0 0
"AT3G42140" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G42148" 0 0 0 0 0 0 0 0 0 5 0 0
"AT3G42150" 447 1587 1224 1196 866 369 561 1318 1259 958 479 292
"AT3G42155" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G42160" 0 0 0 0 0 4 0 0 0 0 0 1
"AT3G42170" 2625 2000 1373 987 5515 1076 2590 2527 2394 1572 2234 920
"AT3G42174" 1 0 3 0 0 0 1 0 0 0 1 0
"AT3G42178" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G42179" 0 0 0 1 0 0 0 0 0 3 0 0
"AT3G42180" 101 106 128 711 64 10 38 78 49 953 430 11
"AT3G42181" 0 0 0 1 1 0 0 0 0 2 0 0
"AT3G42182" 1 0 2 0 0 0 0 0 0 2 0 8
"AT3G42186" 0 0 3 0 0 0 0 0 0 0 0 0
"AT3G42190" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G42200" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G42203" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G42206" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G42220" 0 0 0 0 0 0 0 0 0 0 0 1
"AT3G42230" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G42233" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G42236" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G42240" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G42245" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G42250" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G42251" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G42252" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G42253" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G42254" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G42255" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G42256" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G42257" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G42258" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G42260" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G42270" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G42280" 0 0 0 0 0 0 0 0 0 0 0 2
"AT3G42290" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G42300" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G42305" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G42310" 1 2 4 4 0 3 2 2 1 0 0 1
"AT3G42313" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G42316" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G42320" 0 0 0 0 0 0 0 0 0 1 0 0
"AT3G42330" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G42340" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G42350" 0 0 0 0 0 0 0 0 0 0 1 0
"AT3G42353" 0 0 0 0 0 0 0 0 1 0 0 1
"AT3G42356" 1 0 0 0 0 0 0 0 0 4 0 1
"AT3G42360" 0 1 0 0 0 1 0 0 0 2 0 1
"AT3G42380" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G42383" 0 0 0 0 3 0 0 0 0 1 0 1
"AT3G42385" 0 1 0 1 0 3 0 0 0 0 0 11
"AT3G42386" 0 0 0 0 0 2 0 0 0 2 1 10
"AT3G42390" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G42400" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G42410" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G42420" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G42430" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G42431" 0 0 0 0 0 0 1 0 0 0 0 0
"AT3G42432" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G42433" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G42434" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G42436" 0 0 0 0 0 0 0 0 0 1 0 0
"AT3G42438" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G42440" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G42445" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G42450" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G42460" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G42466" 0 0 0 0 0 0 0 0 0 0 0 1
"AT3G42470" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G42471" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G42472" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G42473" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G42474" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G42475" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G42476" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G42478" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G42480" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G42490" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G42500" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G42510" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G42520" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G42530" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G42535" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G42540" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G42542" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G42545" 0 0 0 0 0 0 0 0 0 0 1 0
"AT3G42550" 0 0 0 0 0 0 1 5 1 1 0 0
"AT3G42553" 0 0 0 0 0 0 0 0 0 1 0 0
"AT3G42556" 0 0 0 0 0 0 1 0 0 0 0 1
"AT3G42557" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G42560" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G42565" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G42570" 0 1 1 2 1 0 0 2 0 1 0 0
"AT3G42580" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G42590" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G42600" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G42610" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G42620" 0 0 0 0 0 0 0 0 0 2 0 0
"AT3G42621" 0 0 0 0 0 0 0 0 0 2 0 0
"AT3G42622" 0 1 4 2 0 0 0 2 1 10 0 0
"AT3G42624" 0 0 0 0 0 1 0 0 0 0 0 0
"AT3G42626" 0 1 0 0 0 0 0 0 0 0 0 0
"AT3G42628" 41 15 7 0 3 2 18 10 12 1 1 0
"AT3G42630" 620 1161 695 511 813 619 886 757 891 589 758 444
"AT3G42640" 378 834 460 353 407 427 562 683 724 548 286 269
"AT3G42645" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G42646" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G42650" 0 0 0 0 0 0 0 0 0 0 0 1
"AT3G42653" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G42656" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G42658" 26 125 107 1723 37 0 15 95 186 583 17 0
"AT3G42660" 1198 920 736 483 709 835 910 1083 793 945 1193 1289
"AT3G42670" 953 811 439 198 332 161 860 1179 961 541 875 232
"AT3G42680" 0 0 0 0 2 0 0 0 1 0 0 0
"AT3G42690" 0 0 0 0 13 0 0 1 0 1 0 0
"AT3G42700" 0 0 0 0 1 0 0 0 0 0 0 0
"AT3G42710" 0 0 0 0 0 0 0 0 0 0 0 1
"AT3G42711" 0 0 0 0 0 0 0 0 0 1 0 0
"AT3G42712" 0 0 0 0 0 0 0 0 0 2 0 0
"AT3G42713" 0 0 1 0 0 0 0 0 0 0 0 0
"AT3G42714" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G42715" 1 1 0 0 0 0 1 2 3 1 0 0
"AT3G42716" 1 0 1 0 0 0 0 2 2 0 0 0
"AT3G42717" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G42718" 0 0 0 0 0 0 0 0 0 1 0 0
"AT3G42719" 0 0 0 1 0 0 0 0 0 2 1 0
"AT3G42720" 0 1 0 0 0 0 0 2 2 13 0 0
"AT3G42721" 0 0 0 0 0 0 0 0 0 1 0 0
"AT3G42722" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G42723" 0 1 0 54 0 0 0 3 0 12 0 0
"AT3G42724" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G42725" 95 58 99 29 63 34 52 120 40 34 47 75
"AT3G42726" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G42727" 0 0 1 17 0 0 2 2 2 7 0 0
"AT3G42728" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G42730" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G42740" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G42750" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G42760" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G42763" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G42766" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G42770" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G42780" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G42783" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G42786" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G42790" 2052 3216 2564 3387 2250 1357 2198 2498 2530 2690 3077 1285
"AT3G42791" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G42792" 2 7 5 3 0 3 0 1 1 3 0 0
"AT3G42794" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G42796" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G42798" 2 1 0 0 0 0 0 0 0 0 0 0
"AT3G42800" 64 334 102 0 95 78 106 83 70 1 68 65
"AT3G42803" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G42806" 462 622 853 1538 170 16 484 560 408 515 1248 30
"AT3G42810" 4 24 4 40 1 0 1 8 5 18 7 0
"AT3G42820" 2 15 11 24 0 2 0 11 4 30 6 0
"AT3G42830" 0 2 0 1 0 0 0 0 0 0 0 0
"AT3G42835" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G42836" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G42837" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G42850" 5 55 13 120 10 11 17 49 29 222 8 6
"AT3G42860" 171 210 167 298 143 74 221 222 198 413 311 134
"AT3G42870" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G42875" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G42880" 0 3 0 0 0 0 0 0 0 0 0 0
"AT3G42883" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G42886" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G42890" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G42900" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G42910" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G42913" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G42916" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G42920" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G42922" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G42924" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G42927" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G42930" 0 0 0 0 0 0 0 0 0 1 0 0
"AT3G42935" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G42940" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G42945" 0 0 0 0 0 0 0 0 0 2 0 0
"AT3G42950" 938 1230 1145 1517 1143 168 844 1219 1135 1835 881 139
"AT3G42960" 1 0 1 0 0 0 0 0 1 0 0 0
"AT3G42970" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G42980" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G42990" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G42993" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G42996" 0 2 0 0 0 0 0 0 0 0 0 0
"AT3G43000" 0 0 0 0 0 1 0 0 0 0 0 0
"AT3G43005" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G43020" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G43025" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G43040" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G43050" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G43060" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G43070" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G43080" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G43083" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G43090" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G43095" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G43100" 1 0 0 0 0 0 0 0 0 1 0 0
"AT3G43110" 313 24 488 63 14 46 75 94 60 165 194 374
"AT3G43120" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G43123" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G43126" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G43128" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G43130" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G43140" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G43141" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G43142" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G43144" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G43146" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G43147" 0 0 0 0 0 0 0 1 0 0 0 1
"AT3G43148" 0 0 0 0 0 0 0 0 0 3 0 0
"AT3G43150" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G43151" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G43152" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G43153" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G43154" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G43156" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G43157" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G43158" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G43160" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G43170" 1 2 3 0 0 0 0 0 0 1 0 0
"AT3G43175" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G43180" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G43190" 5918 2780 2034 1165 141 41 265 979 661 263 98 209
"AT3G43200" 1 10 5 9 1 0 2 4 1 20 0 0
"AT3G43205" 0 0 0 0 0 0 0 1 0 0 0 0
"AT3G43210" 659 727 429 324 632 124 632 771 595 672 658 55
"AT3G43220" 2461 4818 3142 3295 3882 1461 2548 4214 4053 5687 1742 1370
"AT3G43230" 1031 1455 1150 1778 2037 1231 1617 1376 1942 2823 1948 1228
"AT3G43240" 1533 1688 1395 1386 1908 1216 1741 1846 1742 2030 2592 1318
"AT3G43250" 2 0 6 28 99 225 1 0 2 17 384 347
"AT3G43251" 2 2 0 1 5 0 2 0 1 0 1 0
"AT3G43260" 0 0 0 0 0 1 0 0 0 0 0 0
"AT3G43270" 653 526 619 486 810 232 482 597 378 733 593 337
"AT3G43280" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G43290" 0 0 0 23 0 0 0 0 0 4 0 0
"AT3G43291" 0 0 0 0 0 0 0 0 0 1 0 0
"AT3G43300" 7982 9519 6001 6294 14360 3882 6815 7817 7514 13041 8234 2532
"AT3G43302" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G43303" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G43304" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G43307" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G43310" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G43315" 0 1 0 0 0 5 2 1 0 0 2 5
"AT3G43320" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G43330" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G43340" 2 9 2 1 0 1 5 3 2 1 1 0
"AT3G43350" 0 0 0 0 0 0 0 0 0 2 0 0
"AT3G43352" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G43355" 0 0 0 0 0 3 0 0 0 0 0 3
"AT3G43356" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G43357" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G43358" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G43359" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G43360" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G43370" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G43380" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G43390" 0 0 0 0 0 0 0 0 1 0 0 0
"AT3G43400" 3 14 9 5 2 2 6 4 3 2 3 1
"AT3G43402" 0 2 3 1 0 0 0 1 0 0 0 0
"AT3G43410" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G43420" 0 0 0 0 0 0 0 1 0 2 0 0
"AT3G43425" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G43430" 188 286 244 203 788 84 73 125 131 231 555 141
"AT3G43431" 0 0 1 0 0 0 0 0 0 0 0 0
"AT3G43432" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G43433" 0 0 0 0 0 0 0 0 0 1 0 0
"AT3G43436" 1 0 0 0 0 0 0 0 0 6 0 0
"AT3G43440" 477 718 595 1225 580 174 446 631 546 1328 395 149
"AT3G43442" 0 2 0 2 0 0 1 1 1 9 0 0
"AT3G43444" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G43447" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G43450" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G43460" 0 0 0 0 0 0 0 1 0 0 0 0
"AT3G43470" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G43480" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G43485" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G43490" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G43500" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G43505" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G43510" 602 921 654 1469 800 421 590 519 559 1030 1447 397
"AT3G43520" 1835 2279 2397 2959 2498 601 2592 2513 2934 2722 2579 780
"AT3G43521" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G43522" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G43523" 0 0 0 5 0 0 0 0 0 15 0 0
"AT3G43524" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G43526" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G43528" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G43530" 0 0 0 1 0 1 0 0 0 3 0 0
"AT3G43540" 1715 2321 1567 591 819 1009 2439 2663 2752 526 986 617
"AT3G43546" 0 0 0 0 0 0 0 0 0 3 0 0
"AT3G43550" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G43563" 0 1 2 0 0 1 0 3 4 3 0 1
"AT3G43566" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G43570" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G43571" 0 0 0 1 0 0 0 0 0 0 0 0
"AT3G43572" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G43573" 0 0 1 21 0 0 0 0 0 5 0 0
"AT3G43574" 0 0 1 0 0 0 0 0 0 0 0 0
"AT3G43575" 0 0 0 35 0 0 0 0 0 11 0 0
"AT3G43580" 60 125 107 377 55 4 79 159 161 188 244 10
"AT3G43583" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G43586" 0 4 6 0 2 1 0 1 0 0 1 0
"AT3G43590" 1638 1649 1184 1682 1693 934 1718 1491 1714 2079 4323 675
"AT3G43600" 3150 2341 2281 1051 1885 999 2712 2613 2436 2896 1998 426
"AT3G43610" 2259 3100 1978 409 1243 1290 2112 3153 2125 1196 1454 1286
"AT3G43620" 0 0 0 1 0 0 0 0 0 1 0 0
"AT3G43622" 0 0 0 0 1 0 0 0 0 0 0 0
"AT3G43623" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G43625" 0 0 0 6 0 0 0 0 0 2 0 1
"AT3G43630" 0 0 0 0 0 0 0 0 0 0 2 0
"AT3G43635" 0 0 0 0 0 0 0 0 0 0 0 1
"AT3G43640" 0 0 2 0 0 0 0 1 0 5 2 1
"AT3G43650" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G43652" 0 0 0 2 0 0 0 0 0 11 0 0
