"GSM1390693" "GSM1390694" "GSM1390695" "GSM1390696" "GSM1390697" "GSM1390698"
"AT1G32180" 0 0 0 0 1 0
"AT1G32190" 340 379 517 317 486 411
"AT1G32200" 1364 1341 1725 1018 1360 1420
"AT1G32210" 564 598 602 506 569 597
"AT1G32220" 1042 1149 1327 719 732 960
"AT1G32225" 0 0 0 0 0 0
"AT1G32230" 3634 3172 4411 3861 4215 5393
"AT1G32240" 200 179 203 144 148 188
"AT1G32250" 0 0 0 0 0 0
"AT1G32260" 162 150 245 251 258 279
"AT1G32270" 1 2 2 1 20 2
"AT1G32280" 0 0 0 0 0 0
"AT1G32290" 0 0 0 0 0 0
"AT1G32300" 0 0 0 0 0 0
"AT1G32310" 178 163 163 116 173 151
"AT1G32320" 0 0 0 0 0 1
"AT1G32330" 159 146 198 132 216 291
"AT1G32337" 0 0 0 0 0 0
"AT1G32340" 238 209 277 217 317 336
"AT1G32350" 1 0 0 0 0 1
"AT1G32360" 478 565 714 549 709 715
"AT1G32361" 0 0 0 0 0 0
"AT1G32370" 210 157 241 144 186 194
"AT1G32375" 0 0 3 1 0 1
"AT1G32380" 282 409 440 226 223 314
"AT1G32385" 4 1 3 2 0 4
"AT1G32390" 0 0 0 0 0 0
"AT1G32400" 1870 1761 2036 1842 2476 2365
"AT1G32410" 459 443 487 346 474 483
"AT1G32415" 36 63 81 38 32 55
"AT1G32420" 0 0 0 0 0 0
"AT1G32430" 0 0 0 0 0 0
"AT1G32440" 747 896 826 618 880 1012
"AT1G32450" 3682 2829 3643 2322 2661 3062
"AT1G32460" 878 708 1101 943 1455 1227
"AT1G32470" 4733 7213 7219 4382 7517 7382
"AT1G32480" 0 0 0 0 0 0
"AT1G32490" 635 665 846 638 757 1001
"AT1G32500" 1573 1999 2486 1478 2289 2314
"AT1G32505" 0 0 0 0 0 0
"AT1G32510" 2 2 6 1 2 2
"AT1G32520" 300 351 407 167 170 273
"AT1G32530" 404 505 600 440 460 608
"AT1G32540" 606 499 882 470 747 625
"AT1G32550" 668 1008 1279 642 1120 1148
"AT1G32560" 97 51 50 94 95 119
"AT1G32570" 1 8 5 4 1 2
"AT1G32580" 856 847 1094 527 752 819
"AT1G32582" 0 0 0 0 0 0
"AT1G32583" 19 29 50 21 35 40
"AT1G32585" 0 0 0 0 0 0
"AT1G32590" 0 0 0 0 0 0
"AT1G32600" 0 0 0 0 0 0
"AT1G32610" 35 39 70 36 26 46
"AT1G32620" 0 0 0 0 0 0
"AT1G32630" 44 58 61 35 28 63
"AT1G32640" 1171 543 677 719 747 738
"AT1G32650" 0 0 0 0 0 0
"AT1G32660" 0 0 0 0 0 0
"AT1G32670" 0 0 1 0 0 1
"AT1G32680" 0 0 0 0 0 0
"AT1G32690" 134 48 97 75 91 82
"AT1G32700" 448 329 546 551 744 764
"AT1G32710" 0 0 0 2 2 1
"AT1G32713" 0 0 0 0 0 0
"AT1G32720" 0 0 0 0 0 0
"AT1G32730" 114 110 117 57 129 89
"AT1G32740" 87 86 149 96 137 94
"AT1G32750" 762 787 1068 797 928 1097
"AT1G32760" 148 101 167 139 191 168
"AT1G32763" 0 0 0 0 0 0
"AT1G32770" 0 0 0 0 0 0
"AT1G32780" 24 33 47 29 41 52
"AT1G32790" 2020 1670 2614 2937 4041 3791
"AT1G32810" 452 432 548 381 384 558
"AT1G32820" 0 0 0 0 0 0
"AT1G32830" 0 0 0 0 0 1
"AT1G32840" 0 0 0 0 0 0
"AT1G32850" 0 0 2 1 0 5
"AT1G32860" 314 207 315 223 257 263
"AT1G32870" 114 102 107 71 105 120
"AT1G32880" 0 0 0 0 0 0
"AT1G32890" 0 0 1 0 0 0
"AT1G32900" 1634 1744 1940 494 458 632
"AT1G32910" 0 0 2 3 2 5
"AT1G32920" 371 357 447 403 762 542
"AT1G32928" 41 42 61 45 81 68
"AT1G32930" 57 93 87 71 74 87
"AT1G32940" 180 156 254 139 211 235
"AT1G32950" 20 10 11 25 14 23
"AT1G32960" 8 0 4 1 4 0
"AT1G32970" 21 1 3 3 0 3
"AT1G32975" 0 0 0 0 0 0
"AT1G32980" 0 0 0 0 0 0
"AT1G32990" 3667 4810 5806 2717 4181 4157
"AT1G32992" 0 0 0 0 0 0
"AT1G33000" 0 0 0 0 0 0
"AT1G33010" 0 0 0 0 1 0
"AT1G33020" 0 0 0 0 0 0
"AT1G33030" 4 1 0 2 12 5
"AT1G33040" 1080 1520 1737 795 1277 1302
"AT1G33050" 571 619 801 825 921 1287
"AT1G33055" 70 31 15 60 37 50
"AT1G33060" 130 189 266 180 211 261
"AT1G33070" 0 1 0 0 0 0
"AT1G33080" 126 177 195 134 135 175
"AT1G33090" 30 1 7 4 7 3
"AT1G33100" 0 2 0 0 3 2
"AT1G33102" 12 13 32 23 93 30
"AT1G33110" 736 739 924 870 973 1309
"AT1G33120" 2008 2911 3290 1487 2465 2372
"AT1G33130" 0 0 0 0 0 0
"AT1G33135" 0 0 0 0 0 0
"AT1G33140" 3145 4538 4566 2058 3567 3146
"AT1G33160" 0 0 0 0 0 0
"AT1G33170" 319 413 419 140 208 312
"AT1G33180" 0 0 1 0 0 0
"AT1G33190" 0 0 0 0 0 0
"AT1G33200" 0 0 0 0 0 0
"AT1G33220" 0 0 0 0 0 0
"AT1G33230" 416 426 398 396 370 508
"AT1G33240" 1850 1868 2364 1642 1944 2192
"AT1G33250" 636 559 680 623 838 842
"AT1G33260" 47 80 63 35 34 68
"AT1G33265" 269 288 393 165 257 307
"AT1G33270" 140 242 265 239 259 363
"AT1G33280" 8 2 5 13 6 18
"AT1G33290" 595 605 757 357 550 634
"AT1G33300" 0 0 0 0 0 0
"AT1G33320" 20 7 10 3 3 7
"AT1G33330" 326 352 465 237 370 363
"AT1G33340" 63 64 78 25 26 39
"AT1G33350" 34 47 39 17 52 69
"AT1G33360" 264 270 341 320 378 539
"AT1G33370" 0 0 0 0 0 0
"AT1G33380" 0 0 0 0 0 0
"AT1G33390" 363 364 468 289 456 409
"AT1G33400" 139 186 287 142 202 302
"AT1G33410" 598 697 833 497 639 854
"AT1G33415" 23 27 78 35 56 51
"AT1G33420" 211 194 274 154 172 224
"AT1G33430" 7 20 19 5 9 13
"AT1G33440" 73 88 113 72 93 107
"AT1G33450" 0 0 0 1 0 0
"AT1G33460" 0 1 0 1 0 0
"AT1G33470" 1249 1294 1584 794 1012 1372
"AT1G33475" 26 16 27 22 26 44
"AT1G33480" 141 139 185 118 156 188
"AT1G33490" 216 260 294 206 287 374
"AT1G33500" 3 2 1 2 1 2
"AT1G33510" 0 1 0 0 0 0
"AT1G33520" 665 670 803 613 793 819
"AT1G33530" 0 0 0 0 0 0
"AT1G33540" 11 6 7 13 4 11
"AT1G33550" 0 0 0 0 0 0
"AT1G33560" 189 102 135 163 265 329
"AT1G33570" 1 1 0 0 0 0
"AT1G33580" 0 0 0 0 0 2
"AT1G33590" 2180 1924 2759 2249 2896 3057
"AT1G33600" 797 826 1053 714 972 1224
"AT1G33607" 0 0 1 0 0 0
"AT1G33610" 182 146 213 348 588 496
"AT1G33612" 25 14 28 20 25 35
"AT1G33615" 33 21 20 13 33 12
"AT1G33640" 8 0 6 4 0 7
"AT1G33660" 1 1 8 4 4 3
"AT1G33670" 2 3 0 2 2 1
"AT1G33680" 1599 1496 2253 1509 1935 2109
"AT1G33700" 430 248 397 438 420 418
"AT1G33709" 0 0 0 0 0 0
"AT1G33710" 0 0 0 0 0 0
"AT1G33720" 9 10 21 9 3 10
"AT1G33730" 0 0 0 0 0 0
"AT1G33740" 0 0 1 0 0 0
"AT1G33743" 0 0 0 0 0 0
"AT1G33750" 82 50 50 117 142 112
"AT1G33760" 7 1 3 1 2 0
"AT1G33770" 13 10 23 6 11 12
"AT1G33780" 319 455 565 366 509 616
"AT1G33785" 0 0 0 0 0 0
"AT1G33790" 252 270 357 553 905 928
"AT1G33800" 303 126 155 314 240 244
"AT1G33810" 705 1117 1332 522 796 1073
"AT1G33811" 1250 1547 1892 1769 1658 2638
"AT1G33813" 0 2 1 7 8 14
"AT1G33817" 6 6 8 5 11 11
"AT1G33820" 0 0 0 0 0 0
"AT1G33830" 0 0 0 0 0 0
"AT1G33835" 0 0 0 0 0 0
"AT1G33840" 3 0 0 6 18 12
"AT1G33850" 0 0 0 0 0 0
"AT1G33855" 0 0 0 0 0 0
"AT1G33860" 0 0 0 0 0 0
"AT1G33870" 1 0 0 1 1 1
"AT1G33880" 0 0 0 0 0 1
"AT1G33890" 1 1 2 0 0 2
"AT1G33900" 1 3 8 5 19 29
"AT1G33910" 10 2 5 4 7 32
"AT1G33920" 0 0 0 0 0 0
"AT1G33925" 0 0 0 0 0 0
"AT1G33930" 6 11 17 19 37 21
"AT1G33940" 0 0 1 1 0 1
"AT1G33950" 2 7 3 0 0 1
"AT1G33960" 2 2 17 5 14 14
"AT1G33970" 264 322 446 279 345 488
"AT1G33980" 730 610 874 693 707 920
"AT1G33990" 571 665 736 551 821 978
"AT1G34000" 1725 1899 2061 1494 2171 2021
"AT1G34010" 166 219 186 162 200 201
"AT1G34020" 299 320 438 312 435 521
"AT1G34030" 2027 2932 3498 1500 2324 2843
"AT1G34040" 80 34 42 42 73 50
"AT1G34041" 0 0 0 0 0 0
"AT1G34042" 1 0 0 0 0 0
"AT1G34044" 2 8 10 1 9 6
"AT1G34046" 0 0 0 0 0 0
"AT1G34047" 21 29 18 12 49 34
"AT1G34050" 0 0 2 0 2 2
"AT1G34060" 9 8 12 6 24 14
"AT1G34065" 71 117 120 48 89 81
"AT1G34070" 0 0 0 0 0 0
"AT1G34080" 0 0 0 0 0 0
"AT1G34090" 0 0 0 0 0 0
"AT1G34095" 0 0 0 0 0 0
"AT1G34097" 0 0 0 0 0 0
"AT1G34100" 3 6 4 2 3 5
"AT1G34110" 338 364 534 364 448 562
"AT1G34120" 153 134 135 120 140 189
"AT1G34130" 798 802 1060 743 874 1141
"AT1G34140" 0 0 0 0 0 0
"AT1G34150" 117 131 188 134 166 205
"AT1G34160" 52 81 86 53 84 96
"AT1G34170" 0 0 0 0 0 0
"AT1G34180" 17 20 16 32 25 27
"AT1G34190" 730 685 797 679 800 946
"AT1G34200" 283 277 340 277 269 321
"AT1G34210" 799 736 1069 557 806 904
"AT1G34220" 513 483 660 634 610 771
"AT1G34230" 0 0 0 0 0 0
"AT1G34240" 0 0 0 0 0 0
"AT1G34245" 35 36 71 26 67 57
"AT1G34250" 0 0 0 0 0 0
"AT1G34260" 221 266 360 280 399 448
"AT1G34270" 98 141 161 101 113 182
"AT1G34280" 0 0 0 0 0 0
"AT1G34281" 0 0 0 0 0 0
"AT1G34290" 0 0 0 0 0 0
"AT1G34300" 320 313 481 486 422 590
"AT1G34310" 0 1 0 0 0 0
"AT1G34315" 60 51 48 146 152 191
"AT1G34320" 725 690 893 696 813 939
"AT1G34330" 31 9 15 53 27 44
"AT1G34340" 242 305 397 221 311 301
"AT1G34350" 111 120 159 126 142 147
"AT1G34355" 99 95 135 73 109 127
"AT1G34360" 277 240 307 174 317 289
"AT1G34370" 1417 1080 1545 1586 1904 2045
"AT1G34380" 62 95 96 61 62 86
"AT1G34390" 0 0 1 0 0 0
"AT1G34392" 0 0 0 0 0 0
"AT1G34400" 0 0 0 0 0 0
"AT1G34405" 0 0 0 0 0 0
"AT1G34410" 0 0 1 0 0 0
"AT1G34418" 496 421 431 326 379 353
"AT1G34419" 0 0 0 0 0 0
"AT1G34420" 39 25 35 27 33 50
"AT1G34430" 2808 2666 3824 2850 4312 4317
"AT1G34440" 0 2 1 1 0 0
"AT1G34460" 29 23 22 43 13 43
"AT1G34470" 180 242 308 197 280 302
"AT1G34480" 4 2 4 1 2 8
"AT1G34490" 2 0 1 2 0 3
"AT1G34500" 0 0 0 1 1 1
"AT1G34510" 120 70 60 185 138 284
"AT1G34520" 10 6 3 9 22 19
"AT1G34530" 1 3 1 0 0 1
"AT1G34540" 11 3 6 15 6 16
"AT1G34545" 1 0 0 0 0 1
"AT1G34550" 644 725 841 620 801 1038
"AT1G34560" 0 0 0 0 0 0
"AT1G34570" 111 125 126 63 120 165
"AT1G34575" 0 0 1 1 0 0
"AT1G34580" 54 58 104 57 84 76
"AT1G34590" 0 0 0 0 0 0
"AT1G34600" 0 0 0 0 0 0
"AT1G34610" 0 0 0 0 0 0
"AT1G34620" 0 0 0 0 0 0
"AT1G34630" 231 250 393 376 505 515
"AT1G34640" 150 187 191 124 201 148
"AT1G34650" 0 0 1 0 0 0
"AT1G34660" 0 0 0 0 0 0
"AT1G34670" 7 2 5 4 2 11
"AT1G34680" 0 0 0 0 0 0
"AT1G34690" 0 0 0 0 0 0
"AT1G34700" 0 0 0 0 0 0
"AT1G34710" 0 0 0 0 0 0
"AT1G34720" 0 0 0 0 0 0
"AT1G34730" 0 0 0 0 0 0
"AT1G34740" 0 0 0 0 0 0
"AT1G34750" 184 74 168 200 412 317
"AT1G34760" 296 259 380 343 293 417
"AT1G34770" 37 70 68 37 77 65
"AT1G34780" 189 214 260 163 223 287
"AT1G34790" 0 0 0 0 0 0
"AT1G34792" 0 0 0 0 0 0
"AT1G34795" 0 0 0 0 0 0
"AT1G34797" 0 0 0 0 0 0
"AT1G34800" 0 0 0 0 0 0
"AT1G34803" 0 0 0 0 0 0
"AT1G34805" 0 0 0 0 0 0
"AT1G34808" 0 0 0 0 0 0
"AT1G34810" 0 0 0 0 0 0
"AT1G34813" 0 0 0 0 0 0
"AT1G34815" 0 0 0 0 0 0
"AT1G34818" 0 0 0 0 0 0
"AT1G34820" 0 0 0 0 0 0
"AT1G34823" 0 0 0 0 0 0
"AT1G34825" 0 0 0 0 0 0
"AT1G34828" 0 0 0 0 0 0
"AT1G34830" 0 0 0 0 0 0
"AT1G34836" 0 0 0 0 0 0
"AT1G34840" 0 0 0 0 0 0
"AT1G34842" 0 0 0 0 0 0
"AT1G34844" 6 10 15 7 6 13
"AT1G34850" 0 0 0 0 0 0
"AT1G34860" 0 0 0 0 0 0
"AT1G34904" 0 0 0 0 0 0
"AT1G34910" 0 0 0 0 0 0
"AT1G34930" 0 0 0 0 0 0
"AT1G34967" 0 0 0 0 0 0
"AT1G35030" 0 0 0 0 0 0
"AT1G35035" 0 0 0 0 0 0
"AT1G35040" 1 0 0 0 0 0
"AT1G35050" 0 0 0 0 0 0
"AT1G35060" 0 0 0 0 0 0
"AT1G35080" 0 0 0 0 0 0
"AT1G35090" 0 0 0 0 0 0
"AT1G35100" 0 0 0 0 0 0
"AT1G35110" 0 1 0 0 0 0
"AT1G35112" 25 9 24 23 27 31
"AT1G35115" 516 681 911 523 569 677
"AT1G35120" 0 0 0 0 0 0
"AT1G35130" 17 0 0 0 0 0
"AT1G35140" 156 123 197 179 200 296
"AT1G35143" 0 0 0 0 0 0
"AT1G35146" 0 0 0 0 0 0
"AT1G35150" 0 0 0 0 0 0
"AT1G35160" 2178 1705 2223 2018 2316 2518
"AT1G35170" 10 10 9 2 7 7
"AT1G35180" 64 87 94 56 85 114
"AT1G35181" 0 0 0 0 0 0
"AT1G35183" 0 1 0 0 0 0
"AT1G35186" 12 2 4 0 1 1
"AT1G35190" 319 340 505 411 376 506
"AT1G35200" 0 0 0 0 0 0
"AT1G35210" 1 2 4 0 3 2
"AT1G35220" 580 500 671 541 766 924
"AT1G35230" 13 12 22 20 20 17
"AT1G35240" 1 2 8 0 0 4
"AT1G35242" 0 0 0 0 0 0
"AT1G35250" 49 55 62 30 31 23
"AT1G35255" 14 5 8 13 10 9
"AT1G35260" 78 81 98 86 56 73
"AT1G35270" 2 0 2 3 4 2
"AT1G35280" 1 1 1 0 0 0
"AT1G35290" 89 52 67 30 52 59
"AT1G35300" 0 1 0 0 0 0
"AT1G35310" 11 13 14 5 29 5
"AT1G35320" 125 97 146 250 255 258
"AT1G35330" 54 20 21 29 69 53
"AT1G35333" 0 0 0 0 0 0
"AT1G35340" 500 685 683 492 657 746
"AT1G35350" 232 245 253 210 304 319
"AT1G35360" 0 0 0 0 0 0
"AT1G35365" 0 0 0 0 0 0
"AT1G35370" 0 0 0 0 0 1
"AT1G35375" 0 0 0 0 0 0
"AT1G35380" 0 0 0 0 0 0
"AT1G35390" 0 0 0 0 0 0
"AT1G35400" 0 0 0 0 0 0
"AT1G35405" 0 0 1 0 0 0
"AT1G35410" 0 0 0 0 0 0
"AT1G35420" 1102 1359 1843 1230 1778 1795
"AT1G35430" 192 129 186 200 291 219
"AT1G35435" 0 0 0 0 0 0
"AT1G35440" 0 0 0 0 0 0
"AT1G35450" 0 0 0 0 0 1
"AT1G35460" 236 302 331 189 183 314
"AT1G35461" 0 0 0 0 0 0
"AT1G35465" 0 0 2 0 1 1
"AT1G35467" 0 0 0 0 0 0
"AT1G35470" 169 242 237 202 329 314
"AT1G35480" 0 0 0 0 0 0
"AT1G35490" 0 0 0 0 0 0
"AT1G35500" 5 0 0 0 0 0
"AT1G35501" 0 0 0 0 0 0
"AT1G35510" 654 642 776 528 469 760
"AT1G35513" 5 19 11 3 4 9
"AT1G35515" 22 10 15 5 6 9
"AT1G35516" 717 603 788 645 702 686
"AT1G35520" 0 0 0 0 0 0
"AT1G35530" 70 76 83 48 65 76
"AT1G35535" 0 0 0 0 0 0
"AT1G35537" 0 0 0 0 0 0
"AT1G35540" 0 1 0 0 0 0
"AT1G35545" 0 0 0 0 0 0
"AT1G35550" 0 0 0 1 0 0
"AT1G35560" 587 514 596 354 449 404
"AT1G35570" 0 0 0 0 0 0
"AT1G35580" 4081 3347 5265 5022 7157 6872
"AT1G35590" 0 0 0 0 0 0
"AT1G35600" 1 0 2 0 0 0
"AT1G35610" 2 2 4 5 0 0
"AT1G35612" 287 267 442 261 321 294
"AT1G35614" 1 0 0 0 0 0
"AT1G35617" 2 0 2 7 6 15
"AT1G35620" 881 893 1178 772 1115 1190
"AT1G35625" 25 17 14 9 17 33
"AT1G35630" 3 1 0 1 0 1
"AT1G35640" 0 0 0 0 0 0
"AT1G35645" 0 0 0 0 0 0
"AT1G35647" 0 0 0 0 0 0
"AT1G35650" 0 0 0 0 0 0
"AT1G35660" 118 131 162 132 164 222
"AT1G35663" 0 0 0 0 0 0
"AT1G35670" 307 328 389 526 567 771
"AT1G35680" 6543 7386 9065 4455 7755 7036
"AT1G35690" 0 0 0 0 0 0
"AT1G35700" 0 0 0 0 0 0
"AT1G35710" 98 84 115 61 157 134
"AT1G35720" 3146 2802 3267 2440 2923 4058
"AT1G35730" 5 5 8 1 0 1
"AT1G35735" 0 0 0 0 0 0
"AT1G35740" 0 0 0 0 0 0
"AT1G35745" 0 0 0 0 0 0
"AT1G35750" 0 0 0 0 0 0
"AT1G35760" 1 1 0 0 0 1
"AT1G35770" 4 2 1 0 4 0
"AT1G35780" 533 499 683 466 517 576
"AT1G35790" 0 0 1 0 1 0
"AT1G35820" 0 0 0 0 0 0
"AT1G35830" 16 57 74 48 94 67
"AT1G35840" 0 0 0 0 0 0
"AT1G35850" 0 0 0 0 0 0
"AT1G35860" 0 0 0 0 0 0
"AT1G35870" 0 0 0 0 0 0
"AT1G35880" 0 1 1 0 0 0
"AT1G35890" 1 0 0 2 0 0
"AT1G35900" 0 0 0 0 0 0
"AT1G35910" 3 12 3 5 8 8
"AT1G35920" 0 0 0 0 0 0
"AT1G35930" 0 0 0 0 0 0
"AT1G35940" 0 0 0 0 0 0
"AT1G35950" 0 0 0 0 0 0
"AT1G35960" 0 0 0 0 0 0
"AT1G35970" 0 0 0 0 0 0
"AT1G35980" 0 0 0 0 0 0
"AT1G35990" 0 0 0 0 0 0
"AT1G35995" 0 0 0 5 1 7
"AT1G36000" 0 0 0 0 0 0
"AT1G36010" 0 0 0 0 0 1
"AT1G36020" 0 0 0 0 0 0
"AT1G36030" 0 0 0 0 1 0
"AT1G36035" 1 1 2 0 0 0
"AT1G36040" 0 2 0 0 0 0
"AT1G36050" 678 652 827 741 1022 1164
"AT1G36060" 348 143 300 534 1067 752
"AT1G36070" 177 223 336 223 293 357
"AT1G36078" 0 0 0 0 0 0
"AT1G36080" 0 0 0 0 0 0
"AT1G36090" 0 0 0 0 0 0
"AT1G36095" 0 0 0 0 0 0
"AT1G36100" 0 0 0 0 0 0
"AT1G36105" 0 0 0 0 0 0
"AT1G36110" 0 0 0 0 0 0
"AT1G36120" 0 1 1 0 1 1
"AT1G36130" 0 0 0 0 0 0
"AT1G36140" 0 0 0 0 0 0
"AT1G36150" 0 0 0 0 0 0
"AT1G36160" 3795 3473 4739 4051 5161 5837
"AT1G36180" 181 189 231 304 345 457
"AT1G36185" 0 0 0 0 0 0
"AT1G36190" 0 0 0 0 0 0
"AT1G36200" 0 0 0 0 0 0
"AT1G36210" 0 0 0 0 1 0
"AT1G36220" 0 0 0 0 0 0
"AT1G36225" 0 0 0 0 0 0
"AT1G36230" 0 0 0 0 0 0
"AT1G36240" 0 0 0 0 0 0
"AT1G36250" 0 0 0 0 0 0
"AT1G36260" 0 0 0 0 0 0
"AT1G36270" 0 0 0 0 0 0
"AT1G36272" 0 1 0 0 0 0
"AT1G36280" 215 227 268 205 240 260
"AT1G36290" 0 2 0 0 0 0
"AT1G36300" 0 0 0 0 0 0
"AT1G36305" 2 1 1 1 1 3
"AT1G36310" 444 538 657 367 429 567
"AT1G36320" 888 1331 1397 781 986 1288
"AT1G36330" 0 1 0 0 0 0
"AT1G36340" 0 0 0 0 0 0
"AT1G36350" 0 0 0 0 0 0
"AT1G36360" 0 0 0 0 0 0
"AT1G36370" 602 781 946 486 458 863
"AT1G36380" 38 66 66 39 63 62
"AT1G36390" 332 499 349 241 388 407
"AT1G36395" 0 0 0 0 0 0
"AT1G36400" 0 0 0 0 0 0
"AT1G36403" 0 0 0 0 0 0
"AT1G36406" 0 0 0 0 0 0
"AT1G36420" 0 0 0 0 0 0
"AT1G36430" 0 0 0 0 0 0
"AT1G36440" 0 0 0 0 0 0
"AT1G36441" 0 0 0 0 0 0
"AT1G36445" 0 0 0 0 0 0
"AT1G36450" 0 0 0 0 0 0
"AT1G36460" 0 0 0 0 0 0
"AT1G36470" 0 0 0 0 0 0
"AT1G36480" 0 0 0 0 0 0
"AT1G36485" 0 0 0 1 0 0
"AT1G36490" 0 0 0 0 0 0
"AT1G36495" 0 0 0 0 0 0
"AT1G36500" 0 0 0 0 0 0
"AT1G36510" 0 0 0 0 0 0
"AT1G36520" 2 2 5 0 0 1
"AT1G36530" 0 0 0 1 0 0
"AT1G36540" 0 0 0 0 0 0
"AT1G36550" 0 0 0 0 0 0
"AT1G36560" 0 0 0 0 0 0
"AT1G36570" 0 0 0 0 0 0
"AT1G36580" 1 2 1 0 0 2
"AT1G36590" 0 0 1 1 0 0
"AT1G36595" 0 0 0 0 0 0
"AT1G36600" 0 0 0 2 0 1
"AT1G36605" 0 0 0 0 0 0
"AT1G36610" 1 1 0 1 0 1
"AT1G36620" 1 1 0 0 1 2
"AT1G36622" 19 12 11 34 118 97
"AT1G36630" 0 2 0 1 0 0
"AT1G36640" 2 0 1 1 1 0
"AT1G36650" 0 0 0 0 0 0
"AT1G36660" 0 0 0 0 0 0
"AT1G36670" 0 0 0 0 0 0
"AT1G36675" 2 0 5 9 2 3
"AT1G36680" 0 5 6 4 1 1
"AT1G36690" 0 0 0 0 0 0
"AT1G36700" 0 0 0 0 0 0
"AT1G36710" 0 0 0 0 0 0
"AT1G36720" 0 0 0 0 0 1
"AT1G36730" 0 0 0 0 0 0
"AT1G36732" 0 0 0 0 0 0
"AT1G36740" 0 0 0 0 0 0
"AT1G36745" 0 0 0 0 0 0
"AT1G36750" 0 0 0 0 0 0
"AT1G36756" 0 0 0 0 0 0
"AT1G36763" 0 0 0 0 0 0
"AT1G36770" 0 0 0 0 0 0
"AT1G36775" 0 0 0 0 0 0
"AT1G36790" 0 0 0 0 0 0
"AT1G36795" 0 0 0 0 0 0
"AT1G36800" 0 0 0 0 0 0
"AT1G36810" 0 0 0 0 0 0
"AT1G36830" 0 0 0 0 0 0
"AT1G36840" 0 0 0 0 0 0
"AT1G36850" 0 0 0 0 0 0
"AT1G36880" 0 0 0 0 0 0
"AT1G36890" 0 0 0 0 0 0
"AT1G36910" 0 0 0 0 0 0
"AT1G36915" 0 0 0 0 0 0
"AT1G36920" 0 1 0 0 1 0
"AT1G36922" 0 0 0 1 0 0
"AT1G36925" 0 1 1 3 2 1
"AT1G36927" 0 0 0 0 0 0
"AT1G36933" 0 0 0 0 0 0
"AT1G36936" 0 0 0 0 0 0
"AT1G36940" 122 91 138 97 125 99
"AT1G36942" 0 0 0 0 0 0
"AT1G36950" 0 0 0 0 0 0
"AT1G36960" 0 0 0 0 0 0
"AT1G36970" 0 0 0 0 0 0
"AT1G36975" 0 0 0 0 0 0
"AT1G36980" 1496 1509 2028 1596 2040 2045
"AT1G36990" 348 406 482 286 482 504
"AT1G36992" 0 0 0 0 0 0
"AT1G37000" 1 0 0 0 1 2
"AT1G37007" 0 0 0 0 0 0
"AT1G37010" 0 0 0 0 0 0
"AT1G37012" 0 0 0 0 0 0
"AT1G37015" 0 4 1 0 0 1
"AT1G37020" 0 0 0 0 0 0
"AT1G37030" 0 0 0 0 0 1
"AT1G37035" 0 0 0 0 0 0
"AT1G37036" 0 0 0 0 0 0
"AT1G37037" 0 0 0 0 0 0
"AT1G37038" 0 0 0 0 0 0
"AT1G37040" 0 0 0 0 0 0
"AT1G37045" 0 0 0 0 0 0
"AT1G37050" 0 0 0 0 1 0
"AT1G37057" 0 0 0 0 0 0
"AT1G37060" 0 0 1 0 0 0
"AT1G37063" 0 0 0 1 0 0
"AT1G37070" 0 0 1 0 0 1
"AT1G37080" 0 0 0 3 3 4
"AT1G37090" 0 0 0 0 0 0
"AT1G37095" 0 0 0 0 0 0
"AT1G37100" 0 0 1 0 0 3
"AT1G37110" 0 0 0 0 0 0
"AT1G37113" 0 0 0 0 0 0
"AT1G37120" 0 0 0 0 0 0
"AT1G37130" 43926 34441 48180 55323 70332 72462
"AT1G37140" 1 0 4 1 1 1
"AT1G37150" 4 11 7 8 28 6
"AT1G37160" 0 0 0 0 0 0
"AT1G37162" 0 0 0 0 0 0
"AT1G37170" 0 0 0 0 0 0
"AT1G37180" 0 0 0 0 0 0
"AT1G37190" 0 0 0 0 0 0
"AT1G37200" 0 0 0 0 0 0
"AT1G37210" 0 0 3 0 0 0
"AT1G37275" 0 0 0 0 0 0
"AT1G37340" 0 0 0 0 0 0
"AT1G37405" 0 0 0 0 0 0
"AT1G37471" 0 0 0 0 0 0
"AT1G37537" 0 0 0 0 0 0
"AT1G37603" 0 0 0 0 0 0
"AT1G37669" 0 0 0 0 0 0
"AT1G37735" 0 0 0 0 0 0
"AT1G37801" 0 0 0 0 0 0
"AT1G37867" 0 0 0 2 0 0
"AT1G37933" 0 0 0 0 0 0
"AT1G37999" 0 0 0 0 1 2
"AT1G38065" 0 0 0 0 0 0
"AT1G38131" 70 56 70 60 48 101
"AT1G38140" 0 0 0 0 0 0
"AT1G38149" 0 0 0 0 0 0
"AT1G38158" 0 0 0 0 0 0
"AT1G38167" 0 0 0 0 0 0
"AT1G38176" 0 0 0 0 0 0
"AT1G38185" 1 2 0 0 0 0
"AT1G38194" 0 0 0 0 0 0
"AT1G38203" 0 0 0 0 0 0
"AT1G38212" 0 0 0 0 0 0
"AT1G38221" 0 0 0 0 0 0
"AT1G38230" 0 0 0 0 0 0
"AT1G38240" 0 0 0 0 0 0
"AT1G38250" 0 0 0 0 0 0
"AT1G38260" 0 0 0 0 0 0
"AT1G38270" 0 0 0 0 0 0
"AT1G38280" 0 0 0 0 0 0
"AT1G38290" 0 0 0 0 0 0
"AT1G38300" 0 0 0 0 0 0
"AT1G38310" 0 0 0 0 0 0
"AT1G38320" 0 0 0 0 0 0
"AT1G38330" 0 0 0 0 0 0
