"GSM1017156" "GSM1017157" "GSM1017158" "GSM1017159" "GSM1017160" "GSM1017161" "GSM1017162" "GSM1017163" "GSM1017164" "GSM1017165" "GSM1017166" "GSM1017167"
"AT3G54990" 227 318 298 615 343 154 376 311 392 805 274 150
"AT3G55000" 692 1126 849 1241 1262 1202 1043 1085 1045 1193 1575 1092
"AT3G55005" 455 900 663 498 884 527 660 915 693 583 495 445
"AT3G55010" 1019 924 805 508 720 154 1510 1226 1143 706 4593 187
"AT3G55020" 2289 5843 4234 3620 4195 3974 3447 5737 4695 5349 4800 4329
"AT3G55030" 425 660 827 1353 589 230 734 789 792 1006 883 309
"AT3G55040" 1483 1862 2840 662 1023 9381 3400 2967 3895 534 1364 9749
"AT3G55050" 642 1569 2113 1419 1679 4564 893 1393 1395 1699 1245 6273
"AT3G55060" 288 275 143 117 213 113 238 392 213 247 301 154
"AT3G55070" 745 1470 1051 1434 1300 822 1105 1168 1189 1559 830 587
"AT3G55080" 461 1932 1875 2136 357 487 761 2045 1454 2041 471 407
"AT3G55090" 108 492 914 264 458 65 138 687 503 241 851 160
"AT3G55100" 2 2 0 6 0 2 3 1 0 4 4 3
"AT3G55110" 488 223 248 157 345 239 723 862 800 304 695 90
"AT3G55120" 1766 774 1941 559 789 56 1097 1712 1389 1096 1229 116
"AT3G55130" 1294 927 1583 440 1238 370 2459 2446 3848 584 1616 236
"AT3G55140" 621 1009 1050 928 823 630 831 1008 1055 763 696 543
"AT3G55150" 125 172 157 7 26 2317 64 140 111 16 631 714
"AT3G55160" 1212 1144 816 561 842 251 1645 1452 1485 2154 2778 301
"AT3G55170" 733 1213 1338 824 446 153 972 1089 899 550 1660 190
"AT3G55180" 2 2 0 0 0 0 0 4 1 0 1 1
"AT3G55190" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G55200" 474 502 370 273 690 197 740 570 634 593 777 194
"AT3G55210" 0 3 2 14 28 1 6 2 11 22 0 0
"AT3G55220" 419 437 288 275 700 166 620 524 543 620 715 136
"AT3G55230" 558 978 975 54 339 0 148 829 408 53 59 3
"AT3G55240" 617 202 1634 67 1278 19 44 295 218 19 679 1
"AT3G55250" 1733 2881 3006 828 690 271 3476 3059 3884 523 1829 202
"AT3G55252" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G55254" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G55258" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G55260" 974 1848 1362 1860 844 348 1331 1660 1575 2069 883 172
"AT3G55270" 1549 2937 2277 4430 4169 3288 2285 2679 2765 8816 3923 3978
"AT3G55280" 3102 2856 2856 2134 2039 476 3634 3132 2919 2342 9070 481
"AT3G55290" 159 138 655 345 50 25 170 334 150 320 80 71
"AT3G55300" 0 0 1 13 1 4 0 0 2 5 1 48
"AT3G55310" 1 13 8 0 30 30 3 22 8 2 15 27
"AT3G55320" 907 1165 1053 897 1234 1552 1534 1559 1761 1769 1768 1098
"AT3G55330" 4122 5469 4133 259 2782 1868 9134 8288 8732 342 2430 1837
"AT3G55340" 498 651 563 781 852 255 713 695 722 988 2785 394
"AT3G55350" 301 458 440 300 283 268 368 428 435 236 493 266
"AT3G55360" 2505 3207 2915 1145 7157 548 3823 3440 3542 1270 2956 734
"AT3G55370" 270 297 275 229 513 341 341 420 307 278 707 366
"AT3G55380" 475 932 873 1153 1033 290 775 904 784 819 1598 284
"AT3G55390" 82 178 160 106 95 135 182 191 190 180 208 125
"AT3G55400" 2402 1941 1805 1265 1183 1797 4130 2581 3558 1594 4855 1557
"AT3G55410" 6156 4647 5891 6756 9373 11298 6772 6665 6082 13445 15544 11627
"AT3G55420" 274 436 531 101 198 106 424 569 335 105 537 112
"AT3G55430" 1282 2428 3808 7348 8884 9250 1701 1550 1549 11004 8771 14188
"AT3G55440" 15558 13551 26921 32375 37276 11842 19577 20788 20030 23780 34193 14164
"AT3G55450" 741 1286 1438 1119 643 7310 1169 1204 1146 1458 3837 4424
"AT3G55460" 983 2490 2417 4918 1361 952 2159 2601 2488 4579 1938 1044
"AT3G55470" 208 346 528 1347 567 388 386 366 455 1247 1429 485
"AT3G55480" 1324 2230 1575 1835 2241 1591 1947 2188 2323 3111 1736 1156
"AT3G55485" 4 14 8 28 5 4 12 10 11 7 16 6
"AT3G55490" 182 327 262 343 284 170 216 250 228 235 240 182
"AT3G55500" 28 265 48 10 2537 205 52 30 28 4 651 78
"AT3G55510" 717 812 635 605 944 1313 826 669 721 761 4321 1957
"AT3G55512" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G55515" 12 11 9 72 4 14 10 16 4 106 4 18
"AT3G55520" 649 2711 3742 4700 715 536 1130 3075 2691 3266 831 642
"AT3G55530" 298 662 705 884 383 204 555 746 748 826 301 178
"AT3G55540" 0 0 4 0 0 0 0 1 0 0 0 0
"AT3G55550" 1 4 0 2 15 2 6 2 5 7 3 0
"AT3G55560" 318 1047 670 1549 839 405 652 625 777 1987 1516 340
"AT3G55566" 0 0 0 1 0 0 0 0 0 1 0 2
"AT3G55570" 0 0 0 0 1 0 0 0 0 0 0 0
"AT3G55573" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G55580" 14 3 4 5 26 44 27 15 32 5 20 18
"AT3G55590" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G55600" 202 485 337 613 557 583 274 314 375 507 525 423
"AT3G55605" 269 460 451 650 510 308 334 405 312 451 939 359
"AT3G55610" 4319 4465 5179 3309 1980 976 7544 6867 9125 5549 4460 1230
"AT3G55620" 1511 1917 2097 4743 4205 12235 2719 2455 2696 3669 28717 9541
"AT3G55630" 1833 2755 2824 301 785 580 4980 5179 4907 351 1290 271
"AT3G55640" 303 516 483 792 953 697 597 594 617 716 845 1446
"AT3G55646" 12 12 34 28 47 2745 54 16 26 6 71 2876
"AT3G55650" 2 0 0 0 3 1 0 1 1 0 4 7
"AT3G55660" 380 305 198 26 130 94 415 391 209 60 208 127
"AT3G55665" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G55670" 1 0 1 1 1 1 0 0 0 0 0 2
"AT3G55672" 0 0 0 0 0 11 0 0 0 0 0 2
"AT3G55677" 0 0 0 0 0 20 0 0 0 0 0 35
"AT3G55680" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G55690" 134 133 146 39 124 112 199 146 133 77 837 110
"AT3G55700" 23 17 27 6 63 49 30 22 27 11 44 108
"AT3G55710" 272 145 33 2 39 31 740 277 337 5 81 65
"AT3G55720" 38 60 46 11 56 8 43 48 20 10 108 6
"AT3G55730" 210 388 402 562 595 371 251 330 308 730 851 443
"AT3G55734" 0 2 1 0 2 0 2 6 3 0 2 0
"AT3G55735" 0 0 0 0 1 0 1 0 1 0 0 0
"AT3G55740" 485 854 844 2206 1553 1630 826 866 894 2387 1963 1430
"AT3G55750" 3133 3420 3851 3435 2496 470 4066 3337 3168 2048 7545 469
"AT3G55760" 707 694 1062 306 1629 545 964 1305 1012 598 1753 983
"AT3G55770" 2457 5800 4710 3244 4912 997 3723 3949 4187 3254 2586 577
"AT3G55780" 1 3 0 2 2 21 3 2 7 3 5 16
"AT3G55790" 0 0 1 23 0 1 1 0 1 112 0 1
"AT3G55795" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G55800" 30587 21729 26085 944 8990 8873 54153 48392 54580 1973 12488 5241
"AT3G55810" 0 0 0 0 0 0 0 0 2 0 0 1
"AT3G55820" 32 106 74 226 106 80 42 108 115 292 81 187
"AT3G55830" 845 1804 1780 1883 1472 1074 1066 1380 1712 2439 1293 1338
"AT3G55840" 54 140 714 153 386 8422 30 51 47 466 1361 12577
"AT3G55850" 463 1427 901 1803 535 1731 792 1070 799 1827 799 4092
"AT3G55860" 0 0 0 3 0 0 0 0 0 2 0 0
"AT3G55870" 3 4 3 1 4 0 0 1 0 0 0 9
"AT3G55880" 287 814 675 1132 542 1968 246 335 435 1229 872 1311
"AT3G55890" 36 102 117 696 41 18 48 84 72 778 49 24
"AT3G55900" 6 34 34 236 10 7 26 47 27 371 25 29
"AT3G55910" 13 28 44 299 10 7 17 26 24 353 26 17
"AT3G55920" 268 938 803 619 340 345 409 665 517 438 484 416
"AT3G55930" 2 0 1 0 1 6 3 3 1 1 7 6
"AT3G55940" 69 49 106 0 61 185 68 114 56 9 146 665
"AT3G55950" 160 292 384 397 386 7576 208 294 287 531 2838 14020
"AT3G55960" 1100 1511 2323 1891 1913 5386 1891 2108 2926 1894 3731 5845
"AT3G55970" 35 20 459 1366 736 3830 142 58 146 2692 1213 6101
"AT3G55980" 6760 1060 19705 1670 3479 188844 1299 1329 3586 3178 25064 224783
"AT3G55990" 264 276 250 33 283 53 295 538 265 35 312 92
"AT3G56000" 57 497 267 14 207 249 159 227 238 40 101 228
"AT3G56010" 1664 2128 3415 998 629 573 3685 2952 4981 479 1506 441
"AT3G56020" 1933 3191 2652 4456 1779 165 2463 2450 2171 1423 3655 167
"AT3G56030" 53 132 154 256 109 197 104 129 122 203 366 280
"AT3G56040" 3719 4536 4640 1479 3791 1137 6054 6586 6336 2326 3868 1544
"AT3G56050" 2707 3436 5108 2957 4701 5195 4967 4597 5374 3571 3629 5351
"AT3G56060" 612 1301 2057 646 346 992 1148 1259 1723 347 1545 1012
"AT3G56070" 1336 1716 1875 2402 1335 142 1746 1952 1409 1588 6169 179
"AT3G56080" 415 529 1093 958 167 15 420 1542 883 1319 67 17
"AT3G56085" 0 1 0 0 1 0 0 0 0 0 0 0
"AT3G56090" 1017 720 1791 857 1044 5329 4010 1696 1982 637 5696 6917
"AT3G56100" 240 168 75 13 117 81 267 300 156 29 110 96
"AT3G56110" 494 824 769 1493 1115 180 872 770 801 1610 970 164
"AT3G56120" 755 1194 858 1590 577 639 867 1037 870 1330 1831 659
"AT3G56130" 1674 3518 2785 3383 2036 723 2826 3028 3189 2263 1804 388
"AT3G56140" 1516 4279 2978 2612 1253 1010 4441 4889 5844 3634 1251 481
"AT3G56150" 8378 7863 7205 6479 9561 3075 13605 10298 12249 12924 28414 2909
"AT3G56160" 1433 2049 1530 167 688 421 2785 3616 2944 260 905 431
"AT3G56170" 392 748 1252 5249 1513 288 466 724 659 4517 782 435
"AT3G56180" 0 0 0 1 1 0 2 0 0 1 1 0
"AT3G56190" 2969 4984 5170 5924 8707 2266 3973 4256 4764 6348 3505 2582
"AT3G56200" 1309 903 2950 2769 2300 2527 890 1096 1183 7132 2277 3768
"AT3G56210" 676 1071 1625 3321 1026 632 795 1116 1205 1857 913 617
"AT3G56220" 49 62 88 16 74 1 28 56 23 11 30 1
"AT3G56230" 55 75 74 6 13 19 40 69 41 2 61 18
"AT3G56240" 7854 9294 11845 5865 10794 1376 7119 12859 7999 4803 4600 1959
"AT3G56250" 53 118 89 95 109 69 60 96 91 137 80 82
"AT3G56260" 116 119 139 127 265 32 298 245 254 128 171 43
"AT3G56270" 239 370 415 193 180 97 357 611 432 217 296 112
"AT3G56275" 18 30 72 16 133 33 27 66 20 8 22 35
"AT3G56277" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G56280" 0 1 6 7 0 0 1 1 3 6 0 0
"AT3G56290" 1891 934 1976 1740 240 158 5496 4731 6819 1519 1092 205
"AT3G56300" 82 377 301 538 52 542 192 636 307 678 167 647
"AT3G56310" 2340 4071 3620 7567 3967 813 3168 3507 4411 9113 2631 790
"AT3G56320" 214 304 295 642 322 137 285 315 368 861 417 146
"AT3G56330" 185 427 525 194 83 84 286 456 286 219 359 104
"AT3G56340" 3722 3994 4248 3720 2521 362 5781 3966 4685 2535 8144 462
"AT3G56350" 1 32 2 37 0 1 16 103 31 908 0 3
"AT3G56360" 3216 6421 3657 3512 1106 379 4246 7585 6724 7747 1455 357
"AT3G56370" 2781 2131 2446 200 1815 1378 3686 4442 3422 492 2272 1615
"AT3G56380" 3 0 12 3 4 2146 0 1 0 2 32 1688
"AT3G56390" 1 0 0 0 1 2 0 0 0 1 0 0
"AT3G56400" 2509 816 3706 6629 173 17057 997 628 2030 9467 2611 19077
"AT3G56408" 15 181 180 243 32 81 33 172 76 344 22 91
"AT3G56410" 752 992 1558 521 1652 16406 910 630 1083 1268 3224 14470
"AT3G56420" 0 0 0 0 6 297 2 0 2 2 2 905
"AT3G56430" 618 631 705 1057 526 509 766 692 734 1038 1028 478
"AT3G56440" 139 216 187 229 154 437 153 225 222 326 155 402
"AT3G56450" 155 816 599 954 177 127 299 639 477 787 395 143
"AT3G56460" 1935 3174 3715 5243 3091 2763 3068 3162 3237 5021 2699 2152
"AT3G56470" 79 180 103 298 159 230 97 110 149 321 171 187
"AT3G56480" 1083 1536 1343 266 585 475 1491 1687 1262 452 762 643
"AT3G56490" 1134 1377 1991 3359 1311 279 1700 1564 1590 2528 2593 349
"AT3G56500" 3 3 3 19 0 1 6 5 6 72 15 3
"AT3G56510" 628 941 870 971 551 320 914 846 892 742 1728 284
"AT3G56520" 0 0 1 0 0 0 0 0 0 0 0 0
"AT3G56530" 0 0 0 0 0 1 0 0 0 0 0 0
"AT3G56540" 3 6 5 15 6 2 5 6 1 14 3 1
"AT3G56550" 47 160 109 183 42 32 76 121 84 209 101 35
"AT3G56560" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G56570" 141 390 241 390 60 212 158 293 150 404 428 279
"AT3G56580" 690 1217 789 704 1388 443 936 1365 1064 951 802 480
"AT3G56590" 1153 2526 1322 774 2640 803 1692 2162 1925 1193 2190 1016
"AT3G56600" 4 55 24 183 30 8 8 37 22 338 4 4
"AT3G56610" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G56620" 192 188 310 244 201 61 239 280 195 561 432 116
"AT3G56630" 506 1181 1116 1266 479 111 1471 1580 1842 1292 738 134
"AT3G56640" 453 660 402 416 520 768 518 690 475 697 648 675
"AT3G56650" 1210 2494 2223 785 481 744 3462 3440 4100 599 804 354
"AT3G56660" 6 5 7 7 15 130 11 11 29 8 11 154
"AT3G56670" 0 0 0 0 0 0 0 0 0 0 0 1
"AT3G56680" 2074 2963 2224 1582 2022 437 3941 2868 3941 1663 2709 533
"AT3G56690" 696 1525 930 1005 834 1105 1012 1151 1035 1639 1590 919
"AT3G56700" 8 2 7 2 6 9 2 6 5 1 7 99
"AT3G56705" 1 12 7 48 11 3 9 7 5 13 3 0
"AT3G56710" 510 67 917 370 76 8224 364 207 661 990 2187 8824
"AT3G56720" 822 1880 1429 1150 1661 1586 1383 1365 1338 1581 1561 1338
"AT3G56730" 47 86 89 42 54 12 38 93 56 71 52 14
"AT3G56740" 287 445 499 598 607 212 384 470 448 774 382 236
"AT3G56750" 807 1940 1249 902 1090 524 1336 1317 1434 863 1041 492
"AT3G56760" 671 863 766 444 1000 745 1007 1139 925 824 1765 984
"AT3G56770" 13 27 30 34 53 23 17 27 18 54 236 24
"AT3G56780" 3 2 7 11 2 2 6 4 4 11 7 4
"AT3G56790" 2 4 18 31 103 10 5 10 24 33 5 20
"AT3G56800" 3744 6173 7007 6212 7670 3660 4937 5835 5410 4063 4290 5976
"AT3G56810" 191 165 169 17 225 344 322 389 277 33 318 729
"AT3G56820" 152 398 394 519 373 286 265 370 347 610 424 321
"AT3G56825" 3 19 29 100 16 1 13 17 19 25 2 1
"AT3G56830" 111 473 432 230 119 234 258 482 395 224 194 216
"AT3G56840" 483 1891 3274 9515 337 896 803 1882 1877 5242 535 800
"AT3G56850" 636 1077 720 831 1601 621 911 976 967 1011 1169 639
"AT3G56860" 2144 6501 3189 3753 3498 933 4553 4822 4354 4891 5314 779
"AT3G56870" 156 164 143 100 172 236 239 215 197 184 282 322
"AT3G56880" 1784 1258 3969 3479 3408 14633 1246 1121 1701 4478 3114 29873
"AT3G56890" 17 45 73 149 13 44 28 68 85 71 22 80
"AT3G56891" 21 29 27 300 38 2452 12 6 19 348 202 7627
"AT3G56900" 325 489 375 312 370 1683 360 419 358 389 630 2086
"AT3G56910" 5358 6614 7733 993 3388 1209 13801 10832 13193 809 5807 556
"AT3G56920" 0 1 1 0 4 1 0 14 7 1 2 7
"AT3G56930" 621 1435 899 664 1708 697 536 883 803 943 864 495
"AT3G56940" 36607 42210 29301 4339 15162 8423 53216 66571 77882 3999 22973 2543
"AT3G56950" 926 998 1406 1664 823 161 830 1033 917 1707 778 146
"AT3G56960" 209 642 361 404 210 67 335 464 327 416 278 128
"AT3G56970" 1695 1644 187 36 34 8 95 340 97 375 0 1
"AT3G56980" 1093 1474 156 7 14 7 111 240 101 240 5 91
"AT3G56990" 1083 1254 946 915 1170 734 1510 1170 1179 1394 4970 1259
"AT3G57000" 863 1144 992 1177 1481 1294 1237 1078 1102 993 4338 1385
"AT3G57010" 356 476 375 272 856 10 317 750 200 629 295 42
"AT3G57020" 1402 1111 1966 3323 1274 269 2272 2627 3125 5444 1923 423
"AT3G57030" 646 776 784 543 291 131 945 1257 1056 517 534 102
"AT3G57040" 805 1315 1159 245 401 321 1028 1479 1400 265 306 108
"AT3G57050" 2469 3037 2956 1494 1755 2213 3113 3373 3212 1907 2186 2137
"AT3G57060" 603 598 427 126 399 88 688 1031 557 409 381 116
"AT3G57062" 308 543 878 888 205 61 402 605 725 403 388 60
"AT3G57070" 940 895 1311 608 1492 7959 936 970 1113 887 2025 6177
"AT3G57072" 0 1 1 1 0 1 0 1 1 0 0 0
"AT3G57080" 477 856 702 638 297 374 592 574 593 357 382 200
"AT3G57090" 711 1441 1804 3155 4214 982 1492 1670 1721 2635 3210 1171
"AT3G57100" 1 1 8 72 1 2 2 6 9 58 8 14
"AT3G57110" 4 9 9 15 6 4 9 13 17 12 2 5
"AT3G57120" 216 522 571 560 806 1972 315 438 414 967 679 2907
"AT3G57130" 50 72 54 47 125 15 70 63 56 47 73 7
"AT3G57140" 206 1163 1487 1271 799 362 261 1005 1013 1192 270 404
"AT3G57150" 3133 2148 2008 2028 2537 468 4635 3731 2987 3204 16886 873
"AT3G57157" 193 27 456 178 27 38 51 79 83 58 61 115
"AT3G57160" 44 50 50 25 15 5 99 90 66 98 69 8
"AT3G57170" 588 2699 1234 1151 1379 1210 1046 1772 1471 1393 714 862
"AT3G57180" 660 758 656 103 269 268 1573 1181 1463 219 1012 271
"AT3G57190" 490 787 767 452 138 139 1110 979 1259 344 398 109
"AT3G57200" 66 104 64 27 39 10 96 113 80 57 56 17
"AT3G57210" 5 12 26 12 1 48 7 28 15 5 33 46
"AT3G57220" 565 914 654 879 700 1027 812 824 797 950 1241 1341
"AT3G57230" 606 1093 1018 1908 1094 221 851 1163 1101 1992 795 318
"AT3G57240" 28 29 34 190 1 1 11 12 47 800 21 0
"AT3G57250" 0 0 0 2 0 0 0 0 0 0 0 0
"AT3G57260" 478 15 1193 14714 7 1327 1631 380 3615 6070 818 6017
"AT3G57270" 1 1 4 8 0 114 7 1 9 6 2 293
"AT3G57280" 772 1302 1611 1965 2107 3316 1341 1385 1584 2051 5301 4473
"AT3G57290" 3922 4130 3570 3541 3525 1853 4995 3989 4513 4149 11468 1824
"AT3G57300" 2400 5111 2515 1960 2600 3021 3935 4023 4102 4460 3656 2760
"AT3G57310" 1 1 2 11 0 0 1 0 1 7 0 0
"AT3G57320" 279 465 622 368 212 69 416 470 412 201 125 81
"AT3G57330" 2769 3943 5085 5468 2466 23877 3055 3120 3646 8277 13855 23058
"AT3G57340" 1095 2203 1617 2683 2728 1320 1442 1475 1734 2867 2528 1051
"AT3G57350" 669 1072 697 564 625 665 940 1054 875 1053 1365 1491
"AT3G57360" 77 137 190 452 67 398 99 136 114 243 208 1459
"AT3G57370" 0 2 5 31 4 6 2 1 3 25 1 14
"AT3G57380" 151 143 401 1681 199 14 93 129 130 1768 473 26
"AT3G57390" 294 491 465 1117 844 180 371 362 351 821 1199 222
"AT3G57400" 958 1618 1843 801 1106 510 1855 1962 2582 842 1681 567
"AT3G57410" 3958 15514 7781 8767 13099 3246 7216 6597 8474 12385 6029 1644
"AT3G57420" 964 1832 1190 1315 2113 584 1378 1325 1448 1786 1278 581
"AT3G57430" 290 436 303 201 216 497 611 436 575 315 535 614
"AT3G57440" 17 24 3 37 18 23 17 10 6 12 14 53
"AT3G57450" 769 1001 5173 5060 1209 10036 547 561 700 2717 6092 22150
"AT3G57460" 20 5 33 2354 3 8966 55 10 99 1362 430 9564
"AT3G57470" 1840 6387 2516 1507 1510 3523 3064 3879 3207 1887 1928 3383
"AT3G57480" 182 450 468 1365 388 399 221 279 357 812 435 265
"AT3G57490" 615 645 644 1019 644 48 887 586 661 771 3869 100
"AT3G57500" 18 20 24 0 4 58 34 40 20 3 18 94
"AT3G57510" 1 0 40 7944 0 0 14 1 29 30710 0 0
"AT3G57520" 3449 11309 10438 21487 12650 13895 15832 6716 15203 46216 13193 17190
"AT3G57530" 3330 1542 10080 3127 3928 73711 1926 2013 2652 4978 8060 92103
"AT3G57540" 83 72 312 296 110 184 115 273 150 348 73 497
"AT3G57550" 1447 2280 2541 4756 4780 3912 1448 1462 1316 5785 8262 4306
"AT3G57560" 969 1220 1016 624 1137 547 1286 1025 1165 670 2686 398
"AT3G57570" 900 1627 1038 1533 866 1254 1245 1660 1491 3168 1063 1366
"AT3G57580" 122 175 178 189 213 122 190 180 189 224 120 130
"AT3G57586" 4 41 7 6 32 19 16 28 21 15 6 17
"AT3G57590" 186 447 272 517 323 189 285 308 317 500 489 221
"AT3G57600" 93 164 124 11 94 156 211 224 168 14 163 132
"AT3G57610" 2437 2468 2310 1316 1987 1011 4811 3826 4468 1695 6519 1135
"AT3G57620" 0 0 0 0 0 0 0 0 0 1 0 0
"AT3G57630" 873 935 1381 1311 276 2151 712 1328 828 1700 2235 1495
"AT3G57640" 105 79 271 200 63 1842 117 84 180 133 241 2778
"AT3G57645" 3 6 4 7 7 33 0 2 1 2 1 54
"AT3G57650" 1419 2260 1911 1607 2721 1254 2005 2242 1997 2521 2218 1721
"AT3G57660" 1751 1776 1193 1160 3096 678 2908 2022 2147 2544 10571 712
"AT3G57670" 69 119 84 47 61 12 95 141 117 110 139 15
"AT3G57680" 82 181 206 72 45 41 132 359 242 101 35 64
"AT3G57690" 0 0 0 17 0 6 1 1 0 1 5 8
"AT3G57700" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G57710" 496 971 811 567 848 556 545 700 687 626 842 497
"AT3G57720" 95 310 158 118 436 70 212 164 227 122 113 78
"AT3G57730" 151 480 492 228 167 987 162 320 306 249 460 1085
"AT3G57740" 22 44 79 33 29 901 33 23 19 63 334 555
"AT3G57750" 269 518 807 698 842 687 419 542 678 622 901 460
"AT3G57760" 95 226 268 304 667 966 187 126 272 270 870 1051
"AT3G57765" 0 2 5 9 5 2 6 1 3 1 2 3
"AT3G57770" 100 424 453 613 118 36 196 278 386 253 146 70
"AT3G57780" 625 587 966 662 884 605 544 567 433 798 1087 404
"AT3G57785" 550 790 1241 1419 431 211 862 780 945 758 799 199
"AT3G57790" 310 1174 874 1177 783 187 661 900 877 1085 624 133
"AT3G57800" 673 2038 1536 877 2320 706 1887 1452 1934 938 2662 589
"AT3G57810" 512 916 666 429 1053 393 885 904 834 454 817 351
"AT3G57820" 3 2 2 1 0 0 1 1 5 0 1 3
"AT3G57830" 310 525 461 68 124 12 627 1092 777 98 214 7
"AT3G57840" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G57850" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G57854" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G57860" 132 186 159 51 116 13 176 247 119 65 64 29
"AT3G57870" 1850 3173 4138 5286 3407 1629 3153 3201 3339 2933 2882 1901
"AT3G57880" 1466 1142 1747 1144 4269 5781 1768 1612 1907 1926 3801 8195
"AT3G57890" 1791 2680 2575 2245 4290 2293 2714 2819 3035 3502 3570 2023
"AT3G57900" 1 2 3 4 1 1 0 3 5 5 0 3
"AT3G57910" 166 291 236 418 216 260 241 325 251 382 413 297
"AT3G57920" 103 111 63 6 51 53 163 201 159 11 88 178
"AT3G57930" 662 1149 2071 565 1446 4011 761 691 744 479 521 7584
"AT3G57940" 850 781 600 699 795 1495 938 827 773 1110 4192 1823
"AT3G57950" 61 55 51 2065 10 25 40 66 79 2097 40 177
"AT3G57958" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G57960" 0 1 1 0 2 0 0 0 1 1 1 1
"AT3G57965" 85 189 103 315 329 26 117 135 169 276 142 14
"AT3G57970" 100 270 152 178 333 58 136 146 123 266 146 29
"AT3G57980" 403 1025 595 486 1228 223 634 826 838 1224 699 121
"AT3G57990" 1215 1600 1593 738 1341 877 2985 2254 2799 1141 2145 738
"AT3G58000" 28 113 61 1 20 6 55 90 67 8 44 13
"AT3G58010" 627 1043 995 405 545 661 1063 1120 1302 321 702 571
"AT3G58020" 332 899 766 1048 452 381 525 497 605 579 808 272
"AT3G58030" 1218 2338 1903 1858 3612 1590 2010 2090 2397 2448 2703 1757
"AT3G58035" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G58040" 928 1642 1396 2025 2162 1013 1234 1477 1572 1803 1848 765
"AT3G58050" 1175 3126 2093 2230 2783 1199 1813 3097 2502 3829 2389 1133
"AT3G58060" 13 29 21 179 1 4 11 27 22 153 2 3
"AT3G58070" 108 37 120 1 15 4 260 213 253 0 87 6
"AT3G58080" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G58090" 140 521 682 733 188 480 282 588 479 702 230 496
"AT3G58100" 89 229 169 38 115 59 169 231 177 40 208 66
"AT3G58110" 1939 2669 1737 1904 3775 1234 2542 2722 2464 3001 3009 1242
"AT3G58120" 914 3633 2289 25 1613 6027 968 1097 1282 24 1129 4376
"AT3G58130" 271 456 415 651 192 312 317 380 398 471 347 294
"AT3G58140" 2843 3403 2984 1562 1773 1340 5211 3900 5596 1507 3916 825
"AT3G58150" 21 90 130 455 469 930 49 110 58 130 1882 645
"AT3G58160" 320 1635 862 915 859 621 590 1133 753 1382 696 574
"AT3G58165" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G58170" 777 1828 1904 2467 2296 247 1180 1538 1516 1783 940 277
"AT3G58180" 519 885 1005 1719 735 588 735 752 872 1311 1889 654
"AT3G58190" 14 22 33 1 6 157 2 31 7 0 11 35
"AT3G58193" 0 3 0 3 0 0 0 0 1 2 2 3
"AT3G58196" 0 1 1 0 0 0 1 0 1 3 2 1
"AT3G58200" 88 121 174 122 13 71 67 129 73 134 214 189
"AT3G58210" 0 0 0 2 4 0 1 0 1 0 4 1
"AT3G58220" 633 1235 664 425 793 519 927 755 809 390 1474 663
"AT3G58230" 0 0 0 0 0 2 0 0 0 0 0 2
"AT3G58240" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G58250" 0 0 0 0 0 0 0 0 0 0 2 1
"AT3G58260" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G58270" 116 217 312 851 110 419 91 267 180 629 353 462
"AT3G58280" 0 0 1 0 0 0 0 0 0 0 0 0
"AT3G58290" 1 0 0 0 0 0 4 1 1 0 4 0
"AT3G58300" 0 0 0 0 0 0 0 1 0 0 0 0
"AT3G58310" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G58320" 0 1 2 0 0 0 1 1 0 0 0 0
"AT3G58330" 0 0 0 0 0 0 0 1 0 0 0 4
"AT3G58340" 0 0 0 0 0 0 0 0 0 0 1 1
"AT3G58347" 0 0 0 2 0 0 0 1 0 0 0 0
"AT3G58350" 61 68 44 27 54 15 50 83 51 36 68 17
"AT3G58360" 0 0 0 0 0 0 0 0 0 0 0 1
"AT3G58370" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G58380" 12 7 15 7 12 3 7 12 7 6 14 3
"AT3G58390" 1 0 0 2 0 0 0 1 1 0 1 0
"AT3G58400" 0 0 0 0 0 0 0 0 0 0 0 0
