"GSM1489632" "GSM1489633" "GSM1489634" "GSM1489635" "GSM1489636" "GSM1489637" "GSM1489638" "GSM1489639" "GSM1489640" "GSM1489641" "GSM1489642" "GSM1489643"
"AT4G03690" 0 0 0 0 0 0 0 0 0 0 0 1
"AT4G03695" 0 0 0 0 0 0 0 0 0 0 0 0
"AT4G03700" 0 0 0 0 0 0 0 0 0 0 0 0
"AT4G03710" 0 0 0 0 0 0 0 0 0 0 0 0
"AT4G03720" 0 0 0 0 0 0 0 0 0 0 0 0
"AT4G03723" 0 0 0 0 0 0 0 0 0 0 0 0
"AT4G03726" 0 0 0 0 0 0 0 0 0 0 0 0
"AT4G03728" 0 0 0 0 0 0 0 0 0 0 0 1
"AT4G03730" 0 0 0 0 0 0 0 0 0 0 0 0
"AT4G03732" 0 0 0 0 0 0 0 0 0 0 0 0
"AT4G03740" 0 0 0 0 0 0 0 0 0 0 0 0
"AT4G03745" 0 0 0 0 0 0 0 0 0 0 1 0
"AT4G03750" 0 0 0 0 0 0 0 0 0 0 0 0
"AT4G03760" 0 0 0 0 0 0 0 0 0 0 0 0
"AT4G03770" 0 0 0 0 0 0 0 0 0 0 0 2
"AT4G03775" 0 0 0 0 0 0 0 0 0 0 1 1
"AT4G03780" 0 0 0 0 0 0 0 0 0 0 1 0
"AT4G03790" 1 0 0 0 0 0 0 0 0 0 3 1
"AT4G03795" 0 0 0 0 0 0 0 0 0 0 1 0
"AT4G03800" 0 0 0 0 0 0 0 0 0 0 0 0
"AT4G03810" 0 0 0 0 0 0 0 0 0 0 1 2
"AT4G03811" 3 1 0 2 1 4 0 0 2 0 1 1
"AT4G03813" 12 4 4 2 0 1 1 0 0 0 0 1
"AT4G03816" 12 9 2 2 2 5 7 3 0 1 1 5
"AT4G03820" 1283 742 941 585 582 649 997 1462 1591 513 296 346
"AT4G03823" 0 0 0 1 0 0 1 0 2 0 0 1
"AT4G03824" 0 0 0 0 0 0 0 0 0 0 0 0
"AT4G03825" 0 0 0 0 0 0 0 0 0 0 0 0
"AT4G03826" 0 0 0 0 0 0 0 0 0 0 0 0
"AT4G03827" 0 0 0 0 0 0 0 0 0 0 0 0
"AT4G03830" 0 0 0 0 1 0 0 0 0 0 0 2
"AT4G03835" 0 0 0 0 0 0 0 0 0 0 1 2
"AT4G03837" 0 0 0 0 0 0 0 0 0 0 0 1
"AT4G03840" 0 0 0 0 0 0 0 0 0 0 1 0
"AT4G03850" 0 0 0 0 0 0 0 0 0 0 1 0
"AT4G03860" 0 0 0 0 0 0 0 0 0 0 0 2
"AT4G03865" 0 0 0 0 0 0 0 0 0 0 0 0
"AT4G03870" 0 0 0 0 0 0 0 0 0 0 1 0
"AT4G03873" 0 0 0 0 0 0 0 0 0 0 0 0
"AT4G03876" 0 0 0 0 0 0 0 0 0 0 0 0
"AT4G03880" 0 0 0 0 0 0 0 0 1 0 1 2
"AT4G03885" 0 0 0 0 0 0 0 0 0 0 1 2
"AT4G03890" 0 0 0 0 0 0 0 0 0 0 1 1
"AT4G03900" 0 0 0 0 0 0 0 0 0 0 0 0
"AT4G03910" 1 0 0 0 0 0 0 0 0 0 0 0
"AT4G03911" 0 0 0 0 0 0 0 0 0 0 0 0
"AT4G03912" 0 0 0 0 0 0 0 0 0 0 2 0
"AT4G03913" 0 0 0 0 0 0 0 0 0 0 0 0
"AT4G03914" 0 0 0 0 0 0 0 0 0 0 0 0
"AT4G03916" 0 0 0 0 0 0 0 0 0 0 0 0
"AT4G03920" 0 0 0 0 0 0 0 0 1 0 1 5
"AT4G03923" 0 0 0 0 0 0 0 0 0 1 1 0
"AT4G03926" 3 2 4 0 0 1 3 8 7 3 2 4
"AT4G03930" 22 12 17 1 17 10 14 10 10 6 12 6
"AT4G03935" 182 99 91 24 70 74 153 197 235 106 68 99
"AT4G03940" 49 42 33 21 34 34 45 27 45 25 16 19
"AT4G03945" 0 0 0 0 0 0 0 0 0 0 0 1
"AT4G03950" 0 0 0 2 0 0 2 0 1 0 0 0
"AT4G03960" 174 119 148 32 37 52 78 124 140 60 50 62
"AT4G03965" 24 10 7 9 11 16 30 39 55 35 21 27
"AT4G03970" 0 0 0 0 0 0 0 0 0 0 0 0
"AT4G03975" 0 0 0 0 0 0 0 0 0 0 0 0
"AT4G03976" 0 0 0 0 0 0 0 0 0 0 0 0
"AT4G03977" 0 0 0 0 0 0 0 0 0 0 0 0
"AT4G03978" 0 0 0 0 0 0 0 0 0 0 0 0
"AT4G03979" 0 0 0 0 0 0 0 0 0 0 0 0
"AT4G03980" 0 0 0 0 0 0 0 0 0 0 0 0
"AT4G03981" 0 0 0 0 0 0 0 0 0 0 1 1
"AT4G03990" 0 0 0 0 0 0 0 0 0 0 0 0
"AT4G04000" 0 0 0 0 0 0 0 0 1 0 1 3
"AT4G04010" 0 0 0 0 0 0 0 0 0 0 0 0
"AT4G04020" 487 259 349 789 1060 1156 7063 8758 9748 384 200 264
"AT4G04030" 0 0 0 0 0 0 1 0 3 0 0 0
"AT4G04040" 2241 1097 1523 1032 1240 1265 4564 5131 6689 1746 1329 1542
"AT4G04050" 1 0 0 0 0 0 0 0 0 0 5 2
"AT4G04070" 0 0 0 0 0 0 0 0 0 0 1 0
"AT4G04077" 1 0 4 0 0 0 3 1 0 1 1 1
"AT4G04078" 0 0 0 0 0 0 0 0 0 0 0 0
"AT4G04080" 0 0 0 0 0 0 0 0 0 0 0 0
"AT4G04090" 0 0 0 0 0 0 0 0 0 0 0 0
"AT4G04100" 0 0 0 0 0 0 0 0 0 0 0 0
"AT4G04105" 0 0 0 0 0 0 0 0 0 0 0 0
"AT4G04110" 1 1 0 0 0 0 1 0 0 0 1 0
"AT4G04120" 0 0 0 0 2 0 1 3 1 0 1 0
"AT4G04130" 0 0 0 0 0 0 0 0 1 0 1 2
"AT4G04140" 0 0 0 0 0 0 0 0 0 0 4 1
"AT4G04145" 0 0 0 1 1 0 0 0 0 0 0 1
"AT4G04150" 0 0 0 0 0 0 0 0 0 0 0 0
"AT4G04155" 0 0 0 0 0 0 0 0 0 0 1 0
"AT4G04157" 0 0 0 0 0 0 0 0 0 0 1 1
"AT4G04165" 0 0 0 0 0 0 0 0 0 0 0 0
"AT4G04167" 0 0 0 0 0 0 1 0 0 0 0 0
"AT4G04170" 0 1 1 0 0 0 13 8 15 0 1 2
"AT4G04175" 0 0 0 0 0 0 0 0 0 0 0 1
"AT4G04180" 99 46 98 95 137 134 319 479 488 91 55 68
"AT4G04190" 66 23 44 40 43 44 107 173 204 40 28 42
"AT4G04200" 277 174 159 163 203 255 507 529 646 278 192 245
"AT4G04210" 1210 629 896 1111 1408 1587 1870 2642 3074 1265 827 933
"AT4G04220" 201 170 179 73 85 89 277 296 443 227 149 192
"AT4G04221" 8 3 6 1 1 6 9 6 16 8 2 5
"AT4G04223" 138 115 125 59 71 104 394 240 374 45 7 41
"AT4G04230" 0 0 0 0 0 0 0 0 0 0 2 0
"AT4G04245" 0 0 0 0 0 0 0 0 0 0 1 0
"AT4G04250" 0 0 0 0 0 0 0 0 0 0 3 3
"AT4G04255" 0 0 0 0 0 0 0 0 0 0 0 0
"AT4G04260" 6 3 6 2 0 1 3 1 5 5 2 4
"AT4G04270" 0 0 0 0 0 0 0 0 0 1 0 0
"AT4G04273" 0 0 0 0 0 0 0 0 0 0 0 0
"AT4G04276" 0 0 0 0 0 0 0 0 0 0 0 0
"AT4G04280" 0 0 0 0 0 0 0 0 0 0 0 0
"AT4G04290" 0 0 0 0 0 0 0 0 0 0 1 0
"AT4G04293" 0 0 0 2 0 1 34 40 77 2 1 0
"AT4G04296" 0 0 0 0 0 0 0 0 0 0 1 0
"AT4G04300" 0 0 0 0 0 0 0 0 0 0 1 0
"AT4G04310" 0 1 0 0 0 0 0 0 0 0 0 1
"AT4G04313" 0 0 0 0 0 0 0 0 0 0 0 0
"AT4G04315" 0 0 0 0 0 0 0 0 0 0 0 0
"AT4G04316" 0 0 0 0 0 0 0 0 0 0 0 0
"AT4G04320" 900 425 444 640 697 739 1271 1524 1734 680 420 601
"AT4G04330" 35 5 12 134 168 219 2314 2106 2610 86 74 100
"AT4G04340" 3374 2145 2651 3105 3666 4065 8697 10732 12174 4445 3021 3394
"AT4G04350" 570 374 491 840 1034 986 2629 3040 3622 1200 967 1023
"AT4G04360" 47 25 31 37 47 45 125 171 234 57 52 39
"AT4G04370" 87 53 65 92 99 116 324 399 487 151 112 129
"AT4G04375" 0 0 0 0 0 0 0 0 0 0 0 0
"AT4G04380" 0 0 0 0 0 0 0 0 0 0 1 2
"AT4G04390" 0 0 0 0 0 0 0 0 0 0 0 0
"AT4G04392" 0 0 0 0 0 0 0 0 0 0 1 0
"AT4G04393" 0 0 0 0 0 0 0 0 0 0 0 0
"AT4G04394" 0 0 0 0 0 0 0 0 0 0 0 0
"AT4G04395" 0 0 0 0 0 0 0 0 0 0 0 0
"AT4G04396" 0 0 0 0 0 0 0 0 0 0 0 0
"AT4G04398" 0 0 0 0 0 0 0 0 0 0 0 0
"AT4G04400" 0 0 0 0 0 0 0 0 0 0 1 0
"AT4G04402" 7 2 1 2 1 3 4 3 6 2 0 1
"AT4G04404" 0 0 0 0 0 0 0 0 0 0 0 0
"AT4G04405" 0 0 0 0 0 0 0 0 0 0 0 1
"AT4G04407" 0 0 0 0 0 0 0 0 0 0 0 0
"AT4G04408" 7 0 2 0 1 2 2 7 2 30 21 30
"AT4G04409" 3 2 0 1 0 0 1 2 1 15 19 13
"AT4G04410" 378 200 238 127 119 121 154 188 213 822 603 702
"AT4G04420" 7 2 2 1 1 1 0 1 1 12 11 11
"AT4G04423" 2 0 1 0 2 1 0 0 1 8 6 8
"AT4G04426" 2 1 2 1 2 0 0 0 0 1 1 1
"AT4G04430" 0 0 0 0 1 1 1 0 0 0 3 1
"AT4G04440" 3 3 0 4 0 0 0 1 0 1 1 1
"AT4G04450" 24 29 31 35 39 34 43 75 110 107 57 99
"AT4G04460" 1289 746 993 354 511 592 901 1739 1988 476 242 301
"AT4G04470" 540 326 353 393 513 564 534 722 978 290 184 217
"AT4G04480" 0 0 2 0 1 0 2 0 10 1 0 3
"AT4G04490" 15 3 10 15 10 10 27 40 65 9 6 10
"AT4G04495" 0 0 0 0 0 0 0 0 0 0 0 0
"AT4G04500" 1 1 0 1 0 0 0 1 1 1 1 1
"AT4G04510" 0 0 0 0 0 0 0 1 2 0 0 0
"AT4G04520" 0 0 0 0 0 0 0 0 0 0 2 2
"AT4G04525" 0 0 0 0 0 0 1 1 1 0 0 0
"AT4G04530" 0 0 0 1 0 0 0 0 0 0 0 1
"AT4G04540" 0 0 0 0 0 0 8 6 8 1 2 5
"AT4G04545" 0 0 0 0 0 0 0 0 0 0 0 2
"AT4G04547" 0 0 0 0 0 0 0 0 0 0 0 1
"AT4G04550" 0 1 0 0 0 0 0 1 0 0 4 1
"AT4G04560" 2 0 0 0 0 0 1 1 1 2 1 2
"AT4G04570" 92 80 111 27 21 30 1401 1784 2197 1084 887 857
"AT4G04580" 0 1 0 0 0 0 1 0 1 0 0 0
"AT4G04590" 0 0 0 0 0 0 0 0 0 0 0 0
"AT4G04600" 0 0 0 0 0 0 0 0 0 0 0 5
"AT4G04601" 0 0 0 0 0 0 0 0 0 0 1 0
"AT4G04610" 806 436 518 323 400 386 851 1366 1566 755 452 736
"AT4G04614" 991 537 653 365 494 586 888 1192 1508 550 357 487
"AT4G04620" 2123 1020 1312 557 821 927 1622 1438 1840 462 282 400
"AT4G04630" 278 154 196 54 69 72 386 337 379 214 81 141
"AT4G04632" 0 0 0 0 0 0 0 0 0 0 0 0
"AT4G04635" 6 1 0 1 0 2 6 8 6 0 1 1
"AT4G04640" 3145 2138 2673 5276 7253 7629 29457 33502 42095 18613 13333 14205
"AT4G04650" 0 0 0 0 0 0 0 0 0 0 0 0
"AT4G04653" 0 0 1 0 0 0 0 0 0 0 0 0
"AT4G04655" 0 0 0 0 0 0 0 0 0 0 1 0
"AT4G04660" 0 0 0 0 0 0 0 0 0 0 0 1
"AT4G04670" 303 174 201 199 232 269 532 726 851 275 198 227
"AT4G04680" 2 2 5 2 4 3 1 3 2 1 1 1
"AT4G04690" 1 2 2 0 0 0 0 1 2 0 0 0
"AT4G04692" 2453 1355 1633 468 674 769 2142 1946 2449 1299 1100 1278
"AT4G04693" 1 0 0 2 1 0 0 0 1 2 0 0
"AT4G04695" 238 161 251 234 240 260 255 318 441 295 157 209
"AT4G04700" 77 78 61 82 87 118 176 195 275 201 109 144
"AT4G04710" 34 45 30 18 18 18 61 58 99 55 19 26
"AT4G04720" 1859 1095 1324 942 1211 1280 1999 2659 3365 1262 840 1039
"AT4G04730" 0 0 0 0 0 0 1 0 1 0 0 0
"AT4G04740" 1196 637 744 563 658 613 1351 1294 1675 706 445 529
"AT4G04745" 1212 419 568 167 422 425 612 767 812 145 80 109
"AT4G04750" 15 8 9 223 234 271 265 294 297 95 76 76
"AT4G04760" 31 15 32 8 20 23 33 15 28 36 22 20
"AT4G04770" 3226 1728 2126 2785 3429 3648 7797 9791 12181 2973 2179 2536
"AT4G04775" 0 0 0 0 0 0 0 0 0 0 0 0
"AT4G04780" 355 219 214 122 205 199 410 603 717 297 182 233
"AT4G04790" 80 35 45 105 112 134 195 244 227 74 54 64
"AT4G04800" 1364 767 1024 641 775 915 943 1348 1569 597 330 446
"AT4G04810" 339 184 186 58 116 96 155 203 196 50 33 45
"AT4G04820" 0 0 0 0 0 0 0 0 0 0 0 0
"AT4G04830" 2690 1112 1341 935 1263 1439 2510 3220 3521 1065 461 711
"AT4G04840" 56 19 38 6183 9200 9779 3542 3089 3682 313 186 206
"AT4G04850" 156 91 121 1693 2047 2149 4044 4331 5191 781 624 666
"AT4G04860" 1684 964 1054 666 863 900 1047 1194 1390 775 503 687
"AT4G04870" 234 148 128 152 177 156 367 437 532 229 150 167
"AT4G04880" 202 87 121 185 215 220 526 463 552 196 151 137
"AT4G04885" 1211 770 941 783 853 863 1653 2487 2981 1104 738 864
"AT4G04890" 3481 2289 2746 1896 2365 2434 5008 6808 7926 5705 3277 3680
"AT4G04900" 12 4 6 5 5 1 26 14 15 6 0 8
"AT4G04910" 3213 1938 2290 1322 1640 1607 3669 5027 5622 2735 1664 2004
"AT4G04920" 2054 1281 1572 1169 1257 1349 1846 2810 3337 1706 1040 1235
"AT4G04925" 994 612 732 196 248 331 1145 2264 2917 568 313 382
"AT4G04930" 2 1 2 2 4 5 1 6 4 6 2 4
"AT4G04940" 157 116 133 285 270 294 766 1234 1356 283 169 253
"AT4G04950" 1393 812 1035 758 991 980 1603 2443 2848 1355 788 1011
"AT4G04953" 0 0 0 0 0 0 0 0 0 0 0 0
"AT4G04955" 2262 1233 1483 487 589 539 1047 1224 1529 1517 1050 1178
"AT4G04957" 0 0 0 0 0 0 0 0 0 0 0 0
"AT4G04960" 1224 715 872 456 516 528 837 1068 1624 770 469 527
"AT4G04970" 1324 907 1075 693 658 721 1501 1752 2095 1555 1127 1241
"AT4G04972" 178 86 72 38 54 57 52 62 74 24 12 15
"AT4G04980" 0 0 1 2 0 1 1 0 0 0 0 0
"AT4G04985" 0 0 0 0 0 0 1 0 0 0 0 1
"AT4G04990" 324 203 220 127 161 192 199 244 369 174 54 81
"AT4G05000" 742 440 659 285 314 357 634 683 907 438 233 288
"AT4G05010" 311 198 197 107 131 130 158 160 190 113 77 93
"AT4G05018" 2 0 0 0 3 3 10 3 5 1 2 2
"AT4G05020" 1118 779 959 839 914 936 990 1602 1874 702 442 540
"AT4G05030" 11 1 3 1 3 1 4 5 4 1 1 1
"AT4G05040" 279 265 293 271 255 293 374 478 617 409 287 349
"AT4G05048" 0 0 0 0 0 0 0 0 0 0 0 0
"AT4G05049" 3 0 0 0 1 1 4 1 2 0 0 0
"AT4G05050" 26778 16873 21428 12176 17018 18080 19390 27014 30755 11285 5702 8102
"AT4G05053" 35 21 26 11 12 12 19 35 46 16 14 17
"AT4G05060" 1905 1213 1523 618 803 932 1285 1642 2135 899 553 689
"AT4G05070" 7323 4159 4892 1094 2341 2750 6647 6505 8240 1856 1238 1149
"AT4G05071" 24 13 10 2 4 2 13 21 26 7 3 2
"AT4G05073" 0 0 0 0 0 0 0 0 0 0 4 1
"AT4G05076" 0 0 0 0 0 0 0 0 0 0 0 0
"AT4G05080" 0 0 0 0 0 0 0 0 0 0 0 1
"AT4G05087" 1 0 0 0 0 0 0 1 0 0 0 0
"AT4G05090" 384 167 233 151 215 237 972 1034 1173 448 331 456
"AT4G05091" 4 1 1 2 1 1 2 1 0 3 0 0
"AT4G05095" 7 9 1 2 2 5 28 27 42 8 8 2
"AT4G05100" 1422 740 884 609 717 761 805 1076 1238 304 167 200
"AT4G05105" 1 0 1 1 0 0 0 0 0 0 0 0
"AT4G05110" 21 12 4 46 38 62 138 167 183 11 6 6
"AT4G05120" 906 663 738 272 291 361 488 542 731 991 616 788
"AT4G05130" 33 10 18 5 9 4 21 36 39 21 12 16
"AT4G05133" 0 0 0 0 0 0 0 0 0 0 1 1
"AT4G05136" 0 0 0 0 0 0 0 0 0 0 0 0
"AT4G05140" 4 2 2 6 1 0 3 0 3 5 1 2
"AT4G05145" 0 0 0 0 0 0 0 0 0 0 0 0
"AT4G05150" 25639 16565 21267 3633 4341 5117 13331 22847 28078 6319 3505 4804
"AT4G05160" 2764 1767 2341 1248 1456 1706 3070 3741 4420 1546 1031 1257
"AT4G05170" 284 187 192 156 194 249 129 160 202 81 44 58
"AT4G05180" 1337 1589 1897 3497 4497 5459 8436 8429 11294 27842 19417 21600
"AT4G05190" 1176 660 633 385 408 480 583 869 1015 822 469 634
"AT4G05200" 800 534 734 405 463 442 572 818 1047 493 255 332
"AT4G05210" 23 15 18 21 18 12 60 79 73 24 18 22
"AT4G05220" 118 52 60 42 45 46 77 107 156 55 49 56
"AT4G05230" 0 0 0 0 0 0 0 0 0 0 0 0
"AT4G05240" 0 0 0 0 1 0 0 0 0 0 0 0
"AT4G05250" 0 0 0 0 0 0 0 0 0 0 0 0
"AT4G05260" 0 0 0 0 0 0 0 0 0 0 0 0
"AT4G05265" 0 0 0 0 0 0 0 0 0 0 0 0
"AT4G05270" 0 0 0 0 0 0 0 0 0 0 0 0
"AT4G05280" 0 0 0 0 0 0 0 0 0 0 2 0
"AT4G05290" 0 0 0 0 0 0 0 0 0 0 0 0
"AT4G05300" 0 0 0 0 0 0 0 0 0 0 0 0
"AT4G05303" 0 0 0 0 0 0 0 0 0 0 0 0
"AT4G05306" 0 0 0 0 0 0 0 0 0 0 0 0
"AT4G05310" 0 0 0 0 0 0 0 0 0 0 0 0
"AT4G05320" 88971 52333 66931 44561 48174 48645 74594 116719 144334 49790 26478 35284
"AT4G05330" 243 155 223 125 176 192 627 604 833 642 459 535
"AT4G05340" 1 0 0 0 0 0 0 0 1 0 0 0
"AT4G05350" 0 0 0 0 0 0 0 0 0 0 0 0
"AT4G05360" 0 0 0 0 1 0 0 0 1 0 0 0
"AT4G05370" 2 1 1 1 1 2 70 102 130 0 0 0
"AT4G05380" 3 0 0 0 2 3 79 103 122 1 1 0
"AT4G05390" 1062 581 719 753 866 972 1722 2755 2985 932 628 902
"AT4G05400" 360 272 289 202 296 343 605 937 1135 470 330 372
"AT4G05410" 422 280 415 451 517 491 1022 1559 1964 475 305 402
"AT4G05420" 4802 3022 3416 2019 2077 2083 4641 5846 6818 3069 2029 2378
"AT4G05430" 31 28 26 21 22 24 27 47 55 19 16 17
"AT4G05440" 195 123 128 147 212 252 431 528 605 150 89 122
"AT4G05450" 234 144 184 237 265 282 403 482 578 260 152 184
"AT4G05460" 710 358 513 240 274 292 574 874 1104 410 222 337
"AT4G05470" 1 0 0 0 1 0 43 49 84 0 0 0
"AT4G05475" 0 0 0 0 0 0 4 8 5 0 0 0
"AT4G05490" 0 0 0 0 0 0 1 1 1 0 0 0
"AT4G05494" 0 0 0 0 0 0 0 0 0 0 0 0
"AT4G05495" 0 1 2 0 0 0 0 0 0 0 0 0
"AT4G05497" 1 0 0 1 2 0 13 10 14 0 1 1
"AT4G05500" 0 0 0 0 0 0 0 1 0 0 2 0
"AT4G05502" 0 0 0 0 0 0 0 0 0 0 0 0
"AT4G05505" 1 1 0 0 0 0 0 0 0 1 0 0
"AT4G05508" 0 0 0 0 0 0 0 0 0 0 0 0
"AT4G05510" 0 0 0 0 0 0 0 0 0 0 0 0
"AT4G05520" 270 183 173 157 224 241 423 669 665 371 237 275
"AT4G05523" 0 0 0 0 1 0 1 0 1 1 0 0
"AT4G05526" 0 0 0 0 0 0 0 0 0 0 0 0
"AT4G05530" 2266 1247 1609 1164 1432 1554 1705 2437 2742 1224 765 933
"AT4G05540" 1 0 0 0 0 0 0 1 0 0 0 0
"AT4G05550" 0 0 0 0 0 0 0 0 0 0 1 0
"AT4G05553" 0 0 0 0 0 0 0 0 0 0 0 1
"AT4G05556" 0 0 0 0 0 0 0 0 0 0 2 3
"AT4G05560" 0 0 0 0 0 0 0 0 0 0 0 0
"AT4G05570" 0 0 0 0 0 0 0 0 0 0 0 0
"AT4G05575" 0 0 0 0 0 0 0 0 0 0 0 0
"AT4G05580" 0 0 0 0 0 0 0 0 0 0 0 0
"AT4G05581" 0 0 0 0 0 0 0 0 0 0 0 0
"AT4G05582" 0 0 0 0 0 0 0 0 0 0 0 0
"AT4G05583" 0 0 0 0 0 0 0 0 0 0 0 0
"AT4G05584" 0 0 0 0 0 0 0 0 0 0 0 0
"AT4G05585" 1 0 0 0 0 0 0 0 0 0 6 3
"AT4G05586" 0 0 0 0 0 0 0 0 0 0 1 2
"AT4G05587" 0 0 0 0 0 0 0 0 0 0 1 1
"AT4G05588" 0 0 0 0 0 0 0 0 0 0 1 0
"AT4G05589" 0 0 0 0 0 0 0 0 0 0 1 0
"AT4G05590" 1040 359 428 437 785 806 349 350 337 122 69 85
"AT4G05591" 0 0 0 0 0 0 0 0 0 0 0 1
"AT4G05592" 0 0 0 0 0 0 0 0 0 0 0 0
"AT4G05593" 0 0 0 0 0 0 0 0 0 0 0 0
"AT4G05594" 0 0 0 0 0 0 0 0 0 0 0 0
"AT4G05595" 0 0 0 0 0 0 0 0 0 0 0 0
"AT4G05597" 0 0 0 0 0 0 0 0 0 0 0 2
"AT4G05600" 0 0 0 0 0 0 0 0 0 0 0 0
"AT4G05610" 0 0 0 0 0 0 0 0 0 0 0 0
"AT4G05612" 0 0 0 0 0 0 0 0 0 0 5 5
"AT4G05613" 0 0 0 0 0 0 0 0 0 0 0 3
"AT4G05616" 0 0 0 0 0 0 0 0 0 0 0 0
"AT4G05620" 0 0 0 0 0 0 0 0 0 0 0 0
"AT4G05630" 0 0 0 0 0 0 0 0 0 0 0 0
"AT4G05631" 1064 692 882 536 343 330 674 358 363 169 164 209
"AT4G05632" 0 0 0 0 0 0 0 0 0 0 0 0
"AT4G05633" 0 0 0 0 0 0 0 0 0 0 0 1
"AT4G05634" 0 0 0 0 0 0 0 0 0 0 0 0
"AT4G05635" 1 1 0 2 0 1 6 0 0 0 0 2
"AT4G05636" 0 0 0 0 0 0 0 0 0 0 0 0
"AT4G05638" 0 0 0 0 0 0 0 0 0 0 2 3
"AT4G05640" 0 0 0 0 0 0 0 0 0 0 0 0
"AT4G05918" 0 0 0 0 0 0 0 0 0 0 0 0
"AT4G06196" 0 0 0 0 0 0 0 0 0 0 0 1
"AT4G06474" 0 0 0 0 0 0 0 0 0 0 0 0
"AT4G06477" 2 0 0 0 0 1 1 1 1 0 1 3
"AT4G06479" 0 0 0 0 0 0 0 0 0 0 0 1
"AT4G06480" 0 0 0 0 0 0 0 0 0 0 0 0
"AT4G06481" 0 0 0 0 0 0 0 0 0 0 0 0
"AT4G06482" 0 0 0 0 0 0 0 0 0 0 0 0
"AT4G06483" 0 0 0 0 0 0 0 0 0 0 0 1
"AT4G06484" 0 0 0 0 0 0 0 0 0 0 0 0
"AT4G06485" 0 0 0 0 0 0 1 0 0 0 0 2
"AT4G06486" 0 0 0 0 0 0 0 0 0 0 0 0
"AT4G06487" 1 0 1 0 0 0 0 1 0 0 2 2
"AT4G06488" 1 0 0 0 0 0 0 0 0 0 2 1
"AT4G06489" 0 0 0 0 0 0 0 0 0 0 0 0
"AT4G06490" 0 0 0 0 0 0 0 0 0 0 0 0
"AT4G06491" 0 0 0 0 0 0 0 0 0 0 2 2
"AT4G06492" 0 0 0 0 0 0 0 0 0 0 0 0
"AT4G06493" 0 0 0 0 0 0 0 0 0 0 0 0
"AT4G06494" 0 0 0 0 0 0 0 0 0 0 0 0
"AT4G06495" 0 0 0 0 0 0 0 0 0 0 0 0
"AT4G06496" 0 0 0 0 0 0 0 0 0 0 0 1
"AT4G06497" 0 0 0 0 0 0 0 0 0 0 3 0
"AT4G06498" 25 10 21 8 13 9 21 20 32 5 10 8
"AT4G06499" 0 0 0 0 1 0 0 0 0 0 1 0
"AT4G06500" 2 0 0 0 0 0 0 0 0 0 0 0
"AT4G06501" 0 0 0 0 0 0 0 0 0 0 0 0
"AT4G06502" 0 0 0 0 0 0 0 0 0 0 0 0
"AT4G06503" 0 0 0 0 0 0 0 0 0 0 0 0
"AT4G06504" 0 0 0 0 0 0 0 0 0 0 1 0
"AT4G06505" 0 0 0 0 0 0 0 0 0 0 0 0
"AT4G06506" 0 0 0 0 0 0 0 0 0 0 3 0
"AT4G06507" 0 0 0 0 0 0 0 0 0 0 0 0
"AT4G06508" 0 0 0 0 0 0 0 0 0 0 0 1
"AT4G06509" 0 0 0 0 0 0 0 0 0 0 0 3
"AT4G06510" 0 0 0 0 0 0 0 0 0 0 0 0
"AT4G06511" 0 0 0 0 0 0 0 0 0 0 1 0
"AT4G06512" 0 0 0 0 0 0 0 0 0 0 0 0
"AT4G06513" 0 0 0 0 0 0 0 0 0 0 0 0
"AT4G06514" 0 0 0 0 0 0 0 0 0 0 2 1
"AT4G06515" 0 0 0 0 0 0 0 0 0 0 0 0
"AT4G06516" 0 0 0 0 0 0 0 0 0 0 2 1
"AT4G06517" 0 0 0 0 0 0 0 0 1 0 2 0
"AT4G06518" 0 0 0 0 0 0 0 0 0 0 1 2
"AT4G06519" 0 0 0 0 0 0 0 0 0 0 1 0
"AT4G06520" 0 0 0 0 0 0 0 0 0 0 0 0
"AT4G06521" 0 0 0 0 0 0 0 0 0 0 0 0
"AT4G06522" 0 0 0 0 0 0 0 0 0 0 0 0
"AT4G06523" 0 0 0 0 0 0 0 0 0 0 2 1
"AT4G06524" 0 0 0 0 0 0 0 0 0 0 0 0
"AT4G06525" 0 0 0 0 0 0 0 0 0 0 1 0
"AT4G06526" 0 0 0 0 0 0 0 0 0 0 0 0
"AT4G06527" 0 0 0 0 0 0 0 0 0 0 0 1
"AT4G06528" 0 0 0 0 0 0 0 0 0 0 0 0
"AT4G06529" 0 0 0 0 0 0 0 0 0 0 0 0
"AT4G06530" 0 0 0 0 0 0 0 0 0 0 0 0
"AT4G06531" 0 0 0 0 0 1 0 0 0 0 0 0
"AT4G06532" 0 0 0 0 0 0 0 0 0 0 1 1
"AT4G06533" 0 0 0 0 0 0 0 0 0 0 0 1
"AT4G06534" 268 191 298 94 134 173 225 471 544 198 93 138
"AT4G06535" 2 0 1 0 0 0 4 2 3 2 1 1
"AT4G06536" 111 78 108 67 53 66 120 186 220 79 50 74
"AT4G06537" 4 1 5 0 1 1 2 0 0 1 1 4
"AT4G06538" 6 2 8 1 1 1 4 2 3 2 3 3
"AT4G06539" 0 0 2 0 0 0 1 0 0 0 1 1
"AT4G06540" 0 1 0 0 0 0 2 0 0 0 0 1
"AT4G06541" 0 0 0 0 0 0 0 0 0 0 0 0
"AT4G06542" 0 0 0 0 0 0 0 0 0 0 1 0
"AT4G06543" 2 0 0 0 0 0 0 0 0 0 1 1
