"GSM1496098" "GSM1496099" "GSM1496100" "GSM1496101" "GSM1496102" "GSM1496103"
"AT1G76440" 27 36 42 18 19 8
"AT1G76450" 28 45 35 22 31 23
"AT1G76460" 40 89 69 50 57 19
"AT1G76470" 68 133 87 109 71 101
"AT1G76480" 0 0 0 0 0 0
"AT1G76490" 301 480 392 241 273 187
"AT1G76500" 36 25 27 19 7 10
"AT1G76510" 100 175 124 83 72 60
"AT1G76520" 2 4 7 1 7 9
"AT1G76530" 0 0 0 0 0 0
"AT1G76540" 18 20 25 3 5 6
"AT1G76550" 342 465 372 254 202 246
"AT1G76560" 7 14 12 3 7 2
"AT1G76570" 14 39 26 23 27 11
"AT1G76580" 43 68 54 42 66 32
"AT1G76590" 17 34 42 43 46 18
"AT1G76600" 53 60 21 50 74 34
"AT1G76610" 48 76 98 26 25 16
"AT1G76620" 72 84 86 52 56 51
"AT1G76630" 44 86 62 51 62 33
"AT1G76640" 0 0 1 0 0 0
"AT1G76650" 58 85 66 55 91 86
"AT1G76660" 35 66 69 53 45 46
"AT1G76670" 163 341 199 213 228 138
"AT1G76680" 3 7 4 9 9 1
"AT1G76690" 11 30 9 8 9 6
"AT1G76700" 25 52 27 33 30 29
"AT1G76705" 4 4 4 2 3 0
"AT1G76710" 59 82 61 44 50 32
"AT1G76720" 11 19 15 16 20 7
"AT1G76728" 0 0 0 0 0 0
"AT1G76730" 16 20 16 7 9 12
"AT1G76740" 5 6 6 2 3 3
"AT1G76750" 0 0 0 0 0 0
"AT1G76760" 22 39 30 18 19 14
"AT1G76770" 2 3 0 1 0 0
"AT1G76780" 11 18 16 9 8 8
"AT1G76790" 10 4 6 4 2 1
"AT1G76800" 12 28 23 3 4 0
"AT1G76810" 271 431 414 351 329 228
"AT1G76820" 35 61 45 27 16 11
"AT1G76830" 0 3 0 1 0 0
"AT1G76840" 0 0 0 0 0 0
"AT1G76850" 114 218 167 166 190 112
"AT1G76860" 49 86 60 46 73 43
"AT1G76870" 12 14 7 7 7 6
"AT1G76878" 0 0 0 0 0 0
"AT1G76880" 25 34 24 23 25 23
"AT1G76890" 0 1 2 0 3 0
"AT1G76892" 0 0 0 0 0 0
"AT1G76900" 111 175 125 101 130 96
"AT1G76910" 0 0 0 0 0 0
"AT1G76911" 0 0 0 0 0 0
"AT1G76920" 26 50 38 19 20 11
"AT1G76930" 2 0 2 1 2 0
"AT1G76940" 35 71 67 42 40 28
"AT1G76950" 55 96 64 61 63 33
"AT1G76952" 0 0 0 0 0 0
"AT1G76954" 0 0 0 0 0 0
"AT1G76955" 0 0 0 0 0 0
"AT1G76960" 0 0 0 1 0 1
"AT1G76965" 0 0 0 0 0 0
"AT1G76970" 66 100 106 66 88 42
"AT1G76980" 7 16 20 5 7 5
"AT1G76990" 177 474 409 311 368 163
"AT1G76994" 0 0 0 0 0 0
"AT1G77000" 23 56 31 29 33 22
"AT1G77010" 2 0 2 5 4 1
"AT1G77020" 4 2 0 4 1 2
"AT1G77030" 39 54 49 44 50 28
"AT1G77040" 0 0 0 0 0 0
"AT1G77060" 14 19 15 29 27 28
"AT1G77080" 150 268 193 77 76 60
"AT1G77090" 59 115 85 109 75 56
"AT1G77093" 2 0 0 0 0 0
"AT1G77095" 0 0 0 0 0 1
"AT1G77100" 42 58 48 43 45 27
"AT1G77110" 5 5 4 3 3 3
"AT1G77120" 366 842 933 409 793 568
"AT1G77122" 17 19 18 16 14 8
"AT1G77130" 37 59 26 42 30 19
"AT1G77131" 4 4 1 3 2 3
"AT1G77138" 0 0 0 0 0 0
"AT1G77140" 36 34 42 29 32 25
"AT1G77145" 1 33 43 14 11 13
"AT1G77150" 3 10 10 0 2 0
"AT1G77160" 0 0 0 0 1 0
"AT1G77170" 12 16 5 9 13 8
"AT1G77180" 249 462 410 269 255 177
"AT1G77190" 0 0 0 0 0 0
"AT1G77200" 3 9 7 5 2 3
"AT1G77210" 15 7 11 3 1 7
"AT1G77220" 122 234 167 104 116 80
"AT1G77230" 12 33 18 18 23 9
"AT1G77235" 0 0 0 0 0 0
"AT1G77240" 0 0 0 0 0 0
"AT1G77250" 20 25 18 9 17 8
"AT1G77260" 70 155 99 74 94 61
"AT1G77270" 38 66 45 29 14 17
"AT1G77280" 51 104 66 56 41 29
"AT1G77290" 12 25 31 23 21 11
"AT1G77300" 73 146 99 71 85 41
"AT1G77310" 19 16 11 9 13 5
"AT1G77320" 9 10 15 10 10 12
"AT1G77330" 2 0 0 0 0 0
"AT1G77340" 0 0 0 0 0 0
"AT1G77350" 37 50 49 32 31 21
"AT1G77360" 4 5 11 16 19 6
"AT1G77370" 94 216 149 162 170 76
"AT1G77380" 9 55 63 37 56 22
"AT1G77390" 4 6 5 8 3 2
"AT1G77400" 3 6 10 6 6 2
"AT1G77405" 0 3 4 2 4 1
"AT1G77410" 14 22 20 5 9 9
"AT1G77420" 13 8 20 13 11 17
"AT1G77440" 90 173 125 106 122 64
"AT1G77450" 45 142 98 103 126 38
"AT1G77460" 23 28 30 19 27 11
"AT1G77470" 50 70 33 48 43 29
"AT1G77480" 45 86 70 51 59 39
"AT1G77490" 24 42 20 20 20 23
"AT1G77500" 3 12 12 7 11 3
"AT1G77510" 201 344 286 187 205 172
"AT1G77520" 86 123 60 33 18 27
"AT1G77525" 51 52 25 9 8 16
"AT1G77530" 70 138 88 24 21 24
"AT1G77540" 17 29 37 29 28 30
"AT1G77550" 13 25 12 12 18 7
"AT1G77560" 0 0 0 0 0 0
"AT1G77570" 7 5 2 9 4 2
"AT1G77580" 156 150 110 63 37 62
"AT1G77590" 597 828 610 293 193 242
"AT1G77600" 32 48 38 37 41 23
"AT1G77610" 75 83 82 46 52 24
"AT1G77620" 45 77 64 38 51 41
"AT1G77630" 21 25 17 14 17 9
"AT1G77640" 6 13 7 0 2 4
"AT1G77650" 0 0 0 0 0 0
"AT1G77655" 1 0 1 0 0 0
"AT1G77660" 37 55 57 41 21 36
"AT1G77670" 28 45 28 47 37 31
"AT1G77680" 52 96 90 49 35 26
"AT1G77682" 0 0 0 0 0 0
"AT1G77690" 0 1 0 0 0 1
"AT1G77700" 0 0 0 0 0 0
"AT1G77710" 146 305 231 151 165 111
"AT1G77720" 8 13 10 6 6 1
"AT1G77730" 4 7 5 1 5 2
"AT1G77740" 84 98 79 73 53 53
"AT1G77746" 0 0 0 0 0 0
"AT1G77750" 33 33 17 25 14 12
"AT1G77760" 74 99 82 70 89 59
"AT1G77765" 3 9 8 1 4 1
"AT1G77770" 48 104 75 51 48 39
"AT1G77780" 0 0 0 0 0 0
"AT1G77790" 0 0 0 0 0 0
"AT1G77800" 102 181 122 119 133 77
"AT1G77810" 38 37 28 38 48 27
"AT1G77815" 0 0 0 0 0 0
"AT1G77820" 0 0 0 0 0 0
"AT1G77830" 1 0 0 0 0 0
"AT1G77840" 75 126 144 98 93 55
"AT1G77850" 40 76 49 32 31 23
"AT1G77855" 25 37 23 7 3 7
"AT1G77860" 1 1 0 2 0 0
"AT1G77870" 0 0 0 0 0 0
"AT1G77880" 14 40 36 44 38 14
"AT1G77885" 2 8 11 4 4 2
"AT1G77890" 27 54 45 25 21 15
"AT1G77910" 0 0 0 0 0 0
"AT1G77920" 6 14 10 10 7 5
"AT1G77930" 121 221 193 116 118 72
"AT1G77932" 0 0 0 0 0 0
"AT1G77940" 315 428 388 297 336 148
"AT1G77950" 219 672 658 676 958 438
"AT1G77960" 9 35 27 24 51 16
"AT1G77980" 0 0 0 0 0 1
"AT1G77990" 6 4 5 2 2 3
"AT1G77992" 0 0 0 0 0 0
"AT1G78000" 6 7 3 4 1 2
"AT1G78010" 10 15 19 14 11 7
"AT1G78020" 27 51 27 47 34 21
"AT1G78030" 1 0 1 0 3 1
"AT1G78040" 829 1487 1189 858 880 641
"AT1G78050" 81 150 73 80 56 46
"AT1G78060" 12 9 6 4 1 11
"AT1G78070" 104 195 128 224 185 106
"AT1G78080" 380 646 441 383 368 219
"AT1G78090" 1 2 1 3 1 3
"AT1G78095" 0 0 0 0 0 0
"AT1G78100" 11 17 33 11 12 10
"AT1G78110" 5 9 4 10 4 5
"AT1G78120" 0 0 0 0 0 0
"AT1G78130" 24 56 50 42 38 26
"AT1G78140" 50 102 71 77 93 30
"AT1G78150" 147 217 196 106 96 84
"AT1G78160" 0 1 0 1 0 1
"AT1G78170" 12 15 5 7 8 14
"AT1G78172" 4 15 12 0 3 3
"AT1G78180" 19 31 25 11 8 11
"AT1G78190" 4 5 5 6 5 2
"AT1G78200" 38 63 53 39 51 19
"AT1G78206" 0 0 0 0 0 0
"AT1G78210" 88 122 79 31 17 25
"AT1G78220" 2 1 0 0 0 0
"AT1G78230" 5 4 3 9 12 12
"AT1G78240" 118 174 118 129 102 100
"AT1G78250" 0 0 0 0 0 0
"AT1G78260" 0 2 2 4 6 1
"AT1G78265" 0 0 0 0 0 0
"AT1G78270" 0 0 0 1 0 1
"AT1G78280" 135 117 65 139 148 123
"AT1G78290" 5 11 6 6 6 7
"AT1G78300" 176 251 176 111 109 118
"AT1G78310" 14 21 12 18 12 6
"AT1G78320" 1 1 5 1 0 0
"AT1G78330" 0 2 1 1 0 2
"AT1G78340" 5 3 4 0 3 0
"AT1G78350" 0 0 1 0 0 0
"AT1G78355" 0 0 0 0 0 0
"AT1G78360" 2 3 1 0 1 0
"AT1G78370" 715 780 663 310 158 272
"AT1G78380" 327 486 400 263 294 210
"AT1G78390" 35 81 59 151 109 55
"AT1G78400" 0 0 0 0 0 0
"AT1G78410" 0 0 0 0 0 0
"AT1G78420" 96 179 157 133 132 73
"AT1G78430" 4 5 5 2 1 0
"AT1G78440" 0 1 0 0 0 0
"AT1G78450" 0 0 0 0 0 0
"AT1G78460" 0 1 1 1 2 0
"AT1G78470" 0 0 0 0 0 0
"AT1G78476" 0 1 0 0 1 0
"AT1G78478" 0 0 1 0 0 0
"AT1G78480" 0 0 1 0 1 0
"AT1G78490" 2 1 1 0 1 1
"AT1G78500" 514 1170 784 930 1032 574
"AT1G78510" 43 79 63 57 71 21
"AT1G78520" 32 19 13 5 2 2
"AT1G78530" 1 0 1 1 1 0
"AT1G78540" 21 36 40 20 18 5
"AT1G78550" 3 16 10 7 10 7
"AT1G78560" 59 117 81 82 75 46
"AT1G78570" 213 333 174 116 104 74
"AT1G78580" 195 408 312 352 396 200
"AT1G78590" 16 41 34 23 34 18
"AT1G78600" 25 46 32 31 77 34
"AT1G78610" 82 105 89 23 25 25
"AT1G78620" 30 45 41 29 25 28
"AT1G78630" 94 113 108 49 50 60
"AT1G78640" 0 0 0 0 0 0
"AT1G78650" 24 24 26 18 16 14
"AT1G78660" 9 34 24 16 20 8
"AT1G78670" 15 60 34 16 18 4
"AT1G78680" 68 186 119 83 91 63
"AT1G78690" 18 42 20 19 14 13
"AT1G78700" 31 42 32 18 17 13
"AT1G78710" 0 0 0 0 0 0
"AT1G78720" 0 0 0 0 0 0
"AT1G78730" 7 7 4 6 4 3
"AT1G78740" 0 0 0 0 0 0
"AT1G78750" 0 0 0 0 0 0
"AT1G78760" 43 73 70 48 30 38
"AT1G78770" 8 5 5 9 6 5
"AT1G78780" 15 18 25 12 18 11
"AT1G78790" 19 27 19 13 13 10
"AT1G78800" 19 39 26 29 14 14
"AT1G78810" 11 21 10 5 15 7
"AT1G78815" 3 1 0 1 0 1
"AT1G78820" 0 0 0 1 0 0
"AT1G78830" 3 6 1 4 0 4
"AT1G78840" 1 1 0 1 2 0
"AT1G78850" 2 9 5 3 1 3
"AT1G78860" 3 6 2 0 0 2
"AT1G78865" 3 1 5 3 2 1
"AT1G78870" 87 166 113 100 82 61
"AT1G78880" 0 0 0 0 0 0
"AT1G78882" 0 0 0 0 0 0
"AT1G78890" 16 37 20 22 18 11
"AT1G78895" 39 77 43 47 50 18
"AT1G78900" 326 503 423 294 345 263
"AT1G78910" 10 16 13 13 12 14
"AT1G78915" 8 18 20 11 11 10
"AT1G78920" 151 293 176 168 142 125
"AT1G78922" 0 0 0 0 0 0
"AT1G78930" 8 3 6 5 8 3
"AT1G78940" 4 2 2 5 3 6
"AT1G78950" 6 16 10 5 6 3
"AT1G78955" 8 15 5 7 9 4
"AT1G78960" 8 21 11 7 13 9
"AT1G78970" 13 15 18 5 2 8
"AT1G78980" 0 0 0 0 0 0
"AT1G78990" 0 3 1 3 3 0
"AT1G78995" 13 19 24 9 1 5
"AT1G79000" 92 162 155 117 134 106
"AT1G79010" 181 281 232 159 167 117
"AT1G79020" 5 27 18 18 12 6
"AT1G79030" 38 60 40 39 32 25
"AT1G79040" 1075 1633 1120 720 464 871
"AT1G79050" 50 78 59 45 52 36
"AT1G79060" 12 34 18 21 15 7
"AT1G79070" 15 16 13 9 17 6
"AT1G79075" 56 93 96 74 70 29
"AT1G79080" 22 40 38 18 20 12
"AT1G79090" 47 95 60 67 64 36
"AT1G79100" 1 0 0 0 0 0
"AT1G79110" 88 130 86 67 43 30
"AT1G79120" 7 12 21 8 7 2
"AT1G79130" 0 0 0 0 0 0
"AT1G79150" 28 42 40 31 37 13
"AT1G79160" 32 51 56 28 19 18
"AT1G79170" 10 8 3 4 3 0
"AT1G79180" 6 19 30 5 6 8
"AT1G79190" 16 27 22 8 20 23
"AT1G79200" 49 61 46 50 51 32
"AT1G79210" 83 156 94 89 89 61
"AT1G79220" 9 7 13 4 12 5
"AT1G79230" 215 499 356 308 377 203
"AT1G79240" 0 0 0 0 0 0
"AT1G79245" 301 425 440 731 775 479
"AT1G79250" 0 1 0 0 0 0
"AT1G79260" 12 14 7 8 7 2
"AT1G79270" 31 61 40 22 21 11
"AT1G79280" 177 296 261 204 228 138
"AT1G79290" 0 0 0 0 0 0
"AT1G79300" 0 0 0 0 0 0
"AT1G79310" 0 3 4 1 2 2
"AT1G79320" 4 20 14 14 10 16
"AT1G79330" 39 137 105 51 57 30
"AT1G79340" 66 114 99 67 62 62
"AT1G79350" 118 213 146 137 119 73
"AT1G79360" 17 50 26 29 29 20
"AT1G79370" 0 0 0 0 0 0
"AT1G79380" 119 264 200 112 109 100
"AT1G79390" 21 57 38 24 19 7
"AT1G79400" 0 0 0 0 0 0
"AT1G79410" 0 1 0 1 0 0
"AT1G79420" 6 6 9 4 2 1
"AT1G79430" 9 22 20 23 26 10
"AT1G79440" 145 255 193 148 196 114
"AT1G79450" 33 80 55 39 46 27
"AT1G79460" 104 156 118 149 119 108
"AT1G79470" 82 176 104 51 51 39
"AT1G79480" 0 11 9 4 5 1
"AT1G79490" 6 11 9 17 21 2
"AT1G79500" 35 59 27 29 25 19
"AT1G79510" 0 3 3 2 1 1
"AT1G79520" 13 24 32 32 29 14
"AT1G79529" 0 0 0 0 0 1
"AT1G79530" 69 81 37 33 33 25
"AT1G79540" 4 20 14 10 6 7
"AT1G79550" 773 1332 933 453 501 395
"AT1G79560" 32 40 31 35 39 21
"AT1G79570" 74 121 89 64 71 44
"AT1G79580" 16 22 22 12 14 5
"AT1G79590" 49 105 67 47 48 30
"AT1G79600" 67 151 126 92 89 59
"AT1G79610" 176 494 361 269 208 165
"AT1G79620" 0 0 1 2 1 0
"AT1G79630" 44 68 53 33 35 32
"AT1G79640" 10 21 6 15 16 10
"AT1G79650" 84 145 106 91 91 59
"AT1G79660" 23 28 22 11 22 8
"AT1G79670" 7 15 6 11 9 10
"AT1G79680" 0 0 0 1 0 0
"AT1G79690" 751 1916 1476 1742 1949 985
"AT1G79700" 57 77 42 15 7 16
"AT1G79710" 7 6 2 6 3 2
"AT1G79720" 6 4 3 2 2 5
"AT1G79730" 90 140 104 65 73 57
"AT1G79740" 28 38 33 20 26 23
"AT1G79750" 727 1105 793 552 536 431
"AT1G79760" 4 0 1 0 1 0
"AT1G79770" 0 0 0 0 0 0
"AT1G79780" 0 0 0 0 0 0
"AT1G79790" 20 35 28 17 16 16
"AT1G79800" 1 1 0 2 0 1
"AT1G79810" 23 44 40 35 27 12
"AT1G79820" 46 52 28 29 33 15
"AT1G79830" 177 259 195 183 208 132
"AT1G79840" 195 243 213 148 171 118
"AT1G79850" 52 44 32 38 17 23
"AT1G79860" 0 1 0 0 0 0
"AT1G79870" 53 100 70 61 44 41
"AT1G79880" 28 36 47 38 23 27
"AT1G79890" 1 2 7 2 4 5
"AT1G79900" 12 24 19 5 7 5
"AT1G79910" 35 46 33 9 12 9
"AT1G79915" 2 6 2 1 5 1
"AT1G79920" 323 638 647 320 321 187
"AT1G79930" 190 254 205 122 165 114
"AT1G79940" 152 181 217 152 120 93
"AT1G79950" 92 136 90 77 74 54
"AT1G79960" 12 15 10 7 6 5
"AT1G79970" 39 50 50 44 34 24
"AT1G79980" 0 0 0 0 0 0
"AT1G79990" 275 368 284 227 144 172
"AT1G80000" 31 44 40 31 31 27
"AT1G80010" 40 65 58 58 62 37
"AT1G80020" 60 98 68 82 68 60
"AT1G80030" 48 71 76 46 53 37
"AT1G80040" 93 156 143 119 118 79
"AT1G80050" 83 92 83 31 31 25
"AT1G80060" 6 11 8 9 4 3
"AT1G80070" 318 585 408 346 481 222
"AT1G80080" 38 47 49 23 18 14
"AT1G80090" 222 573 400 448 526 297
"AT1G80100" 2 5 3 1 0 3
"AT1G80110" 15 20 8 7 10 3
"AT1G80120" 55 129 153 23 14 11
"AT1G80130" 126 177 97 12 11 13
"AT1G80133" 0 0 1 0 0 0
"AT1G80140" 0 0 0 0 0 0
"AT1G80150" 8 8 12 7 9 11
"AT1G80160" 207 453 331 235 238 143
"AT1G80170" 15 6 12 10 9 8
"AT1G80180" 4 15 23 6 11 5
"AT1G80190" 6 13 13 2 6 0
"AT1G80200" 3 0 2 1 4 2
"AT1G80210" 21 43 32 32 17 14
"AT1G80220" 0 0 0 0 0 0
"AT1G80230" 71 120 96 65 59 34
"AT1G80240" 2 5 13 2 4 3
"AT1G80245" 27 35 52 49 66 25
"AT1G80250" 0 0 0 0 0 0
"AT1G80260" 63 106 87 55 72 52
"AT1G80270" 26 32 19 24 35 10
"AT1G80280" 96 83 65 23 12 33
"AT1G80290" 32 39 37 12 25 21
"AT1G80300" 219 277 225 147 134 137
"AT1G80310" 6 23 14 10 10 10
"AT1G80320" 0 0 0 0 0 0
"AT1G80325" 0 1 1 2 0 1
"AT1G80330" 32 34 28 21 16 11
"AT1G80340" 1 2 1 0 1 0
"AT1G80350" 53 85 52 49 52 33
"AT1G80360" 146 189 131 87 93 58
"AT1G80370" 8 19 7 1 5 7
"AT1G80380" 69 160 156 122 130 60
"AT1G80390" 12 5 5 1 3 0
"AT1G80400" 39 69 41 53 54 32
"AT1G80410" 107 184 132 120 114 67
"AT1G80420" 53 88 61 56 50 32
"AT1G80430" 0 0 0 0 0 0
"AT1G80440" 3 2 3 2 0 4
"AT1G80450" 18 13 9 14 15 9
"AT1G80460" 102 144 112 42 33 41
"AT1G80470" 0 0 0 1 0 1
"AT1G80480" 28 33 31 13 10 14
"AT1G80490" 123 226 162 131 143 111
"AT1G80500" 62 107 109 85 68 48
"AT1G80510" 3 9 15 5 3 0
"AT1G80520" 3 6 10 3 0 0
"AT1G80530" 136 182 132 124 105 113
"AT1G80540" 52 62 46 34 20 32
"AT1G80550" 25 33 32 24 20 15
"AT1G80555" 1 1 0 1 2 0
"AT1G80560" 24 56 37 29 32 25
"AT1G80570" 9 25 27 14 23 12
"AT1G80580" 0 0 1 1 0 0
"AT1G80590" 0 0 0 0 0 0
"AT1G80600" 103 161 123 105 113 75
"AT1G80610" 53 68 49 80 77 42
"AT1G80620" 65 55 63 66 52 29
"AT1G80630" 11 16 20 8 13 9
"AT1G80640" 13 28 15 14 9 13
"AT1G80650" 5 10 7 5 2 8
"AT1G80660" 3 9 2 4 0 2
"AT1G80670" 61 121 127 73 67 58
"AT1G80680" 40 43 37 33 39 18
"AT1G80690" 18 19 14 5 3 3
"AT1G80700" 20 23 21 5 11 5
"AT1G80710" 2 4 2 2 6 2
"AT1G80720" 4 5 6 2 5 4
"AT1G80730" 1 7 1 4 4 1
"AT1G80740" 0 0 0 0 0 0
"AT1G80745" 3 2 3 2 4 0
"AT1G80750" 85 90 92 61 89 34
"AT1G80760" 0 1 0 1 0 0
"AT1G80770" 28 35 14 7 17 10
"AT1G80780" 70 140 106 82 91 45
"AT1G80790" 116 165 145 95 88 67
"AT1G80800" 13 12 13 6 5 4
"AT1G80810" 82 145 135 87 74 42
"AT1G80820" 30 95 36 18 21 9
"AT1G80830" 74 117 87 60 74 31
"AT1G80831" 0 0 0 0 0 0
"AT1G80840" 24 21 4 50 34 23
"AT1G80850" 8 19 12 13 6 12
"AT1G80860" 49 51 50 33 42 24
"AT1G80865" 1 1 0 1 0 0
"AT1G80870" 54 55 57 37 25 27
"AT1G80880" 3 3 3 2 3 2
"AT1G80890" 30 35 50 41 51 33
"AT1G80900" 30 26 28 20 20 22
"AT1G80910" 41 70 59 44 54 29
"AT1G80920" 39 75 60 37 50 27
"AT1G80930" 152 241 205 148 149 101
"AT1G80940" 201 431 297 258 219 131
"AT1G80950" 75 112 93 81 93 66
"AT1G80960" 11 31 10 11 10 2
"AT1G80970" 5 2 3 4 3 2
"AT1G80980" 10 24 12 10 5 6
"AT1G80990" 1 1 0 1 0 0
"AT1G81001" 0 1 0 0 0 1
"AT1G81020" 0 0 0 0 0 0
"AT2G01008" 2 1 4 5 6 2
"AT2G01010" 163 384 242 242 334 182
"AT2G01020" 9 35 28 12 14 6
"AT2G01021" 7 19 12 3 26 12
"AT2G01022" 0 0 0 0 0 0
"AT2G01023" 0 0 0 0 0 0
"AT2G01024" 0 0 0 0 0 0
"AT2G01026" 0 0 0 0 0 0
"AT2G01028" 0 0 0 0 0 0
"AT2G01029" 0 0 0 0 0 0
"AT2G01031" 0 0 0 0 0 0
"AT2G01034" 0 0 0 0 0 0
"AT2G01037" 0 0 0 0 0 0
"AT2G01040" 0 0 0 0 0 0
"AT2G01050" 0 0 0 0 0 0
"AT2G01060" 68 111 85 72 77 48
"AT2G01070" 45 73 54 40 26 32
"AT2G01080" 36 67 41 22 29 20
"AT2G01090" 39 66 48 29 19 23
"AT2G01100" 112 181 202 126 114 83
"AT2G01110" 38 70 50 42 55 34
"AT2G01120" 94 109 56 24 12 12
"AT2G01130" 45 70 49 52 44 39
"AT2G01140" 794 1165 786 570 440 394
"AT2G01150" 25 49 28 13 14 23
"AT2G01160" 0 0 0 0 0 0
"AT2G01170" 92 115 81 81 64 56
"AT2G01175" 4 8 6 1 3 6
"AT2G01180" 26 28 26 44 44 12
"AT2G01190" 170 370 268 240 260 177
"AT2G01200" 1 21 22 68 100 36
"AT2G01210" 115 120 68 52 24 42
"AT2G01220" 63 141 114 138 123 84
"AT2G01240" 4 15 9 5 11 1
"AT2G01250" 870 1165 966 683 621 410
"AT2G01260" 16 30 19 14 20 12
"AT2G01270" 69 98 89 48 66 31
"AT2G01275" 1 1 2 2 5 0
"AT2G01280" 1 7 1 5 3 2
"AT2G01290" 14 16 24 14 14 5
"AT2G01300" 1 0 1 1 0 3
"AT2G01310" 0 0 0 0 0 0
"AT2G01320" 81 116 77 77 64 56
"AT2G01330" 15 24 33 13 17 7
"AT2G01340" 10 40 52 55 62 20
"AT2G01350" 173 240 214 173 184 117
"AT2G01360" 0 0 0 0 0 0
"AT2G01370" 0 0 0 0 0 0
"AT2G01372" 0 0 0 0 0 0
"AT2G01390" 3 5 5 1 3 1
"AT2G01400" 9 12 6 10 8 6
"AT2G01410" 14 29 22 14 13 4
"AT2G01420" 4 3 11 3 1 6
"AT2G01422" 0 3 2 0 4 1
"AT2G01430" 11 23 15 10 13 9
"AT2G01440" 36 67 45 44 42 27
"AT2G01450" 134 238 246 116 134 92
"AT2G01460" 130 216 181 87 114 69
"AT2G01470" 200 364 246 191 192 141
"AT2G01480" 23 37 36 31 36 21
"AT2G01490" 31 27 25 27 42 23
"AT2G01500" 0 0 0 1 0 0
"AT2G01505" 6 3 4 9 2 1
"AT2G01510" 3 1 2 1 1 0
"AT2G01520" 11 38 35 22 42 14
"AT2G01530" 0 0 0 0 0 0
"AT2G01540" 3 11 5 2 3 5
"AT2G01550" 0 0 0 0 0 0
"AT2G01554" 0 0 0 0 0 0
"AT2G01560" 0 0 0 0 0 0
"AT2G01570" 93 107 70 62 66 49
"AT2G01580" 103 135 111 37 24 21
"AT2G01590" 8 9 4 3 1 2
"AT2G01600" 152 215 161 112 121 69
"AT2G01610" 2 2 1 1 0 0
"AT2G01620" 11 15 5 4 8 6
"AT2G01630" 25 38 32 26 25 18
"AT2G01640" 19 32 23 8 14 11
"AT2G01650" 26 32 32 16 14 14
"AT2G01660" 13 15 11 4 7 2
"AT2G01667" 3 0 0 0 0 0
"AT2G01670" 4 11 6 10 7 8
"AT2G01680" 18 22 14 22 13 9
"AT2G01690" 341 436 357 309 262 156
"AT2G01700" 0 0 0 0 0 0
"AT2G01710" 75 113 95 79 55 40
"AT2G01720" 137 202 114 95 113 95
"AT2G01730" 9 7 7 7 6 0
"AT2G01735" 49 105 66 56 36 34
"AT2G01740" 5 9 4 10 9 4
"AT2G01750" 23 31 25 13 25 7
"AT2G01755" 1 3 3 0 0 0
"AT2G01760" 5 9 6 7 2 8
"AT2G01770" 115 167 97 70 50 42
"AT2G01780" 0 0 0 0 0 0
"AT2G01790" 0 0 0 0 0 0
"AT2G01800" 0 0 0 0 0 0
"AT2G01810" 0 1 1 0 0 0
"AT2G01818" 3 2 0 3 1 0
"AT2G01820" 316 614 429 303 327 203
"AT2G01830" 27 48 42 28 38 20
"AT2G01840" 0 0 0 0 0 0
"AT2G01850" 75 137 125 93 138 82
"AT2G01860" 8 9 6 3 12 13
"AT2G01870" 3 2 6 1 0 1
"AT2G01880" 1 0 1 2 2 0
"AT2G01890" 24 54 50 22 29 19
"AT2G01900" 0 0 0 0 0 0
"AT2G01905" 0 0 0 0 1 1
"AT2G01910" 140 223 172 154 144 125
"AT2G01913" 5 17 8 7 2 2
"AT2G01918" 3 5 3 0 2 3
"AT2G01920" 0 0 0 0 0 0
"AT2G01930" 33 68 58 32 46 29
"AT2G01940" 19 27 12 12 8 6
"AT2G01950" 8 5 7 2 3 1
"AT2G01960" 1 1 0 0 2 0
"AT2G01970" 107 168 138 118 118 82
"AT2G01973" 0 0 0 0 0 0
"AT2G01980" 35 63 37 47 48 38
"AT2G01990" 1 3 1 0 0 1
"AT2G02000" 2 5 1 0 0 0
"AT2G02010" 0 0 0 0 0 0
"AT2G02020" 1 3 3 4 1 1
"AT2G02023" 0 0 0 0 0 0
"AT2G02026" 0 0 0 0 0 0
"AT2G02030" 0 0 0 0 0 0
"AT2G02040" 113 216 153 110 114 80
"AT2G02050" 99 160 138 123 93 52
"AT2G02060" 5 11 12 5 5 11
"AT2G02061" 1 1 2 2 1 1
"AT2G02070" 119 143 129 101 100 64
"AT2G02080" 137 234 161 136 101 86
"AT2G02090" 75 109 68 74 67 53
"AT2G02100" 914 1208 712 260 203 407
"AT2G02103" 0 0 0 3 4 0
"AT2G02110" 0 0 0 1 1 0
"AT2G02120" 1647 4688 5427 2591 3595 1384
"AT2G02130" 120 185 130 97 62 66
"AT2G02135" 0 1 0 0 0 0
"AT2G02140" 0 0 0 0 0 0
"AT2G02147" 1 0 2 1 0 0
"AT2G02148" 19 36 31 24 18 11
"AT2G02150" 4 4 6 6 10 3
"AT2G02160" 177 215 238 116 155 110
"AT2G02170" 32 68 55 38 38 35
"AT2G02180" 58 92 74 65 57 33
"AT2G02190" 0 0 0 0 0 0
"AT2G02200" 1 2 3 0 1 0
"AT2G02205" 0 0 0 0 0 0
"AT2G02210" 0 1 0 0 0 0
"AT2G02220" 24 59 43 58 62 39
"AT2G02230" 64 98 111 81 96 68
"AT2G02240" 1 1 3 1 0 2
"AT2G02250" 0 0 1 0 1 1
"AT2G02260" 0 0 0 0 0 0
"AT2G02270" 0 0 0 1 0 0
