"GSM1466934" "GSM1466935" "GSM1466936" "GSM1466937" "GSM1466938" "GSM1466939"
"AT3G44620" 93 82 60 55 54 56
"AT3G44630" 229 466 590 143 544 472
"AT3G44640" 0 0 0 0 0 0
"AT3G44650" 0 0 0 0 0 0
"AT3G44660" 1 0 0 1 0 1
"AT3G44670" 122 258 363 134 268 351
"AT3G44680" 19 24 39 29 31 29
"AT3G44690" 9 8 8 4 8 5
"AT3G44700" 0 0 0 0 0 0
"AT3G44704" 0 0 0 0 0 0
"AT3G44705" 0 0 0 0 0 0
"AT3G44710" 0 0 0 0 0 0
"AT3G44713" 2 4 4 3 5 3
"AT3G44716" 3 4 2 3 3 3
"AT3G44717" 0 0 0 0 0 0
"AT3G44718" 0 0 0 0 0 0
"AT3G44720" 296 454 705 158 626 808
"AT3G44730" 11 18 13 8 26 14
"AT3G44735" 33 34 28 23 17 23
"AT3G44740" 6 31 15 16 19 13
"AT3G44750" 76 80 38 66 60 52
"AT3G44755" 0 0 0 0 0 0
"AT3G44757" 0 0 0 0 0 0
"AT3G44760" 0 0 0 0 0 0
"AT3G44765" 1 0 0 0 0 0
"AT3G44770" 2 1 1 1 2 3
"AT3G44780" 0 0 0 0 0 0
"AT3G44783" 0 0 0 0 0 0
"AT3G44784" 0 0 0 0 0 0
"AT3G44785" 0 0 0 0 0 0
"AT3G44790" 0 0 0 1 0 0
"AT3G44793" 0 0 0 0 0 0
"AT3G44796" 0 0 0 0 0 0
"AT3G44798" 20 26 24 6 8 23
"AT3G44800" 0 1 0 0 0 3
"AT3G44805" 1 0 0 0 0 0
"AT3G44810" 0 0 0 0 0 0
"AT3G44820" 23 32 17 20 17 18
"AT3G44830" 0 0 4 1 0 0
"AT3G44840" 0 0 0 0 0 0
"AT3G44850" 16 24 27 9 35 20
"AT3G44860" 132 250 1634 51 362 277
"AT3G44870" 0 1 5 0 2 2
"AT3G44880" 107 146 212 94 134 202
"AT3G44890" 466 333 117 322 179 211
"AT3G44900" 4 2 4 4 2 6
"AT3G44910" 0 0 0 0 0 0
"AT3G44920" 0 0 1 0 0 0
"AT3G44930" 0 0 0 0 0 0
"AT3G44935" 0 0 0 0 0 0
"AT3G44940" 12 3 2 11 4 6
"AT3G44950" 0 0 0 0 0 0
"AT3G44955" 0 0 0 0 0 0
"AT3G44960" 0 5 1 4 3 7
"AT3G44970" 2 0 2 0 0 0
"AT3G44980" 0 0 0 0 0 0
"AT3G44990" 61 6 7 54 3 5
"AT3G45000" 0 0 0 0 0 0
"AT3G45010" 151 102 134 133 116 205
"AT3G45020" 12 12 11 7 5 7
"AT3G45030" 363 294 181 220 135 226
"AT3G45040" 73 187 372 57 233 228
"AT3G45050" 110 79 63 44 67 76
"AT3G45060" 11 26 17 11 18 29
"AT3G45070" 0 0 0 0 0 0
"AT3G45080" 0 0 0 0 0 0
"AT3G45090" 14 68 21 56 35 46
"AT3G45093" 0 1 0 0 0 0
"AT3G45095" 1 3 2 0 3 4
"AT3G45100" 27 44 32 29 40 43
"AT3G45110" 0 0 0 0 0 0
"AT3G45120" 0 0 1 0 0 3
"AT3G45130" 0 4 39 0 8 59
"AT3G45140" 539 1872 2976 366 1282 811
"AT3G45150" 0 0 0 0 0 0
"AT3G45160" 166 330 78 88 310 160
"AT3G45170" 0 0 0 0 0 0
"AT3G45180" 0 0 0 0 0 1
"AT3G45190" 131 221 197 80 185 258
"AT3G45200" 0 0 0 0 0 0
"AT3G45210" 88 22 37 48 14 55
"AT3G45220" 0 0 0 0 0 0
"AT3G45230" 59 28 18 23 18 37
"AT3G45240" 1 1 0 0 0 0
"AT3G45242" 0 0 0 0 0 0
"AT3G45243" 0 0 0 0 0 0
"AT3G45245" 0 0 0 0 0 0
"AT3G45248" 0 0 0 0 0 0
"AT3G45250" 0 0 0 0 0 0
"AT3G45252" 0 0 0 0 0 0
"AT3G45253" 0 0 1 0 0 2
"AT3G45256" 0 0 0 0 0 0
"AT3G45260" 83 143 62 54 96 113
"AT3G45270" 1 0 0 0 1 0
"AT3G45275" 0 0 0 0 0 0
"AT3G45280" 0 0 0 0 0 0
"AT3G45285" 0 0 0 0 0 0
"AT3G45290" 4 39 21 4 33 15
"AT3G45300" 62 134 138 56 116 150
"AT3G45310" 51 113 106 39 70 91
"AT3G45320" 0 0 0 0 0 0
"AT3G45330" 0 3 22 0 7 5
"AT3G45340" 0 0 0 0 0 0
"AT3G45350" 0 0 0 0 0 0
"AT3G45360" 0 0 0 0 0 0
"AT3G45370" 0 0 0 0 0 0
"AT3G45380" 0 0 0 0 0 0
"AT3G45390" 6 1 3 2 1 1
"AT3G45400" 8 14 8 9 3 11
"AT3G45410" 2 4 7 0 7 11
"AT3G45420" 1 5 3 5 2 9
"AT3G45430" 2 5 1 4 0 4
"AT3G45440" 1 3 0 3 1 0
"AT3G45443" 12 31 15 22 25 37
"AT3G45446" 0 0 0 1 0 0
"AT3G45450" 0 0 0 0 0 0
"AT3G45460" 0 0 0 0 0 0
"AT3G45470" 0 0 0 0 0 0
"AT3G45480" 0 0 0 0 0 0
"AT3G45490" 0 0 0 0 0 0
"AT3G45500" 0 0 0 0 0 0
"AT3G45510" 0 0 0 0 0 0
"AT3G45520" 0 0 0 0 0 0
"AT3G45525" 0 0 0 0 0 0
"AT3G45530" 0 0 0 0 0 0
"AT3G45540" 0 1 0 0 0 0
"AT3G45550" 0 0 0 0 0 0
"AT3G45555" 0 0 0 0 0 0
"AT3G45560" 0 0 0 0 0 0
"AT3G45570" 0 0 0 0 0 0
"AT3G45577" 0 0 0 0 0 0
"AT3G45580" 0 0 0 0 0 0
"AT3G45590" 11 15 8 11 2 14
"AT3G45600" 118 104 172 68 93 97
"AT3G45610" 25 15 5 15 19 12
"AT3G45620" 59 113 77 39 157 121
"AT3G45630" 118 132 124 69 86 150
"AT3G45638" 3 10 45 9 9 13
"AT3G45640" 665 1831 1459 307 2213 1309
"AT3G45650" 107 113 224 58 96 186
"AT3G45660" 10 10 14 2 8 12
"AT3G45670" 0 0 0 0 0 0
"AT3G45673" 0 0 0 0 0 0
"AT3G45680" 13 7 10 17 5 15
"AT3G45690" 0 0 0 0 0 0
"AT3G45700" 1 0 0 0 0 0
"AT3G45710" 0 1 0 4 1 4
"AT3G45720" 0 0 0 0 0 0
"AT3G45730" 75 165 164 47 150 248
"AT3G45740" 20 52 41 27 23 43
"AT3G45750" 16 33 34 18 24 27
"AT3G45755" 0 0 0 0 0 0
"AT3G45760" 0 0 1 0 0 0
"AT3G45770" 120 169 119 75 128 113
"AT3G45775" 0 0 0 0 0 0
"AT3G45780" 259 373 338 288 242 386
"AT3G45790" 0 1 0 0 0 0
"AT3G45800" 0 2 1 0 0 3
"AT3G45810" 0 0 0 0 0 0
"AT3G45820" 0 0 0 0 0 1
"AT3G45830" 55 113 87 33 113 87
"AT3G45840" 0 0 0 0 0 0
"AT3G45850" 86 154 39 101 119 75
"AT3G45851" 0 0 0 0 0 0
"AT3G45860" 45 505 456 47 727 552
"AT3G45870" 6 2 3 1 4 7
"AT3G45880" 2 10 6 5 3 8
"AT3G45890" 26 49 30 26 20 26
"AT3G45900" 34 35 33 33 18 43
"AT3G45910" 0 0 0 0 0 0
"AT3G45920" 0 0 0 0 0 0
"AT3G45930" 28 28 10 28 13 19
"AT3G45935" 0 0 0 0 0 0
"AT3G45940" 0 0 3 0 0 1
"AT3G45950" 0 0 0 0 0 0
"AT3G45955" 0 0 0 0 0 0
"AT3G45960" 30 100 82 7 165 204
"AT3G45965" 0 0 0 0 0 0
"AT3G45970" 120 366 247 62 268 261
"AT3G45980" 332 317 151 180 184 218
"AT3G45990" 0 0 0 0 0 0
"AT3G46000" 310 290 159 192 272 230
"AT3G46010" 500 381 300 297 329 357
"AT3G46020" 8 6 14 4 8 5
"AT3G46030" 151 151 73 91 132 124
"AT3G46040" 121 104 56 69 88 138
"AT3G46050" 0 0 0 0 0 0
"AT3G46060" 266 294 390 164 253 342
"AT3G46070" 0 0 7 0 5 8
"AT3G46080" 22 57 270 6 269 286
"AT3G46086" 0 0 0 0 0 0
"AT3G46090" 52 235 355 16 588 417
"AT3G46100" 66 80 81 63 76 101
"AT3G46110" 20 62 84 17 64 75
"AT3G46120" 0 0 0 0 0 0
"AT3G46130" 28 52 35 37 32 66
"AT3G46140" 0 0 0 0 0 0
"AT3G46150" 2 2 0 0 0 2
"AT3G46160" 0 0 0 0 0 1
"AT3G46170" 0 0 0 0 0 0
"AT3G46180" 21 26 37 21 14 51
"AT3G46183" 0 0 0 0 0 0
"AT3G46186" 0 0 0 0 0 0
"AT3G46190" 0 0 0 0 0 0
"AT3G46200" 17 23 11 23 10 22
"AT3G46206" 0 0 0 0 0 0
"AT3G46210" 33 32 20 34 43 33
"AT3G46220" 45 50 78 48 43 66
"AT3G46230" 3 5 5 0 6 6
"AT3G46240" 0 0 0 0 0 0
"AT3G46250" 0 0 0 0 0 0
"AT3G46260" 0 0 0 0 0 0
"AT3G46270" 0 0 0 0 0 0
"AT3G46280" 10 6 3 4 21 54
"AT3G46290" 127 110 118 107 90 108
"AT3G46300" 0 0 0 0 0 0
"AT3G46310" 1 0 0 0 0 0
"AT3G46320" 32 35 7 26 11 26
"AT3G46330" 0 0 0 0 0 0
"AT3G46340" 0 0 0 0 0 0
"AT3G46345" 0 0 0 0 0 0
"AT3G46350" 0 0 0 0 0 0
"AT3G46360" 0 0 0 0 0 0
"AT3G46370" 64 18 50 51 8 62
"AT3G46375" 0 0 0 0 0 0
"AT3G46380" 0 0 0 0 0 0
"AT3G46382" 0 0 0 0 0 0
"AT3G46384" 0 0 0 0 0 0
"AT3G46385" 7 12 18 11 17 20
"AT3G46387" 0 0 0 0 0 0
"AT3G46390" 0 0 0 0 0 0
"AT3G46400" 0 0 0 0 0 0
"AT3G46410" 0 0 0 0 0 0
"AT3G46420" 0 0 0 0 0 0
"AT3G46430" 133 109 78 110 92 141
"AT3G46440" 81 114 81 82 120 87
"AT3G46450" 77 99 71 72 50 77
"AT3G46460" 118 82 82 78 71 80
"AT3G46470" 0 0 0 0 0 0
"AT3G46480" 1 0 0 0 0 0
"AT3G46482" 0 0 0 0 0 0
"AT3G46484" 0 0 0 0 0 0
"AT3G46487" 0 0 0 0 1 0
"AT3G46490" 12 6 4 5 10 3
"AT3G46500" 1 0 3 0 5 1
"AT3G46510" 220 317 201 140 300 327
"AT3G46520" 0 0 1 0 0 0
"AT3G46530" 182 283 173 99 244 224
"AT3G46540" 101 109 78 86 100 120
"AT3G46550" 79 84 46 78 36 101
"AT3G46560" 61 43 37 42 39 43
"AT3G46570" 0 0 0 0 0 0
"AT3G46580" 26 31 23 7 23 25
"AT3G46585" 0 0 0 0 0 0
"AT3G46590" 121 398 305 131 217 271
"AT3G46600" 422 488 188 167 432 292
"AT3G46610" 57 44 35 33 44 42
"AT3G46613" 0 0 0 0 0 0
"AT3G46614" 0 0 0 0 0 0
"AT3G46616" 0 0 0 0 0 0
"AT3G46620" 465 1044 836 242 1230 872
"AT3G46630" 123 99 67 85 95 77
"AT3G46640" 40 290 27 42 282 26
"AT3G46650" 2 5 9 0 1 7
"AT3G46658" 0 0 0 0 0 0
"AT3G46660" 0 0 0 0 0 0
"AT3G46666" 0 0 0 0 0 0
"AT3G46668" 6 9 8 8 5 7
"AT3G46670" 36 16 10 14 9 11
"AT3G46680" 2 1 0 1 1 3
"AT3G46690" 7 24 56 2 47 59
"AT3G46700" 0 1 14 0 1 6
"AT3G46710" 0 0 0 0 0 0
"AT3G46720" 0 0 4 0 0 0
"AT3G46730" 2 6 11 4 7 2
"AT3G46740" 203 169 145 222 145 172
"AT3G46750" 0 0 0 0 0 0
"AT3G46760" 0 0 0 0 0 0
"AT3G46770" 0 0 4 0 0 1
"AT3G46780" 3115 1842 1387 1972 991 2137
"AT3G46790" 35 26 22 21 32 23
"AT3G46800" 0 0 0 1 0 0
"AT3G46810" 0 0 0 0 0 0
"AT3G46820" 72 48 62 45 33 72
"AT3G46830" 78 75 69 52 69 94
"AT3G46840" 0 0 0 0 0 0
"AT3G46850" 0 0 0 0 0 0
"AT3G46860" 0 0 0 0 0 0
"AT3G46870" 15 12 9 8 7 13
"AT3G46875" 0 0 0 0 0 0
"AT3G46880" 16 20 10 13 8 17
"AT3G46890" 14 14 5 13 13 17
"AT3G46900" 26 8 43 9 8 22
"AT3G46901" 0 0 0 0 0 0
"AT3G46904" 0 0 0 0 0 0
"AT3G46910" 0 0 0 0 1 1
"AT3G46911" 0 2 0 0 0 0
"AT3G46920" 20 52 54 19 40 47
"AT3G46930" 32 131 259 21 174 175
"AT3G46940" 28 14 11 15 7 6
"AT3G46950" 8 6 2 2 5 8
"AT3G46960" 54 80 80 65 98 85
"AT3G46970" 505 1254 802 614 947 416
"AT3G46980" 168 270 516 159 159 355
"AT3G46990" 0 0 0 0 0 0
"AT3G47000" 88 96 104 71 80 125
"AT3G47010" 36 55 29 15 47 57
"AT3G47020" 0 0 0 0 0 0
"AT3G47021" 0 0 0 0 0 0
"AT3G47030" 0 0 0 0 0 0
"AT3G47040" 0 1 2 0 1 0
"AT3G47050" 0 1 1 0 5 5
"AT3G47060" 41 48 75 42 74 83
"AT3G47070" 902 457 351 291 162 417
"AT3G47080" 81 152 148 43 121 102
"AT3G47090" 21 66 105 39 81 79
"AT3G47100" 1 0 6 0 0 2
"AT3G47110" 1 10 17 4 7 9
"AT3G47120" 19 22 17 11 27 27
"AT3G47130" 0 0 0 0 1 2
"AT3G47140" 0 0 0 0 0 0
"AT3G47150" 0 1 1 0 1 0
"AT3G47160" 117 150 116 90 162 101
"AT3G47165" 0 0 0 0 0 0
"AT3G47170" 0 0 0 0 0 0
"AT3G47180" 8 5 0 3 3 1
"AT3G47190" 0 0 0 0 0 0
"AT3G47200" 0 0 0 0 0 0
"AT3G47210" 0 5 6 1 8 11
"AT3G47220" 1 12 4 2 5 9
"AT3G47230" 0 0 0 0 0 0
"AT3G47240" 0 0 0 0 1 1
"AT3G47250" 348 364 428 226 306 480
"AT3G47260" 0 0 0 0 0 0
"AT3G47270" 0 0 0 0 0 2
"AT3G47280" 0 0 0 0 0 0
"AT3G47290" 58 60 46 40 48 92
"AT3G47295" 280 87 95 243 87 250
"AT3G47300" 19 13 15 7 15 34
"AT3G47310" 0 0 0 0 0 0
"AT3G47320" 0 0 0 0 0 0
"AT3G47330" 0 0 0 0 0 0
"AT3G47340" 144 139 255 65 73 244
"AT3G47341" 0 0 0 0 0 0
"AT3G47342" 2 5 0 0 0 1
"AT3G47347" 6 4 1 6 2 2
"AT3G47348" 9 6 9 4 6 9
"AT3G47350" 67 73 87 50 25 39
"AT3G47360" 4 12 27 8 9 15
"AT3G47370" 143 129 72 113 88 111
"AT3G47380" 20 16 15 13 14 17
"AT3G47390" 24 62 44 42 50 58
"AT3G47400" 7 4 1 6 0 1
"AT3G47410" 0 0 0 0 0 0
"AT3G47420" 77 55 256 53 22 139
"AT3G47430" 72 44 22 29 4 49
"AT3G47440" 1 0 2 0 0 0
"AT3G47450" 63 84 53 52 32 63
"AT3G47460" 4 13 8 12 15 15
"AT3G47470" 33518 5797 15840 17121 5416 19706
"AT3G47480" 29 66 100 12 141 132
"AT3G47490" 82 65 76 64 44 111
"AT3G47500" 378 57 224 272 71 260
"AT3G47510" 39 47 27 22 37 40
"AT3G47520" 128 103 83 89 107 97
"AT3G47530" 4 12 4 5 18 5
"AT3G47540" 79 68 86 66 121 202
"AT3G47543" 0 0 0 0 0 0
"AT3G47550" 162 298 535 121 360 347
"AT3G47560" 65 100 75 47 61 82
"AT3G47570" 51 227 163 30 189 112
"AT3G47580" 11 18 23 14 12 24
"AT3G47590" 17 19 21 10 27 18
"AT3G47600" 37 29 16 22 24 31
"AT3G47610" 86 79 58 49 62 89
"AT3G47620" 108 227 182 108 134 139
"AT3G47630" 23 35 37 23 20 35
"AT3G47640" 103 123 212 53 153 175
"AT3G47650" 487 299 182 305 141 213
"AT3G47660" 3 2 12 1 4 2
"AT3G47670" 68 83 24 48 63 57
"AT3G47675" 18 27 14 20 17 31
"AT3G47680" 40 112 80 87 117 89
"AT3G47690" 9 8 2 9 11 8
"AT3G47700" 24 31 37 23 33 58
"AT3G47710" 0 0 0 0 0 0
"AT3G47720" 0 0 0 0 0 0
"AT3G47730" 88 114 154 100 118 160
"AT3G47740" 0 0 0 0 0 0
"AT3G47750" 37 12 9 32 26 49
"AT3G47760" 0 0 0 0 1 0
"AT3G47770" 0 0 0 0 0 0
"AT3G47780" 15 18 85 8 49 55
"AT3G47790" 0 0 0 0 0 1
"AT3G47800" 347 816 265 288 885 527
"AT3G47810" 211 228 271 181 200 299
"AT3G47820" 71 180 306 36 189 167
"AT3G47830" 6 6 2 2 4 1
"AT3G47833" 78 85 52 71 83 80
"AT3G47836" 122 118 84 65 64 94
"AT3G47840" 2 7 1 5 3 1
"AT3G47850" 54 35 35 28 32 58
"AT3G47860" 75 179 8 67 140 19
"AT3G47870" 0 1 0 0 0 0
"AT3G47875" 1 5 3 3 6 5
"AT3G47890" 49 90 82 69 95 99
"AT3G47910" 85 146 144 117 142 152
"AT3G47920" 0 0 0 0 0 0
"AT3G47930" 42 68 33 40 51 49
"AT3G47940" 20 37 24 21 32 31
"AT3G47950" 5 13 14 2 9 10
"AT3G47960" 639 1222 2406 305 1151 916
"AT3G47965" 20 14 18 4 10 23
"AT3G47980" 5 4 2 2 9 8
"AT3G47990" 52 92 185 72 82 160
"AT3G48000" 587 460 400 358 448 606
"AT3G48010" 1 0 0 1 0 1
"AT3G48020" 2 9 44 1 7 20
"AT3G48030" 62 54 82 39 21 64
"AT3G48040" 18 19 17 16 10 22
"AT3G48050" 120 238 324 131 221 229
"AT3G48057" 0 0 0 0 0 0
"AT3G48058" 2 2 1 0 1 0
"AT3G48060" 67 94 100 55 69 100
"AT3G48070" 66 52 108 47 102 92
"AT3G48080" 22 108 58 27 116 106
"AT3G48090" 131 382 224 102 337 309
"AT3G48100" 64 159 68 38 128 253
"AT3G48110" 109 244 146 145 208 205
"AT3G48115" 74 137 217 46 38 105
"AT3G48120" 13 67 65 31 36 42
"AT3G48130" 1 2 0 0 0 0
"AT3G48131" 0 0 0 0 0 0
"AT3G48140" 1146 604 544 625 649 886
"AT3G48150" 18 4 4 4 10 12
"AT3G48160" 1 3 1 4 1 3
"AT3G48170" 122 159 151 106 155 168
"AT3G48180" 4 3 5 2 2 7
"AT3G48185" 8 10 6 4 9 11
"AT3G48190" 41 123 114 68 99 127
"AT3G48195" 43 56 74 41 64 82
"AT3G48200" 219 236 235 182 96 261
"AT3G48201" 0 0 0 0 0 0
"AT3G48205" 0 0 0 0 0 0
"AT3G48208" 0 0 0 0 0 0
"AT3G48209" 0 0 0 0 0 0
"AT3G48210" 14 13 14 12 14 13
"AT3G48220" 0 0 0 0 0 0
"AT3G48230" 0 0 0 0 0 0
"AT3G48231" 0 0 0 0 0 0
"AT3G48235" 0 0 1 0 0 0
"AT3G48237" 0 0 0 0 0 0
"AT3G48240" 10 0 18 6 0 2
"AT3G48250" 7 10 0 5 3 2
"AT3G48260" 1 3 1 3 1 0
"AT3G48270" 0 0 0 0 0 0
"AT3G48275" 0 0 0 0 0 0
"AT3G48280" 32 11 18 16 5 15
"AT3G48290" 6 1 9 3 7 5
"AT3G48298" 0 0 0 0 0 0
"AT3G48300" 1 2 10 2 0 3
"AT3G48310" 90 91 101 62 52 103
"AT3G48320" 85 80 208 52 84 142
"AT3G48330" 57 70 87 52 64 92
"AT3G48340" 0 0 0 0 0 0
"AT3G48344" 0 0 0 0 0 0
"AT3G48346" 0 0 0 0 0 0
"AT3G48350" 27 16 26 19 6 10
"AT3G48360" 66 2205 40 70 1584 337
"AT3G48370" 0 0 0 0 0 0
"AT3G48380" 43 96 28 42 53 93
"AT3G48390" 22 50 10 14 29 38
"AT3G48400" 0 0 0 0 2 0
"AT3G48410" 10 22 24 13 18 9
"AT3G48420" 292 193 131 191 88 198
"AT3G48425" 11 8 2 14 8 10
"AT3G48430" 75 83 94 58 71 95
"AT3G48440" 12 28 21 22 28 14
"AT3G48450" 4 2 26 4 17 26
"AT3G48460" 166 21 45 166 23 93
"AT3G48470" 16 10 22 11 11 24
"AT3G48480" 1 2 0 1 1 1
"AT3G48490" 7 18 2 15 6 9
"AT3G48500" 66 109 45 70 62 62
"AT3G48510" 0 1 7 1 1 1
"AT3G48515" 0 0 0 0 0 0
"AT3G48520" 119 482 1396 19 512 418
"AT3G48523" 2 3 0 1 3 2
"AT3G48526" 0 0 0 0 0 0
"AT3G48530" 211 355 202 107 287 228
"AT3G48540" 3 2 1 2 1 2
"AT3G48550" 15 13 1 7 19 14
"AT3G48560" 1023 709 400 538 504 678
"AT3G48570" 37 27 27 18 36 24
"AT3G48580" 6 6 3 3 5 9
"AT3G48590" 84 98 56 66 55 88
"AT3G48600" 6 8 8 1 5 11
"AT3G48610" 118 65 62 83 60 99
"AT3G48620" 2 6 0 2 1 1
"AT3G48630" 5 67 98 9 69 109
"AT3G48640" 16 60 74 14 97 81
"AT3G48650" 243 1157 1399 218 1181 1375
"AT3G48660" 2 0 2 2 0 6
"AT3G48670" 42 51 26 33 42 30
"AT3G48675" 0 0 0 0 0 0
"AT3G48680" 218 247 184 153 164 214
"AT3G48690" 352 244 321 162 123 262
"AT3G48700" 3 0 1 0 0 0
"AT3G48710" 45 54 58 35 67 55
"AT3G48720" 194 119 27 188 109 149
"AT3G48730" 295 162 75 223 121 144
"AT3G48740" 601 978 467 316 1004 443
"AT3G48745" 0 0 0 0 0 0
"AT3G48750" 121 193 98 79 160 173
"AT3G48760" 108 242 242 95 221 248
"AT3G48770" 2 5 2 2 3 5
"AT3G48780" 114 159 250 79 155 165
"AT3G48790" 3 1 4 0 1 3
"AT3G48800" 37 23 27 13 7 20
"AT3G48810" 14 8 14 7 5 5
"AT3G48820" 28 65 46 34 54 46
"AT3G48830" 3 7 7 3 11 7
"AT3G48840" 0 0 0 0 0 0
"AT3G48850" 4 4 14 0 22 21
"AT3G48860" 69 154 137 76 141 143
"AT3G48870" 185 156 107 198 126 162
"AT3G48880" 59 66 69 44 65 71
"AT3G48890" 167 239 222 122 205 223
"AT3G48900" 0 4 0 2 2 0
"AT3G48920" 0 0 0 0 0 0
"AT3G48930" 386 250 93 287 216 214
"AT3G48940" 0 0 0 0 0 0
"AT3G48950" 0 0 0 0 0 0
"AT3G48960" 0 0 0 0 0 0
"AT3G48970" 6 15 2 6 10 2
"AT3G48980" 16 26 9 38 21 44
"AT3G48990" 470 579 410 354 557 640
"AT3G49000" 15 30 31 23 31 36
"AT3G49010" 766 485 223 454 336 353
"AT3G49020" 0 0 0 0 0 0
"AT3G49030" 0 0 0 0 0 0
"AT3G49040" 0 0 0 0 0 0
"AT3G49050" 26 35 33 29 42 44
"AT3G49051" 0 0 0 0 0 0
"AT3G49055" 1 5 1 1 6 5
"AT3G49060" 58 107 62 54 99 116
"AT3G49070" 0 0 0 0 1 0
"AT3G49080" 56 48 23 40 38 39
"AT3G49100" 21 27 19 14 30 33
"AT3G49110" 7 31 44 8 41 35
"AT3G49115" 0 0 0 0 0 0
"AT3G49120" 451 1356 1531 308 1914 1512
"AT3G49130" 23 54 33 23 84 54
"AT3G49140" 181 282 184 203 178 231
"AT3G49142" 2 6 0 3 8 6
"AT3G49150" 0 0 0 0 0 1
"AT3G49160" 38 65 66 36 85 97
"AT3G49162" 0 0 0 0 0 0
"AT3G49170" 10 10 3 8 9 4
"AT3G49180" 23 18 3 10 17 10
"AT3G49190" 1 3 0 0 0 0
"AT3G49200" 0 0 0 0 0 0
"AT3G49210" 5 27 70 22 25 61
"AT3G49220" 301 470 359 272 299 354
"AT3G49230" 1 1 1 2 1 0
"AT3G49240" 24 30 15 28 30 19
"AT3G49250" 14 7 9 14 7 13
"AT3G49260" 361 206 77 387 153 264
"AT3G49270" 0 0 0 0 0 0
"AT3G49280" 0 0 0 0 0 0
"AT3G49290" 46 54 78 45 32 67
"AT3G49300" 0 0 0 0 0 0
"AT3G49305" 0 0 0 0 0 0
"AT3G49307" 0 0 0 0 0 0
"AT3G49310" 72 59 79 41 55 73
"AT3G49320" 8 12 4 4 11 4
"AT3G49330" 0 3 0 4 0 2
"AT3G49340" 0 7 14 0 16 21
"AT3G49350" 64 163 284 50 192 191
"AT3G49360" 49 64 61 42 44 57
"AT3G49370" 7 12 20 9 24 9
"AT3G49380" 1 1 2 0 4 1
"AT3G49390" 60 79 59 54 84 74
"AT3G49400" 11 9 7 10 15 11
"AT3G49410" 2 5 4 5 4 2
"AT3G49420" 9 16 20 10 13 25
"AT3G49430" 143 222 181 124 133 194
"AT3G49440" 0 0 0 0 0 0
"AT3G49450" 0 0 0 0 0 0
"AT3G49460" 0 0 0 0 0 0
"AT3G49470" 195 150 102 115 126 132
"AT3G49480" 1 1 2 0 0 4
"AT3G49490" 118 246 204 117 203 212
"AT3G49500" 55 88 50 47 92 72
"AT3G49510" 2 4 1 2 1 2
"AT3G49520" 1 1 0 0 0 0
"AT3G49530" 216 647 576 124 750 517
"AT3G49540" 0 1 16 0 0 0
"AT3G49550" 2 13 5 2 15 7
"AT3G49551" 1 2 1 6 1 2
"AT3G49560" 147 151 126 128 153 167
"AT3G49570" 0 26 26 2 54 10
"AT3G49580" 9 29 26 2 48 14
"AT3G49590" 76 123 102 68 96 136
"AT3G49600" 60 83 61 61 58 72
"AT3G49601" 80 126 109 44 126 129
"AT3G49610" 0 0 0 0 0 0
"AT3G49620" 0 2 24 0 9 8
"AT3G49630" 0 0 0 0 0 0
"AT3G49640" 36 33 32 26 18 37
"AT3G49645" 29 43 38 23 59 35
"AT3G49650" 34 22 14 36 18 27
"AT3G49660" 14 8 8 11 11 13
"AT3G49668" 0 0 0 0 0 0
"AT3G49670" 225 82 47 159 39 105
"AT3G49680" 214 249 185 190 332 225
"AT3G49690" 1 2 2 1 2 0
"AT3G49700" 0 0 0 0 0 0
"AT3G49710" 30 39 19 35 62 21
"AT3G49720" 359 635 410 207 554 434
"AT3G49725" 16 30 19 16 27 17
"AT3G49730" 5 10 2 9 7 5
"AT3G49740" 1 14 3 1 6 4
"AT3G49744" 0 0 0 0 0 0
"AT3G49750" 16 10 8 9 5 5
"AT3G49760" 0 0 1 0 0 0
"AT3G49765" 0 0 0 0 0 0
"AT3G49770" 0 0 0 0 0 0
"AT3G49780" 45 241 348 31 237 248
"AT3G49790" 42 100 68 23 98 84
"AT3G49796" 0 0 0 0 0 0
"AT3G49800" 118 160 113 74 144 138
"AT3G49810" 42 56 78 28 51 74
"AT3G49820" 0 0 0 0 0 1
"AT3G49830" 0 0 0 0 0 0
"AT3G49832" 0 0 0 0 0 0
"AT3G49840" 11 12 10 14 6 11
"AT3G49845" 0 0 0 0 0 0
"AT3G49850" 25 23 22 21 29 24
"AT3G49860" 0 2 3 1 3 2
"AT3G49870" 222 171 198 121 107 213
"AT3G49880" 51 57 40 45 34 50
"AT3G49890" 7 11 7 6 7 11
"AT3G49900" 18 11 11 23 8 12
"AT3G49910" 753 463 182 422 397 356
"AT3G49920" 7 8 4 12 8 14
"AT3G49925" 0 0 0 0 0 0
"AT3G49930" 4 5 0 5 4 5
"AT3G49940" 75 101 27 42 80 80
"AT3G49950" 0 1 0 1 0 0
"AT3G49960" 1 0 0 0 0 0
"AT3G49970" 2 2 0 0 4 0
"AT3G49980" 2 0 0 0 1 0
"AT3G49990" 75 88 75 57 73 70
"AT3G50000" 83 130 64 83 161 98
"AT3G50010" 1 0 0 0 1 4
"AT3G50020" 0 0 0 0 0 0
"AT3G50022" 0 0 0 0 0 0
"AT3G50030" 0 0 0 0 0 1
"AT3G50040" 2 3 5 0 5 8
"AT3G50050" 16 36 19 18 20 22
"AT3G50060" 200 293 116 100 326 189
