"GSM1416617" "GSM1416618" "GSM1416619" "GSM1416620"
"AT2G11930" 0 0 0 0
"AT2G11940" 0 0 0 0
"AT2G11950" 0 0 0 0
"AT2G11970" 0 0 0 0
"AT2G11980" 0 0 0 0
"AT2G11983" 0 0 0 0
"AT2G11990" 0 0 0 0
"AT2G12000" 0 0 0 1
"AT2G12010" 0 0 0 0
"AT2G12020" 45 17 0 0
"AT2G12025" 0 1 0 0
"AT2G12040" 0 0 0 0
"AT2G12050" 0 0 0 0
"AT2G12060" 0 0 0 0
"AT2G12066" 0 0 0 0
"AT2G12083" 0 0 0 0
"AT2G12100" 0 0 0 0
"AT2G12110" 0 0 0 0
"AT2G12120" 0 0 0 0
"AT2G12130" 0 0 0 0
"AT2G12140" 0 0 0 0
"AT2G12150" 0 0 0 0
"AT2G12160" 0 0 0 0
"AT2G12170" 0 0 0 0
"AT2G12190" 85 35 95 0
"AT2G12195" 0 0 0 0
"AT2G12200" 11 12 0 2
"AT2G12210" 0 0 0 0
"AT2G12230" 0 0 0 0
"AT2G12240" 0 0 0 0
"AT2G12250" 0 0 0 0
"AT2G12260" 0 0 0 0
"AT2G12270" 0 0 0 0
"AT2G12280" 0 2 1 63
"AT2G12290" 0 0 0 0
"AT2G12300" 0 0 0 0
"AT2G12305" 0 0 0 0
"AT2G12320" 0 0 0 0
"AT2G12325" 0 0 0 0
"AT2G12330" 0 0 0 0
"AT2G12340" 0 0 0 0
"AT2G12345" 0 0 0 0
"AT2G12360" 0 0 0 0
"AT2G12370" 0 0 1 0
"AT2G12380" 0 0 0 0
"AT2G12385" 0 0 0 0
"AT2G12390" 0 0 0 0
"AT2G12400" 106 25 48 145
"AT2G12405" 0 0 0 0
"AT2G12407" 1 0 0 0
"AT2G12408" 0 0 0 0
"AT2G12410" 0 0 0 0
"AT2G12420" 0 0 0 0
"AT2G12430" 0 0 0 0
"AT2G12440" 0 0 122 0
"AT2G12450" 0 0 0 0
"AT2G12460" 6 0 9 0
"AT2G12461" 0 0 14 0
"AT2G12462" 43 53 29 37
"AT2G12465" 0 0 0 0
"AT2G12470" 0 0 0 0
"AT2G12475" 0 0 0 0
"AT2G12480" 0 0 0 0
"AT2G12490" 170 0 0 1
"AT2G12500" 0 0 0 0
"AT2G12505" 0 0 0 0
"AT2G12510" 0 0 0 0
"AT2G12520" 0 0 0 0
"AT2G12530" 0 0 0 0
"AT2G12540" 0 0 0 0
"AT2G12550" 30 263 44 33
"AT2G12557" 0 0 0 0
"AT2G12560" 0 0 0 0
"AT2G12570" 0 0 0 0
"AT2G12580" 0 0 0 0
"AT2G12590" 0 0 0 0
"AT2G12600" 0 0 0 0
"AT2G12610" 0 0 0 0
"AT2G12620" 0 0 0 0
"AT2G12630" 0 0 0 0
"AT2G12640" 0 0 0 0
"AT2G12646" 10 0 0 0
"AT2G12650" 0 0 0 0
"AT2G12660" 0 0 0 0
"AT2G12670" 0 0 0 0
"AT2G12680" 0 0 0 0
"AT2G12685" 0 0 0 0
"AT2G12690" 0 0 0 0
"AT2G12695" 0 0 0 0
"AT2G12700" 0 0 0 0
"AT2G12710" 0 0 0 0
"AT2G12720" 0 0 0 0
"AT2G12730" 0 9 0 0
"AT2G12740" 0 1 0 0
"AT2G12750" 0 0 0 0
"AT2G12760" 0 1 0 0
"AT2G12770" 0 0 0 0
"AT2G12780" 0 0 0 0
"AT2G12800" 0 0 0 0
"AT2G12810" 0 0 0 0
"AT2G12815" 0 0 0 0
"AT2G12820" 0 0 0 0
"AT2G12830" 0 0 0 0
"AT2G12832" 0 0 0 0
"AT2G12835" 0 0 0 0
"AT2G12840" 0 0 0 0
"AT2G12845" 0 0 0 0
"AT2G12850" 0 0 0 0
"AT2G12855" 0 0 0 0
"AT2G12860" 0 0 0 0
"AT2G12870" 0 0 0 0
"AT2G12875" 0 5 0 3
"AT2G12880" 0 0 0 0
"AT2G12890" 0 0 0 0
"AT2G12900" 0 0 0 0
"AT2G12905" 0 0 3 0
"AT2G12910" 0 0 0 1
"AT2G12920" 0 0 0 0
"AT2G12930" 0 0 0 0
"AT2G12935" 0 0 0 0
"AT2G12940" 0 0 0 0
"AT2G12945" 0 0 0 0
"AT2G12950" 0 0 0 0
"AT2G12960" 0 0 0 0
"AT2G12970" 0 0 0 0
"AT2G12977" 0 0 0 0
"AT2G12980" 0 0 0 0
"AT2G12990" 0 0 0 1
"AT2G13000" 6 23 5 18
"AT2G13010" 0 0 0 0
"AT2G13020" 0 1 0 0
"AT2G13040" 0 1 0 0
"AT2G13050" 0 0 0 0
"AT2G13060" 0 0 0 2
"AT2G13070" 0 0 0 0
"AT2G13080" 0 0 0 0
"AT2G13090" 0 0 0 0
"AT2G13100" 52 76 148 447
"AT2G13110" 0 0 0 0
"AT2G13115" 0 1 0 0
"AT2G13116" 0 0 0 0
"AT2G13118" 0 0 0 0
"AT2G13120" 0 0 0 0
"AT2G13125" 0 0 0 0
"AT2G13126" 0 0 0 0
"AT2G13128" 0 0 0 0
"AT2G13130" 14 0 0 0
"AT2G13140" 0 1 1 0
"AT2G13142" 0 0 0 0
"AT2G13143" 0 0 0 0
"AT2G13145" 0 0 0 0
"AT2G13146" 1 0 0 0
"AT2G13150" 0 0 0 0
"AT2G13160" 0 0 0 0
"AT2G13170" 0 0 0 0
"AT2G13175" 0 0 0 0
"AT2G13180" 0 0 0 0
"AT2G13190" 0 0 0 0
"AT2G13200" 0 0 0 0
"AT2G13230" 0 0 0 0
"AT2G13240" 0 0 0 0
"AT2G13250" 0 0 0 0
"AT2G13260" 0 0 0 0
"AT2G13270" 0 0 0 0
"AT2G13272" 0 0 0 0
"AT2G13273" 0 0 0 0
"AT2G13274" 0 0 0 0
"AT2G13280" 0 0 1 0
"AT2G13290" 107 123 127 46
"AT2G13295" 0 0 0 0
"AT2G13300" 0 0 0 0
"AT2G13310" 0 1 0 0
"AT2G13320" 0 0 0 0
"AT2G13330" 0 0 0 0
"AT2G13335" 0 0 0 0
"AT2G13350" 0 0 0 0
"AT2G13360" 9171 12002 11486 12895
"AT2G13363" 0 0 0 0
"AT2G13370" 961 850 657 616
"AT2G13380" 0 0 0 0
"AT2G13390" 0 0 0 0
"AT2G13400" 0 0 0 0
"AT2G13410" 0 0 0 0
"AT2G13420" 9 36 0 0
"AT2G13422" 0 0 0 0
"AT2G13430" 0 0 0 0
"AT2G13431" 0 0 0 0
"AT2G13440" 217 507 281 489
"AT2G13450" 1 0 0 0
"AT2G13460" 0 0 1 0
"AT2G13463" 0 0 0 0
"AT2G13469" 0 0 0 0
"AT2G13470" 0 0 0 0
"AT2G13480" 0 0 0 0
"AT2G13490" 0 0 0 0
"AT2G13500" 0 0 0 0
"AT2G13510" 0 0 0 0
"AT2G13520" 0 0 0 0
"AT2G13530" 0 0 0 0
"AT2G13540" 652 407 122 727
"AT2G13542" 0 0 0 0
"AT2G13547" 0 0 0 0
"AT2G13550" 30 0 0 0
"AT2G13560" 919 1221 1165 857
"AT2G13570" 0 0 0 0
"AT2G13580" 1 3 0 5
"AT2G13590" 0 0 0 0
"AT2G13600" 72 0 24 0
"AT2G13610" 79 84 106 292
"AT2G13620" 0 0 0 0
"AT2G13623" 0 0 0 0
"AT2G13630" 0 0 0 0
"AT2G13640" 0 0 0 0
"AT2G13650" 87 0 65 65
"AT2G13660" 0 0 0 0
"AT2G13665" 10 0 0 0
"AT2G13680" 0 0 1 0
"AT2G13690" 157 30 21 57
"AT2G13700" 0 0 0 0
"AT2G13705" 0 0 0 0
"AT2G13706" 0 0 0 0
"AT2G13710" 0 0 0 0
"AT2G13720" 0 0 0 0
"AT2G13730" 0 0 0 0
"AT2G13740" 0 1 0 1
"AT2G13750" 0 0 0 0
"AT2G13760" 0 0 0 0
"AT2G13770" 0 0 0 1
"AT2G13790" 68 191 79 285
"AT2G13800" 16 194 51 46
"AT2G13810" 0 0 0 0
"AT2G13820" 143 25 27 54
"AT2G13830" 0 0 0 0
"AT2G13840" 71 15 80 46
"AT2G13850" 0 0 0 0
"AT2G13851" 0 0 0 0
"AT2G13860" 0 0 0 0
"AT2G13865" 0 0 0 0
"AT2G13870" 0 0 0 0
"AT2G13890" 0 0 0 1
"AT2G13895" 0 0 0 0
"AT2G13900" 0 0 0 0
"AT2G13910" 0 0 0 0
"AT2G13920" 0 0 0 0
"AT2G13930" 0 0 0 0
"AT2G13940" 0 0 0 0
"AT2G13950" 0 0 0 0
"AT2G13960" 1 0 0 0
"AT2G13970" 220 143 305 45
"AT2G13975" 68 118 81 0
"AT2G13980" 0 0 0 0
"AT2G13990" 0 0 0 0
"AT2G14000" 0 0 0 0
"AT2G14010" 0 0 0 0
"AT2G14020" 0 0 0 0
"AT2G14030" 0 0 0 0
"AT2G14040" 0 0 0 0
"AT2G14045" 126 154 139 264
"AT2G14050" 56 22 15 62
"AT2G14060" 0 0 0 204
"AT2G14070" 0 0 0 0
"AT2G14080" 281 161 118 203
"AT2G14090" 87 15 0 0
"AT2G14095" 0 0 0 0
"AT2G14100" 10 33 32 1
"AT2G14110" 20 304 96 0
"AT2G14115" 0 0 0 0
"AT2G14120" 234 598 355 604
"AT2G14130" 0 0 0 0
"AT2G14140" 0 0 0 0
"AT2G14150" 0 0 0 0
"AT2G14160" 0 0 0 0
"AT2G14170" 419 372 595 587
"AT2G14180" 0 0 0 0
"AT2G14190" 0 0 0 0
"AT2G14200" 0 0 0 0
"AT2G14206" 0 0 0 0
"AT2G14210" 0 0 0 0
"AT2G14220" 8 17 45 86
"AT2G14230" 0 0 0 0
"AT2G14240" 0 0 0 0
"AT2G14245" 0 0 0 0
"AT2G14247" 542 380 224 32
"AT2G14255" 22 279 459 80
"AT2G14260" 544 893 396 589
"AT2G14270" 0 0 0 0
"AT2G14280" 0 0 0 0
"AT2G14282" 0 0 0 0
"AT2G14285" 113 28 150 33
"AT2G14288" 0 0 0 0
"AT2G14289" 0 0 0 0
"AT2G14290" 0 0 0 0
"AT2G14300" 0 0 0 0
"AT2G14310" 0 0 0 0
"AT2G14320" 0 0 0 0
"AT2G14330" 0 0 0 0
"AT2G14335" 0 0 0 0
"AT2G14340" 0 0 0 0
"AT2G14350" 0 0 0 0
"AT2G14365" 0 0 0 0
"AT2G14370" 0 0 0 0
"AT2G14378" 0 0 0 0
"AT2G14380" 0 0 0 0
"AT2G14390" 0 0 0 0
"AT2G14400" 0 0 0 0
"AT2G14405" 0 0 0 0
"AT2G14410" 0 0 0 0
"AT2G14415" 0 0 0 0
"AT2G14420" 0 0 0 0
"AT2G14430" 0 0 0 0
"AT2G14440" 0 0 0 0
"AT2G14450" 0 0 0 0
"AT2G14455" 0 0 0 0
"AT2G14460" 27 0 110 145
"AT2G14470" 0 0 0 0
"AT2G14475" 1 0 0 0
"AT2G14490" 0 0 0 0
"AT2G14500" 0 0 0 0
"AT2G14510" 0 0 0 0
"AT2G14520" 15 36 0 0
"AT2G14530" 42 25 33 37
"AT2G14535" 0 3 0 1
"AT2G14540" 0 0 0 0
"AT2G14550" 0 0 0 0
"AT2G14560" 0 0 0 0
"AT2G14570" 0 0 0 0
"AT2G14580" 20 0 9 24
"AT2G14590" 0 0 0 0
"AT2G14595" 0 0 0 0
"AT2G14600" 0 0 0 0
"AT2G14605" 0 0 0 0
"AT2G14610" 33 0 26 0
"AT2G14620" 0 0 0 0
"AT2G14630" 0 0 0 0
"AT2G14635" 0 0 0 0
"AT2G14640" 0 0 0 1
"AT2G14650" 0 0 0 0
"AT2G14660" 21 0 58 0
"AT2G14661" 15 1 0 0
"AT2G14670" 0 0 0 0
"AT2G14680" 233 440 91 58
"AT2G14690" 0 0 0 0
"AT2G14692" 0 0 0 0
"AT2G14700" 0 0 1 0
"AT2G14710" 0 0 0 0
"AT2G14720" 266 860 324 452
"AT2G14730" 0 0 0 0
"AT2G14740" 251 389 368 242
"AT2G14750" 287 653 109 707
"AT2G14760" 0 0 0 0
"AT2G14770" 0 0 0 0
"AT2G14772" 0 0 0 0
"AT2G14774" 0 0 0 0
"AT2G14777" 0 0 0 0
"AT2G14780" 0 0 0 0
"AT2G14790" 0 0 0 0
"AT2G14793" 0 0 0 0
"AT2G14796" 0 0 0 0
"AT2G14800" 101 0 0 0
"AT2G14810" 0 0 0 0
"AT2G14820" 8 257 0 0
"AT2G14830" 0 29 17 1
"AT2G14835" 167 419 214 256
"AT2G14840" 104 15 54 4
"AT2G14843" 0 0 0 0
"AT2G14846" 0 0 0 0
"AT2G14850" 49 99 177 28
"AT2G14860" 4 0 0 49
"AT2G14870" 0 0 0 0
"AT2G14878" 192 548 192 144
"AT2G14880" 531 766 265 534
"AT2G14890" 474 1051 546 524
"AT2G14900" 73 148 74 327
"AT2G14910" 1067 2635 1019 1795
"AT2G14920" 0 0 0 0
"AT2G14930" 0 0 0 0
"AT2G14935" 0 0 0 0
"AT2G14940" 0 0 0 0
"AT2G14950" 0 0 0 0
"AT2G14960" 0 0 0 0
"AT2G14970" 0 0 0 0
"AT2G14980" 0 2 0 0
"AT2G14990" 0 0 0 0
"AT2G15000" 93 1 172 61
"AT2G15010" 7 0 1 0
"AT2G15012" 0 0 0 0
"AT2G15013" 0 0 0 0
"AT2G15014" 0 0 0 0
"AT2G15015" 0 0 0 0
"AT2G15016" 0 0 0 0
"AT2G15017" 0 0 0 0
"AT2G15020" 100 0 542 1
"AT2G15025" 0 0 0 0
"AT2G15029" 0 0 0 0
"AT2G15030" 0 0 4 0
"AT2G15040" 0 0 0 0
"AT2G15042" 0 0 0 0
"AT2G15045" 0 0 0 0
"AT2G15050" 285 41 635 575
"AT2G15060" 0 0 1 2
"AT2G15070" 0 0 0 0
"AT2G15080" 82 70 14 281
"AT2G15090" 361 464 512 729
"AT2G15100" 0 0 0 0
"AT2G15110" 0 0 0 0
"AT2G15120" 0 0 0 0
"AT2G15128" 24 0 0 0
"AT2G15130" 0 0 0 0
"AT2G15140" 0 0 0 0
"AT2G15145" 0 0 0 0
"AT2G15150" 0 0 0 0
"AT2G15160" 0 0 0 0
"AT2G15170" 0 0 0 0
"AT2G15180" 0 0 0 0
"AT2G15185" 0 0 0 0
"AT2G15190" 0 0 0 0
"AT2G15200" 0 0 1 1
"AT2G15210" 0 0 0 0
"AT2G15220" 27 0 0 0
"AT2G15230" 30 120 92 268
"AT2G15240" 205 161 49 331
"AT2G15250" 0 0 0 0
"AT2G15260" 0 0 0 0
"AT2G15270" 138 56 389 124
"AT2G15271" 0 0 0 0
"AT2G15280" 17 32 61 0
"AT2G15290" 407 288 581 326
"AT2G15292" 91 0 1 1
"AT2G15300" 28 0 11 0
"AT2G15310" 0 35 4 51
"AT2G15318" 0 0 0 1
"AT2G15320" 73 224 27 93
"AT2G15325" 1 0 0 0
"AT2G15327" 0 0 0 0
"AT2G15330" 0 0 0 0
"AT2G15340" 0 0 0 0
"AT2G15345" 0 0 0 0
"AT2G15350" 0 0 0 271
"AT2G15360" 0 0 0 1
"AT2G15370" 52 0 0 0
"AT2G15380" 0 0 0 0
"AT2G15390" 66 102 55 2
"AT2G15400" 0 1 0 0
"AT2G15410" 0 1 0 0
"AT2G15420" 0 0 0 0
"AT2G15430" 213 37 40 78
"AT2G15440" 13 19 0 0
"AT2G15450" 0 0 0 0
"AT2G15460" 0 0 0 0
"AT2G15470" 0 0 0 0
"AT2G15480" 135 35 67 51
"AT2G15490" 79 23 142 92
"AT2G15500" 0 0 0 0
"AT2G15510" 0 0 0 0
"AT2G15520" 0 0 0 0
"AT2G15530" 193 794 151 90
"AT2G15535" 0 0 0 0
"AT2G15540" 0 1 0 1
"AT2G15550" 0 0 0 0
"AT2G15555" 0 0 0 0
"AT2G15560" 95 60 237 23
"AT2G15570" 351 120 124 197
"AT2G15580" 419 131 328 193
"AT2G15590" 0 0 0 0
"AT2G15600" 0 0 0 0
"AT2G15610" 0 0 0 0
"AT2G15620" 3809 2101 3403 4833
"AT2G15630" 4 0 0 0
"AT2G15640" 0 0 0 0
"AT2G15650" 3 1 1 0
"AT2G15660" 0 0 0 0
"AT2G15670" 0 0 2 0
"AT2G15680" 0 0 0 0
"AT2G15690" 124 29 119 54
"AT2G15695" 85 11 266 275
"AT2G15700" 0 0 0 0
"AT2G15710" 0 0 0 0
"AT2G15720" 0 0 0 0
"AT2G15730" 8 161 8 0
"AT2G15740" 0 0 0 0
"AT2G15750" 0 0 0 0
"AT2G15760" 5 0 0 0
"AT2G15765" 0 0 0 0
"AT2G15770" 0 0 0 0
"AT2G15780" 0 0 0 0
"AT2G15790" 69 91 82 429
"AT2G15800" 0 0 0 0
"AT2G15810" 0 0 17 0
"AT2G15815" 0 0 0 0
"AT2G15820" 102 193 218 36
"AT2G15830" 26 232 101 64
"AT2G15840" 0 0 0 0
"AT2G15850" 0 0 0 0
"AT2G15860" 330 488 305 43
"AT2G15870" 0 0 0 0
"AT2G15880" 58 315 106 58
"AT2G15890" 1683 2266 1392 2412
"AT2G15900" 322 323 82 131
"AT2G15910" 186 518 300 46
"AT2G15920" 0 0 0 0
"AT2G15930" 0 0 0 0
"AT2G15940" 0 0 0 0
"AT2G15950" 0 0 0 0
"AT2G15960" 539 1465 703 1275
"AT2G15970" 516 664 1164 577
"AT2G15980" 86 27 12 105
"AT2G15990" 0 0 0 0
"AT2G16000" 0 0 0 0
"AT2G16005" 10 0 0 0
"AT2G16010" 0 0 0 0
"AT2G16015" 0 1 0 0
"AT2G16016" 0 0 0 0
"AT2G16018" 0 0 0 0
"AT2G16019" 0 0 0 0
"AT2G16020" 0 0 0 0
"AT2G16030" 0 0 0 0
"AT2G16040" 0 0 0 0
"AT2G16050" 18 34 0 65
"AT2G16060" 258 609 47 36
"AT2G16070" 206 314 240 178
"AT2G16080" 0 0 0 0
"AT2G16090" 76 53 69 58
"AT2G16100" 0 0 0 0
"AT2G16110" 0 0 0 0
"AT2G16120" 0 0 0 0
"AT2G16130" 0 0 0 0
"AT2G16140" 3 5 0 2
"AT2G16145" 0 0 0 0
"AT2G16150" 0 0 0 0
"AT2G16160" 0 0 0 0
"AT2G16170" 0 0 0 0
"AT2G16180" 0 0 0 0
"AT2G16190" 0 0 0 0
"AT2G16200" 0 0 0 0
"AT2G16210" 0 0 0 0
"AT2G16220" 0 0 0 0
"AT2G16225" 0 0 0 0
"AT2G16230" 0 0 10 0
"AT2G16240" 0 0 0 0
"AT2G16245" 0 0 0 0
"AT2G16250" 47 45 131 61
"AT2G16260" 0 0 0 0
"AT2G16270" 179 168 134 0
"AT2G16280" 764 895 417 869
"AT2G16290" 0 0 0 0
"AT2G16300" 0 0 0 0
"AT2G16310" 0 0 0 0
"AT2G16320" 0 0 0 0
"AT2G16330" 0 0 0 0
"AT2G16340" 0 0 0 0
"AT2G16360" 67 0 1 0
"AT2G16365" 397 266 457 495
"AT2G16367" 0 23 0 0
"AT2G16370" 279 131 239 174
"AT2G16380" 277 151 378 138
"AT2G16385" 0 0 11 0
"AT2G16390" 125 463 96 36
"AT2G16400" 259 645 387 32
"AT2G16405" 38 0 169 50
"AT2G16410" 0 0 0 0
"AT2G16420" 0 0 0 0
"AT2G16430" 369 827 384 216
"AT2G16440" 105 445 202 0
"AT2G16450" 0 0 0 0
"AT2G16460" 45 37 2 61
"AT2G16485" 549 460 670 584
"AT2G16490" 0 0 0 0
"AT2G16500" 769 1558 995 491
"AT2G16505" 0 0 0 0
"AT2G16510" 504 374 650 454
"AT2G16520" 0 0 0 0
"AT2G16530" 5 135 0 0
"AT2G16535" 0 0 0 0
"AT2G16540" 0 0 0 0
"AT2G16550" 0 0 0 0
"AT2G16560" 0 0 0 0
"AT2G16570" 0 3 24 0
"AT2G16575" 0 0 19 0
"AT2G16580" 0 0 16 0
"AT2G16586" 27 7 15 0
"AT2G16592" 0 0 0 0
"AT2G16594" 0 0 0 0
"AT2G16595" 45 0 0 33
"AT2G16600" 3200 2997 2373 3394
"AT2G16610" 0 0 0 0
"AT2G16620" 0 0 0 0
"AT2G16630" 76 0 83 18
"AT2G16640" 710 592 585 693
"AT2G16650" 28 62 21 147
"AT2G16660" 190 207 189 77
"AT2G16668" 0 0 0 0
"AT2G16670" 0 0 0 0
"AT2G16676" 0 0 0 0
"AT2G16680" 0 0 0 0
"AT2G16690" 0 0 0 0
"AT2G16700" 117 382 97 482
"AT2G16710" 271 96 215 154
"AT2G16720" 17 144 21 339
"AT2G16730" 0 0 0 0
"AT2G16740" 96 469 117 57
"AT2G16750" 169 225 30 175
"AT2G16760" 0 27 0 0
"AT2G16770" 40 0 27 40
"AT2G16780" 142 40 144 72
"AT2G16790" 111 207 6 0
"AT2G16800" 298 196 141 144
"AT2G16810" 0 0 0 0
"AT2G16820" 0 0 0 0
"AT2G16830" 0 0 1 6
"AT2G16832" 0 0 0 0
"AT2G16835" 0 0 0 0
"AT2G16840" 0 0 0 0
"AT2G16850" 85 304 55 91
"AT2G16860" 515 310 331 55
"AT2G16870" 6 0 56 0
"AT2G16880" 102 215 97 92
"AT2G16881" 0 0 0 0
"AT2G16890" 41 234 0 1
"AT2G16895" 0 0 0 0
"AT2G16900" 311 374 58 386
"AT2G16905" 1 1 0 0
"AT2G16910" 0 0 0 0
"AT2G16920" 240 441 152 312
"AT2G16930" 67 429 148 46
"AT2G16940" 354 1204 523 790
"AT2G16950" 377 261 500 204
"AT2G16955" 0 0 0 0
"AT2G16960" 0 0 0 0
"AT2G16970" 0 1 0 0
"AT2G16980" 103 0 0 0
"AT2G16990" 0 0 14 0
"AT2G17000" 0 0 0 0
"AT2G17010" 0 0 0 0
"AT2G17020" 51 196 64 58
"AT2G17030" 21 120 58 22
"AT2G17033" 199 451 576 654
"AT2G17036" 0 0 0 0
"AT2G17040" 75 0 13 74
"AT2G17043" 0 0 0 0
"AT2G17050" 0 0 0 0
"AT2G17055" 31 0 0 0
"AT2G17060" 0 0 0 0
"AT2G17064" 0 0 0 0
"AT2G17070" 0 0 0 0
"AT2G17080" 24 246 14 0
"AT2G17090" 0 0 0 0
"AT2G17110" 70 254 218 182
"AT2G17115" 0 0 0 1
"AT2G17120" 157 214 81 97
"AT2G17130" 324 103 301 498
"AT2G17140" 41 1 0 0
"AT2G17150" 262 455 184 110
"AT2G17160" 0 0 0 0
"AT2G17170" 0 0 0 0
"AT2G17180" 0 0 0 0
"AT2G17190" 290 492 427 775
"AT2G17200" 689 460 249 535
"AT2G17210" 9 0 0 0
"AT2G17220" 162 367 291 73
"AT2G17230" 122 1287 99 202
"AT2G17240" 418 522 889 748
"AT2G17250" 155 292 41 295
"AT2G17260" 0 24 15 25
"AT2G17265" 202 155 213 430
"AT2G17270" 9 17 0 0
"AT2G17280" 62 24 57 0
"AT2G17290" 410 324 120 598
"AT2G17295" 18 0 0 0
"AT2G17300" 33 1 19 314
"AT2G17305" 1 0 0 0
"AT2G17310" 0 0 0 0
"AT2G17320" 197 191 40 38
"AT2G17330" 0 0 0 0
"AT2G17340" 106 634 444 189
"AT2G17350" 170 192 191 123
"AT2G17360" 1748 2349 1905 1976
"AT2G17370" 56 251 75 45
"AT2G17380" 193 195 143 0
"AT2G17390" 1135 777 1108 1214
"AT2G17410" 482 159 276 518
"AT2G17420" 1096 1036 598 1261
"AT2G17430" 100 34 0 62
"AT2G17440" 328 134 226 206
"AT2G17442" 17 1 35 0
"AT2G17450" 169 116 487 74
"AT2G17460" 0 0 0 0
"AT2G17470" 0 0 0 0
"AT2G17477" 0 0 0 0
"AT2G17480" 319 769 15 645
"AT2G17490" 0 19 0 0
"AT2G17500" 205 227 213 330
"AT2G17510" 236 140 81 722
"AT2G17520" 245 224 146 156
"AT2G17525" 19 0 35 0
"AT2G17530" 89 196 67 133
"AT2G17540" 24 432 78 51
"AT2G17550" 112 435 110 233
"AT2G17556" 0 0 0 0
"AT2G17560" 650 527 528 294
"AT2G17570" 116 0 15 0
"AT2G17580" 38 70 164 133
"AT2G17590" 5 0 0 0
"AT2G17600" 0 0 0 0
"AT2G17610" 0 0 0 0
"AT2G17620" 12 0 0 0
"AT2G17630" 309 110 91 252
"AT2G17640" 31 49 189 35
"AT2G17650" 27 59 46 2
"AT2G17660" 19 2 0 1
"AT2G17670" 250 0 0 48
"AT2G17680" 0 0 0 0
"AT2G17690" 0 0 0 0
"AT2G17695" 260 134 371 372
"AT2G17700" 226 257 111 25
"AT2G17705" 58 125 25 0
"AT2G17710" 49 362 137 472
"AT2G17720" 416 213 280 236
"AT2G17723" 0 0 0 0
"AT2G17730" 171 85 104 72
"AT2G17740" 0 58 0 0
"AT2G17750" 0 0 0 0
"AT2G17760" 186 7 144 60
"AT2G17770" 0 0 0 0
"AT2G17780" 95 238 361 137
"AT2G17785" 0 0 0 0
"AT2G17787" 145 85 48 51
"AT2G17790" 156 211 492 791
"AT2G17800" 70 262 34 107
"AT2G17810" 0 0 0 0
"AT2G17820" 288 365 367 358
"AT2G17830" 0 0 0 0
"AT2G17840" 267 610 243 473
"AT2G17845" 0 0 0 0
"AT2G17850" 0 0 7 0
"AT2G17860" 0 0 0 0
"AT2G17870" 336 443 428 70
"AT2G17880" 211 75 162 346
"AT2G17890" 15 0 0 0
"AT2G17900" 21 127 65 0
"AT2G17910" 0 0 0 0
"AT2G17920" 0 0 0 0
"AT2G17930" 536 1052 567 1201
"AT2G17940" 0 1 0 0
"AT2G17950" 1 0 0 1
"AT2G17960" 0 0 0 0
"AT2G17970" 34 77 0 222
"AT2G17972" 156 29 279 45
"AT2G17975" 8 39 102 0
"AT2G17980" 395 476 289 580
"AT2G17990" 287 207 318 232
"AT2G18000" 0 0 23 0
"AT2G18010" 0 0 0 0
"AT2G18020" 3569 3561 3066 3485
"AT2G18030" 232 152 126 258
"AT2G18040" 586 776 725 1081
"AT2G18042" 0 0 0 0
"AT2G18050" 5 111 49 239
"AT2G18060" 0 28 0 1
"AT2G18070" 0 0 0 0
"AT2G18080" 0 0 0 0
"AT2G18090" 365 318 949 117
"AT2G18100" 0 26 34 0
"AT2G18110" 566 464 853 369
"AT2G18115" 0 0 4 24
"AT2G18120" 0 0 0 0
"AT2G18130" 0 0 0 0
"AT2G18140" 0 0 0 0
"AT2G18150" 0 0 0 0
"AT2G18160" 0 0 0 0
"AT2G18162" 0 0 0 0
"AT2G18170" 82 92 250 0
"AT2G18180" 0 0 0 0
"AT2G18190" 0 32 0 0
"AT2G18193" 74 266 419 129
"AT2G18196" 0 17 13 176
"AT2G18200" 0 0 0 0
"AT2G18210" 110 0 161 0
"AT2G18220" 187 112 264 40
"AT2G18230" 177 348 124 42
"AT2G18240" 118 69 61 151
"AT2G18245" 22 0 56 34
"AT2G18250" 194 42 12 327
"AT2G18260" 16 0 0 39
"AT2G18270" 0 0 0 0
"AT2G18280" 513 811 556 1290
"AT2G18290" 134 16 163 431
"AT2G18300" 245 455 613 324
"AT2G18310" 53 0 11 0
"AT2G18320" 0 0 0 0
"AT2G18323" 0 0 0 0
"AT2G18328" 21 1 120 197
"AT2G18330" 95 35 64 6
"AT2G18340" 0 0 0 0
"AT2G18350" 37 69 24 1
"AT2G18360" 13 395 0 208
"AT2G18370" 64 60 24 46
"AT2G18380" 1 0 0 1
"AT2G18390" 121 2 57 275
"AT2G18400" 197 37 259 150
"AT2G18410" 40 16 107 28
"AT2G18420" 0 0 0 1
"AT2G18440" 812 1179 1194 668
"AT2G18450" 39 27 0 36
"AT2G18460" 0 0 0 0
"AT2G18465" 18 56 28 0
"AT2G18470" 0 0 0 0
"AT2G18480" 0 0 0 0
"AT2G18490" 0 0 0 53
"AT2G18500" 22 0 15 1
"AT2G18510" 109 67 190 178
"AT2G18520" 0 0 9 18
"AT2G18530" 0 0 0 0
"AT2G18540" 1 5 0 3
"AT2G18550" 0 0 0 0
"AT2G18560" 123 60 156 0
"AT2G18570" 10 21 0 37
"AT2G18580" 0 0 0 0
"AT2G18590" 0 0 0 0
