"GSM897684" "GSM897685" "GSM897686" "GSM897687"
"AT1G17545" 0 0 0 0
"AT1G17550" 1660 1827 1595 1721
"AT1G17560" 13 111 28 172
"AT1G17570" 0 0 0 0
"AT1G17580" 2135 2824 2109 2849
"AT1G17590" 91 156 74 172
"AT1G17600" 116 245 129 245
"AT1G17610" 32 25 35 34
"AT1G17615" 1 0 1 0
"AT1G17620" 490 616 409 600
"AT1G17630" 31 63 22 57
"AT1G17640" 159 378 193 392
"AT1G17650" 391 1019 439 1181
"AT1G17660" 0 0 0 0
"AT1G17665" 81 117 82 146
"AT1G17670" 0 0 0 0
"AT1G17680" 968 1778 1058 1647
"AT1G17690" 349 728 353 823
"AT1G17700" 53 167 62 168
"AT1G17710" 21 22 30 20
"AT1G17720" 1301 1831 1333 1714
"AT1G17730" 842 762 843 789
"AT1G17744" 0 0 0 0
"AT1G17745" 636 475 412 444
"AT1G17750" 43 108 47 114
"AT1G17760" 520 917 557 893
"AT1G17770" 0 0 0 0
"AT1G17780" 391 299 370 299
"AT1G17790" 209 481 239 416
"AT1G17800" 0 0 0 0
"AT1G17810" 9 20 10 19
"AT1G17820" 442 466 431 518
"AT1G17830" 42 165 38 159
"AT1G17840" 6720 2356 5773 2341
"AT1G17850" 171 767 190 761
"AT1G17860" 906 790 1229 727
"AT1G17870" 170 135 109 128
"AT1G17880" 1793 4874 1935 5278
"AT1G17890" 510 540 494 529
"AT1G17900" 0 0 0 0
"AT1G17910" 0 0 0 0
"AT1G17920" 39 326 38 289
"AT1G17930" 233 591 259 693
"AT1G17940" 957 514 964 468
"AT1G17950" 1 5 1 3
"AT1G17960" 19 92 37 115
"AT1G17970" 837 573 683 461
"AT1G17980" 866 1164 949 1121
"AT1G17990" 314 418 245 408
"AT1G18000" 138 76 44 79
"AT1G18010" 152 84 47 75
"AT1G18020" 333 349 157 323
"AT1G18030" 292 502 354 477
"AT1G18040" 153 330 194 341
"AT1G18050" 0 1 0 3
"AT1G18060" 1137 991 1455 879
"AT1G18070" 2509 3697 2622 3640
"AT1G18075" 8 13 8 19
"AT1G18080" 7615 19551 7666 25350
"AT1G18090" 65 115 70 102
"AT1G18100" 0 2 0 0
"AT1G18120" 0 0 0 0
"AT1G18130" 1 1 0 1
"AT1G18140" 1 37 0 43
"AT1G18150" 1311 1040 1161 855
"AT1G18160" 1915 2707 2341 2699
"AT1G18170" 674 501 740 542
"AT1G18180" 22 139 29 152
"AT1G18190" 378 702 344 627
"AT1G18191" 0 0 0 0
"AT1G18200" 213 37 98 22
"AT1G18210" 1085 1278 1267 1696
"AT1G18220" 0 0 0 0
"AT1G18230" 0 0 0 0
"AT1G18240" 0 0 0 0
"AT1G18250" 19 604 19 665
"AT1G18260" 1838 3658 2255 3602
"AT1G18265" 197 98 116 57
"AT1G18270" 6840 6007 5900 6639
"AT1G18280" 23 10 3 10
"AT1G18290" 3 0 1 2
"AT1G18300" 158 163 160 178
"AT1G18310" 1 0 1 1
"AT1G18320" 6 14 2 13
"AT1G18330" 378 674 428 596
"AT1G18335" 145 370 159 363
"AT1G18340" 147 355 171 360
"AT1G18350" 4 6 4 5
"AT1G18360" 637 995 482 875
"AT1G18370" 22 1047 17 923
"AT1G18382" 2 0 0 2
"AT1G18390" 588 269 826 305
"AT1G18400" 40 70 46 80
"AT1G18410" 13 18 2 10
"AT1G18415" 8 32 10 40
"AT1G18420" 3 3 1 5
"AT1G18430" 0 0 0 0
"AT1G18440" 261 329 266 371
"AT1G18450" 1161 3721 1550 4016
"AT1G18460" 2979 2370 3384 2656
"AT1G18470" 1752 1606 1726 1351
"AT1G18480" 388 489 372 521
"AT1G18485" 364 520 310 563
"AT1G18486" 0 0 0 0
"AT1G18490" 271 537 312 536
"AT1G18500" 3284 3586 3255 3995
"AT1G18510" 1 0 0 0
"AT1G18520" 0 0 0 0
"AT1G18530" 5 2 2 0
"AT1G18540" 1601 5659 1717 6645
"AT1G18550" 35 248 32 227
"AT1G18560" 149 205 145 196
"AT1G18570" 563 423 927 611
"AT1G18580" 359 419 372 415
"AT1G18590" 361 761 296 646
"AT1G18600" 215 348 224 326
"AT1G18610" 180 424 242 456
"AT1G18620" 2501 2842 3110 2464
"AT1G18630" 91 188 54 161
"AT1G18640" 411 849 373 791
"AT1G18650" 225 2306 267 2485
"AT1G18660" 1240 1581 1393 1555
"AT1G18670" 329 882 263 827
"AT1G18680" 201 300 282 365
"AT1G18690" 332 620 432 633
"AT1G18700" 1064 1994 1078 2113
"AT1G18710" 177 529 230 659
"AT1G18720" 1665 1423 1318 1420
"AT1G18730" 1150 885 1124 884
"AT1G18735" 0 0 0 0
"AT1G18740" 690 615 819 692
"AT1G18745" 75 91 65 153
"AT1G18750" 157 210 185 182
"AT1G18760" 0 0 0 0
"AT1G18770" 0 0 0 0
"AT1G18773" 344 462 447 520
"AT1G18780" 0 0 0 0
"AT1G18790" 0 0 0 0
"AT1G18800" 314 593 306 688
"AT1G18810" 720 309 747 330
"AT1G18820" 0 0 0 0
"AT1G18830" 76 11 92 8
"AT1G18835" 4 59 4 67
"AT1G18840" 272 1178 232 1175
"AT1G18850" 115 349 145 455
"AT1G18860" 1 3 0 0
"AT1G18870" 127 245 94 202
"AT1G18871" 0 1 0 0
"AT1G18879" 0 0 0 0
"AT1G18880" 163 326 190 360
"AT1G18890" 1809 1118 1744 1141
"AT1G18900" 610 1063 707 1258
"AT1G18910" 152 346 195 422
"AT1G18930" 0 0 0 0
"AT1G18940" 33 12 39 11
"AT1G18950" 806 2125 858 1991
"AT1G18960" 1 2 2 1
"AT1G18970" 0 11 0 7
"AT1G18980" 4 4 1 3
"AT1G18990" 121 162 44 53
"AT1G19000" 6958 8696 7541 7834
"AT1G19010" 202 264 199 282
"AT1G19020" 814 110 1057 200
"AT1G19025" 53 85 70 116
"AT1G19030" 1 0 0 1
"AT1G19040" 8 3 15 3
"AT1G19050" 756 617 777 842
"AT1G19060" 1 0 0 0
"AT1G19070" 14 26 11 18
"AT1G19080" 177 229 149 264
"AT1G19086" 0 0 0 1
"AT1G19090" 0 0 0 0
"AT1G19100" 246 745 251 724
"AT1G19110" 2276 2424 2940 2588
"AT1G19115" 5 5 0 0
"AT1G19120" 265 670 344 636
"AT1G19130" 581 943 641 1037
"AT1G19140" 368 702 385 745
"AT1G19150" 1143 1371 1036 1166
"AT1G19160" 19 35 19 12
"AT1G19170" 408 576 395 597
"AT1G19180" 1796 479 2272 818
"AT1G19190" 32 12 23 17
"AT1G19200" 159 13 123 14
"AT1G19210" 3 11 3 9
"AT1G19220" 846 1243 768 1210
"AT1G19230" 16 10 17 14
"AT1G19240" 141 204 138 208
"AT1G19250" 3 6 2 3
"AT1G19260" 0 0 0 0
"AT1G19270" 510 520 497 482
"AT1G19290" 123 418 152 486
"AT1G19300" 267 284 243 291
"AT1G19310" 642 566 674 621
"AT1G19320" 53 5 28 3
"AT1G19330" 304 983 335 818
"AT1G19340" 67 103 68 102
"AT1G19350" 2539 3073 2728 3359
"AT1G19360" 662 900 711 989
"AT1G19370" 452 546 506 548
"AT1G19371" 1 0 5 0
"AT1G19373" 1 0 0 1
"AT1G19376" 0 0 0 1
"AT1G19380" 395 120 527 232
"AT1G19390" 13 15 1 9
"AT1G19392" 0 0 0 0
"AT1G19394" 57 78 44 95
"AT1G19396" 122 138 119 153
"AT1G19397" 124 184 116 184
"AT1G19400" 4529 4130 4291 3268
"AT1G19410" 1 22 0 20
"AT1G19415" 0 8 1 4
"AT1G19420" 10 9 11 4
"AT1G19430" 728 1005 714 954
"AT1G19440" 284 331 301 367
"AT1G19450" 827 329 912 349
"AT1G19460" 0 0 1 0
"AT1G19464" 0 0 0 1
"AT1G19470" 0 1 0 0
"AT1G19480" 210 408 210 450
"AT1G19485" 915 1552 1038 1601
"AT1G19490" 98 178 104 196
"AT1G19500" 0 0 0 0
"AT1G19510" 35 2 39 4
"AT1G19520" 459 1436 480 1552
"AT1G19530" 1361 3890 809 3145
"AT1G19540" 563 2517 869 3642
"AT1G19550" 174 269 107 250
"AT1G19560" 8 4 4 9
"AT1G19570" 7743 16653 8356 16585
"AT1G19580" 945 1291 851 1448
"AT1G19600" 1694 3345 1888 3256
"AT1G19610" 144 1165 128 782
"AT1G19620" 24 99 28 111
"AT1G19630" 4 35 3 20
"AT1G19640" 61 4 38 9
"AT1G19650" 542 675 532 630
"AT1G19660" 11701 11986 11105 10624
"AT1G19670" 1736 3011 2215 3605
"AT1G19680" 1685 1839 1838 2195
"AT1G19690" 109 454 148 458
"AT1G19700" 890 869 895 884
"AT1G19710" 136 352 137 354
"AT1G19715" 2385 4022 3064 3651
"AT1G19720" 3210 5338 3834 4782
"AT1G19730" 341 501 310 459
"AT1G19740" 3700 1784 2827 1803
"AT1G19750" 27 26 39 41
"AT1G19770" 3133 1961 4424 2294
"AT1G19780" 0 21 1 11
"AT1G19790" 2 73 0 71
"AT1G19800" 493 746 454 705
"AT1G19810" 0 0 0 0
"AT1G19830" 1 62 0 63
"AT1G19835" 1529 3890 1822 3505
"AT1G19840" 17 90 21 84
"AT1G19850" 185 2994 148 3108
"AT1G19860" 445 537 464 495
"AT1G19870" 2014 4599 2442 4433
"AT1G19880" 1325 3977 1593 4207
"AT1G19890" 0 0 0 0
"AT1G19900" 0 1 0 1
"AT1G19910" 5556 4107 5185 4139
"AT1G19920" 823 2231 887 2237
"AT1G19930" 0 0 0 0
"AT1G19940" 7 28 9 24
"AT1G19950" 93 275 102 345
"AT1G19960" 75 41 105 32
"AT1G19968" 2 3 2 0
"AT1G19970" 329 308 318 341
"AT1G19980" 114 226 102 176
"AT1G19990" 67 208 55 245
"AT1G20000" 0 0 0 0
"AT1G20010" 3926 9277 4639 8891
"AT1G20015" 1 1 0 0
"AT1G20020" 10504 9222 9912 7516
"AT1G20030" 1009 544 783 394
"AT1G20040" 0 0 0 0
"AT1G20050" 940 2154 949 2252
"AT1G20060" 45 254 44 245
"AT1G20065" 6 7 1 13
"AT1G20070" 4130 537 3012 465
"AT1G20080" 7 12 8 11
"AT1G20090" 657 1576 671 1547
"AT1G20100" 1076 1085 1042 1242
"AT1G20110" 2937 2579 2869 2546
"AT1G20120" 37 26 17 15
"AT1G20130" 4 6 1 1
"AT1G20132" 0 0 0 0
"AT1G20135" 0 0 0 0
"AT1G20140" 148 208 117 211
"AT1G20150" 1 2 0 1
"AT1G20160" 2480 1134 1508 807
"AT1G20170" 0 0 0 0
"AT1G20180" 2 1 2 0
"AT1G20190" 657 475 889 474
"AT1G20200" 1680 2263 1530 2512
"AT1G20210" 0 0 0 0
"AT1G20220" 1326 2849 1217 3459
"AT1G20225" 1057 918 1075 972
"AT1G20230" 27 77 27 73
"AT1G20240" 0 0 0 0
"AT1G20250" 0 0 0 0
"AT1G20260" 4366 5092 4062 4641
"AT1G20270" 282 290 243 290
"AT1G20280" 0 0 0 0
"AT1G20290" 2 0 0 0
"AT1G20300" 167 219 187 302
"AT1G20310" 30 5 43 10
"AT1G20320" 0 0 0 0
"AT1G20330" 3873 4514 3774 4564
"AT1G20340" 69117 44631 67106 45416
"AT1G20350" 107 12 139 20
"AT1G20360" 0 0 0 0
"AT1G20370" 202 574 248 568
"AT1G20375" 0 0 0 1
"AT1G20380" 171 342 132 294
"AT1G20390" 1119 3787 601 2650
"AT1G20400" 26 98 16 65
"AT1G20405" 2 0 0 0
"AT1G20410" 146 366 171 364
"AT1G20420" 0 0 0 0
"AT1G20430" 228 804 293 866
"AT1G20440" 84339 8567 87337 6527
"AT1G20450" 23603 5355 27161 5527
"AT1G20460" 204 190 226 202
"AT1G20470" 75 120 85 136
"AT1G20480" 355 477 421 586
"AT1G20490" 367 457 495 422
"AT1G20500" 0 0 0 1
"AT1G20510" 1721 1161 2034 1506
"AT1G20515" 4 10 3 15
"AT1G20520" 0 0 0 0
"AT1G20530" 12 19 10 33
"AT1G20540" 500 1238 575 1234
"AT1G20550" 49 101 45 116
"AT1G20560" 992 1572 822 1417
"AT1G20570" 19 116 29 129
"AT1G20575" 388 642 441 542
"AT1G20580" 721 1693 819 1783
"AT1G20590" 0 0 1 0
"AT1G20600" 7 8 1 8
"AT1G20610" 33 563 40 647
"AT1G20620" 186784 374237 191687 341383
"AT1G20630" 3870 1721 2493 1064
"AT1G20640" 553 1129 568 1004
"AT1G20650" 1207 3255 1627 3151
"AT1G20657" 0 3 0 6
"AT1G20670" 647 1050 729 1089
"AT1G20680" 5 0 5 2
"AT1G20690" 2 1 0 3
"AT1G20691" 0 0 0 0
"AT1G20693" 4996 4964 4617 4325
"AT1G20696" 4052 3440 3640 3065
"AT1G20700" 1 10 0 9
"AT1G20710" 0 0 0 0
"AT1G20720" 36 189 20 158
"AT1G20730" 0 0 0 0
"AT1G20735" 0 0 0 0
"AT1G20740" 3 0 4 0
"AT1G20750" 0 0 0 0
"AT1G20760" 2183 3283 2143 2931
"AT1G20770" 333 707 374 678
"AT1G20780" 579 638 615 619
"AT1G20790" 0 0 0 0
"AT1G20795" 0 0 1 0
"AT1G20800" 0 0 0 0
"AT1G20810" 681 862 672 783
"AT1G20816" 153 181 164 234
"AT1G20820" 0 0 0 0
"AT1G20823" 429 220 675 407
"AT1G20830" 373 456 405 453
"AT1G20840" 3265 2091 2479 2447
"AT1G20850" 872 1994 838 1689
"AT1G20860" 0 0 0 0
"AT1G20870" 24 82 26 124
"AT1G20875" 0 3 1 1
"AT1G20880" 570 577 584 648
"AT1G20890" 172 318 234 370
"AT1G20900" 86 230 98 223
"AT1G20910" 270 844 308 957
"AT1G20920" 3956 8117 4870 7569
"AT1G20925" 0 4 1 2
"AT1G20930" 49 719 58 754
"AT1G20940" 0 0 0 0
"AT1G20950" 608 1055 566 1137
"AT1G20960" 7052 12923 7872 13252
"AT1G20967" 0 0 0 0
"AT1G20970" 3270 4074 3520 3896
"AT1G20980" 3000 3171 3178 3008
"AT1G20990" 4 30 4 57
"AT1G21000" 2920 1368 3048 1261
"AT1G21010" 494 392 620 342
"AT1G21020" 0 0 1 0
"AT1G21040" 19 0 4 4
"AT1G21050" 658 503 693 512
"AT1G21060" 396 1083 358 1065
"AT1G21065" 2509 2281 2720 2132
"AT1G21070" 94 269 116 269
"AT1G21080" 1450 1212 1401 1179
"AT1G21090" 43 505 24 506
"AT1G21100" 1934 629 3663 781
"AT1G21110" 328 161 708 346
"AT1G21120" 456 162 791 362
"AT1G21130" 7035 6029 9718 6869
"AT1G21140" 16 96 20 131
"AT1G21150" 60 307 58 301
"AT1G21160" 940 1777 901 1497
"AT1G21170" 556 1185 615 1085
"AT1G21190" 533 782 612 788
"AT1G21200" 359 407 357 441
"AT1G21202" 0 0 0 0
"AT1G21210" 8 15 9 16
"AT1G21220" 31 122 18 103
"AT1G21230" 1 0 1 0
"AT1G21240" 9 26 3 14
"AT1G21245" 0 0 0 0
"AT1G21250" 637 509 626 538
"AT1G21260" 82 113 91 100
"AT1G21270" 577 501 581 502
"AT1G21280" 134 188 151 169
"AT1G21281" 0 0 0 0
"AT1G21286" 1 0 0 0
"AT1G21290" 1 0 0 0
"AT1G21300" 0 0 0 0
"AT1G21310" 283 1681 166 1233
"AT1G21320" 4 4 4 6
"AT1G21323" 0 0 0 1
"AT1G21326" 62 22 119 47
"AT1G21327" 0 0 0 0
"AT1G21330" 0 0 0 0
"AT1G21340" 0 3 0 1
"AT1G21350" 467 540 396 603
"AT1G21360" 27 197 37 129
"AT1G21370" 332 386 349 447
"AT1G21380" 2396 1237 2464 1247
"AT1G21390" 109 121 109 131
"AT1G21395" 0 0 0 0
"AT1G21400" 12169 10137 10477 8882
"AT1G21410" 1030 1066 1174 961
"AT1G21420" 0 0 0 0
"AT1G21430" 0 0 0 1
"AT1G21440" 753 4406 765 4006
"AT1G21450" 1812 2484 1729 2344
"AT1G21460" 251 704 160 640
"AT1G21470" 1 6 0 5
"AT1G21475" 0 0 0 0
"AT1G21480" 286 623 295 533
"AT1G21490" 0 0 0 0
"AT1G21500" 4473 3637 3674 3156
"AT1G21510" 19 13 11 12
"AT1G21520" 164 131 147 113
"AT1G21525" 30 5 7 4
"AT1G21528" 0 0 1 1
"AT1G21529" 3 2 0 1
"AT1G21530" 0 3 0 3
"AT1G21540" 349 127 353 163
"AT1G21550" 308 129 201 99
"AT1G21560" 226 747 256 752
"AT1G21580" 6045 6862 7198 6791
"AT1G21590" 3685 4488 4847 4447
"AT1G21600" 1992 2750 1791 2738
"AT1G21610" 1603 2332 1716 2120
"AT1G21620" 0 2 2 1
"AT1G21630" 3871 4601 3860 4243
"AT1G21640" 3368 2380 3274 2066
"AT1G21650" 112 466 161 433
"AT1G21651" 14 11 17 15
"AT1G21660" 1164 1588 1166 1491
"AT1G21670" 5981 2896 6235 2340
"AT1G21680" 22436 8394 27001 7365
"AT1G21690" 370 820 330 870
"AT1G21695" 18 24 15 19
"AT1G21700" 878 1645 936 1626
"AT1G21710" 350 557 352 639
"AT1G21720" 1170 1799 975 1783
"AT1G21722" 0 1 1 1
"AT1G21730" 454 1351 439 1250
"AT1G21738" 0 0 0 0
"AT1G21740" 47 432 39 385
"AT1G21750" 2932 3627 2196 3780
"AT1G21760" 1098 1497 1106 1288
"AT1G21770" 0 0 2 0
"AT1G21780" 1928 1751 2085 1676
"AT1G21790" 814 452 800 496
"AT1G21800" 0 0 0 0
"AT1G21810" 11 201 18 143
"AT1G21830" 383 766 484 858
"AT1G21835" 0 0 0 0
"AT1G21840" 109 309 84 305
"AT1G21850" 2 2 1 3
"AT1G21860" 0 0 0 0
"AT1G21864" 0 0 0 0
"AT1G21866" 0 0 0 0
"AT1G21870" 0 0 0 0
"AT1G21880" 193 802 205 984
"AT1G21890" 3 13 0 16
"AT1G21900" 713 598 745 623
"AT1G21910" 42 13 100 15
"AT1G21920" 2554 1459 2863 1390
"AT1G21925" 0 0 0 0
"AT1G21928" 0 0 0 0
"AT1G21930" 391 585 339 605
"AT1G21940" 0 1 0 0
"AT1G21945" 8 0 0 1
"AT1G21950" 0 0 0 0
"AT1G21960" 0 0 0 0
"AT1G21970" 3 0 0 0
"AT1G21973" 0 0 0 0
"AT1G21975" 0 0 0 0
"AT1G21980" 865 992 798 1096
"AT1G21990" 0 0 0 0
"AT1G22000" 10 7 1 4
"AT1G22010" 0 0 0 0
"AT1G22015" 0 0 0 0
"AT1G22020" 917 1142 1000 1070
"AT1G22030" 21 114 24 118
"AT1G22040" 564 699 622 662
"AT1G22050" 139 95 116 92
"AT1G22060" 1249 2604 1375 2481
"AT1G22065" 5 9 3 2
"AT1G22067" 0 0 0 0
"AT1G22070" 790 919 657 774
"AT1G22080" 0 1 0 1
"AT1G22090" 0 1 0 0
"AT1G22100" 0 0 0 0
"AT1G22110" 4 6 2 2
"AT1G22120" 2 0 1 0
"AT1G22130" 15 2 4 0
"AT1G22140" 470 322 440 364
"AT1G22150" 0 3 0 5
"AT1G22160" 65 84 90 68
"AT1G22170" 66 412 62 394
"AT1G22180" 252 219 325 244
"AT1G22190" 2400 1096 3200 1181
"AT1G22200" 802 1090 819 1111
"AT1G22210" 0 0 0 1
"AT1G22220" 1 10 2 12
"AT1G22230" 22 15 24 21
"AT1G22240" 2 0 1 1
"AT1G22250" 307 327 310 301
"AT1G22260" 15 38 9 38
"AT1G22270" 425 595 426 753
"AT1G22275" 23 132 40 144
"AT1G22280" 1177 851 1459 929
"AT1G22290" 0 0 0 0
"AT1G22300" 3799 4578 3388 4446
"AT1G22310" 356 654 331 626
"AT1G22320" 0 0 0 0
"AT1G22330" 151 621 157 639
"AT1G22340" 11 73 8 80
"AT1G22350" 293 185 278 125
"AT1G22360" 1160 945 932 813
"AT1G22370" 1133 1469 883 1041
"AT1G22380" 159 106 59 56
"AT1G22400" 1050 852 680 1072
"AT1G22403" 164 226 208 259
"AT1G22410" 1938 3135 1651 3592
"AT1G22420" 2 2 1 2
"AT1G22430" 1007 3019 1112 2825
"AT1G22440" 7 31 2 10
"AT1G22450" 1016 2435 1070 2545
"AT1G22460" 1 1 1 0
"AT1G22470" 23 9 11 4
"AT1G22480" 8 55 2 22
"AT1G22490" 161 389 163 378
"AT1G22500" 1828 197 1705 187
"AT1G22510" 267 236 287 288
"AT1G22520" 333 406 306 391
"AT1G22530" 1275 1251 1610 1560
"AT1G22540" 472 479 407 443
"AT1G22550" 100 393 117 347
"AT1G22560" 0 0 0 1
"AT1G22570" 1083 695 785 555
"AT1G22580" 0 0 0 0
"AT1G22590" 293 288 263 178
"AT1G22600" 22 24 10 27
"AT1G22610" 1992 2620 2275 3018
"AT1G22620" 1332 2006 1384 1817
"AT1G22630" 532 597 545 452
"AT1G22640" 1146 1468 1224 1231
"AT1G22650" 275 765 382 843
"AT1G22651" 0 0 0 0
"AT1G22660" 222 584 216 652
"AT1G22670" 1 1 0 2
"AT1G22680" 0 6 0 2
"AT1G22690" 517 127 768 230
"AT1G22700" 1536 2960 1544 2838
"AT1G22710" 9506 3320 9201 2908
"AT1G22720" 0 0 0 0
"AT1G22730" 947 1335 996 1319
"AT1G22740" 348 525 628 482
"AT1G22750" 888 912 986 842
"AT1G22760" 1 1 0 1
"AT1G22767" 0 1 0 0
"AT1G22770" 5757 5935 5507 5261
"AT1G22780" 1690 6979 1787 7441
"AT1G22790" 444 1085 504 1065
"AT1G22800" 224 795 216 780
"AT1G22810" 33 0 16 6
"AT1G22830" 106 160 136 170
"AT1G22840" 1912 2294 1685 2818
"AT1G22850" 3045 2359 2973 2379
"AT1G22860" 601 1069 667 1066
"AT1G22870" 702 1070 722 1088
"AT1G22880" 319 465 319 554
"AT1G22882" 398 450 418 492
"AT1G22885" 443 329 410 363
"AT1G22890" 1808 1921 1648 2073
"AT1G22900" 170 192 64 142
"AT1G22910" 795 796 729 807
"AT1G22920" 557 887 648 1022
"AT1G22930" 9236 5869 12381 5155
"AT1G22940" 674 861 751 904
"AT1G22950" 247 295 189 325
"AT1G22960" 113 172 118 169
"AT1G22970" 312 456 309 472
"AT1G22980" 6 40 10 23
"AT1G22985" 146 227 166 164
"AT1G22990" 69 27 44 7
"AT1G23000" 49 1078 57 1115
"AT1G23010" 139 119 80 109
"AT1G23020" 1892 1213 2555 1259
"AT1G23030" 507 475 487 426
"AT1G23037" 0 0 0 0
"AT1G23040" 459 95 403 94
"AT1G23050" 0 0 0 0
"AT1G23052" 0 0 0 0
"AT1G23060" 73 94 42 88
"AT1G23070" 7 1 2 0
"AT1G23074" 1 0 0 0
"AT1G23080" 1556 2234 1828 2048
"AT1G23090" 727 1398 819 1485
"AT1G23100" 17 39 10 45
"AT1G23110" 1 3 1 3
"AT1G23120" 71 374 26 326
"AT1G23130" 7050 181 8549 204
"AT1G23140" 21 16 19 22
"AT1G23145" 0 1 0 0
"AT1G23147" 0 0 0 0
"AT1G23149" 0 0 0 0
"AT1G23150" 0 0 0 0
"AT1G23160" 1 0 0 0
"AT1G23170" 121 473 104 519
"AT1G23180" 436 866 378 840
"AT1G23190" 1948 2214 1721 2262
"AT1G23200" 253 20 301 26
"AT1G23201" 0 0 1 0
"AT1G23205" 54 153 33 120
"AT1G23210" 2 4 1 1
"AT1G23220" 275 362 289 409
"AT1G23230" 1062 1584 983 1776
"AT1G23240" 0 0 0 0
"AT1G23250" 0 0 0 0
"AT1G23260" 723 921 650 843
"AT1G23270" 0 0 0 0
"AT1G23280" 244 622 271 756
"AT1G23290" 2828 7464 2587 8314
"AT1G23300" 1 1 0 0
"AT1G23310" 76907 35158 86020 32092
"AT1G23320" 1 0 0 0
"AT1G23330" 292 313 371 374
"AT1G23340" 31 121 29 137
"AT1G23350" 3 4 1 5
"AT1G23360" 322 674 335 715
"AT1G23380" 22 612 15 697
"AT1G23390" 8028 11171 8278 10631
"AT1G23400" 1869 2279 1657 2078
"AT1G23410" 20 208 15 216
"AT1G23420" 0 0 0 0
"AT1G23440" 1855 766 1541 656
"AT1G23450" 52 83 35 80
"AT1G23460" 278 606 216 512
"AT1G23465" 15 23 25 35
"AT1G23470" 22 43 24 52
"AT1G23480" 157 386 157 411
"AT1G23490" 4991 4073 4680 4605
"AT1G23500" 0 0 0 0
"AT1G23510" 1 0 1 0
"AT1G23520" 0 0 0 1
"AT1G23530" 26 51 46 24
"AT1G23540" 5 2 5 1
"AT1G23550" 100 37 119 43
"AT1G23560" 9 25 1 29
"AT1G23570" 0 0 0 0
"AT1G23580" 0 1 0 0
"AT1G23590" 0 0 0 0
"AT1G23600" 0 1 0 0
"AT1G23610" 0 0 0 0
"AT1G23620" 0 0 0 0
"AT1G23640" 0 0 0 0
"AT1G23650" 0 0 0 0
"AT1G23660" 0 0 0 0
"AT1G23670" 0 0 0 0
"AT1G23680" 0 0 0 0
"AT1G23690" 0 0 0 0
"AT1G23700" 0 18 0 14
"AT1G23710" 575 329 1048 389
"AT1G23720" 1 3 1 4
"AT1G23724" 0 0 0 0
"AT1G23730" 47 262 52 197
"AT1G23740" 3854 5057 3960 4337
"AT1G23750" 188 182 166 157
"AT1G23760" 51 26 37 41
"AT1G23770" 0 0 0 0
"AT1G23780" 1026 1276 1049 1159
"AT1G23790" 1 245 8 211
"AT1G23800" 218 362 150 347
"AT1G23810" 0 0 1 1
"AT1G23820" 1869 2956 1953 3430
"AT1G23830" 72 40 146 55
"AT1G23840" 335 280 552 242
"AT1G23850" 237 284 219 250
"AT1G23860" 1281 3064 1596 3276
"AT1G23870" 4792 7331 6027 7165
"AT1G23880" 83 140 88 198
"AT1G23890" 141 373 141 327
"AT1G23900" 1613 1788 1605 1769
"AT1G23910" 0 1 0 0
"AT1G23920" 0 0 0 0
"AT1G23930" 0 0 0 0
"AT1G23935" 13 179 6 169
"AT1G23940" 29 174 13 128
"AT1G23950" 610 621 623 655
"AT1G23960" 1765 1775 1781 1680
"AT1G23965" 6 6 4 6
"AT1G23970" 274 237 241 212
"AT1G23980" 34 69 26 75
"AT1G23990" 1 3 0 1
"AT1G24000" 0 0 0 0
"AT1G24010" 0 0 0 0
"AT1G24020" 32 2011 24 1584
"AT1G24030" 35 113 33 90
"AT1G24040" 550 630 577 656
"AT1G24050" 1325 2430 1449 2390
"AT1G24060" 0 0 0 0
"AT1G24062" 0 0 0 0
"AT1G24068" 0 0 0 0
"AT1G24070" 77 720 52 714
"AT1G24080" 0 0 0 0
"AT1G24090" 6 30 6 39
"AT1G24095" 20 41 9 37
"AT1G24100" 1464 1831 1570 1865
"AT1G24110" 0 0 0 0
"AT1G24120" 465 1177 476 1060
"AT1G24130" 5 4 5 4
"AT1G24140" 136 39 191 56
"AT1G24145" 247 57 181 80
"AT1G24147" 151 19 93 9
"AT1G24148" 434 41 434 46
"AT1G24150" 521 224 692 283
"AT1G24159" 0 0 1 0
"AT1G24160" 2676 3079 2774 2894
"AT1G24170" 303 378 332 416
"AT1G24180" 1750 2096 1953 2410
"AT1G24190" 1712 2895 1848 2684
"AT1G24200" 0 0 0 0
"AT1G24210" 48 45 23 51
"AT1G24212" 0 0 0 0
"AT1G24220" 0 0 0 0
"AT1G24230" 0 0 0 0
"AT1G24240" 172 293 136 235
"AT1G24250" 1 0 1 0
"AT1G24256" 0 0 0 0
"AT1G24260" 16 21 16 15
"AT1G24265" 47 148 34 148
"AT1G24267" 789 917 744 1067
"AT1G24270" 1 3 0 3
"AT1G24280" 122 150 109 142
"AT1G24290" 79 302 104 401
"AT1G24300" 2121 2755 2089 2591
"AT1G24310" 293 634 287 629
"AT1G24320" 3 12 0 3
"AT1G24330" 148 300 154 248
"AT1G24340" 809 1191 1192 1150
"AT1G24350" 551 405 538 360
"AT1G24360" 2163 2858 1992 3094
"AT1G24370" 0 0 0 0
"AT1G24380" 0 0 0 0
"AT1G24388" 0 0 0 1
"AT1G24390" 0 0 0 2
"AT1G24400" 169 476 172 476
"AT1G24405" 9 4 1 5
"AT1G24420" 0 2 1 5
