"GSM967453" "GSM967454" "GSM967455" "GSM967456"
"AT1G78000" 108 65 68 108
"AT1G78010" 94 89 95 72
"AT1G78020" 3963 4044 2263 2776
"AT1G78030" 9 41 11 32
"AT1G78040" 1097 3274 1530 1158
"AT1G78050" 10 10 9 6
"AT1G78060" 222 391 123 165
"AT1G78070" 252 404 1099 160
"AT1G78080" 526 930 729 694
"AT1G78090" 0 8 0 1
"AT1G78095" 4 4 1 0
"AT1G78100" 542 1139 856 352
"AT1G78110" 127 257 104 121
"AT1G78120" 3 5 0 0
"AT1G78130" 39 28 40 23
"AT1G78140" 158 242 148 149
"AT1G78150" 307 585 340 315
"AT1G78160" 0 0 0 0
"AT1G78170" 43 115 45 48
"AT1G78172" 10 6 0 5
"AT1G78180" 57 126 40 47
"AT1G78190" 57 63 35 107
"AT1G78200" 114 229 134 131
"AT1G78206" 1 0 0 1
"AT1G78210" 52 244 137 119
"AT1G78220" 0 0 1 0
"AT1G78230" 146 275 232 208
"AT1G78240" 199 402 297 228
"AT1G78250" 8 10 5 5
"AT1G78260" 10 20 10 8
"AT1G78265" 0 0 0 0
"AT1G78270" 41 38 32 19
"AT1G78280" 80 56 308 94
"AT1G78290" 111 206 131 248
"AT1G78300" 277 799 320 475
"AT1G78310" 28 49 33 38
"AT1G78320" 7 20 2 16
"AT1G78330" 3 1 0 1
"AT1G78340" 1 0 0 5
"AT1G78350" 0 6 0 0
"AT1G78355" 0 0 0 0
"AT1G78360" 0 3 0 1
"AT1G78370" 2363 1178 962 2318
"AT1G78380" 2388 3705 1677 3491
"AT1G78390" 0 0 0 2
"AT1G78400" 0 0 1 1
"AT1G78410" 33 104 34 300
"AT1G78420" 161 162 169 217
"AT1G78430" 2 13 5 12
"AT1G78440" 0 0 0 0
"AT1G78450" 59 49 69 63
"AT1G78460" 644 1085 536 466
"AT1G78470" 2 0 1 0
"AT1G78476" 3 5 0 1
"AT1G78478" 0 0 0 1
"AT1G78480" 7 11 4 6
"AT1G78490" 108 180 115 197
"AT1G78500" 0 0 0 2
"AT1G78510" 305 438 284 314
"AT1G78520" 0 0 0 0
"AT1G78530" 0 11 0 1
"AT1G78540" 27 41 21 9
"AT1G78550" 52 79 41 60
"AT1G78560" 145 210 118 133
"AT1G78570" 114 488 272 737
"AT1G78580" 87 131 26 77
"AT1G78590" 27 72 23 30
"AT1G78600" 78 163 79 51
"AT1G78610" 91 91 63 53
"AT1G78620" 171 409 197 414
"AT1G78630" 2425 4131 1979 1353
"AT1G78640" 0 0 0 0
"AT1G78650" 26 26 10 31
"AT1G78660" 92 213 143 114
"AT1G78670" 747 606 509 407
"AT1G78680" 432 563 474 422
"AT1G78690" 19 70 25 20
"AT1G78700" 41 119 37 30
"AT1G78710" 0 3 0 4
"AT1G78720" 0 0 0 0
"AT1G78730" 22 9 3 11
"AT1G78740" 0 0 0 0
"AT1G78750" 1 0 0 0
"AT1G78760" 0 0 3 4
"AT1G78770" 6 28 8 15
"AT1G78780" 19 15 2 3
"AT1G78790" 66 102 32 36
"AT1G78800" 79 112 65 105
"AT1G78810" 24 43 37 28
"AT1G78815" 2 0 1 0
"AT1G78820" 163 518 177 236
"AT1G78830" 896 2174 1065 1323
"AT1G78840" 0 0 0 0
"AT1G78850" 576 1334 729 689
"AT1G78860" 8 37 12 36
"AT1G78865" 0 2 8 1
"AT1G78870" 250 419 284 413
"AT1G78880" 0 0 0 0
"AT1G78882" 0 0 0 0
"AT1G78890" 242 318 185 235
"AT1G78895" 48 138 45 45
"AT1G78900" 1483 2257 1100 1728
"AT1G78910" 12 31 13 18
"AT1G78915" 126 199 139 85
"AT1G78920" 241 357 195 425
"AT1G78922" 1 0 0 0
"AT1G78930" 4 12 9 6
"AT1G78940" 4 6 6 4
"AT1G78950" 2 9 0 3
"AT1G78955" 1 1 2 4
"AT1G78960" 20 51 22 33
"AT1G78970" 49 88 44 48
"AT1G78980" 0 0 0 0
"AT1G78990" 7 2 12 8
"AT1G78995" 246 388 138 135
"AT1G79000" 438 495 307 458
"AT1G79010" 521 817 384 505
"AT1G79020" 43 59 40 60
"AT1G79030" 36 44 32 29
"AT1G79040" 68244 107925 54226 56707
"AT1G79050" 112 219 175 169
"AT1G79060" 14 3 3 9
"AT1G79070" 19 24 26 23
"AT1G79075" 185 308 157 152
"AT1G79080" 80 106 45 73
"AT1G79090" 171 202 118 222
"AT1G79100" 0 0 0 0
"AT1G79110" 346 920 698 1139
"AT1G79120" 2 5 0 4
"AT1G79130" 0 0 2 0
"AT1G79150" 153 173 75 156
"AT1G79160" 138 279 334 195
"AT1G79170" 0 25 3 16
"AT1G79180" 4 2 0 8
"AT1G79190" 29 57 34 39
"AT1G79200" 96 96 46 76
"AT1G79210" 192 289 155 258
"AT1G79220" 17 16 9 5
"AT1G79230" 314 504 170 354
"AT1G79240" 4 5 10 2
"AT1G79245" 433 470 1948 460
"AT1G79250" 1 2 0 2
"AT1G79260" 21 76 18 43
"AT1G79270" 192 123 190 196
"AT1G79280" 864 1018 508 874
"AT1G79290" 0 0 0 0
"AT1G79300" 0 0 0 0
"AT1G79310" 0 0 0 2
"AT1G79320" 0 0 0 0
"AT1G79330" 0 0 5 2
"AT1G79340" 316 836 666 719
"AT1G79350" 147 205 120 176
"AT1G79360" 11 5 14 2
"AT1G79370" 0 1 1 2
"AT1G79380" 342 564 603 957
"AT1G79390" 125 209 94 130
"AT1G79400" 0 11 0 18
"AT1G79410" 171 305 232 118
"AT1G79420" 5 18 3 16
"AT1G79430" 81 97 40 114
"AT1G79440" 210 548 309 199
"AT1G79450" 8 26 9 93
"AT1G79460" 35 85 28 20
"AT1G79470" 11 44 26 23
"AT1G79480" 0 7 1 0
"AT1G79490" 41 43 12 31
"AT1G79500" 51 75 63 36
"AT1G79510" 93 130 42 53
"AT1G79520" 102 78 65 38
"AT1G79529" 10 10 0 5
"AT1G79530" 16 23 15 20
"AT1G79540" 11 26 39 27
"AT1G79550" 1098 2254 943 2289
"AT1G79560" 176 170 83 105
"AT1G79570" 115 177 133 138
"AT1G79580" 0 0 5 4
"AT1G79590" 142 192 110 172
"AT1G79600" 629 633 429 470
"AT1G79610" 50 66 46 84
"AT1G79620" 16 60 9 36
"AT1G79630" 33 56 32 25
"AT1G79640" 19 18 11 10
"AT1G79650" 60 94 89 81
"AT1G79660" 100 142 195 55
"AT1G79670" 98 190 136 130
"AT1G79680" 28 35 58 230
"AT1G79690" 171 249 176 269
"AT1G79700" 119 124 44 56
"AT1G79710" 32 71 41 20
"AT1G79720" 25 20 33 24
"AT1G79730" 161 221 123 171
"AT1G79740" 81 142 43 100
"AT1G79750" 791 1163 799 1270
"AT1G79760" 7 19 10 5
"AT1G79770" 32 45 24 14
"AT1G79780" 0 0 0 0
"AT1G79790" 264 450 233 256
"AT1G79800" 0 0 1 0
"AT1G79810" 93 153 57 116
"AT1G79820" 10 33 7 36
"AT1G79830" 948 1272 631 1102
"AT1G79840" 18 36 7 47
"AT1G79850" 2919 5243 1800 2337
"AT1G79860" 1 0 1 1
"AT1G79870" 1315 1716 866 1499
"AT1G79880" 113 167 72 67
"AT1G79890" 2 4 0 2
"AT1G79900" 132 13 30 42
"AT1G79910" 12 27 21 42
"AT1G79915" 3 0 1 0
"AT1G79920" 525 873 468 1023
"AT1G79930" 380 665 394 703
"AT1G79940" 438 603 371 576
"AT1G79950" 38 102 57 75
"AT1G79960" 0 23 2 11
"AT1G79970" 175 282 144 121
"AT1G79980" 2 1 1 1
"AT1G79990" 217 487 389 402
"AT1G80000" 169 287 200 257
"AT1G80010" 171 208 100 212
"AT1G80020" 104 159 96 157
"AT1G80030" 233 292 143 168
"AT1G80040" 367 607 308 461
"AT1G80050" 51 134 70 79
"AT1G80060" 6 2 6 2
"AT1G80070" 1036 1020 700 1191
"AT1G80080" 3 22 4 20
"AT1G80090" 0 0 0 0
"AT1G80100" 0 0 0 0
"AT1G80110" 42 36 37 58
"AT1G80120" 36 54 99 77
"AT1G80130" 1254 930 1116 677
"AT1G80133" 0 0 0 6
"AT1G80140" 0 0 0 4
"AT1G80150" 22 35 2 6
"AT1G80160" 248 31 21 89
"AT1G80170" 14 29 23 10
"AT1G80180" 4285 3836 1672 3263
"AT1G80190" 27 53 30 43
"AT1G80200" 1 1 1 0
"AT1G80210" 76 158 58 86
"AT1G80220" 0 1 0 0
"AT1G80230" 305 487 196 415
"AT1G80240" 4 2 4 7
"AT1G80245" 30 47 24 14
"AT1G80250" 0 7 1 3
"AT1G80260" 110 119 69 78
"AT1G80270" 18 72 5 25
"AT1G80280" 1 127 21 52
"AT1G80290" 45 126 104 95
"AT1G80300" 535 408 317 634
"AT1G80310" 397 368 180 338
"AT1G80320" 0 0 0 0
"AT1G80325" 4 0 0 0
"AT1G80330" 0 0 3 0
"AT1G80340" 0 4 0 2
"AT1G80350" 68 120 52 52
"AT1G80360" 408 601 236 598
"AT1G80370" 0 3 7 1
"AT1G80380" 1210 2167 1048 1334
"AT1G80390" 0 0 0 0
"AT1G80400" 69 105 64 65
"AT1G80410" 245 367 159 247
"AT1G80420" 91 189 59 139
"AT1G80430" 1 0 1 4
"AT1G80440" 1263 1353 273 682
"AT1G80450" 20 10 23 38
"AT1G80460" 611 1236 531 1184
"AT1G80470" 0 0 0 0
"AT1G80480" 477 583 339 305
"AT1G80490" 142 240 124 234
"AT1G80500" 163 327 206 182
"AT1G80510" 72 121 90 118
"AT1G80520" 14 20 9 33
"AT1G80530" 115 284 174 204
"AT1G80540" 0 0 0 1
"AT1G80550" 27 83 35 34
"AT1G80555" 0 13 0 2
"AT1G80560" 182 289 159 218
"AT1G80570" 15 19 12 2
"AT1G80580" 0 0 2 0
"AT1G80590" 0 0 0 0
"AT1G80600" 885 1031 558 800
"AT1G80610" 47 36 15 105
"AT1G80620" 66 107 66 68
"AT1G80630" 35 112 44 34
"AT1G80640" 138 214 105 109
"AT1G80650" 77 130 45 67
"AT1G80660" 31 78 97 29
"AT1G80670" 125 141 110 145
"AT1G80680" 159 201 115 146
"AT1G80690" 6 26 2 14
"AT1G80700" 71 96 84 60
"AT1G80710" 0 5 0 7
"AT1G80720" 2 11 5 13
"AT1G80730" 0 0 0 0
"AT1G80740" 1 1 0 0
"AT1G80745" 4 0 8 0
"AT1G80750" 102 165 98 118
"AT1G80760" 124 45 43 126
"AT1G80770" 149 198 154 146
"AT1G80780" 396 485 329 346
"AT1G80790" 548 697 338 471
"AT1G80800" 7 15 26 14
"AT1G80810" 93 119 83 121
"AT1G80820" 7 13 13 77
"AT1G80830" 67 113 15 107
"AT1G80831" 0 0 0 0
"AT1G80840" 20 118 236 283
"AT1G80850" 15 68 18 37
"AT1G80860" 87 166 101 99
"AT1G80865" 1 0 6 3
"AT1G80870" 96 159 75 75
"AT1G80880" 5 0 0 5
"AT1G80890" 208 215 118 135
"AT1G80900" 16 55 18 23
"AT1G80910" 79 134 48 103
"AT1G80920" 1700 1707 572 815
"AT1G80930" 735 956 507 672
"AT1G80940" 170 306 139 202
"AT1G80950" 109 172 86 125
"AT1G80960" 32 52 24 15
"AT1G80970" 5 13 6 6
"AT1G80980" 66 97 84 85
"AT1G80990" 0 0 0 2
"AT1G81001" 2 4 0 5
"AT1G81020" 0 0 0 1
"AT2G01008" 716 378 415 539
"AT2G01010" 1898325 1563449 1394545 1740069
"AT2G01020" 276034 210028 224985 247052
"AT2G01021" 238752 251746 217791 291125
"AT2G01022" 1 2 0 1
"AT2G01023" 0 2 0 0
"AT2G01024" 0 0 0 0
"AT2G01026" 0 0 0 0
"AT2G01028" 0 0 0 0
"AT2G01029" 2 0 8 0
"AT2G01031" 0 0 0 0
"AT2G01034" 0 0 5 8
"AT2G01037" 0 0 2 1
"AT2G01040" 0 0 0 3
"AT2G01050" 0 2 0 2
"AT2G01060" 214 311 149 283
"AT2G01070" 55 104 93 58
"AT2G01080" 110 252 138 108
"AT2G01090" 134 227 109 129
"AT2G01100" 222 294 231 243
"AT2G01110" 698 1088 591 639
"AT2G01120" 3 17 1 8
"AT2G01130" 52 63 70 92
"AT2G01140" 1123 1474 788 1738
"AT2G01150" 31 88 83 23
"AT2G01160" 1 0 0 0
"AT2G01170" 129 192 176 175
"AT2G01175" 4 5 0 6
"AT2G01180" 90 223 233 217
"AT2G01190" 143 257 273 253
"AT2G01200" 1 6 0 0
"AT2G01210" 1 1 0 3
"AT2G01220" 122 157 85 101
"AT2G01240" 0 0 0 0
"AT2G01250" 1224 1752 793 1294
"AT2G01260" 74 194 121 84
"AT2G01270" 168 240 150 173
"AT2G01275" 2 1 2 1
"AT2G01280" 2 2 0 7
"AT2G01290" 115 207 145 124
"AT2G01300" 8 34 48 6
"AT2G01310" 0 0 0 0
"AT2G01320" 191 269 150 216
"AT2G01330" 40 39 33 37
"AT2G01340" 91 144 127 112
"AT2G01350" 295 465 289 440
"AT2G01360" 0 0 0 0
"AT2G01370" 3 0 0 0
"AT2G01372" 0 0 0 0
"AT2G01390" 5 10 6 5
"AT2G01400" 47 108 24 45
"AT2G01410" 93 185 85 152
"AT2G01420" 311 772 283 310
"AT2G01422" 0 13 9 0
"AT2G01430" 0 1 5 0
"AT2G01440" 127 171 113 117
"AT2G01450" 225 366 532 427
"AT2G01460" 51 49 44 47
"AT2G01470" 148 312 145 194
"AT2G01480" 58 73 32 57
"AT2G01490" 224 309 192 197
"AT2G01500" 0 0 0 0
"AT2G01505" 21 33 0 21
"AT2G01510" 4 14 3 2
"AT2G01520" 24 90 98 43
"AT2G01530" 2 0 1 1
"AT2G01540" 110 176 167 227
"AT2G01550" 0 0 0 1
"AT2G01554" 0 0 0 0
"AT2G01560" 0 0 0 0
"AT2G01570" 725 1162 711 580
"AT2G01580" 0 0 2 0
"AT2G01590" 289 394 172 115
"AT2G01600" 214 336 204 425
"AT2G01610" 44 16 10 22
"AT2G01620" 215 250 176 129
"AT2G01630" 114 173 111 68
"AT2G01640" 52 65 19 46
"AT2G01650" 87 177 145 230
"AT2G01660" 25 37 65 36
"AT2G01667" 0 0 0 0
"AT2G01670" 187 389 403 335
"AT2G01680" 218 376 195 359
"AT2G01690" 138 151 116 111
"AT2G01700" 0 0 0 0
"AT2G01710" 95 161 133 91
"AT2G01720" 160 253 163 339
"AT2G01730" 3 2 7 8
"AT2G01735" 45 43 27 73
"AT2G01740" 2 19 1 4
"AT2G01750" 26 16 20 44
"AT2G01755" 114 263 78 122
"AT2G01760" 42 83 32 19
"AT2G01770" 0 0 0 0
"AT2G01780" 0 1 1 0
"AT2G01790" 0 0 0 0
"AT2G01800" 0 0 0 0
"AT2G01810" 0 1 3 0
"AT2G01818" 0 5 0 17
"AT2G01820" 288 557 226 321
"AT2G01830" 17 33 12 25
"AT2G01840" 0 0 1 0
"AT2G01850" 1565 2553 710 941
"AT2G01860" 27 44 16 22
"AT2G01870" 42 112 48 54
"AT2G01880" 0 0 0 0
"AT2G01890" 14 69 11 6
"AT2G01900" 0 0 0 0
"AT2G01905" 0 0 1 2
"AT2G01910" 205 401 154 254
"AT2G01913" 5 11 3 3
"AT2G01918" 27 53 10 2
"AT2G01920" 1 0 2 0
"AT2G01930" 93 189 54 37
"AT2G01940" 33 42 59 24
"AT2G01950" 22 49 24 28
"AT2G01960" 8 0 0 0
"AT2G01970" 198 321 236 293
"AT2G01973" 0 0 0 0
"AT2G01980" 65 51 20 83
"AT2G01990" 51 65 43 20
"AT2G02000" 1 0 3 0
"AT2G02010" 17 26 7 93
"AT2G02020" 5 25 19 24
"AT2G02023" 0 0 0 0
"AT2G02026" 0 0 0 0
"AT2G02030" 1 0 0 0
"AT2G02040" 229 303 194 365
"AT2G02050" 387 753 284 464
"AT2G02060" 63 74 50 57
"AT2G02061" 1 3 6 4
"AT2G02070" 200 319 229 127
"AT2G02080" 254 418 205 216
"AT2G02090" 166 196 122 157
"AT2G02100" 670 3059 1688 603
"AT2G02103" 1 0 0 0
"AT2G02110" 0 1 0 0
"AT2G02120" 3 25 22 6
"AT2G02130" 829 1706 689 954
"AT2G02135" 0 0 0 0
"AT2G02140" 3 12 0 0
"AT2G02147" 0 0 0 0
"AT2G02148" 18 34 16 25
"AT2G02150" 2 8 0 0
"AT2G02160" 1152 1324 717 864
"AT2G02170" 52 117 44 37
"AT2G02180" 173 255 194 139
"AT2G02190" 0 0 0 0
"AT2G02200" 1 1 0 1
"AT2G02205" 0 0 0 0
"AT2G02210" 0 0 0 1
"AT2G02220" 133 114 130 209
"AT2G02230" 56 73 45 66
"AT2G02240" 0 0 8 0
"AT2G02250" 0 0 0 0
"AT2G02260" 0 0 0 0
"AT2G02270" 0 1 0 0
"AT2G02280" 0 6 0 0
"AT2G02290" 0 0 0 0
"AT2G02300" 0 0 5 0
"AT2G02310" 0 0 0 2
"AT2G02320" 0 0 0 1
"AT2G02330" 0 4 0 1
"AT2G02340" 0 0 5 0
"AT2G02350" 3 17 25 15
"AT2G02360" 125 202 146 257
"AT2G02370" 59 81 78 74
"AT2G02380" 0 0 5 1
"AT2G02390" 325 526 362 687
"AT2G02400" 75 233 105 97
"AT2G02410" 50 86 28 58
"AT2G02430" 6 0 3 0
"AT2G02440" 0 0 0 0
"AT2G02450" 73 107 100 97
"AT2G02470" 285 359 187 200
"AT2G02480" 33 85 47 41
"AT2G02490" 0 0 0 0
"AT2G02498" 0 1 0 0
"AT2G02500" 65 112 56 37
"AT2G02510" 264 573 220 390
"AT2G02515" 0 0 0 0
"AT2G02520" 0 0 0 3
"AT2G02540" 1 6 6 1
"AT2G02550" 0 0 0 0
"AT2G02560" 146 166 120 165
"AT2G02570" 163 321 221 211
"AT2G02580" 0 0 0 1
"AT2G02590" 24 29 35 22
"AT2G02600" 0 0 0 0
"AT2G02610" 6 9 42 6
"AT2G02620" 0 0 0 0
"AT2G02630" 1 0 0 0
"AT2G02640" 0 0 0 0
"AT2G02650" 0 0 0 5
"AT2G02660" 0 0 1 0
"AT2G02670" 1 0 0 0
"AT2G02680" 0 0 0 0
"AT2G02690" 1 0 0 1
"AT2G02700" 3 0 0 0
"AT2G02710" 415 324 125 185
"AT2G02720" 1 0 0 4
"AT2G02730" 70 101 45 55
"AT2G02740" 47 73 29 32
"AT2G02741" 0 0 0 0
"AT2G02750" 6 0 1 0
"AT2G02760" 745 1236 687 661
"AT2G02770" 15 32 32 32
"AT2G02780" 15 45 10 9
"AT2G02790" 102 101 34 73
"AT2G02795" 0 0 0 0
"AT2G02800" 133 284 216 245
"AT2G02810" 14 83 21 217
"AT2G02820" 10 22 16 26
"AT2G02830" 0 0 0 0
"AT2G02835" 0 0 0 0
"AT2G02840" 0 0 0 0
"AT2G02850" 27 43 8 53
"AT2G02860" 45 82 132 89
"AT2G02870" 167 327 218 301
"AT2G02880" 60 66 34 27
"AT2G02890" 1 1 1 0
"AT2G02900" 0 0 0 0
"AT2G02910" 15 50 20 9
"AT2G02930" 157 565 265 930
"AT2G02950" 130 343 150 175
"AT2G02955" 12 21 4 6
"AT2G02960" 57 131 96 136
"AT2G02970" 76 138 61 109
"AT2G02980" 21 39 7 14
"AT2G02990" 11 0 3 36
"AT2G03000" 0 0 0 0
"AT2G03010" 18 40 31 13
"AT2G03020" 2 0 4 0
"AT2G03030" 0 0 0 0
"AT2G03040" 0 0 0 0
"AT2G03050" 22 20 29 4
"AT2G03060" 23 27 20 23
"AT2G03070" 44 59 52 70
"AT2G03080" 0 0 0 0
"AT2G03090" 3 17 10 9
"AT2G03100" 0 0 0 0
"AT2G03110" 1 0 0 0
"AT2G03120" 190 344 133 452
"AT2G03130" 4 0 0 0
"AT2G03140" 321 372 211 248
"AT2G03150" 745 732 379 686
"AT2G03160" 0 0 0 0
"AT2G03170" 0 1 1 0
"AT2G03180" 0 0 0 0
"AT2G03190" 0 2 0 0
"AT2G03200" 4 2 8 7
"AT2G03210" 0 0 0 0
"AT2G03220" 41 67 29 83
"AT2G03230" 0 1 0 0
"AT2G03240" 77 73 140 28
"AT2G03250" 0 0 0 0
"AT2G03260" 4 2 1 0
"AT2G03270" 59 65 43 52
"AT2G03280" 27 33 9 29
"AT2G03290" 0 0 0 4
"AT2G03291" 0 0 0 0
"AT2G03300" 0 0 0 0
"AT2G03310" 355 272 176 111
"AT2G03320" 0 0 0 0
"AT2G03330" 39 53 24 26
"AT2G03340" 144 162 109 152
"AT2G03350" 90 282 138 84
"AT2G03360" 2 2 0 0
"AT2G03370" 0 0 0 1
"AT2G03380" 2 3 0 0
"AT2G03390" 295 512 234 340
"AT2G03410" 8 3 3 13
"AT2G03420" 0 0 0 0
"AT2G03430" 73 74 69 49
"AT2G03440" 1694 2274 1156 1353
"AT2G03445" 1 0 0 3
"AT2G03450" 48 96 83 51
"AT2G03460" 0 0 0 1
"AT2G03470" 163 238 207 145
"AT2G03480" 39 57 10 19
"AT2G03490" 0 3 0 0
"AT2G03500" 52 54 46 40
"AT2G03505" 27 14 6 78
"AT2G03510" 195 333 105 414
"AT2G03520" 0 0 5 1
"AT2G03530" 49 161 73 96
"AT2G03540" 0 6 7 19
"AT2G03550" 512 738 439 459
"AT2G03560" 0 0 5 0
"AT2G03565" 0 0 0 0
"AT2G03570" 0 1 0 5
"AT2G03580" 1 0 0 0
"AT2G03590" 31 54 15 12
"AT2G03600" 1 0 4 1
"AT2G03610" 0 0 0 0
"AT2G03620" 70 68 55 81
"AT2G03630" 0 0 0 0
"AT2G03640" 203 311 179 141
"AT2G03650" 0 0 0 0
"AT2G03660" 45 95 98 44
"AT2G03667" 21 59 15 37
"AT2G03670" 23 28 10 20
"AT2G03680" 517 1501 760 1300
"AT2G03690" 111 162 129 131
"AT2G03700" 104 118 132 125
"AT2G03710" 71 112 100 83
"AT2G03720" 0 0 0 0
"AT2G03730" 83 176 61 143
"AT2G03740" 0 3 0 5
"AT2G03750" 248 488 190 138
"AT2G03760" 188 153 81 177
"AT2G03770" 3 0 8 4
"AT2G03780" 59 104 54 58
"AT2G03790" 2 8 3 2
"AT2G03800" 43 121 120 74
"AT2G03810" 30 44 49 31
"AT2G03820" 271 518 263 260
"AT2G03821" 1 0 1 0
"AT2G03822" 1 0 0 0
"AT2G03830" 2 0 0 0
"AT2G03840" 0 0 0 0
"AT2G03850" 1 2 7 1
"AT2G03860" 0 0 0 0
"AT2G03870" 212 295 111 254
"AT2G03880" 0 12 0 1
"AT2G03890" 375 587 264 398
"AT2G03900" 0 1 0 0
"AT2G03910" 0 0 0 0
"AT2G03913" 0 0 0 0
"AT2G03915" 1 0 0 0
"AT2G03920" 1 0 0 2
"AT2G03930" 0 0 0 0
"AT2G03931" 0 0 0 0
"AT2G03932" 0 0 0 0
"AT2G03933" 0 0 0 0
"AT2G03934" 0 0 0 0
"AT2G03935" 0 0 0 0
"AT2G03936" 0 0 0 0
"AT2G03937" 0 0 0 0
"AT2G03938" 0 0 0 0
"AT2G03940" 0 0 7 0
"AT2G03950" 0 0 0 0
"AT2G03955" 0 0 0 0
"AT2G03958" 0 0 0 0
"AT2G03960" 1 1 1 0
"AT2G03970" 0 0 0 0
"AT2G03972" 0 0 0 0
"AT2G03980" 146 368 162 278
"AT2G03990" 0 0 0 0
"AT2G04000" 0 0 0 0
"AT2G04010" 0 0 0 2
"AT2G04020" 0 0 0 0
"AT2G04025" 0 0 0 0
"AT2G04030" 1249 899 350 625
"AT2G04031" 0 0 0 0
"AT2G04032" 1 11 2 0
"AT2G04033" 0 0 0 0
"AT2G04034" 0 0 0 0
"AT2G04035" 0 0 0 0
"AT2G04036" 2 0 0 0
"AT2G04037" 0 4 0 0
"AT2G04038" 0 0 2 0
"AT2G04039" 939 1299 670 880
"AT2G04040" 16 9 17 4
"AT2G04041" 0 0 0 0
"AT2G04042" 0 0 0 0
"AT2G04043" 0 1 0 0
"AT2G04045" 0 0 0 0
"AT2G04046" 0 0 0 0
"AT2G04047" 1 0 0 0
"AT2G04050" 44 44 28 15
"AT2G04060" 2 1 0 0
"AT2G04063" 2 0 2 10
"AT2G04066" 0 0 0 0
"AT2G04070" 21 59 16 207
"AT2G04080" 45 104 83 111
"AT2G04090" 1 0 4 1
"AT2G04100" 17 3 7 20
"AT2G04110" 103 132 62 164
"AT2G04115" 0 2 0 0
"AT2G04120" 0 0 2 0
"AT2G04130" 0 0 0 1
"AT2G04135" 1 3 3 0
"AT2G04140" 0 0 0 2
"AT2G04150" 0 0 2 3
"AT2G04160" 505 259 223 522
"AT2G04170" 38 32 34 35
"AT2G04180" 0 1 5 0
"AT2G04190" 4 0 0 3
"AT2G04200" 0 1 0 0
"AT2G04210" 0 0 0 0
"AT2G04220" 1 2 0 0
"AT2G04230" 68 55 62 62
"AT2G04235" 7 8 3 8
"AT2G04240" 278 460 227 201
"AT2G04250" 0 0 0 0
"AT2G04260" 0 0 0 0
"AT2G04270" 155 152 90 48
"AT2G04280" 77 168 82 71
"AT2G04290" 0 0 1 0
"AT2G04300" 0 0 0 0
"AT2G04305" 63 79 65 74
"AT2G04310" 0 0 0 0
"AT2G04320" 0 0 0 0
"AT2G04330" 1 0 0 0
"AT2G04340" 96 136 63 91
"AT2G04350" 305 373 228 438
"AT2G04360" 72 143 56 113
"AT2G04370" 0 0 0 0
"AT2G04378" 72 132 87 84
"AT2G04380" 0 0 0 0
"AT2G04390" 363 636 258 419
"AT2G04395" 1 3 0 0
"AT2G04400" 297 399 339 879
"AT2G04410" 1003 1361 704 841
"AT2G04420" 0 0 0 4
"AT2G04425" 0 0 0 0
"AT2G04430" 13 29 7 38
"AT2G04440" 0 0 0 0
"AT2G04450" 1 58 26 310
"AT2G04460" 1 8 0 0
"AT2G04470" 3 5 3 2
"AT2G04480" 0 0 1 0
"AT2G04490" 0 5 12 0
"AT2G04495" 8 67 112 208
"AT2G04500" 0 0 2 1
"AT2G04510" 0 3 1 3
"AT2G04515" 0 2 15 6
"AT2G04520" 522 808 569 584
"AT2G04530" 34 44 17 21
"AT2G04540" 49 84 71 72
"AT2G04550" 143 183 60 147
"AT2G04560" 8 34 21 7
"AT2G04570" 79 85 10 58
"AT2G04580" 0 0 0 0
"AT2G04590" 0 0 0 0
"AT2G04600" 1 0 0 0
"AT2G04610" 0 1 0 0
"AT2G04620" 39 61 65 92
"AT2G04622" 0 0 0 0
"AT2G04625" 0 0 0 0
"AT2G04630" 276 412 233 341
"AT2G04650" 5 16 8 11
"AT2G04660" 35 37 18 31
"AT2G04670" 0 0 0 0
"AT2G04675" 0 0 0 1
"AT2G04680" 0 0 0 2
"AT2G04690" 265 375 169 212
"AT2G04700" 711 1181 755 682
"AT2G04710" 1 0 0 0
"AT2G04720" 0 0 2 0
"AT2G04730" 0 0 0 0
"AT2G04740" 65 96 50 67
"AT2G04750" 0 0 0 0
"AT2G04760" 0 0 0 0
"AT2G04770" 1 0 0 0
"AT2G04780" 20 181 32 66
"AT2G04790" 71 96 49 46
"AT2G04795" 169 110 156 110
"AT2G04800" 1 0 0 0
"AT2G04810" 0 3 0 2
"AT2G04820" 0 0 0 0
"AT2G04830" 0 0 0 0
"AT2G04840" 0 1 6 4
"AT2G04842" 782 961 482 512
"AT2G04845" 15 37 28 21
"AT2G04850" 12 15 5 10
"AT2G04852" 0 0 0 2
"AT2G04860" 1 12 0 4
"AT2G04865" 127 158 80 76
"AT2G04870" 0 0 0 0
"AT2G04880" 147 207 136 190
"AT2G04890" 66 82 40 90
"AT2G04900" 222 371 291 502
"AT2G04910" 0 4 0 0
"AT2G04920" 0 0 0 0
"AT2G04925" 0 0 0 0
"AT2G04930" 0 0 0 0
"AT2G04940" 117 179 129 81
"AT2G04950" 0 0 0 0
"AT2G04970" 0 0 0 4
"AT2G04980" 0 0 0 0
"AT2G04990" 0 0 0 0
"AT2G05000" 0 0 0 0
"AT2G05010" 4 0 0 0
"AT2G05020" 0 0 0 0
"AT2G05025" 1 0 0 0
"AT2G05030" 0 0 0 0
