"GSM1009304" "GSM1009305" "GSM1009306" "GSM941528" "GSM941529" "GSM941530" "GSM941531" "GSM941532" "GSM941533" "GSM941534" "GSM941535" "GSM941536"
"AT3G47490" 827 846 838 330 307 426 408 252 304 277 256 356
"AT3G47500" 909 668 531 477 287 445 564 516 418 456 205 483
"AT3G47510" 522 546 520 148 310 272 172 122 131 117 229 204
"AT3G47520" 2080 2464 2552 920 1015 1295 1031 916 1059 962 1013 1339
"AT3G47530" 90 103 113 63 70 92 48 36 57 62 54 77
"AT3G47540" 281 176 196 87 79 144 75 45 104 114 93 128
"AT3G47543" 0 3 0 0 1 1 0 1 0 0 1 1
"AT3G47550" 526 571 508 272 226 466 305 108 254 170 190 318
"AT3G47560" 1031 901 946 336 347 594 482 249 531 369 269 356
"AT3G47570" 880 560 532 379 274 624 487 123 332 257 207 358
"AT3G47580" 112 138 126 86 66 83 83 60 57 99 42 78
"AT3G47590" 561 739 703 326 375 378 339 209 231 257 309 392
"AT3G47600" 146 189 152 80 92 93 73 35 54 63 69 93
"AT3G47610" 608 829 885 413 450 568 457 194 311 236 350 446
"AT3G47620" 906 1518 1555 566 1041 2462 624 615 1429 482 598 1917
"AT3G47630" 312 376 517 201 238 223 246 147 138 126 194 243
"AT3G47640" 121 151 116 67 60 135 37 46 41 47 44 111
"AT3G47650" 7855 9588 8415 2662 2886 3425 3038 2315 3093 2502 2691 3412
"AT3G47660" 30 26 42 30 15 40 14 11 31 19 12 34
"AT3G47670" 366 501 393 133 246 257 145 156 144 74 217 254
"AT3G47675" 299 419 296 66 172 144 83 95 56 60 178 93
"AT3G47680" 392 422 429 205 233 300 249 141 175 163 147 263
"AT3G47690" 188 184 186 94 89 123 85 57 88 82 61 102
"AT3G47700" 216 272 258 197 100 179 218 75 127 108 99 176
"AT3G47710" 4 0 1 1 0 2 0 0 0 0 0 0
"AT3G47720" 12 19 13 5 2 14 5 4 2 2 5 7
"AT3G47730" 587 565 648 487 284 423 543 174 242 406 231 404
"AT3G47740" 34 39 49 21 12 37 10 13 18 7 11 14
"AT3G47750" 105 97 123 58 36 79 62 26 48 69 32 86
"AT3G47760" 45 21 42 16 4 15 20 9 15 13 9 21
"AT3G47770" 36 36 32 25 22 32 9 22 20 6 15 14
"AT3G47780" 102 82 98 62 47 49 85 31 80 42 50 67
"AT3G47790" 57 28 24 12 15 33 15 8 14 6 18 28
"AT3G47800" 3361 6053 7070 2199 3086 3983 2155 1310 1648 1100 2687 3367
"AT3G47810" 2109 2581 2477 1044 943 1528 1269 729 1161 806 909 1306
"AT3G47820" 104 139 98 54 67 115 54 98 65 53 82 109
"AT3G47830" 29 30 35 27 15 37 19 11 14 15 4 22
"AT3G47833" 1967 2324 2457 733 1023 1170 786 745 782 647 984 880
"AT3G47836" 1754 2384 2075 504 933 821 595 605 655 477 848 708
"AT3G47840" 80 71 97 53 30 71 48 29 53 25 53 41
"AT3G47850" 552 665 574 362 692 458 471 330 312 300 445 350
"AT3G47860" 2151 3935 2826 1609 1006 1859 1811 692 1236 1005 813 1399
"AT3G47870" 24 12 13 14 10 26 9 12 4 6 11 6
"AT3G47875" 44 67 67 42 26 86 51 63 58 34 34 42
"AT3G47890" 955 1068 1157 1028 552 941 1209 437 579 780 566 846
"AT3G47910" 1690 1980 1947 1700 1154 1548 1713 864 1176 1613 950 1379
"AT3G47920" 14 10 18 18 4 15 8 2 5 5 0 24
"AT3G47930" 295 393 308 131 166 216 159 135 176 97 169 213
"AT3G47940" 123 99 142 138 48 83 142 40 55 72 45 74
"AT3G47950" 54 121 104 69 48 81 46 36 42 31 57 59
"AT3G47960" 4445 1884 2152 730 698 1652 1343 600 2129 2038 636 1499
"AT3G47965" 66 72 78 35 38 72 36 32 29 19 35 33
"AT3G47980" 43 54 55 34 13 22 26 19 41 22 11 27
"AT3G47990" 397 456 458 237 200 251 228 130 168 151 213 178
"AT3G48000" 4746 5506 5562 2751 2118 2634 3154 1495 2004 2543 2079 2410
"AT3G48010" 17 27 28 27 8 27 18 10 14 7 9 25
"AT3G48020" 22 12 19 14 14 19 15 2 11 4 8 18
"AT3G48030" 585 641 747 245 162 303 248 150 183 179 194 273
"AT3G48040" 582 633 713 224 288 350 246 185 223 174 264 301
"AT3G48050" 578 647 650 450 330 407 630 199 251 272 318 345
"AT3G48057" 3 0 5 0 3 1 0 4 0 0 0 5
"AT3G48058" 5 4 0 5 1 0 3 5 7 5 1 8
"AT3G48060" 268 366 385 158 176 198 201 112 103 88 168 182
"AT3G48070" 604 699 682 348 325 474 417 191 324 275 246 379
"AT3G48080" 106 104 57 57 65 47 63 21 29 24 53 63
"AT3G48090" 634 540 409 135 143 355 208 111 209 209 133 279
"AT3G48100" 574 749 416 86 132 340 121 159 218 233 133 157
"AT3G48110" 1606 1993 1589 730 720 1042 938 480 855 695 668 968
"AT3G48115" 497 627 708 165 417 264 144 199 117 93 305 213
"AT3G48120" 280 402 436 314 249 287 313 173 153 189 227 241
"AT3G48130" 5 1 4 3 0 6 100 60 47 8 8 7
"AT3G48131" 2 2 1 1 0 0 63 13 51 0 1 6
"AT3G48140" 10597 10092 10095 4125 4042 8434 5612 2687 4574 2661 3471 5156
"AT3G48150" 148 220 165 98 79 138 87 65 122 92 88 106
"AT3G48160" 164 181 213 80 82 109 104 57 92 87 60 97
"AT3G48170" 669 813 838 584 485 686 575 279 364 417 397 546
"AT3G48180" 48 39 66 17 12 22 15 17 26 8 25 17
"AT3G48185" 34 45 72 12 30 23 11 11 7 8 29 19
"AT3G48190" 1345 1445 1522 985 786 1052 1021 480 748 930 560 787
"AT3G48195" 272 380 373 282 183 298 253 123 159 157 147 236
"AT3G48200" 998 1248 1111 528 430 613 586 422 552 671 337 454
"AT3G48201" 2 4 5 1 0 0 0 0 0 1 2 1
"AT3G48205" 3 0 4 3 0 0 1 0 0 0 3 2
"AT3G48208" 0 3 2 2 1 2 0 1 4 2 0 1
"AT3G48209" 0 0 2 1 1 3 0 1 0 0 0 0
"AT3G48210" 302 345 370 158 141 233 169 111 168 124 124 212
"AT3G48220" 5 2 2 3 4 7 0 4 6 6 3 2
"AT3G48230" 17 9 21 7 12 17 11 1 11 4 9 22
"AT3G48231" 4 11 0 2 0 5 1 2 1 1 0 0
"AT3G48235" 9 13 18 9 6 4 7 7 8 4 11 5
"AT3G48237" 4 5 2 0 2 2 3 0 1 1 2 2
"AT3G48240" 25 31 18 7 9 14 7 7 5 6 6 16
"AT3G48250" 97 126 109 86 30 70 107 34 98 115 26 91
"AT3G48260" 71 99 114 45 29 50 31 27 32 18 20 35
"AT3G48270" 12 7 21 11 9 5 3 6 24 3 9 34
"AT3G48275" 1 4 6 0 0 0 0 0 1 0 0 0
"AT3G48280" 60 77 135 28 28 51 24 22 67 42 18 44
"AT3G48290" 26 37 35 16 12 26 15 18 17 14 16 35
"AT3G48298" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G48300" 6 6 18 9 6 8 9 4 13 7 0 17
"AT3G48310" 223 166 247 74 79 117 91 136 143 115 82 164
"AT3G48320" 119 107 99 31 22 59 50 50 68 62 29 57
"AT3G48330" 404 412 379 140 143 196 203 92 152 102 139 127
"AT3G48340" 31 5 12 13 2 0 9 14 3 20 14 9
"AT3G48344" 0 1 0 0 0 2 0 0 1 1 0 0
"AT3G48346" 6 4 5 2 2 4 1 5 0 0 6 0
"AT3G48350" 248 237 515 126 96 219 161 80 183 155 117 229
"AT3G48360" 10494 15487 16310 2835 7914 7855 4394 2797 5053 3617 4402 4354
"AT3G48370" 7 4 7 2 5 6 0 2 2 1 1 0
"AT3G48380" 635 814 916 579 417 533 707 182 268 293 378 403
"AT3G48390" 159 177 290 104 74 186 167 25 93 51 57 97
"AT3G48400" 20 8 23 15 10 3 13 2 5 8 4 16
"AT3G48410" 140 166 168 75 100 105 88 37 50 77 87 107
"AT3G48420" 2983 3078 3168 1825 932 1642 2010 697 1438 1595 805 1325
"AT3G48425" 141 157 146 75 101 138 89 75 100 78 79 110
"AT3G48430" 670 788 885 580 367 563 661 316 372 521 344 537
"AT3G48440" 163 233 242 102 68 187 117 52 99 85 76 150
"AT3G48450" 11 9 20 4 4 10 5 8 6 3 5 10
"AT3G48460" 108 137 159 49 52 95 78 72 85 105 67 111
"AT3G48470" 105 97 92 66 45 100 88 32 57 56 43 63
"AT3G48480" 56 74 67 41 9 32 27 16 36 27 23 20
"AT3G48490" 220 285 265 89 172 95 76 78 77 63 140 122
"AT3G48500" 1733 1736 1751 1484 727 1418 1462 730 1370 1485 676 1249
"AT3G48510" 15 17 14 3 7 15 7 12 8 7 12 27
"AT3G48515" 0 0 3 0 0 0 1 0 0 0 0 0
"AT3G48520" 35 33 88 51 29 144 99 9 35 18 66 336
"AT3G48523" 52 22 37 25 29 35 21 30 30 4 23 24
"AT3G48526" 18 17 12 1 6 12 7 5 12 4 2 6
"AT3G48530" 1856 2695 2982 1211 1254 1766 1367 533 770 621 1095 1190
"AT3G48540" 146 160 145 56 53 55 48 49 59 78 35 57
"AT3G48550" 135 244 189 96 396 195 98 200 88 53 169 160
"AT3G48560" 2599 2634 2469 1769 1281 1711 2137 904 1401 1478 1093 1663
"AT3G48570" 642 645 624 168 313 258 258 172 179 128 325 249
"AT3G48580" 43 38 55 27 32 47 18 14 28 20 9 51
"AT3G48590" 804 1033 995 437 441 462 522 247 279 293 379 389
"AT3G48600" 170 166 162 66 89 129 73 68 77 48 54 121
"AT3G48610" 561 458 683 246 292 464 240 284 450 361 174 610
"AT3G48620" 19 4 22 20 9 7 20 5 8 9 6 5
"AT3G48630" 78 36 27 16 18 50 22 15 25 9 25 31
"AT3G48640" 94 12 30 23 16 20 25 14 12 26 25 17
"AT3G48650" 667 136 201 106 64 475 222 88 69 435 65 87
"AT3G48660" 40 32 29 10 13 20 17 12 23 11 19 12
"AT3G48670" 639 781 749 588 452 609 705 293 490 501 290 532
"AT3G48675" 5 5 3 5 4 6 2 1 1 3 1 0
"AT3G48680" 1034 1247 1328 550 929 869 678 455 463 371 724 646
"AT3G48690" 1344 1175 1620 412 421 565 557 389 472 545 365 477
"AT3G48700" 18 22 12 6 2 38 8 7 17 9 8 21
"AT3G48710" 1722 1948 2016 1248 1618 1622 1551 929 1175 1289 989 1125
"AT3G48720" 560 918 744 396 356 346 415 222 232 196 329 317
"AT3G48730" 2621 3073 2860 1449 1118 1563 1745 1007 1434 1433 938 1322
"AT3G48740" 1238 1685 1788 882 775 1205 853 431 690 418 644 812
"AT3G48745" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G48750" 2232 2827 2713 1149 1006 1284 1345 687 772 856 1000 960
"AT3G48760" 1491 1503 1547 780 1017 754 1080 511 405 519 831 575
"AT3G48770" 71 79 108 52 39 66 66 32 51 44 61 53
"AT3G48780" 1118 968 961 571 425 620 752 271 324 390 419 467
"AT3G48790" 82 77 61 28 25 24 26 36 22 42 14 32
"AT3G48800" 163 151 223 97 184 151 110 149 102 94 161 186
"AT3G48810" 80 86 110 99 56 121 80 32 85 66 31 78
"AT3G48820" 250 362 316 171 105 261 186 72 121 117 95 243
"AT3G48830" 74 40 63 48 32 44 48 29 40 28 17 43
"AT3G48840" 10 8 11 13 4 6 1 0 3 2 4 10
"AT3G48850" 24 18 18 12 12 24 11 6 15 5 12 27
"AT3G48860" 692 858 951 511 321 633 607 175 313 343 334 462
"AT3G48870" 4785 5235 5121 3160 2408 4229 3625 1945 4179 3278 1970 3549
"AT3G48880" 686 1003 977 434 443 521 482 281 348 335 335 383
"AT3G48890" 647 740 942 413 591 640 379 371 404 284 502 566
"AT3G48900" 107 98 114 74 51 73 82 39 69 51 48 40
"AT3G48920" 5 5 13 3 5 16 3 7 2 5 4 6
"AT3G48930" 11783 12921 11707 4246 4519 5350 5176 3919 5194 4222 4427 4853
"AT3G48940" 10 7 17 4 4 9 4 5 0 1 3 9
"AT3G48950" 13 15 7 7 7 23 5 3 10 6 9 24
"AT3G48960" 13 0 8 8 2 12 5 3 8 1 10 12
"AT3G48970" 54 75 122 25 51 61 28 13 22 14 47 36
"AT3G48980" 132 171 201 81 87 135 91 62 47 100 87 76
"AT3G48990" 1393 1795 2402 684 871 1375 712 588 807 654 869 1471
"AT3G49000" 334 350 399 243 125 309 241 128 219 201 145 236
"AT3G49010" 16985 18016 16970 6986 6844 7976 8886 6075 7835 7583 6483 6975
"AT3G49020" 15 9 13 7 5 16 4 4 8 5 3 8
"AT3G49030" 8 24 17 10 6 8 9 2 11 6 9 7
"AT3G49040" 13 2 12 7 8 3 6 2 1 5 4 5
"AT3G49050" 297 311 309 228 144 188 261 133 170 230 145 175
"AT3G49051" 0 0 5 2 2 0 1 0 1 1 0 1
"AT3G49055" 28 32 19 9 18 25 18 13 15 9 14 16
"AT3G49060" 577 621 532 331 258 501 404 161 243 239 223 354
"AT3G49070" 39 53 40 17 24 12 14 11 23 12 15 24
"AT3G49080" 919 1096 1068 469 932 726 532 672 572 512 726 681
"AT3G49100" 527 582 525 247 247 323 268 202 157 203 300 254
"AT3G49110" 288 301 740 126 147 333 202 106 160 74 151 208
"AT3G49115" 1 0 2 1 0 0 0 1 1 0 1 0
"AT3G49120" 656 566 681 201 293 590 163 129 331 141 277 621
"AT3G49130" 7 1 14 7 9 9 11 11 5 6 3 12
"AT3G49140" 2868 3295 3472 1725 1555 2511 1974 1045 1793 1445 1187 1909
"AT3G49142" 73 54 77 47 37 41 44 31 41 29 43 37
"AT3G49150" 21 21 28 11 7 18 7 12 7 5 10 9
"AT3G49160" 375 439 985 215 214 321 319 112 202 228 172 255
"AT3G49162" 11 12 10 10 7 10 6 2 2 5 6 8
"AT3G49170" 126 142 160 100 74 121 84 46 93 67 69 107
"AT3G49180" 286 338 403 223 135 202 197 74 179 144 125 183
"AT3G49190" 38 25 36 20 20 21 10 15 12 7 13 24
"AT3G49200" 14 16 15 11 7 26 4 13 6 7 7 8
"AT3G49210" 59 60 72 102 48 76 80 37 23 36 52 60
"AT3G49220" 957 1012 883 686 413 843 718 330 463 656 418 682
"AT3G49230" 4 9 7 4 9 12 8 4 3 5 6 4
"AT3G49240" 684 743 667 364 302 467 400 272 487 395 345 439
"AT3G49250" 253 313 290 157 136 218 145 111 167 129 101 141
"AT3G49260" 1077 1454 1603 864 886 1461 979 605 853 767 723 1168
"AT3G49270" 8 1 6 5 3 16 2 6 5 3 9 10
"AT3G49280" 11 2 6 7 5 14 0 0 3 4 2 6
"AT3G49290" 385 383 475 200 73 288 245 85 199 220 107 210
"AT3G49300" 47 19 11 10 19 17 6 4 4 12 17 11
"AT3G49305" 5 0 3 1 0 7 2 0 2 1 3 0
"AT3G49307" 4 0 9 3 2 7 2 1 2 0 2 1
"AT3G49310" 388 470 491 217 165 230 219 134 124 162 174 206
"AT3G49320" 155 146 139 72 38 84 62 26 79 54 31 65
"AT3G49330" 10 15 21 8 6 8 5 10 10 9 5 16
"AT3G49340" 20 16 19 6 6 18 6 3 5 4 8 9
"AT3G49350" 469 372 275 163 210 495 258 111 325 185 140 353
"AT3G49360" 246 252 292 96 112 208 121 56 102 68 93 138
"AT3G49370" 89 101 101 47 57 56 59 34 31 39 41 36
"AT3G49380" 26 19 27 8 6 26 19 9 17 15 11 28
"AT3G49390" 594 688 768 330 341 359 327 245 212 244 317 318
"AT3G49400" 80 106 101 62 62 66 74 20 41 28 46 78
"AT3G49410" 127 167 124 75 51 83 118 46 72 75 46 77
"AT3G49420" 104 107 127 53 63 70 64 26 39 38 58 64
"AT3G49430" 1896 2088 2138 878 761 998 989 585 690 761 774 877
"AT3G49440" 3 6 5 1 2 5 2 7 1 3 0 2
"AT3G49450" 14 4 23 10 5 12 5 7 18 5 1 16
"AT3G49460" 0 0 9 2 0 7 1 0 2 1 2 1
"AT3G49470" 3486 3498 3285 1150 1747 1737 1527 1314 1659 1216 1310 1400
"AT3G49480" 8 18 22 6 9 27 9 4 11 12 8 10
"AT3G49490" 428 498 482 295 222 417 348 166 203 205 216 358
"AT3G49500" 432 569 587 396 262 436 387 213 260 311 192 292
"AT3G49510" 39 62 37 30 23 27 29 16 39 21 15 33
"AT3G49520" 11 15 14 7 6 12 1 6 6 10 8 10
"AT3G49530" 1060 735 833 678 303 1921 1023 299 609 2006 383 462
"AT3G49540" 8 24 12 5 2 11 5 3 7 5 13 8
"AT3G49550" 147 136 186 132 41 114 147 27 88 110 29 109
"AT3G49551" 9 12 10 15 0 19 13 0 8 8 2 9
"AT3G49560" 1750 2030 1854 843 885 1123 1010 609 882 811 660 837
"AT3G49570" 73 38 64 17 54 20 34 212 56 132 65 39
"AT3G49580" 103 48 35 29 15 12 15 123 26 135 25 19
"AT3G49590" 393 487 437 202 254 346 260 117 185 149 194 219
"AT3G49600" 396 446 441 274 210 318 364 173 235 288 165 278
"AT3G49601" 2335 2766 2758 1283 3184 3733 1327 1458 2215 838 1971 2601
"AT3G49610" 6 1 9 7 17 13 3 4 7 2 1 3
"AT3G49620" 321 149 2631 64 80 902 134 37 505 41 258 996
"AT3G49630" 16 9 48 4 7 11 8 5 11 2 1 24
"AT3G49640" 308 337 300 183 164 209 243 112 161 131 136 164
"AT3G49645" 155 218 252 81 131 146 120 88 73 49 101 98
"AT3G49650" 406 536 534 443 274 408 467 247 300 348 282 372
"AT3G49660" 61 95 80 44 44 62 39 38 48 22 33 76
"AT3G49668" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G49670" 650 1159 1039 619 603 648 591 433 346 378 589 701
"AT3G49680" 4472 4368 4617 1640 1685 1940 1969 1383 2264 1939 1393 1944
"AT3G49690" 27 11 16 8 12 15 5 6 9 12 8 5
"AT3G49700" 14 13 7 11 3 10 5 6 11 6 2 5
"AT3G49710" 114 156 161 66 91 99 83 71 113 79 72 104
"AT3G49720" 4277 3492 3288 938 1502 3244 1370 897 2325 1162 987 2322
"AT3G49725" 242 290 263 140 134 209 180 115 201 133 125 179
"AT3G49730" 184 203 221 108 106 164 96 93 126 70 96 161
"AT3G49740" 68 61 36 37 26 45 34 30 45 30 24 27
"AT3G49744" 0 0 0 1 0 0 0 0 3 0 0 4
"AT3G49750" 56 107 111 25 30 33 28 30 38 32 37 39
"AT3G49760" 4 5 6 3 1 8 2 3 5 1 1 3
"AT3G49765" 5 5 3 3 4 5 3 5 0 1 3 0
"AT3G49770" 8 15 7 5 6 4 12 11 8 0 2 1
"AT3G49780" 360 247 385 43 72 119 60 44 108 61 57 168
"AT3G49790" 850 880 1286 675 504 772 940 310 390 514 356 364
"AT3G49796" 1 0 6 4 1 2 3 0 0 3 1 2
"AT3G49800" 909 1138 1109 784 733 1088 936 319 555 446 415 684
"AT3G49810" 303 279 315 117 167 176 125 82 126 198 61 92
"AT3G49820" 5 11 3 4 1 7 5 3 8 5 1 6
"AT3G49830" 8 11 28 14 1 14 13 4 6 10 7 11
"AT3G49832" 7 5 3 1 0 4 5 4 3 4 5 8
"AT3G49840" 118 195 168 82 54 96 105 33 39 71 54 45
"AT3G49845" 12 6 4 8 5 12 4 1 2 5 2 8
"AT3G49850" 461 485 535 187 246 290 272 176 213 170 162 209
"AT3G49860" 20 8 28 8 12 26 17 8 17 6 13 14
"AT3G49870" 2685 2629 2852 1115 830 1427 1268 569 814 749 824 1025
"AT3G49880" 442 468 467 541 164 321 639 151 171 390 141 190
"AT3G49890" 158 141 163 100 110 119 99 53 111 91 92 147
"AT3G49900" 69 54 67 55 51 97 46 41 40 59 45 68
"AT3G49910" 14526 16579 16148 5887 7939 7572 7117 7085 6353 5916 7859 6173
"AT3G49920" 64 104 114 92 36 89 79 26 38 51 41 66
"AT3G49925" 0 0 2 0 0 1 0 0 0 0 0 0
"AT3G49930" 21 41 11 6 10 24 10 4 8 4 8 20
"AT3G49940" 434 306 483 114 143 235 203 124 166 160 112 165
"AT3G49950" 24 23 35 24 33 37 12 10 30 10 32 32
"AT3G49960" 26 24 13 9 6 13 3 10 11 4 10 14
"AT3G49970" 23 19 46 14 9 31 15 18 7 14 30 21
"AT3G49980" 13 8 23 4 0 6 8 3 1 4 12 3
"AT3G49990" 1039 1183 1071 574 496 684 661 348 486 487 468 507
"AT3G50000" 1499 1715 1815 929 588 983 1106 332 529 595 524 726
"AT3G50010" 57 42 22 35 36 31 34 8 18 15 23 26
"AT3G50020" 3 7 0 3 1 5 2 1 1 2 0 0
"AT3G50022" 0 2 0 5 5 1 1 0 1 1 2 0
"AT3G50030" 25 16 14 6 8 8 9 9 3 2 14 10
"AT3G50040" 74 93 92 47 44 51 61 23 34 27 38 34
"AT3G50050" 68 62 62 30 23 59 49 25 34 20 31 44
"AT3G50060" 804 575 529 188 458 1875 426 821 619 1494 545 250
"AT3G50070" 377 382 461 164 170 240 245 147 215 192 123 176
"AT3G50080" 350 341 419 335 206 268 288 141 167 242 171 265
"AT3G50090" 11 5 15 8 5 15 5 1 0 4 5 8
"AT3G50100" 110 82 157 74 40 89 79 51 69 50 28 60
"AT3G50110" 234 210 258 110 97 129 115 73 92 66 130 104
"AT3G50120" 35 90 56 16 45 54 10 20 29 12 43 40
"AT3G50123" 0 0 3 2 0 0 0 1 1 1 1 0
"AT3G50130" 20 33 29 12 10 20 17 14 19 6 7 15
"AT3G50140" 31 47 50 28 40 21 18 13 14 8 11 21
"AT3G50150" 20 14 21 14 5 11 10 4 16 5 7 5
"AT3G50160" 17 16 17 14 14 12 3 18 11 8 8 12
"AT3G50170" 22 23 23 16 11 30 20 14 28 13 29 21
"AT3G50180" 20 13 12 7 6 24 5 6 18 5 15 5
"AT3G50190" 18 12 15 5 7 15 7 4 2 8 11 10
"AT3G50200" 6 11 16 8 0 8 13 3 2 3 4 5
"AT3G50210" 232 321 338 140 169 240 159 100 117 79 144 162
"AT3G50220" 22 23 23 12 9 27 17 12 11 7 15 25
"AT3G50230" 13 13 23 11 13 19 13 13 10 9 6 16
"AT3G50240" 1665 1790 1864 1079 826 1429 1435 575 952 976 577 852
"AT3G50250" 1 1 4 4 1 0 2 3 2 1 1 1
"AT3G50260" 90 56 110 23 40 179 48 10 40 34 34 119
"AT3G50270" 650 682 871 240 280 347 215 326 329 323 286 393
"AT3G50280" 22 25 48 17 10 25 12 4 26 10 16 54
"AT3G50290" 0 12 15 2 9 7 2 7 6 1 7 7
"AT3G50295" 10 9 7 1 5 3 6 1 2 1 2 2
"AT3G50300" 17 13 9 7 7 12 9 10 16 6 2 12
"AT3G50301" 5 4 3 5 1 10 3 1 2 3 5 3
"AT3G50310" 8 10 17 20 20 9 12 13 16 1 13 27
"AT3G50320" 14 10 9 2 6 15 5 1 7 2 3 7
"AT3G50330" 5 7 12 2 4 14 0 8 14 4 8 9
"AT3G50337" 2 0 1 1 0 6 0 1 6 0 4 0
"AT3G50340" 40 79 95 23 33 86 37 21 42 25 59 60
"AT3G50350" 82 125 82 40 51 72 49 44 30 32 41 71
"AT3G50360" 2947 2976 3043 1175 1219 1351 1489 796 841 858 1181 1160
"AT3G50370" 2277 3013 2842 2242 2623 3524 2307 1331 1976 1642 1726 3113
"AT3G50373" 1 4 1 0 2 6 4 1 4 1 2 0
"AT3G50376" 4 3 3 5 11 5 2 2 1 2 1 5
"AT3G50380" 803 898 961 705 388 880 623 269 583 587 353 771
"AT3G50390" 27 30 25 22 12 30 18 14 22 13 17 18
"AT3G50400" 30 11 16 13 11 16 9 2 4 5 4 17
"AT3G50410" 58 64 65 29 22 64 41 23 46 28 29 37
"AT3G50420" 81 89 76 56 21 43 55 26 30 32 38 71
"AT3G50430" 251 272 354 280 122 190 247 86 96 157 133 172
"AT3G50440" 200 411 448 169 372 545 145 207 324 192 332 529
"AT3G50450" 18 21 18 9 1 11 5 6 0 4 5 5
"AT3G50460" 4 4 10 3 5 8 6 1 0 1 2 2
"AT3G50470" 516 250 157 107 150 106 133 73 54 54 104 53
"AT3G50480" 4518 1768 1524 1121 924 1351 2116 375 670 736 1249 566
"AT3G50490" 0 0 0 1 0 1 1 0 0 1 0 0
"AT3G50500" 1762 2991 2983 1553 1157 1886 1584 779 1039 929 1088 1325
"AT3G50505" 0 0 0 0 0 0 0 0 4 2 0 0
"AT3G50510" 9 5 8 3 7 6 1 2 6 1 3 5
"AT3G50520" 638 839 882 317 315 438 393 205 290 264 280 389
"AT3G50530" 1049 1212 1379 957 904 914 955 542 628 841 583 639
"AT3G50540" 0 0 3 9 3 4 1 1 1 1 1 3
"AT3G50550" 490 563 682 260 382 323 304 228 215 171 382 223
"AT3G50560" 495 331 182 165 144 79 375 55 51 88 47 21
"AT3G50570" 14 14 19 14 18 10 15 5 12 3 6 8
"AT3G50580" 2 8 10 4 3 7 2 6 9 3 3 11
"AT3G50590" 673 849 750 743 341 798 712 258 434 524 291 616
"AT3G50610" 2 5 5 5 2 6 2 6 4 2 0 4
"AT3G50620" 140 143 191 97 58 93 98 46 86 77 55 97
"AT3G50625" 36 46 44 22 16 43 24 22 35 15 19 39
"AT3G50630" 168 407 268 191 236 216 179 148 126 116 187 223
"AT3G50640" 9 8 10 10 3 6 2 3 4 5 7 2
"AT3G50650" 789 740 714 319 414 584 404 141 408 125 330 701
"AT3G50651" 2 0 4 0 0 2 1 0 8 1 4 1
"AT3G50660" 320 553 343 126 241 195 190 125 118 145 117 141
"AT3G50665" 0 2 0 1 0 0 1 0 2 0 1 0
"AT3G50670" 1482 1786 1763 1025 951 1122 1130 614 642 674 836 863
"AT3G50674" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G50680" 14 13 3 7 8 7 2 5 7 0 2 1
"AT3G50682" 3 0 0 0 0 0 0 0 0 0 1 1
"AT3G50685" 2055 2257 2010 392 932 830 468 748 760 472 561 731
"AT3G50690" 1138 1654 1470 672 2352 2033 646 1221 1327 460 1599 1980
"AT3G50695" 0 2 1 0 1 0 0 0 0 0 0 1
"AT3G50700" 449 809 700 244 368 645 255 177 306 153 241 472
"AT3G50710" 17 3 13 15 5 12 6 2 2 9 3 9
"AT3G50720" 13 5 8 11 9 17 5 1 4 5 6 5
"AT3G50730" 18 7 13 7 3 15 3 4 8 5 7 7
"AT3G50740" 141 187 280 231 145 244 216 100 130 90 129 216
"AT3G50750" 789 933 934 420 537 538 468 262 230 203 327 454
"AT3G50751" 0 0 0 2 2 0 2 2 0 0 1 6
"AT3G50755" 6 1 6 3 2 1 1 0 0 1 0 3
"AT3G50760" 41 29 44 14 25 57 22 20 27 15 22 76
"AT3G50764" 0 1 0 1 0 0 0 0 0 0 1 0
"AT3G50770" 42 45 95 12 36 77 29 14 22 10 31 20
"AT3G50780" 314 472 405 220 217 276 235 164 145 185 151 185
"AT3G50790" 1178 1267 1135 534 545 747 601 458 538 570 381 557
"AT3G50800" 137 60 143 38 63 634 72 139 52 238 115 41
"AT3G50808" 7 4 0 5 0 0 3 3 0 0 0 0
"AT3G50810" 76 140 114 30 60 57 25 33 40 18 46 57
"AT3G50820" 13573 13589 13618 8174 4122 8382 10597 3199 6982 8430 2871 6485
"AT3G50825" 638 812 467 173 418 297 216 527 233 213 322 207
"AT3G50830" 1728 1523 1165 452 572 579 558 251 381 348 414 422
"AT3G50835" 1 0 0 1 0 0 0 1 1 1 0 1
"AT3G50840" 152 297 220 112 123 124 71 153 100 138 104 111
"AT3G50845" 215 291 279 59 112 140 55 84 62 55 82 113
"AT3G50850" 18 28 15 7 9 16 3 8 8 14 10 24
"AT3G50860" 260 293 326 121 213 149 138 136 116 96 151 134
"AT3G50870" 36 27 49 14 22 25 24 15 32 19 26 32
"AT3G50880" 359 451 422 150 192 227 139 135 142 128 183 188
"AT3G50890" 93 136 181 50 142 123 63 89 78 50 88 86
"AT3G50895" 0 0 2 1 0 0 0 2 0 0 0 0
"AT3G50900" 96 221 204 107 148 228 90 95 103 89 187 178
"AT3G50910" 199 192 237 91 92 181 156 65 143 102 121 226
