"GSM1655653" "GSM1655654" "GSM1655655" "GSM1655656" "GSM1655657" "GSM1655658" "GSM1655659" "GSM1655660" "GSM1655661" "GSM1655662" "GSM1655663" "GSM1655664"
"AT3G60286" 41 58 59 64 80 96 74 86 101 84 80 110
"AT3G60290" 357 496 618 263 301 397 202 320 280 252 301 305
"AT3G60300" 15838 15774 21493 13728 12872 17680 11842 14993 13434 11615 12872 11213
"AT3G60310" 410 367 522 473 430 667 347 410 461 354 430 411
"AT3G60318" 1 0 2 2 1 2 0 4 2 1 1 0
"AT3G60320" 6500 6592 11265 3431 4096 5706 1928 3421 2623 1181 4096 1516
"AT3G60328" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G60330" 25 29 41 59 65 68 57 77 66 56 65 47
"AT3G60340" 7506 7658 10292 4787 3993 6154 3515 4313 4108 4292 3993 4095
"AT3G60350" 2481 2722 3586 2417 2600 3277 1869 2277 2243 1931 2600 1859
"AT3G60360" 165 169 240 192 180 253 164 194 194 198 180 181
"AT3G60370" 547 562 711 479 480 658 441 577 597 582 480 542
"AT3G60380" 366 490 688 345 308 487 194 215 219 282 308 286
"AT3G60390" 133 228 201 103 82 113 33 47 29 14 82 16
"AT3G60400" 241 248 404 479 471 652 419 543 579 436 471 495
"AT3G60410" 879 827 1202 1373 1262 2021 1116 1369 1489 1494 1262 1499
"AT3G60420" 103 100 98 179 135 194 452 235 1656 5123 135 1674
"AT3G60440" 35 18 51 42 30 60 32 20 53 100 30 42
"AT3G60450" 218 293 396 242 159 388 299 256 487 964 159 702
"AT3G60460" 0 0 0 0 0 1 0 0 0 4 0 0
"AT3G60470" 0 1 1 0 0 0 0 0 1 3 0 5
"AT3G60480" 271 280 367 257 242 434 234 325 360 343 242 317
"AT3G60490" 30 38 62 12 8 24 2 10 5 1 8 0
"AT3G60500" 487 535 752 770 723 1084 621 798 778 730 723 726
"AT3G60510" 825 855 1098 695 638 717 799 850 1019 949 638 838
"AT3G60520" 303 318 400 682 561 1026 461 792 669 457 561 403
"AT3G60530" 3690 5954 5647 1338 1053 1610 604 917 304 132 1053 343
"AT3G60540" 7 9 10 183 109 154 81 167 206 257 109 118
"AT3G60550" 38 65 46 1 2 0 0 1 0 0 2 0
"AT3G60560" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G60565" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G60570" 0 0 4 4 0 3 4 5 11 1 0 1
"AT3G60580" 34 26 32 59 35 60 44 68 61 107 35 78
"AT3G60590" 2166 2021 3003 1998 1795 2596 1713 2065 2102 2483 1795 2044
"AT3G60600" 9258 10688 13322 7914 7804 10232 8206 9927 9159 10856 7804 10222
"AT3G60610" 414 489 686 459 418 578 368 520 514 628 418 583
"AT3G60613" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G60620" 294 343 436 619 563 815 528 570 634 651 563 474
"AT3G60630" 411 509 709 335 259 465 186 275 234 186 259 199
"AT3G60640" 527 415 726 589 564 877 605 664 789 963 564 795
"AT3G60647" 2 0 3 0 0 0 0 0 0 0 0 0
"AT3G60650" 0 2 13 0 0 0 0 0 0 0 0 0
"AT3G60660" 8 13 30 21 17 28 13 39 23 11 17 10
"AT3G60670" 10 25 17 89 139 108 111 170 131 128 139 79
"AT3G60680" 194 199 259 251 282 420 321 327 419 424 282 376
"AT3G60690" 1656 1706 1778 3725 2258 6127 3712 4712 5076 5994 2258 4722
"AT3G60700" 0 0 0 0 0 0 3 0 0 2 0 0
"AT3G60710" 13 16 37 41 48 47 57 73 109 62 48 26
"AT3G60720" 114 126 171 141 112 183 171 156 213 165 112 102
"AT3G60730" 2 3 3 3 8 8 1 2 5 3 8 2
"AT3G60740" 909 1258 1629 1129 1290 1614 709 905 847 817 1290 1023
"AT3G60750" 16422 20019 27477 19583 17405 25707 14102 16340 16792 17914 17405 15353
"AT3G60760" 0 0 0 0 0 0 0 0 1 0 0 0
"AT3G60770" 2183 2435 3417 2021 1897 2882 2212 2777 3016 3751 1897 3186
"AT3G60780" 0 0 0 1 0 1 1 2 1 0 0 0
"AT3G60790" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G60800" 711 650 935 1468 1419 2227 1351 1578 1923 1874 1419 1510
"AT3G60805" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G60810" 377 466 611 349 332 516 255 330 365 424 332 333
"AT3G60820" 5834 6351 7826 5197 5000 7373 4743 5545 5718 7587 5000 6419
"AT3G60830" 522 547 689 536 417 861 462 551 533 602 417 530
"AT3G60840" 8 18 30 5 5 1 0 1 0 0 5 0
"AT3G60850" 1208 1234 1755 1505 1440 2027 1342 1724 1602 1738 1440 1864
"AT3G60860" 2493 2693 4064 3785 4019 5348 3238 3809 4289 5219 4019 4746
"AT3G60870" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G60880" 499 474 737 651 580 870 535 715 688 672 580 662
"AT3G60890" 0 1 0 0 1 1 0 0 0 0 1 0
"AT3G60897" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G60900" 0 1 1 2 2 1 2 1 1 1 2 0
"AT3G60910" 770 913 1210 729 625 1139 626 658 788 860 625 827
"AT3G60920" 3 1 4 4 1 2 2 8 2 1 1 3
"AT3G60930" 328 418 499 414 613 412 429 687 565 604 613 569
"AT3G60935" 5 4 3 6 6 9 6 2 1 5 6 5
"AT3G60940" 16 10 24 10 23 10 7 10 23 18 23 16
"AT3G60950" 23 33 31 26 27 32 15 19 26 50 27 25
"AT3G60955" 0 0 2 0 0 0 0 0 0 0 0 0
"AT3G60957" 0 1 0 1 1 1 0 0 1 0 1 0
"AT3G60960" 111 117 170 285 332 409 274 357 369 312 332 268
"AT3G60961" 91 78 127 198 146 269 143 235 274 281 146 211
"AT3G60965" 291 361 497 570 782 875 431 544 591 461 782 413
"AT3G60966" 30 27 25 110 112 200 221 274 476 892 112 454
"AT3G60970" 2 6 13 18 7 27 14 8 23 49 7 40
"AT3G60972" 23 25 33 27 18 34 50 59 84 122 18 62
"AT3G60980" 560 646 934 423 353 715 531 614 629 787 353 602
"AT3G60990" 1 3 7 16 4 13 2 15 7 2 4 4
"AT3G61010" 4327 4085 5632 5518 7004 7878 3309 4867 4768 3802 7004 4514
"AT3G61020" 239 282 407 334 317 497 279 392 370 291 317 322
"AT3G61028" 34 26 37 6 1 8 1 2 2 2 1 2
"AT3G61030" 20 30 31 19 22 36 21 20 21 33 22 34
"AT3G61035" 0 2 0 0 0 0 0 0 0 0 0 0
"AT3G61040" 0 1 1 2 0 3 0 0 0 2 0 0
"AT3G61050" 2897 3376 4549 2957 2863 4046 2549 2916 3165 3440 2863 3560
"AT3G61060" 13245 17012 16280 10501 14173 9268 13819 21542 16849 11503 14173 15235
"AT3G61070" 4409 4088 5355 3712 3519 3998 4506 4864 5609 5744 3519 4924
"AT3G61080" 402 451 512 615 601 829 595 721 620 421 601 535
"AT3G61090" 20 16 37 0 0 1 0 0 0 0 0 0
"AT3G61100" 78 78 124 48 37 59 36 40 32 38 37 48
"AT3G61105" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G61110" 2965 3565 4164 2493 2276 3649 2346 2929 3069 3164 2276 2893
"AT3G61111" 74 105 68 62 63 64 61 77 58 68 63 68
"AT3G61113" 27 19 40 36 28 44 17 27 35 29 28 22
"AT3G61117" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G61118" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G61120" 3 1 4 1 2 2 3 1 3 0 2 0
"AT3G61130" 1590 1771 2844 2467 2554 3696 2528 2799 3320 2590 2554 2117
"AT3G61140" 729 747 1031 1398 1258 1876 1245 1446 1670 1884 1258 1442
"AT3G61150" 1608 1824 2292 1492 1431 1940 851 1015 843 638 1431 940
"AT3G61160" 5702 4235 6408 7849 7485 8268 5562 7706 5828 3763 7485 3591
"AT3G61170" 24 19 31 39 39 41 16 28 33 17 39 26
"AT3G61172" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G61175" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G61177" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G61180" 3057 3124 4174 3451 3593 4593 3116 3741 3831 4036 3593 3901
"AT3G61182" 0 1 0 0 0 0 1 0 0 3 0 0
"AT3G61185" 0 0 0 1 1 1 8 6 21 13 1 22
"AT3G61190" 1427 2115 756 1233 1680 629 1577 1265 1478 1265 1680 732
"AT3G61198" 641 673 550 97 55 71 42 48 33 116 55 85
"AT3G61200" 3382 3177 4189 2846 2493 3374 2361 2747 3078 2825 2493 2159
"AT3G61210" 13386 10656 16741 8945 7682 10958 5299 6479 6084 1986 7682 2560
"AT3G61220" 96 64 143 188 112 278 100 132 135 163 112 117
"AT3G61230" 1 1 2 13 1 23 7 12 26 4 1 1
"AT3G61240" 2245 2407 3333 2668 2586 3821 2236 2553 2863 3090 2586 2893
"AT3G61250" 8 5 11 10 6 8 12 12 11 9 6 2
"AT3G61260" 65330 70164 96899 45045 39854 50834 32044 45646 38419 21159 39854 23681
"AT3G61270" 6 5 7 5 5 14 7 10 20 19 5 20
"AT3G61280" 415 273 361 1789 1929 2625 1574 2090 2600 4884 1929 3838
"AT3G61290" 0 0 0 1 1 0 0 1 2 1 1 0
"AT3G61300" 1 0 2 7 12 16 9 10 22 29 12 12
"AT3G61310" 740 677 1090 525 404 775 313 437 355 180 404 142
"AT3G61320" 187 215 323 362 281 486 203 175 192 176 281 135
"AT3G61330" 2 0 5 70 25 43 15 22 93 34 25 2
"AT3G61340" 1 0 0 1 0 0 0 0 0 1 0 1
"AT3G61350" 217 248 395 225 196 351 214 243 311 319 196 297
"AT3G61360" 23 20 40 35 22 49 16 37 35 36 22 45
"AT3G61370" 117 99 161 144 148 188 125 147 155 185 148 139
"AT3G61380" 228 154 440 218 120 548 117 200 265 123 120 58
"AT3G61389" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G61390" 6 1 3 5 6 5 15 13 42 957 6 369
"AT3G61400" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G61410" 10 6 12 22 23 21 13 19 30 33 23 30
"AT3G61415" 608 666 849 610 625 710 515 634 631 749 625 754
"AT3G61420" 4521 5348 6168 4417 4601 4548 3539 4074 3736 3015 4601 2980
"AT3G61430" 27588 34006 43203 10439 9192 14121 6528 6492 6734 6557 9192 3770
"AT3G61440" 15690 20149 25679 15493 18207 19881 13010 18693 14890 17483 18207 20318
"AT3G61450" 50 55 76 37 35 46 54 67 59 43 35 54
"AT3G61460" 4124 6016 6503 2031 1369 4297 2074 2664 1667 2091 1369 2591
"AT3G61470" 142330 181450 226240 52530 38745 73473 25897 39117 28028 33611 38745 38113
"AT3G61480" 1025 1093 1676 1474 1502 1945 1301 1371 1681 1693 1502 1622
"AT3G61490" 82 99 131 58 48 107 98 77 77 96 48 59
"AT3G61500" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G61510" 2 1 3 1 0 4 0 0 0 0 0 0
"AT3G61520" 46 42 73 84 107 150 67 80 94 67 107 91
"AT3G61530" 364 328 460 644 580 915 609 651 709 854 580 743
"AT3G61540" 681 837 975 934 873 1308 788 898 999 1228 873 964
"AT3G61545" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G61550" 496 447 718 229 126 335 84 88 43 56 126 83
"AT3G61560" 239 224 433 296 307 525 339 395 557 558 307 455
"AT3G61570" 706 730 1021 968 1041 1226 935 1063 1105 1352 1041 1271
"AT3G61571" 0 0 0 1 1 0 0 0 2 0 1 1
"AT3G61580" 10705 13992 20423 5739 10803 8550 6086 10533 10266 5969 10803 3355
"AT3G61590" 110 114 187 76 41 150 147 105 127 200 41 93
"AT3G61600" 17009 18628 24578 11443 9790 13948 10804 13799 12942 16472 9790 14825
"AT3G61610" 36 39 60 25 40 21 9 15 10 16 40 19
"AT3G61620" 204 213 305 283 245 423 231 260 281 168 245 169
"AT3G61630" 1016 1101 1176 2541 2181 3612 2098 2646 2422 1048 2181 1051
"AT3G61640" 661 632 574 2155 3714 2022 1597 2405 2265 964 3714 476
"AT3G61650" 147 144 258 158 174 264 138 137 137 92 174 104
"AT3G61660" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G61670" 589 488 809 1712 1747 2168 1180 1777 1582 1929 1747 1532
"AT3G61678" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G61680" 29 83 126 2 1 4 6 2 7 3 1 7
"AT3G61690" 2065 2282 3417 3443 3792 4387 3021 3347 3482 3528 3792 3529
"AT3G61700" 1979 2230 2552 2802 3356 3676 2114 3024 2627 2159 3356 2140
"AT3G61710" 1616 1487 2143 1889 1778 2402 1742 1943 2085 2669 1778 2659
"AT3G61715" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G61720" 0 0 0 0 0 0 0 0 0 1 0 1
"AT3G61721" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G61723" 4 2 5 4 6 11 6 8 2 4 6 7
"AT3G61730" 8 11 11 27 31 42 15 63 35 20 31 12
"AT3G61740" 1137 1113 1485 1689 1695 1920 1413 1618 1458 1257 1695 1440
"AT3G61750" 34 33 81 10 21 32 14 5 11 8 21 6
"AT3G61755" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G61760" 18 11 19 210 243 325 399 369 468 349 243 259
"AT3G61763" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G61770" 278 282 327 440 406 784 441 442 595 427 406 361
"AT3G61780" 407 502 809 360 312 467 110 160 164 135 312 116
"AT3G61790" 2408 2587 3328 1945 1713 2537 1765 1872 1905 2751 1713 2449
"AT3G61800" 381 384 567 889 1161 1206 916 1185 1270 1325 1161 1053
"AT3G61810" 49 60 105 84 123 144 42 79 82 105 123 121
"AT3G61820" 518 719 873 829 983 1200 513 483 385 273 983 377
"AT3G61825" 0 0 0 0 0 0 1 0 1 0 0 0
"AT3G61826" 0 0 0 1 0 0 0 1 0 0 0 0
"AT3G61827" 0 0 0 1 0 2 0 0 0 0 0 1
"AT3G61829" 0 2 0 2 3 3 0 2 1 1 3 1
"AT3G61830" 1255 1657 1811 1963 2491 3305 1179 2084 1587 579 2491 650
"AT3G61840" 0 5 7 6 13 13 1 3 3 0 13 1
"AT3G61850" 572 622 996 495 633 585 302 368 419 334 633 364
"AT3G61860" 2284 2284 2918 2514 2623 3730 2412 3062 3212 3512 2623 3289
"AT3G61870" 702 1109 1282 445 369 536 213 302 214 283 369 371
"AT3G61880" 1632 1162 2095 1219 937 1604 702 663 544 107 937 194
"AT3G61890" 5141 6857 7560 5128 3802 10049 6213 5405 7259 6781 3802 4417
"AT3G61897" 1 0 0 1 0 1 0 0 1 0 0 0
"AT3G61898" 9 8 11 2 2 2 0 2 1 0 2 1
"AT3G61900" 74 68 97 114 78 267 154 201 257 340 78 234
"AT3G61910" 0 0 0 0 0 0 0 0 0 1 0 0
"AT3G61920" 1 0 0 0 0 0 0 0 0 2 0 1
"AT3G61930" 0 2 0 3 3 1 196 43 615 1713 3 319
"AT3G61940" 0 0 0 0 0 0 0 0 0 0 0 1
"AT3G61947" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G61950" 18 46 32 18 14 32 8 7 9 3 14 5
"AT3G61960" 1597 1502 2189 3417 2619 4134 2784 3047 3661 7018 2619 4147
"AT3G61962" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G61970" 199 279 330 220 181 304 138 200 200 248 181 241
"AT3G61980" 703 632 773 1796 2642 1726 1686 2482 2919 1732 2642 1248
"AT3G61990" 153 175 227 372 431 456 457 519 550 781 431 953
"AT3G62000" 308 282 391 373 366 527 393 426 419 348 366 463
"AT3G62010" 4708 5149 7776 7590 8285 9594 8169 8324 8733 8337 8285 8622
"AT3G62020" 72 139 207 13 9 59 8 6 6 28 9 14
"AT3G62030" 1262 1785 2097 877 818 1300 697 850 748 988 818 852
"AT3G62040" 6 6 9 33 41 47 19 24 12 23 41 16
"AT3G62050" 6 6 9 11 7 10 6 2 5 10 7 10
"AT3G62060" 35 67 71 17 14 28 8 11 9 10 14 12
"AT3G62070" 362 672 593 174 201 213 222 308 263 155 201 243
"AT3G62080" 661 698 960 860 1035 1078 630 902 906 856 1035 938
"AT3G62090" 1204 1148 1923 865 1123 982 586 786 739 606 1123 827
"AT3G62097" 0 1 0 0 0 0 0 0 0 0 0 0
"AT3G62100" 8 16 15 1 3 8 0 0 0 0 3 2
"AT3G62110" 351 531 704 272 247 427 217 199 223 317 247 258
"AT3G62120" 3324 3936 5284 3463 3325 4755 3024 3826 4028 3919 3325 4086
"AT3G62130" 1882 2269 2849 1767 1764 2643 1507 1887 1852 2298 1764 2593
"AT3G62140" 590 540 754 713 722 948 659 835 843 1004 722 761
"AT3G62150" 767 772 1292 5373 8757 8259 6084 7754 9689 8894 8757 6501
"AT3G62160" 44 83 110 30 22 39 28 28 30 32 22 30
"AT3G62170" 8 12 23 296 40 216 82 333 493 20 40 24
"AT3G62180" 3 1 15 122 10 70 41 110 135 8 10 12
"AT3G62190" 1078 1083 1229 1158 1181 1817 939 1170 1316 1150 1181 971
"AT3G62200" 382 330 598 1097 1042 1479 845 1139 1266 902 1042 927
"AT3G62210" 0 0 0 0 0 0 0 0 1 0 0 0
"AT3G62220" 975 907 1261 1610 1551 2084 1291 1625 1687 1268 1551 1153
"AT3G62230" 4 0 11 66 13 55 27 78 98 8 13 12
"AT3G62240" 2044 2493 3141 2972 3130 4201 2966 3551 3754 4025 3130 3745
"AT3G62245" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G62250" 2148 2495 3731 1820 1679 2494 1626 2078 2421 3079 1679 2910
"AT3G62260" 1702 1189 1231 12228 19155 8949 7667 7686 9052 7284 19155 4632
"AT3G62270" 52 41 74 105 113 129 72 85 79 70 113 74
"AT3G62280" 2 1 2 8 8 7 9 11 11 11 8 17
"AT3G62285" 0 0 0 0 0 0 1 0 0 0 0 0
"AT3G62290" 65591 59928 84758 89994 99896 113686 79103 113883 107678 81322 99896 73632
"AT3G62300" 799 970 1419 603 432 668 368 416 363 329 432 321
"AT3G62310" 3828 3926 5014 4673 4990 5359 4067 4879 4589 4668 4990 4784
"AT3G62320" 3 0 1 3 4 3 11 7 11 2 4 3
"AT3G62330" 1574 1453 2265 2445 2732 3335 2206 2728 2889 2779 2732 2653
"AT3G62336" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G62340" 0 0 0 0 0 0 0 1 0 0 0 0
"AT3G62350" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G62360" 2257 2546 3813 2453 2329 3513 1804 2017 2342 2581 2329 2752
"AT3G62370" 754 799 1071 575 518 907 482 647 879 1234 518 916
"AT3G62380" 0 0 0 0 0 1 3 1 0 2 0 2
"AT3G62390" 137 163 227 81 51 80 50 38 27 28 51 60
"AT3G62400" 701 831 986 805 828 1231 858 1035 1397 1590 828 1098
"AT3G62410" 3691 3528 4668 2696 2310 3823 2158 2465 2587 3606 2310 2833
"AT3G62420" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G62422" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G62430" 0 0 4 1 3 5 2 1 2 3 3 2
"AT3G62440" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G62450" 396 392 506 408 343 511 287 419 337 396 343 315
"AT3G62455" 42 31 59 117 106 137 64 74 76 157 106 110
"AT3G62460" 140 148 250 236 180 309 130 180 167 175 180 180
"AT3G62470" 158 208 239 130 102 182 84 121 111 107 102 97
"AT3G62475" 0 0 0 1 1 0 0 0 0 0 1 0
"AT3G62480" 0 0 0 0 0 1 0 0 0 0 0 0
"AT3G62490" 1 3 15 32 9 33 4 23 29 15 9 2
"AT3G62499" 21 29 13 18 27 50 27 26 38 14 27 21
"AT3G62500" 288 353 449 569 609 674 462 658 603 390 609 408
"AT3G62510" 71 50 82 85 124 124 54 81 83 70 124 67
"AT3G62520" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G62528" 0 0 0 0 0 0 0 0 0 2 0 0
"AT3G62529" 0 0 2 3 0 1 0 4 0 2 0 0
"AT3G62530" 568 590 867 676 573 799 560 637 665 732 573 587
"AT3G62540" 4 5 3 5 8 4 1 5 4 1 8 4
"AT3G62550" 20058 19511 23384 11167 8489 9069 6953 8913 10809 19271 8489 14541
"AT3G62560" 2219 2104 3095 1732 1703 2616 1449 1829 1887 2233 1703 1846
"AT3G62570" 129 145 353 42 66 90 16 69 76 12 66 1
"AT3G62580" 3059 2976 4158 3705 3194 5423 3330 3993 4423 5670 3194 4101
"AT3G62590" 1439 1081 2069 4328 3730 5406 5698 6316 8154 10299 3730 6142
"AT3G62600" 549 603 780 1683 1494 2127 1346 1683 2343 2311 1494 1639
"AT3G62610" 0 0 0 0 0 1 0 0 0 0 0 0
"AT3G62620" 194 223 331 218 206 356 176 240 275 274 206 233
"AT3G62630" 406 623 927 40 27 148 11 15 13 3 27 16
"AT3G62640" 2 3 8 35 9 23 20 50 62 9 9 6
"AT3G62650" 20539 25056 31256 11851 8421 15173 6475 11241 10303 10351 8421 11414
"AT3G62660" 4178 4040 6737 1557 1196 2088 772 1147 1079 1039 1196 996
"AT3G62670" 1 0 1 0 0 0 1 0 0 0 0 0
"AT3G62680" 6 34 60 2 0 0 0 2 0 0 0 0
"AT3G62690" 325 485 696 285 186 401 273 262 255 347 186 368
"AT3G62700" 5217 7016 9307 8179 8671 9193 5074 6759 5345 3868 8671 4633
"AT3G62710" 10 5 25 309 31 224 94 285 495 23 31 29
"AT3G62720" 4178 3601 4148 5330 9437 4875 6053 7329 8089 3404 9437 2266
"AT3G62725" 2 4 22 12 6 12 3 8 7 6 6 3
"AT3G62730" 0 0 0 1 0 2 14 1 1 11 0 0
"AT3G62735" 0 0 0 0 1 0 0 0 0 0 1 0
"AT3G62740" 199 171 229 216 177 247 120 133 169 254 177 141
"AT3G62750" 4094 4184 5246 3615 3865 4632 2021 2892 2479 1968 3865 1778
"AT3G62760" 0 2 0 11 58 32 15 35 29 6 58 5
"AT3G62770" 3059 2860 4368 3986 3374 4784 3334 3797 4029 5754 3374 5260
"AT3G62780" 14 13 17 34 51 60 25 58 61 59 51 79
"AT3G62790" 769 848 1137 753 739 1007 678 801 972 1161 739 829
"AT3G62800" 645 652 843 754 698 1096 717 776 794 1042 698 945
"AT3G62810" 314 418 466 369 366 556 392 436 524 605 366 490
"AT3G62820" 925 1297 1669 1283 1102 1451 634 707 537 244 1102 427
"AT3G62830" 1836 1815 2719 3682 3752 4833 3740 4416 4885 5340 3752 4312
"AT3G62840" 1359 1531 1971 1613 1387 2301 1415 1604 1677 1416 1387 1263
"AT3G62850" 1 0 0 2 2 1 0 1 3 1 2 1
"AT3G62860" 1338 1072 1694 818 737 941 736 787 750 823 737 985
"AT3G62870" 4450 4669 6745 4145 4218 5370 4132 4964 4682 4527 4218 4961
"AT3G62880" 374 367 545 418 369 607 355 481 479 615 369 515
"AT3G62890" 38 44 43 56 50 77 40 32 37 37 50 35
"AT3G62900" 3095 3748 5360 5066 6273 6858 4453 5226 5573 5687 6273 5732
"AT3G62907" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G62910" 606 819 871 625 613 720 478 643 509 446 613 461
"AT3G62920" 118 129 150 72 58 139 70 101 113 152 58 113
"AT3G62930" 86 108 196 33 35 56 32 34 31 39 35 30
"AT3G62940" 926 1012 1496 1029 960 1507 864 1093 955 882 960 868
"AT3G62950" 2798 3180 3647 436 254 440 308 540 413 120 254 111
"AT3G62960" 4 4 3 28 30 17 26 63 48 21 30 9
"AT3G62970" 582 641 824 607 609 798 559 661 652 812 609 713
"AT3G62980" 7380 8935 12180 4348 3230 6952 3512 3886 3381 4611 3230 5565
"AT3G62988" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G62990" 0 2 4 1 2 2 5 1 0 1 2 1
"AT3G63000" 2757 3275 4302 1966 1579 2707 1617 1842 1934 2568 1579 2571
"AT3G63003" 0 1 0 0 0 0 0 0 0 0 0 0
"AT3G63006" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G63010" 327 360 461 1460 1350 2723 2340 1917 3030 3542 1350 2373
"AT3G63020" 1 0 0 1 1 0 0 1 1 0 1 0
"AT3G63030" 337 312 464 745 610 1084 776 967 1034 1021 610 691
"AT3G63040" 0 0 0 2 0 0 0 0 0 1 0 0
"AT3G63050" 20 10 28 40 62 96 61 79 186 96 62 32
"AT3G63052" 1 0 2 1 0 1 4 3 7 3 0 2
"AT3G63060" 6 4 4 66 74 78 36 66 96 17 74 12
"AT3G63070" 2951 3027 4753 5614 6339 7280 5515 6377 6764 6884 6339 6500
"AT3G63080" 3876 3446 4820 2939 2561 3907 2294 3068 3325 3767 2561 2896
"AT3G63088" 62 76 104 0 1 9 0 0 0 0 1 1
"AT3G63090" 115 145 250 148 112 246 115 106 102 84 112 92
"AT3G63095" 2 2 0 2 2 1 1 0 2 1 2 0
"AT3G63110" 193 168 280 709 487 1340 327 464 447 403 487 198
"AT3G63120" 1634 1629 2533 1132 909 1749 799 981 1048 963 909 923
"AT3G63130" 686 774 1172 589 537 833 659 763 747 649 537 849
"AT3G63140" 1020 1739 1916 764 628 888 240 299 190 210 628 230
"AT3G63150" 1622 1738 2463 2107 2075 2635 1992 2252 2318 2860 2075 2399
"AT3G63160" 6443 9908 11388 1190 954 1793 253 386 327 132 954 175
"AT3G63170" 224 369 474 216 197 298 139 173 156 165 197 125
"AT3G63180" 884 938 1347 1373 1073 1694 857 963 1011 1530 1073 1157
"AT3G63190" 2700 2945 3795 2799 2625 3215 2159 2797 2364 2072 2625 2078
"AT3G63200" 55 97 122 7 4 12 6 3 1 0 4 0
"AT3G63210" 3135 2870 4145 4231 3073 5121 2029 2529 1784 4053 3073 3618
"AT3G63220" 570 664 765 505 455 745 618 729 653 742 455 677
"AT3G63230" 0 0 0 0 0 1 0 0 0 0 0 0
"AT3G63233" 0 0 0 0 0 0 0 0 0 0 0 0
"AT3G63240" 143 162 180 97 98 145 76 97 95 135 98 102
"AT3G63250" 1034 1269 1629 892 908 1143 773 911 802 819 908 860
"AT3G63260" 7033 7028 8652 8988 9871 10997 7829 10617 9317 8619 9871 9667
"AT3G63270" 591 611 757 715 628 1035 632 835 756 758 628 676
"AT3G63280" 141 128 207 278 263 266 369 398 425 352 263 376
"AT3G63290" 110 147 169 169 160 212 131 156 153 180 160 153
"AT3G63300" 140 159 196 221 178 286 157 192 239 280 178 270
"AT3G63310" 4067 3911 5695 5685 5298 7012 5272 5820 6694 8667 5298 6274
"AT3G63320" 1 3 4 5 1 9 1 11 10 6 1 2
"AT3G63340" 4686 5136 6715 5615 6179 7314 4672 5928 5789 5251 6179 5675
"AT3G63350" 8 13 15 0 0 1 0 0 0 0 0 1
"AT3G63360" 0 0 3 0 1 0 0 0 0 2 1 0
"AT3G63370" 105 126 217 202 222 289 104 130 116 86 222 105
"AT3G63375" 6 9 8 15 9 13 4 8 9 4 9 3
"AT3G63380" 76 106 102 608 476 1000 1568 1722 3345 13100 476 8569
"AT3G63390" 721 592 855 1073 986 1233 923 1183 1089 891 986 1077
"AT3G63400" 2250 2404 3232 3146 3307 3676 2373 3435 2977 2529 3307 3186
"AT3G63410" 3432 4368 5537 3219 2840 4259 1897 2545 2065 1821 2840 1826
"AT3G63420" 551 495 610 1005 986 1274 1111 1184 1554 1426 986 1126
"AT3G63430" 11 33 19 7 6 5 14 9 4 10 6 11
"AT3G63440" 262 294 397 304 311 443 221 291 272 309 311 305
"AT3G63445" 197 133 266 438 403 512 337 415 354 451 403 394
"AT3G63450" 63 105 121 84 70 127 18 20 23 8 70 8
"AT3G63460" 4379 4756 7051 7241 6976 9499 7320 7916 8392 11543 6976 9097
"AT3G63470" 414 648 959 36 15 4 52 51 81 115 15 66
