"GSM1224479" "GSM1224480" "GSM1224481" "GSM1224482" "GSM1224483" "GSM1224484" "GSM1224485" "GSM1224486"
"AT2G05760" 32 7 13 6 64 27 55 37
"AT2G05765" 317 336 28 50 537 385 89 81
"AT2G05770" 0 0 0 0 0 0 0 0
"AT2G05780" 0 0 0 0 0 0 0 0
"AT2G05786" 0 0 0 0 0 0 0 0
"AT2G05790" 865 410 654 532 1222 701 1229 1170
"AT2G05800" 0 0 0 0 0 0 0 0
"AT2G05801" 0 0 0 0 0 0 0 0
"AT2G05803" 0 0 0 0 0 0 0 0
"AT2G05810" 6 0 6 4 20 7 17 6
"AT2G05812" 0 0 0 0 0 0 0 0
"AT2G05820" 0 0 0 0 0 0 1 0
"AT2G05830" 415 331 263 343 970 591 790 845
"AT2G05840" 550 283 461 153 1203 642 1377 483
"AT2G05845" 0 0 0 0 0 0 0 0
"AT2G05850" 0 0 0 0 0 0 0 0
"AT2G05860" 0 0 0 0 0 0 0 0
"AT2G05870" 0 0 0 0 0 0 0 0
"AT2G05880" 0 0 0 0 0 0 0 0
"AT2G05890" 0 0 0 0 0 0 0 0
"AT2G05900" 0 0 0 0 0 0 0 0
"AT2G05910" 6 3 9 13 16 10 19 15
"AT2G05914" 11 3 2 6 25 11 7 10
"AT2G05915" 0 0 0 0 0 0 0 0
"AT2G05920" 1392 444 1012 743 3368 1252 2626 2801
"AT2G05930" 0 0 0 0 0 0 0 0
"AT2G05935" 5 1 0 1 14 10 1 0
"AT2G05940" 214 296 110 243 407 489 334 605
"AT2G05950" 1 0 0 0 1 3 0 1
"AT2G05960" 1 5 2 0 1 0 0 1
"AT2G05970" 0 0 0 0 0 0 0 0
"AT2G05980" 2 0 0 0 0 0 1 0
"AT2G05985" 0 0 0 0 0 0 0 0
"AT2G05990" 1439 867 855 891 3518 1975 2950 3031
"AT2G05995" 0 0 1 0 3 0 4 0
"AT2G06000" 117 57 63 34 217 94 234 111
"AT2G06002" 53 20 20 23 50 41 23 32
"AT2G06005" 21 14 10 5 53 18 30 40
"AT2G06010" 197 183 104 65 307 267 290 216
"AT2G06020" 2 0 0 0 0 1 0 0
"AT2G06025" 235 206 123 131 486 354 473 409
"AT2G06040" 60 51 6 5 113 50 63 47
"AT2G06045" 0 0 0 1 0 0 0 0
"AT2G06050" 187 131 122 80 379 215 346 293
"AT2G06060" 0 0 0 0 0 0 0 0
"AT2G06070" 0 0 0 0 0 0 0 0
"AT2G06080" 0 0 0 0 0 0 0 0
"AT2G06090" 0 0 0 0 0 0 0 0
"AT2G06095" 0 0 0 0 0 0 0 0
"AT2G06100" 0 0 0 0 0 0 0 0
"AT2G06110" 0 0 0 0 0 0 0 0
"AT2G06120" 1 0 0 0 0 0 0 0
"AT2G06125" 0 0 0 0 0 0 0 0
"AT2G06130" 0 0 0 0 0 0 0 0
"AT2G06140" 0 0 0 0 0 0 0 0
"AT2G06150" 0 0 0 0 0 0 0 0
"AT2G06160" 0 0 0 0 0 0 0 0
"AT2G06165" 0 0 0 0 0 0 0 0
"AT2G06166" 0 0 0 0 0 0 0 0
"AT2G06170" 0 0 0 0 0 0 0 0
"AT2G06180" 0 0 0 0 0 0 0 0
"AT2G06190" 0 0 0 0 0 0 0 0
"AT2G06200" 2 4 7 4 13 2 14 6
"AT2G06210" 365 185 150 141 795 413 517 778
"AT2G06220" 0 0 0 0 0 0 0 0
"AT2G06230" 0 0 0 0 0 0 0 0
"AT2G06235" 0 0 0 0 0 0 0 0
"AT2G06240" 0 0 0 0 0 0 0 0
"AT2G06245" 0 0 0 0 0 0 0 0
"AT2G06250" 1 0 0 0 0 0 0 0
"AT2G06255" 29 14 18 3 46 29 35 17
"AT2G06260" 0 0 0 0 0 0 0 0
"AT2G06270" 0 0 0 0 0 0 0 0
"AT2G06280" 0 0 0 0 0 0 0 0
"AT2G06285" 0 0 0 0 0 0 0 0
"AT2G06290" 0 0 0 0 0 0 0 0
"AT2G06296" 0 0 0 0 0 0 0 0
"AT2G06303" 0 0 0 0 0 0 0 0
"AT2G06310" 0 0 0 0 0 0 0 0
"AT2G06330" 0 0 0 0 0 1 0 0
"AT2G06335" 0 0 0 0 0 0 0 0
"AT2G06340" 0 0 0 0 0 0 0 0
"AT2G06350" 0 0 0 0 0 0 0 0
"AT2G06370" 0 0 0 1 0 0 0 0
"AT2G06380" 0 0 0 0 0 0 0 0
"AT2G06390" 0 0 0 0 4 2 1 2
"AT2G06400" 0 0 0 0 0 0 0 0
"AT2G06410" 0 0 0 0 0 0 0 0
"AT2G06420" 0 0 0 0 0 0 0 0
"AT2G06430" 0 0 0 0 0 0 0 0
"AT2G06440" 1 0 0 0 0 1 0 0
"AT2G06450" 0 0 0 0 0 0 0 0
"AT2G06460" 1 0 0 0 0 0 0 0
"AT2G06470" 0 0 0 0 0 0 0 0
"AT2G06480" 0 0 0 0 0 0 0 0
"AT2G06490" 0 0 0 0 0 0 0 0
"AT2G06500" 0 0 0 0 0 0 0 0
"AT2G06510" 120 54 59 50 247 132 226 197
"AT2G06520" 15348 9181 18580 22841 31798 22027 38071 34123
"AT2G06530" 536 631 535 584 706 665 782 1296
"AT2G06540" 0 0 0 0 0 0 0 0
"AT2G06541" 0 0 0 0 0 0 0 0
"AT2G06550" 0 0 0 0 1 0 0 0
"AT2G06555" 0 0 0 0 0 0 0 0
"AT2G06560" 0 0 0 0 0 0 0 0
"AT2G06562" 0 0 1 0 5 4 1 5
"AT2G06570" 0 0 0 0 0 0 0 0
"AT2G06580" 0 0 0 0 3 1 0 0
"AT2G06590" 0 0 0 0 0 0 0 0
"AT2G06600" 0 0 0 0 0 0 0 0
"AT2G06610" 0 0 0 0 0 0 0 0
"AT2G06620" 0 0 0 0 0 0 0 0
"AT2G06630" 0 0 0 0 0 0 0 0
"AT2G06640" 0 0 0 0 0 0 0 0
"AT2G06645" 0 0 0 0 0 0 0 0
"AT2G06650" 0 0 0 0 0 0 0 0
"AT2G06660" 0 0 0 0 0 0 0 0
"AT2G06667" 0 0 0 0 0 0 0 0
"AT2G06670" 0 0 0 0 0 0 0 0
"AT2G06680" 0 0 0 0 0 0 0 0
"AT2G06690" 0 0 0 0 0 0 0 0
"AT2G06700" 0 0 0 0 0 0 0 0
"AT2G06710" 0 0 0 0 0 0 0 0
"AT2G06715" 0 0 0 0 0 0 0 0
"AT2G06720" 0 0 0 0 0 0 0 0
"AT2G06740" 0 0 0 0 0 0 0 0
"AT2G06750" 0 0 0 0 0 0 0 0
"AT2G06760" 0 0 0 0 0 0 0 0
"AT2G06770" 0 0 0 0 0 0 0 0
"AT2G06775" 0 0 0 0 0 0 0 0
"AT2G06780" 0 0 0 0 0 0 0 0
"AT2G06790" 0 0 0 0 0 0 0 0
"AT2G06800" 0 0 0 0 0 0 0 0
"AT2G06810" 0 0 0 0 0 0 0 0
"AT2G06820" 0 0 0 0 0 0 0 0
"AT2G06822" 0 0 0 0 1 0 0 0
"AT2G06830" 0 0 0 0 0 0 0 0
"AT2G06840" 0 0 0 0 0 0 0 0
"AT2G06845" 0 0 0 0 0 0 0 0
"AT2G06850" 15457 8005 20031 15921 16601 10797 24704 34102
"AT2G06860" 0 0 0 0 0 0 0 0
"AT2G06870" 0 0 0 0 0 0 0 0
"AT2G06875" 0 0 0 0 0 0 0 0
"AT2G06880" 0 0 0 0 0 0 0 2
"AT2G06885" 0 0 0 0 0 0 0 0
"AT2G06890" 0 0 0 0 0 0 0 0
"AT2G06900" 0 0 0 0 0 0 0 0
"AT2G06902" 0 0 0 0 0 0 0 0
"AT2G06904" 0 0 0 0 0 0 0 0
"AT2G06906" 0 0 0 0 0 0 0 0
"AT2G06908" 0 0 0 0 0 0 0 0
"AT2G06910" 0 0 0 0 0 0 0 0
"AT2G06912" 0 0 0 0 0 0 0 0
"AT2G06914" 0 0 0 0 0 0 0 0
"AT2G06917" 0 0 0 0 0 0 0 0
"AT2G06920" 0 0 0 0 1 2 0 0
"AT2G06922" 0 0 0 0 0 0 0 0
"AT2G06925" 129 47 85 57 224 122 227 164
"AT2G06930" 0 0 0 0 0 0 0 0
"AT2G06940" 0 0 0 0 0 0 0 2
"AT2G06950" 413 200 196 127 837 399 823 398
"AT2G06960" 0 0 0 0 1 0 0 1
"AT2G06965" 0 1 0 0 0 0 0 0
"AT2G06967" 0 0 0 0 0 0 0 0
"AT2G06973" 0 0 0 0 0 0 0 0
"AT2G06980" 0 0 0 0 0 0 0 0
"AT2G06983" 0 0 0 0 0 0 0 0
"AT2G06985" 0 1 1 0 0 0 0 0
"AT2G06990" 355 172 86 146 734 360 433 494
"AT2G07000" 0 0 0 0 1 1 0 0
"AT2G07010" 0 0 0 0 0 0 0 0
"AT2G07020" 0 0 0 0 0 0 0 0
"AT2G07030" 0 0 0 0 0 0 0 0
"AT2G07040" 0 0 0 0 0 0 0 0
"AT2G07042" 7 4 7 0 16 9 9 10
"AT2G07050" 1321 784 505 692 2472 1323 1653 1674
"AT2G07070" 0 0 1 0 0 0 0 0
"AT2G07080" 168 172 6 5 339 477 28 36
"AT2G07090" 0 0 0 0 0 0 0 0
"AT2G07100" 0 0 0 0 0 0 0 0
"AT2G07110" 0 0 0 0 0 0 0 0
"AT2G07120" 0 0 0 0 0 0 0 0
"AT2G07130" 1 0 1 0 2 1 1 0
"AT2G07140" 25 22 8 17 25 24 18 19
"AT2G07150" 0 0 0 0 0 0 0 0
"AT2G07155" 0 0 0 0 0 0 0 0
"AT2G07160" 0 0 0 0 0 0 0 0
"AT2G07170" 102 58 36 31 177 81 95 76
"AT2G07180" 711 428 194 68 1242 838 920 513
"AT2G07185" 0 0 0 0 0 0 0 0
"AT2G07190" 0 0 0 0 0 0 0 0
"AT2G07200" 0 0 0 0 0 0 0 0
"AT2G07210" 0 0 0 0 0 0 0 0
"AT2G07212" 0 0 0 0 0 0 0 0
"AT2G07213" 1 0 0 0 1 0 0 0
"AT2G07215" 1 0 0 0 2 0 1 0
"AT2G07220" 0 0 0 0 0 0 1 0
"AT2G07230" 0 0 0 0 0 0 0 0
"AT2G07240" 0 0 0 0 1 0 0 0
"AT2G07250" 0 0 0 0 0 0 0 0
"AT2G07260" 0 0 0 0 0 0 0 0
"AT2G07270" 0 0 0 0 0 0 0 0
"AT2G07280" 0 0 0 0 0 0 0 0
"AT2G07290" 0 0 0 0 0 0 0 0
"AT2G07300" 0 0 0 0 0 0 0 0
"AT2G07310" 0 0 0 0 0 0 0 0
"AT2G07320" 0 0 0 0 0 0 0 0
"AT2G07330" 0 0 0 0 0 0 0 0
"AT2G07340" 131 74 94 33 338 232 332 229
"AT2G07360" 930 332 442 185 1848 792 1489 1118
"AT2G07362" 0 0 0 0 0 0 0 0
"AT2G07363" 0 0 0 0 0 0 0 0
"AT2G07365" 0 0 0 0 0 0 0 0
"AT2G07380" 0 0 0 0 0 0 0 0
"AT2G07390" 0 0 0 0 0 0 0 0
"AT2G07395" 0 0 0 0 0 0 0 0
"AT2G07400" 0 0 0 0 0 0 0 0
"AT2G07410" 0 0 0 0 0 0 0 0
"AT2G07420" 0 0 0 0 0 0 0 0
"AT2G07430" 0 0 0 0 0 0 0 0
"AT2G07440" 0 0 0 0 2 2 1 2
"AT2G07450" 0 0 0 0 0 0 0 0
"AT2G07455" 0 0 0 0 0 0 0 0
"AT2G07460" 0 0 0 0 0 0 0 0
"AT2G07470" 0 0 0 0 0 0 0 0
"AT2G07480" 0 0 0 0 0 0 0 0
"AT2G07483" 0 0 0 0 0 0 0 0
"AT2G07486" 0 0 0 0 0 0 0 0
"AT2G07490" 0 0 0 0 0 0 0 0
"AT2G07500" 0 0 0 0 0 0 0 0
"AT2G07505" 0 0 0 0 0 0 0 0
"AT2G07510" 0 0 0 0 0 0 0 0
"AT2G07520" 0 0 0 0 0 0 0 0
"AT2G07521" 0 0 0 0 0 0 0 0
"AT2G07530" 0 0 0 0 0 0 0 0
"AT2G07540" 0 0 0 0 0 0 0 0
"AT2G07550" 0 0 0 0 0 0 0 0
"AT2G07560" 24 5 15 1 61 14 43 6
"AT2G07570" 0 0 0 0 0 0 0 0
"AT2G07580" 0 0 0 0 0 0 0 0
"AT2G07590" 0 0 0 0 0 0 0 0
"AT2G07599" 4 8 1 0 24 25 1 1
"AT2G07600" 13 14 0 0 87 68 3 3
"AT2G07620" 0 0 0 0 0 0 0 0
"AT2G07630" 0 0 0 0 0 0 0 0
"AT2G07635" 3 3 0 0 20 11 0 3
"AT2G07640" 122 153 226 97 292 208 428 363
"AT2G07650" 0 0 0 0 0 0 0 0
"AT2G07660" 0 0 0 0 0 0 0 0
"AT2G07663" 0 0 0 0 0 0 0 0
"AT2G07664" 0 1 0 0 1 1 0 0
"AT2G07666" 1 0 0 0 0 0 0 0
"AT2G07667" 4 9 3 6 7 8 0 3
"AT2G07669" 2 1 1 2 0 1 0 0
"AT2G07670" 0 1 0 0 0 0 0 0
"AT2G07671" 1 1 0 0 20 3 0 1
"AT2G07672" 3 0 0 0 2 1 0 0
"AT2G07673" 0 0 0 0 1 2 0 0
"AT2G07674" 10 13 2 2 25 31 3 5
"AT2G07675" 25 61 7 10 45 43 11 17
"AT2G07676" 1 5 0 0 7 9 0 0
"AT2G07677" 2 7 0 0 15 17 1 1
"AT2G07678" 5 4 0 3 14 6 1 0
"AT2G07680" 108 44 24 33 142 76 112 79
"AT2G07681" 18 24 0 1 57 53 8 6
"AT2G07682" 94 63 82 33 122 68 79 65
"AT2G07683" 0 1 0 0 2 2 2 0
"AT2G07684" 0 2 0 0 4 6 0 0
"AT2G07685" 0 0 0 0 2 1 0 0
"AT2G07686" 0 0 0 0 0 0 0 0
"AT2G07687" 9 3 0 0 25 17 2 3
"AT2G07688" 50 63 0 10 168 130 14 19
"AT2G07689" 35 35 4 11 98 76 5 11
"AT2G07690" 139 70 40 33 318 176 201 256
"AT2G07691" 1 0 0 0 0 2 0 0
"AT2G07692" 0 3 0 1 3 1 3 1
"AT2G07693" 3 3 0 0 5 5 1 0
"AT2G07694" 0 0 0 0 3 0 0 0
"AT2G07695" 47 37 2 4 136 135 10 12
"AT2G07696" 2 1 0 0 1 1 0 0
"AT2G07697" 10 14 0 2 9 19 2 2
"AT2G07698" 993 838 47 134 2811 2337 143 240
"AT2G07699" 6 7 0 0 13 9 0 1
"AT2G07700" 0 0 0 0 0 0 0 0
"AT2G07701" 0 0 0 0 0 0 0 0
"AT2G07702" 0 0 0 0 0 0 0 0
"AT2G07703" 0 1 0 0 1 0 0 0
"AT2G07704" 0 2 0 0 2 4 0 1
"AT2G07705" 0 0 0 0 0 0 0 0
"AT2G07706" 0 1 0 0 1 0 0 0
"AT2G07707" 0 0 0 0 0 0 0 0
"AT2G07708" 1 1 0 0 1 1 1 0
"AT2G07709" 128 127 7 22 305 288 33 50
"AT2G07710" 0 0 0 0 0 0 0 0
"AT2G07711" 35 30 0 3 90 83 3 6
"AT2G07712" 28 30 4 10 48 49 5 6
"AT2G07713" 0 0 0 0 1 0 1 0
"AT2G07714" 1 0 0 0 1 2 0 0
"AT2G07715" 40 30 6 9 80 67 6 8
"AT2G07716" 6 2 0 0 25 5 2 1
"AT2G07717" 16 14 1 2 27 27 2 1
"AT2G07718" 0 0 0 0 0 0 0 0
"AT2G07719" 9 12 2 2 26 33 0 5
"AT2G07720" 0 0 0 0 0 0 0 0
"AT2G07721" 1 0 0 0 1 0 0 0
"AT2G07722" 0 0 0 0 0 0 0 0
"AT2G07723" 18 26 5 4 43 46 7 3
"AT2G07724" 0 0 0 0 0 1 0 0
"AT2G07725" 24 25 1 5 55 48 5 4
"AT2G07726" 1 2 0 0 4 8 0 0
"AT2G07727" 78 38 9 8 191 168 5 7
"AT2G07728" 2 2 0 0 2 5 1 2
"AT2G07729" 1 0 0 0 2 0 0 0
"AT2G07730" 0 0 0 0 0 0 0 0
"AT2G07731" 0 0 0 0 0 0 0 0
"AT2G07732" 56 49 0 2 261 147 7 6
"AT2G07733" 13 15 0 4 21 37 3 5
"AT2G07734" 0 0 0 0 0 1 0 0
"AT2G07735" 0 0 0 0 0 0 0 0
"AT2G07736" 0 0 0 0 0 0 0 0
"AT2G07737" 0 0 0 0 0 0 0 0
"AT2G07738" 0 0 0 0 2 0 0 0
"AT2G07739" 16 24 0 3 61 66 6 4
"AT2G07740" 0 0 0 0 0 0 0 0
"AT2G07741" 38 40 2 9 141 93 9 14
"AT2G07742" 0 0 0 0 0 0 0 0
"AT2G07743" 1 0 0 0 3 2 2 0
"AT2G07744" 0 0 0 0 0 0 0 0
"AT2G07745" 7 1 0 0 4 0 1 0
"AT2G07746" 0 0 0 2 2 5 0 0
"AT2G07747" 13 6 0 2 9 9 1 2
"AT2G07748" 26 12 10 20 77 84 5 18
"AT2G07749" 0 4 0 0 5 7 0 0
"AT2G07750" 25 24 20 14 74 41 70 46
"AT2G07751" 13 11 4 2 16 24 2 5
"AT2G07752" 0 0 0 0 0 0 0 0
"AT2G07753" 0 0 0 0 0 0 0 0
"AT2G07754" 0 0 0 0 0 0 0 0
"AT2G07755" 1 2 0 0 15 17 1 2
"AT2G07756" 0 0 0 0 0 0 0 0
"AT2G07757" 2 3 0 2 10 8 1 2
"AT2G07758" 2 2 2 4 6 13 1 2
"AT2G07759" 0 0 0 0 0 0 0 0
"AT2G07760" 0 0 0 0 0 0 0 0
"AT2G07761" 0 0 0 0 0 0 0 0
"AT2G07762" 0 0 0 0 0 0 0 0
"AT2G07763" 5 3 1 0 21 38 1 3
"AT2G07764" 3 1 2 5 11 10 2 5
"AT2G07765" 0 0 0 0 0 0 0 0
"AT2G07766" 4 1 1 1 1 3 0 1
"AT2G07767" 3 3 0 2 4 4 2 1
"AT2G07768" 12 3 1 3 22 11 0 1
"AT2G07769" 0 2 0 0 2 3 0 1
"AT2G07770" 0 0 0 0 0 0 0 0
"AT2G07771" 0 1 0 0 5 3 0 0
"AT2G07772" 0 0 0 0 0 1 0 0
"AT2G07773" 2 0 0 0 1 3 1 0
"AT2G07774" 2 0 0 1 10 8 4 1
"AT2G07775" 7 8 1 5 0 1 0 1
"AT2G07776" 0 0 0 0 0 0 0 0
"AT2G07777" 0 0 0 0 4 1 0 1
"AT2G07778" 0 0 0 0 0 1 0 0
"AT2G07779" 1 0 0 0 1 0 0 0
"AT2G07780" 0 0 0 0 0 0 0 0
"AT2G07783" 890 988 140 225 980 1150 262 333
"AT2G07784" 0 0 0 0 2 3 2 1
"AT2G07785" 15 16 0 1 61 49 1 4
"AT2G07786" 16 21 1 1 42 23 3 0
"AT2G07787" 6 2 0 2 7 10 1 1
"AT2G07788" 0 0 0 0 0 0 0 0
"AT2G07789" 0 0 0 0 0 0 0 0
"AT2G07790" 0 0 0 0 0 0 0 0
"AT2G07791" 0 0 0 0 0 0 0 0
"AT2G07792" 8 4 5 11 12 13 0 1
"AT2G07793" 0 0 0 0 0 0 0 0
"AT2G07794" 0 0 0 0 0 0 0 0
"AT2G07795" 0 0 0 0 0 0 0 0
"AT2G07798" 13 11 0 2 22 22 1 6
"AT2G07799" 0 0 0 0 0 1 0 0
"AT2G07806" 1 0 0 0 1 1 0 1
"AT2G07807" 0 1 0 0 4 1 1 0
"AT2G07808" 31 40 3 9 30 34 4 9
"AT2G07809" 0 0 0 0 0 0 0 0
"AT2G07811" 43 31 2 2 59 68 9 2
"AT2G07812" 0 0 0 0 0 0 0 0
"AT2G07813" 2 1 0 0 2 3 0 0
"AT2G07815" 0 0 0 0 0 0 0 0
"AT2G07820" 0 2 0 0 0 0 0 0
"AT2G07825" 0 0 0 0 0 0 0 0
"AT2G07826" 1 4 3 1 9 4 1 5
"AT2G07827" 0 0 0 0 1 2 0 0
"AT2G07830" 0 0 0 0 0 0 0 0
"AT2G07835" 7 3 0 1 15 6 1 3
"AT2G07880" 0 0 0 0 0 0 0 0
"AT2G07981" 0 0 0 0 0 0 0 0
"AT2G08986" 0 0 0 0 0 0 0 0
"AT2G09187" 0 0 0 0 0 1 0 0
"AT2G09388" 0 0 0 0 0 0 0 0
"AT2G09589" 0 0 0 0 0 0 0 0
"AT2G09790" 0 0 0 0 0 0 0 0
"AT2G09795" 26 11 18 16 54 32 42 29
"AT2G09800" 1 4 3 3 4 0 3 3
"AT2G09810" 0 0 0 0 0 0 0 0
"AT2G09820" 0 0 0 0 0 0 0 0
"AT2G09830" 0 0 0 0 0 0 0 0
"AT2G09838" 0 0 0 0 0 0 0 0
"AT2G09840" 0 0 0 0 0 0 0 0
"AT2G09850" 0 0 0 0 0 0 0 0
"AT2G09860" 0 0 0 0 0 0 0 0
"AT2G09862" 0 0 0 0 0 0 0 0
"AT2G09865" 0 0 0 0 0 0 0 0
"AT2G09870" 0 0 0 0 0 0 0 0
"AT2G09880" 0 0 0 0 0 0 0 0
"AT2G09890" 0 0 0 0 0 0 0 0
"AT2G09900" 0 0 0 0 0 0 0 0
"AT2G09910" 5 1 0 4 4 3 5 1
"AT2G09920" 0 0 0 0 0 1 0 0
"AT2G09930" 0 0 0 0 0 0 0 0
"AT2G09950" 0 0 0 0 0 0 0 0
"AT2G09953" 0 0 0 0 0 0 0 0
"AT2G09956" 0 0 0 0 0 0 0 0
"AT2G09960" 0 1 0 0 0 0 0 0
"AT2G09970" 1 1 2 2 2 4 4 3
"AT2G09990" 2233 1691 2219 1552 3130 2120 3693 2394
"AT2G09992" 0 0 0 0 0 0 0 0
"AT2G09994" 1 0 2 1 5 4 6 6
"AT2G10000" 0 0 0 0 0 0 0 0
"AT2G10010" 0 0 0 0 0 0 0 0
"AT2G10014" 0 0 0 0 0 0 0 0
"AT2G10020" 0 0 0 0 0 0 0 0
"AT2G10030" 0 0 0 0 0 0 0 0
"AT2G10040" 0 0 0 0 0 0 0 0
"AT2G10050" 0 0 0 0 0 0 0 0
"AT2G10070" 0 0 0 0 0 0 0 0
"AT2G10080" 0 0 0 0 0 0 0 0
"AT2G10090" 0 0 0 0 0 0 0 0
"AT2G10100" 0 0 0 0 0 0 0 0
"AT2G10105" 0 0 0 0 0 0 0 0
"AT2G10110" 0 0 0 0 0 0 0 0
"AT2G10120" 0 0 0 0 0 0 0 0
"AT2G10130" 0 0 0 0 0 0 0 0
"AT2G10140" 1 0 0 0 0 0 0 0
"AT2G10150" 0 0 0 0 0 0 0 0
"AT2G10160" 0 0 0 0 0 0 0 0
"AT2G10165" 0 0 0 0 0 0 0 0
"AT2G10170" 0 1 0 0 1 0 0 0
"AT2G10175" 0 0 0 0 0 0 0 0
"AT2G10180" 0 0 0 0 0 0 0 0
"AT2G10190" 0 0 0 0 0 0 0 0
"AT2G10200" 0 0 0 0 0 0 0 0
"AT2G10205" 0 0 0 0 0 0 0 0
"AT2G10210" 0 0 0 0 0 0 0 0
"AT2G10220" 0 0 0 0 0 0 0 0
"AT2G10223" 0 0 0 0 0 0 0 0
"AT2G10226" 0 0 0 0 0 0 0 0
"AT2G10230" 0 0 0 0 0 0 0 0
"AT2G10232" 0 0 0 0 0 0 0 0
"AT2G10234" 0 0 0 0 0 0 0 0
"AT2G10237" 0 0 0 0 0 0 0 0
"AT2G10240" 0 0 0 0 0 0 0 0
"AT2G10250" 0 1 0 0 0 2 0 0
"AT2G10253" 0 0 0 0 0 0 0 0
"AT2G10256" 0 0 0 0 0 0 0 0
"AT2G10260" 1 0 0 0 0 0 0 0
"AT2G10265" 0 0 0 0 0 0 0 0
"AT2G10270" 0 0 0 0 0 0 0 0
"AT2G10280" 0 0 0 0 0 0 2 0
"AT2G10285" 0 0 0 0 0 0 0 0
"AT2G10290" 0 0 0 0 0 0 0 0
"AT2G10300" 0 0 0 0 0 0 0 0
"AT2G10310" 0 0 0 0 0 0 0 0
"AT2G10320" 0 0 0 0 0 0 0 0
"AT2G10330" 0 0 0 0 0 0 0 0
"AT2G10340" 0 0 0 0 0 0 0 0
"AT2G10350" 0 0 0 0 0 0 0 0
"AT2G10360" 0 0 0 0 0 0 0 0
"AT2G10370" 0 0 0 0 0 0 0 0
"AT2G10380" 0 0 0 0 0 0 0 0
"AT2G10390" 0 0 0 0 0 0 0 0
"AT2G10400" 0 0 0 0 0 0 1 0
"AT2G10405" 3 0 0 0 2 1 1 0
"AT2G10410" 692 401 221 158 1565 850 567 520
"AT2G10420" 2 0 0 0 2 0 1 0
"AT2G10430" 0 0 0 0 1 0 0 0
"AT2G10440" 0 0 0 0 0 0 0 0
"AT2G10450" 0 0 0 0 0 0 1 0
"AT2G10460" 0 0 0 0 0 0 0 0
"AT2G10465" 0 0 0 0 0 0 0 0
"AT2G10470" 0 0 0 0 0 0 0 0
"AT2G10480" 0 0 0 0 0 0 0 0
"AT2G10490" 0 0 0 0 0 0 1 0
"AT2G10500" 0 0 0 0 0 0 0 0
"AT2G10510" 0 0 0 0 0 0 0 0
"AT2G10520" 0 0 0 0 1 2 0 1
"AT2G10530" 0 0 0 0 0 0 0 0
"AT2G10535" 0 0 1 0 0 0 1 0
"AT2G10537" 0 0 0 0 0 0 0 0
"AT2G10540" 0 0 0 0 0 0 0 0
"AT2G10550" 1 0 0 1 3 0 2 3
"AT2G10555" 0 0 0 0 0 0 0 0
"AT2G10557" 0 0 0 0 0 0 0 0
"AT2G10560" 14 6 4 5 19 9 9 14
"AT2G10570" 0 0 0 0 0 0 0 0
"AT2G10589" 1 2 0 0 1 0 0 0
"AT2G10590" 0 0 0 0 0 0 0 0
"AT2G10600" 0 3 1 0 3 5 2 1
"AT2G10602" 0 0 0 0 0 0 0 0
"AT2G10605" 0 0 0 0 0 0 0 0
"AT2G10606" 1 1 0 0 1 0 0 0
"AT2G10608" 0 0 0 0 0 0 0 0
"AT2G10610" 0 0 0 0 0 0 0 0
"AT2G10611" 0 0 0 0 0 0 0 0
"AT2G10614" 0 0 0 0 0 0 0 0
"AT2G10617" 0 0 0 0 0 0 0 0
"AT2G10620" 0 0 0 0 0 0 0 0
"AT2G10630" 0 0 0 0 0 0 0 0
"AT2G10640" 0 0 0 0 0 1 0 0
"AT2G10650" 0 0 0 0 0 0 0 0
"AT2G10660" 0 0 0 0 0 0 0 0
"AT2G10670" 0 0 0 0 0 0 0 0
"AT2G10680" 0 0 0 1 0 0 0 0
"AT2G10690" 0 0 0 0 0 0 0 0
"AT2G10710" 0 0 0 0 0 0 0 0
"AT2G10720" 0 0 0 0 0 0 0 0
"AT2G10730" 0 0 0 0 0 0 0 0
"AT2G10735" 20 21 2 5 60 38 3 2
"AT2G10740" 0 0 0 0 0 0 0 0
"AT2G10760" 0 0 0 0 1 1 0 0
"AT2G10770" 0 0 0 0 0 0 0 0
"AT2G10780" 1 0 0 0 1 0 0 0
"AT2G10790" 0 0 0 0 0 0 0 0
"AT2G10800" 0 0 0 0 0 0 0 0
"AT2G10802" 0 0 0 0 0 0 0 0
"AT2G10810" 0 0 0 0 0 0 0 0
"AT2G10820" 0 0 0 0 0 2 0 0
"AT2G10830" 0 0 0 0 0 0 0 0
"AT2G10833" 0 0 0 0 0 0 0 0
"AT2G10836" 0 0 0 0 0 0 0 0
"AT2G10840" 0 0 0 0 0 0 0 0
"AT2G10850" 0 0 0 0 0 0 0 0
"AT2G10860" 0 0 0 0 0 0 0 0
"AT2G10870" 0 0 0 0 0 0 0 0
"AT2G10880" 0 0 0 0 0 0 0 0
"AT2G10890" 0 0 0 0 0 0 0 0
"AT2G10895" 0 0 0 0 0 0 0 0
"AT2G10900" 0 0 0 0 0 0 0 0
"AT2G10910" 0 0 0 0 0 0 0 0
"AT2G10920" 0 0 0 0 0 0 0 0
"AT2G10921" 0 0 0 0 0 0 0 0
"AT2G10930" 5 7 3 1 3 1 3 1
"AT2G10931" 17 11 14 5 28 18 19 15
"AT2G10940" 8248 3512 8955 12059 12053 6406 12474 15852
"AT2G10950" 214 151 199 192 361 248 383 415
"AT2G10960" 0 0 0 0 0 0 0 0
