"GSM1076098" "GSM1076099" "GSM1076100" "GSM1076101" "GSM1076102" "GSM1076103" "GSM1076104" "GSM1076105"
"AT3G27290" 834 173 866 492 855 175 759 636
"AT3G27300" 29124 7241 7088 12376 21620 8423 9013 10107
"AT3G27310" 6595 4026 5838 5621 6377 4477 5887 5504
"AT3G27320" 4641 4179 3915 4839 3662 3376 4143 4829
"AT3G27321" 0 0 0 671 0 0 0 503
"AT3G27325" 13512 6998 9900 6693 10491 6642 9985 7668
"AT3G27327" 0 0 0 1 0 0 0 0
"AT3G27328" 0 0 0 0 0 0 0 0
"AT3G27329" 0 0 5 44 0 0 10 10
"AT3G27330" 1681 1028 3132 9440 1271 1415 2891 5019
"AT3G27331" 0 0 2 4 0 0 9 0
"AT3G27340" 5546 3749 4072 4390 4797 3858 3975 3796
"AT3G27350" 12228 7227 11633 6979 10230 6860 12129 7266
"AT3G27360" 2738 2339 4776 2483 1948 1314 4538 1536
"AT3G27380" 21145 7470 17916 14267 16078 6589 13699 12018
"AT3G27390" 17471 8551 7089 4259 15222 9442 7629 4560
"AT3G27400" 1579 632 544 745 1281 463 494 264
"AT3G27410" 18 7 97 86 12 4 152 42
"AT3G27415" 0 0 125 2 2 0 172 7
"AT3G27416" 0 0 0 0 0 0 0 0
"AT3G27420" 2727 1876 3291 2262 2513 1871 3738 3013
"AT3G27425" 0 0 73 4478 0 0 66 1167
"AT3G27430" 22761 13650 22779 20005 16619 11557 20293 15719
"AT3G27440" 147 20 1284 165 66 27 1043 393
"AT3G27450" 53 11 29 30 40 12 36 20
"AT3G27460" 2319 1447 2099 2830 2356 1731 2593 2520
"AT3G27470" 6571 2723 4674 2158 6397 1854 4219 3032
"AT3G27473" 588 60 39 0 370 16 15 26
"AT3G27480" 243 0 17 2 125 1 14 3
"AT3G27490" 375 2 35 17 298 5 28 2
"AT3G27500" 684 114 149 188 353 46 113 61
"AT3G27503" 1 2 402 0 0 0 298 0
"AT3G27510" 1391 32 7 27 1776 32 2 42
"AT3G27520" 1344 933 1356 994 1125 774 1432 696
"AT3G27530" 19091 12880 16686 13950 17193 13253 18689 15720
"AT3G27540" 718 1013 2280 1630 1598 821 1801 1648
"AT3G27550" 1600 764 1976 1030 1274 471 2082 776
"AT3G27555" 0 0 0 0 0 0 0 0
"AT3G27560" 6393 2762 2266 2670 6195 3517 3225 4377
"AT3G27570" 11300 5548 8889 12462 8816 6590 8499 9513
"AT3G27580" 9020 1770 2568 1903 7165 1628 3105 2285
"AT3G27590" 16 3 1 2 6 1 2 4
"AT3G27600" 4 1 3 0 6 1 4 2
"AT3G27610" 4980 2230 2643 2573 4476 2335 2961 2796
"AT3G27620" 24 39 526 403 13 21 409 201
"AT3G27630" 203 84 88 174 189 44 98 111
"AT3G27640" 1254 526 959 1060 700 252 950 693
"AT3G27650" 3130 206 411 294 2850 274 351 139
"AT3G27660" 1005 191 1075 526 176 243 952 190952
"AT3G27670" 10805 9112 9044 8376 9983 9282 10136 7152
"AT3G27680" 0 0 0 437 0 0 1 92
"AT3G27690" 371 238690 46076 116780 243 155875 31934 27596
"AT3G27700" 8324 6058 7717 6050 8058 6102 8590 6662
"AT3G27710" 23 14 409 928 52 25 271 446
"AT3G27720" 20 11 48 89 16 6 34 40
"AT3G27730" 517 280 744 244 359 222 639 262
"AT3G27740" 13073 12625 15204 8045 9030 8601 15628 7541
"AT3G27750" 581 2355 2451 2118 358 1946 2637 928
"AT3G27770" 17404 21142 5134 3164 17535 16422 6971 4477
"AT3G27785" 2 0 8 2612 1 0 9 7539
"AT3G27800" 0 0 2 0 0 0 2 0
"AT3G27809" 0 0 5 0 0 0 6 0
"AT3G27810" 0 0 9580 38 1 4 11755 18
"AT3G27820" 13193 20894 15336 14572 11619 21064 16195 15090
"AT3G27825" 0 0 0 0 0 0 0 0
"AT3G27830" 2547 59826 29783 30215 1714 46108 33715 18522
"AT3G27831" 6 32 16 395 6 17 16 173
"AT3G27835" 0 0 0 1055 0 0 0 1930
"AT3G27840" 0 0 2 13 0 0 0 15
"AT3G27845" 0 0 0 0 0 0 0 0
"AT3G27850" 3180 57976 32019 29583 1629 43603 34833 14698
"AT3G27860" 37 242 853 190 21 242 895 210
"AT3G27865" 114 49 151 65 54 48 115 65
"AT3G27870" 3499 4299 6043 7573 3089 6750 7664 6487
"AT3G27880" 3692 877 2006 2071 4756 1179 2302 1055
"AT3G27883" 42 9 3 12 61 15 7 5
"AT3G27884" 1220 5 1 1 5539 18 2 1
"AT3G27886" 0 1 0 0 5 9 1 0
"AT3G27890" 16896 4328 4901 7596 14746 4663 4381 5239
"AT3G27895" 10 9 41 27 7 10 32 15
"AT3G27900" 71 67 306 174 53 54 324 101
"AT3G27906" 2466 2538 4333 2988 1838 2047 5019 2048
"AT3G27910" 1 0 24 11 1 0 14 7
"AT3G27920" 0 253 26 1 1 214 54 0
"AT3G27925" 2789 32885 10876 14116 1784 29918 9774 9856
"AT3G27930" 3260 2049 5589 2248 2959 2158 4793 2640
"AT3G27940" 401 166 131 17 523 273 339 66
"AT3G27950" 919 7 6 13 849 22 2 2
"AT3G27960" 11616 2566 3946 15894 25628 2440 3791 11083
"AT3G27965" 3 0 2 0 10 0 1 0
"AT3G27968" 0 0 0 0 0 0 0 0
"AT3G27970" 5 126 21 11 226 74 16 2
"AT3G27980" 385 264 268 860 367 240 261 532
"AT3G27990" 3272 2705 3269 2639 3101 2692 3398 2837
"AT3G27997" 2079 591 651 671 2711 1189 741 708
"AT3G27999" 0 0 0 1794 0 0 0 504
"AT3G28005" 0 0 0 0 0 0 0 0
"AT3G28007" 7 435 14282 4189 49 1928 16704 3280
"AT3G28010" 0 0 0 0 0 0 0 0
"AT3G28020" 0 0 0 0 0 0 0 0
"AT3G28030" 6450 4621 6082 4924 6182 4612 6685 5991
"AT3G28040" 2871 25922 21034 3986 1411 14322 12498 3924
"AT3G28050" 9965 9943 21596 24318 7138 8301 17434 18856
"AT3G28060" 0 16 6 7 1 11 4 2
"AT3G28070" 18 2372 3119 3023 7 2231 2113 2069
"AT3G28080" 27 1396 1714 1510 5 1270 1866 633
"AT3G28100" 1466 2207 2680 2000 1234 2144 2191 2592
"AT3G28110" 2 0 3 2 1 6 1 6
"AT3G28120" 0 0 0 1 0 0 0 0
"AT3G28130" 2506 4557 5007 4312 2028 3511 5098 1321
"AT3G28140" 1470 2044 2240 2149 1094 1603 2013 1458
"AT3G28150" 190 343 1387 638 189 272 1544 2330
"AT3G28153" 272 389 2242 289 174 219 1743 901
"AT3G28155" 28 54 122 56 21 35 72 139
"AT3G28157" 0 0 0 0 0 0 1 1
"AT3G28160" 363 2531 3434 4528 207 638 2162 2070
"AT3G28170" 3 50 55 60 5 30 46 34
"AT3G28180" 19645 15087 11544 13057 27922 11050 8168 9641
"AT3G28190" 1 1 1 2 2 0 0 1
"AT3G28193" 1 0 0 0 1 0 0 0
"AT3G28200" 8134 6565 3933 7459 8334 5061 2994 3162
"AT3G28210" 494 225 313 259 1942 429 319 496
"AT3G28216" 0 2 0 0 0 1 1 2
"AT3G28220" 15 12730 27651 5166 8 28989 28728 2683
"AT3G28223" 0 1 16 0 0 0 11 1
"AT3G28230" 0 1 282 124 15 2 197 60
"AT3G28240" 0 0 0 0 0 0 0 0
"AT3G28243" 0 0 0 5 0 0 0 0
"AT3G28250" 0 1 1 488 0 2 4 134
"AT3G28260" 0 0 0 0 0 0 0 0
"AT3G28270" 1 1312 8841 23188 11 6237 7914 9754
"AT3G28280" 0 0 0 0 0 0 0 0
"AT3G28290" 16 366 32 2 60 1167 188 23
"AT3G28291" 0 0 0 1 0 0 0 0
"AT3G28295" 0 0 0 0 0 0 0 0
"AT3G28300" 10 353 27 6 52 1086 191 12
"AT3G28310" 6 8 8 3 22 14 11 3
"AT3G28315" 6 2 1282 11 14 6 907 17
"AT3G28320" 0 0 3 1 2 0 1 1
"AT3G28321" 0 0 0 0 0 0 0 0
"AT3G28330" 0 1 128 0 0 2 86 7
"AT3G28340" 2267 647 839 331 5973 985 333 1992
"AT3G28345" 55775 1373 3222 2582 32840 982 2260 7821
"AT3G28350" 160 122 164 131 120 98 208 134
"AT3G28360" 48 0 11 1257 103 4 24 8265
"AT3G28370" 1534 1406 1261 1545 1443 1521 1934 1519
"AT3G28380" 315 38 84 62 305 40 70 50
"AT3G28390" 41 0 22 0 25 2 12 0
"AT3G28400" 0 0 0 0 0 0 0 0
"AT3G28410" 0 0 0 1 0 0 0 0
"AT3G28412" 0 0 0 0 0 0 0 0
"AT3G28415" 9 0 0 1 1 0 1 184
"AT3G28420" 106 282 851 112 87 131 436 131
"AT3G28430" 6733 4593 6125 5508 6926 4030 6098 5307
"AT3G28440" 0 0 0 0 0 0 0 0
"AT3G28450" 9698 3579 3735 3798 11695 5607 3787 4543
"AT3G28455" 1145 617 1600 597 826 569 1386 420
"AT3G28460" 871 5901 4464 3521 584 5085 5290 2254
"AT3G28470" 12 6 342 9 23 5 115 5
"AT3G28480" 5045 2422 4536 7375 4717 2827 4102 4329
"AT3G28490" 0 0 432 1295 1 1 479 389
"AT3G28500" 19 78 29759 19843 40 365 30990 8932
"AT3G28510" 140 5 3 1 1093 103 6 166
"AT3G28520" 0 0 3 197 0 1 4 40
"AT3G28530" 0 0 1 0 0 0 1 0
"AT3G28540" 96 1171 2045 218 171 1633 1362 792
"AT3G28550" 298696 125 28 0 283965 635 21 2
"AT3G28560" 23 32 424 21 22 24 327 23
"AT3G28570" 1 10 532 12 42 5 468 15
"AT3G28580" 3495 54 643 13 2223 144 549 336
"AT3G28590" 8 1 9 2 8 1 14 1
"AT3G28600" 150 3 68 32 1928 94 117 64
"AT3G28610" 2 6 105 76 2 12 100 58
"AT3G28611" 3 5 57 56 3 8 53 39
"AT3G28620" 198 82 155 88 218 70 179 106
"AT3G28630" 315 168 627 163 276 167 794 150
"AT3G28640" 730 404 550 343 671 372 695 471
"AT3G28650" 1243 1 2 0 760 7 5 0
"AT3G28660" 652 357 510 384 670 335 691 474
"AT3G28670" 4819 3459 4440 4202 4318 3815 4639 4901
"AT3G28674" 0 0 0 0 0 0 0 3
"AT3G28680" 0 0 1 6 0 0 0 20
"AT3G28685" 0 0 0 0 0 0 0 0
"AT3G28690" 23786 10205 9046 8216 21442 11377 10890 9582
"AT3G28695" 0 0 0 0 0 0 0 0
"AT3G28700" 2831 1786 3404 2269 2106 1537 3303 1866
"AT3G28705" 0 1 14 6 1 11 11 10
"AT3G28710" 29967 23923 21771 21284 26350 24035 23772 17343
"AT3G28715" 19199 14411 14154 15180 16729 15358 13355 12256
"AT3G28720" 11810 5634 11681 12581 9529 5607 10650 9966
"AT3G28730" 17114 12899 21255 15899 15045 14720 24787 15912
"AT3G28740" 14496 8790 1133 450 10808 5245 1629 757
"AT3G28750" 129 60 90365 8466 133 125 102739 2847
"AT3G28760" 968 2390 3366 3214 773 1942 3162 1683
"AT3G28770" 119 566 14383 310 139 1137 15964 281
"AT3G28780" 0 3 56257 255 0 1 39528 151
"AT3G28790" 4 0 190908 1679 11 4 140641 669
"AT3G28800" 0 0 0 0 0 0 0 0
"AT3G28810" 1 0 10300 1137 3 2 15082 476
"AT3G28820" 0 2 8263 109 1 2 7658 41
"AT3G28830" 5 0 199431 4681 13 9 159083 1710
"AT3G28840" 12 80 28533 140 2 54 18933 70
"AT3G28850" 2946 696 1045 532 3814 1290 1193 501
"AT3G28855" 0 0 0 0 0 0 0 0
"AT3G28857" 37 74 826 458 33 24 732 48
"AT3G28860" 55227 49938 73954 37144 34983 42654 70173 19269
"AT3G28865" 0 0 0 0 0 0 0 1
"AT3G28870" 1 0 0 0 0 0 0 0
"AT3G28880" 1725 363 395 657 1120 222 509 301
"AT3G28890" 9 23 161 161 11 21 100 1090
"AT3G28899" 2 2 37 49 3 4 32 233
"AT3G28900" 16004 9838 16396 10301 10415 7155 16341 9354
"AT3G28910" 4644 6821 4809 6612 3175 4812 5029 5942
"AT3G28915" 0 223 446 95 1 25 375 17
"AT3G28917" 74 6 11677 11511 71 14 15268 4589
"AT3G28918" 0 0 5 2 0 0 7 3
"AT3G28920" 3011 5588 11439 1632 2429 4585 8984 3117
"AT3G28923" 0 0 14 2 0 0 5 0
"AT3G28925" 0 1 12 4 0 10 10 9
"AT3G28930" 780 2732 1388 1993 1381 3829 1358 2294
"AT3G28940" 43576 16951 8803 12317 54132 25957 11366 25532
"AT3G28945" 3403 660 593 547 3028 842 627 674
"AT3G28950" 9371 2338 2867 3566 8666 2691 3212 3011
"AT3G28955" 2 1 5 6 2 6 6 2
"AT3G28956" 1042 699 1060 936 856 781 1027 579
"AT3G28958" 3 28 22 11 2 18 20 8
"AT3G28960" 52 407 821 5466 74 153 544 1450
"AT3G28970" 3965 3516 4638 4321 3766 3525 4952 3958
"AT3G28980" 8 0 143114 1424 5 3 102700 460
"AT3G28985" 0 0 6 0 0 0 1 0
"AT3G28990" 0 0 3 557 0 0 8 189
"AT3G29000" 2932 331 145 34 5849 1613 67 641
"AT3G29010" 912 414 733 587 888 453 742 402
"AT3G29020" 20 6 457 102 56 17 465 27
"AT3G29030" 21 3808 12453 10560 4 3352 11129 12342
"AT3G29032" 0 0 1 0 0 0 2 0
"AT3G29033" 0 0 0 0 0 0 0 0
"AT3G29034" 6767 391 46 35 7228 337 70 106
"AT3G29035" 16068 2887 710 145 12012 2265 1402 681
"AT3G29036" 0 0 0 4 0 0 0 4
"AT3G29037" 0 0 0 7 0 0 2 3
"AT3G29040" 0 0 2115 0 0 0 1597 0
"AT3G29050" 0 0 282 0 0 0 193 1
"AT3G29060" 0 12 1705 128 9 12 1953 60
"AT3G29070" 0 0 1092 6 0 2 712 2
"AT3G29075" 7146 4158 10825 6933 11122 6009 11025 5842
"AT3G29076" 3 0 1 0 8 0 0 1
"AT3G29077" 0 0 0 0 0 0 0 0
"AT3G29078" 1 1 1 0 1 1 1 3
"AT3G29080" 1 0 0 0 0 0 0 1
"AT3G29090" 2855 2798 4091 3554 2365 2884 4434 3545
"AT3G29095" 0 0 0 0 0 0 0 1
"AT3G29100" 1154 1182 1928 1116 1143 1086 1892 1071
"AT3G29105" 0 0 2 2 0 0 1 44
"AT3G29110" 3 0 9 1 15 2 6 26
"AT3G29120" 558 944 640 463 497 970 783 520
"AT3G29130" 2063 1473 2601 2133 1700 1385 2564 1421
"AT3G29140" 182 162 388 554 133 175 414 332
"AT3G29150" 2 2 77 24 3 0 89 15
"AT3G29152" 0 0 52 2864 0 0 103 979
"AT3G29153" 0 0 2 0 0 0 2 0
"AT3G29156" 0 4 231 25 1 7 163 9
"AT3G29160" 10932 7662 9063 8887 12025 7744 10664 12673
"AT3G29170" 3377 1764 2149 2508 3517 2318 1970 2413
"AT3G29175" 1 0 0 0 2 0 0 0
"AT3G29180" 19731 8089 23589 18484 17702 9891 29389 18033
"AT3G29185" 2061 15007 9196 8472 1167 12749 10601 4575
"AT3G29187" 0 0 0 0 0 0 0 0
"AT3G29190" 12 14 160 0 16 59 53 1845
"AT3G29195" 0 0 0 0 1 0 0 1
"AT3G29200" 6221 5360 11723 10388 7466 4126 9306 18270
"AT3G29205" 0 0 0 0 0 0 0 0
"AT3G29210" 0 0 0 0 0 0 1 1
"AT3G29220" 0 0 0 12 0 0 0 9
"AT3G29225" 0 0 0 0 0 0 0 1
"AT3G29230" 856 3456 3256 3208 781 2694 3446 2007
"AT3G29240" 4936 46798 32154 26169 6346 35026 38648 23917
"AT3G29250" 4711 20 285 38 25735 83 141 19
"AT3G29252" 0 0 0 0 4 0 0 0
"AT3G29255" 0 4 31 9 0 4 40 350
"AT3G29260" 5 1 3 1 2 1 3 1471
"AT3G29265" 0 0 0 0 0 0 0 0
"AT3G29270" 5354 4009 5133 5017 5020 3888 5965 6035
"AT3G29280" 837 1062 1692 1340 573 749 1748 1290
"AT3G29290" 1135 6984 4713 4009 950 5792 4632 3339
"AT3G29300" 162 32 60 97 96 19 40 547
"AT3G29305" 19 1 9 9 5 2 3 24
"AT3G29310" 9760 4215 7419 4567 8981 4859 8179 4893
"AT3G29320" 13331 68956 28406 66802 9826 64562 47184 40536
"AT3G29330" 581 585 630 517 542 559 864 604
"AT3G29340" 2 2 31 64 1 3 49 19
"AT3G29350" 7806 6420 6341 4887 7524 6743 6634 4352
"AT3G29360" 30512 12995 33377 56214 36942 15977 26996 19756
"AT3G29365" 1 0 26 3 0 0 45 8
"AT3G29370" 141 607 3579 2114 195 667 4110 1381
"AT3G29375" 1310 2658 2918 2583 969 2057 3340 1895
"AT3G29380" 1 1 112 34 4 1 66 46
"AT3G29385" 0 0 2 103 0 0 1 1678
"AT3G29390" 11240 12413 15585 11759 11498 11879 14594 12160
"AT3G29400" 3713 3344 2860 3323 4135 3444 2636 2597
"AT3G29410" 1141 152 412 178 1579 130 113 52
"AT3G29420" 1 0 0 0 0 0 0 0
"AT3G29430" 299 1 3 0 296 4 1 1
"AT3G29431" 0 0 0 1 0 0 0 0
"AT3G29440" 0 0 0 0 0 0 0 0
"AT3G29450" 0 0 0 0 0 0 0 0
"AT3G29460" 0 0 0 0 0 0 0 0
"AT3G29470" 0 0 0 0 1 0 0 0
"AT3G29480" 0 0 0 0 0 0 1 1
"AT3G29510" 0 0 0 0 0 0 0 0
"AT3G29515" 0 0 0 0 0 0 0 0
"AT3G29520" 0 0 1 0 0 0 0 0
"AT3G29525" 0 0 1 0 0 0 0 0
"AT3G29540" 0 0 0 0 0 0 0 0
"AT3G29545" 0 0 0 0 0 0 0 0
"AT3G29550" 0 0 1 0 0 0 1 0
"AT3G29560" 0 0 0 0 0 0 0 1
"AT3G29570" 3 2 6 1708 2 0 15 519
"AT3G29572" 0 0 0 0 0 0 0 0
"AT3G29575" 4871 1293 9115 7509 11576 16753 12001 7869
"AT3G29577" 8 0 3 0 14 0 7 5
"AT3G29578" 6 0 1 2 9 0 2 1
"AT3G29580" 43 0 90 61 91 2 56 31
"AT3G29590" 1 80 132 18 0 54 65 124
"AT3G29595" 0 0 0 0 0 0 0 0
"AT3G29600" 0 0 0 0 0 0 1 0
"AT3G29610" 0 0 25 0 0 0 18 0
"AT3G29612" 0 0 0 0 0 0 10 0
"AT3G29615" 0 0 5 0 0 2 11 0
"AT3G29618" 0 0 0 0 0 0 0 0
"AT3G29620" 0 0 0 0 0 0 0 0
"AT3G29630" 1016 6 3 966 1901 16 3 1311
"AT3G29632" 0 0 2 1 0 0 0 0
"AT3G29633" 4 1 41 27 6 2 15 23
"AT3G29634" 0 0 3 4 0 0 2 13
"AT3G29635" 830 4 0 21 1285 3 2 4
"AT3G29636" 30 0 2 0 23 0 1 0
"AT3G29638" 14 5 7 5 14 4 5 0
"AT3G29639" 189 49 278 170 312 36 213 99
"AT3G29640" 0 0 8 1 16 1 5 2
"AT3G29641" 0 0 8 2 4 0 6 3
"AT3G29642" 14 14 16 13 42 19 16 43
"AT3G29643" 0 0 0 0 0 0 0 0
"AT3G29644" 516 796 982 745 549 859 1094 799
"AT3G29647" 0 0 0 0 0 0 0 0
"AT3G29648" 0 1 0 0 0 0 0 0
"AT3G29650" 0 1 0 0 0 0 0 3
"AT3G29660" 0 0 2 0 0 0 4 0
"AT3G29670" 270 1844 637 1218 1282 962 917 768
"AT3G29680" 708 582 424 446 823 368 321 176
"AT3G29690" 1 2 6 2 4 0 2 1
"AT3G29695" 0 0 0 0 0 0 0 0
"AT3G29700" 0 0 0 17 0 0 0 12
"AT3G29710" 0 0 0 0 0 0 0 0
"AT3G29720" 0 2 1 1 3 2 3 0
"AT3G29725" 0 0 0 0 0 0 0 0
"AT3G29727" 0 0 0 0 0 0 0 0
"AT3G29730" 0 0 1 0 0 0 0 2
"AT3G29732" 1 0 0 0 2 0 0 1
"AT3G29734" 0 0 0 0 0 0 1 1
"AT3G29736" 0 0 0 0 0 0 1 0
"AT3G29738" 0 0 0 0 0 0 0 0
"AT3G29739" 0 1 0 0 0 0 1 1
"AT3G29740" 0 0 0 0 0 0 0 0
"AT3G29750" 0 0 0 0 0 0 0 0
"AT3G29755" 0 1 2 1 0 0 0 0
"AT3G29760" 4288 5817 5509 4709 4394 4732 5315 2852
"AT3G29762" 0 0 0 0 0 0 0 0
"AT3G29763" 0 0 1 0 0 0 0 0
"AT3G29764" 0 0 0 0 0 0 0 0
"AT3G29765" 0 0 0 1 0 0 0 0
"AT3G29766" 0 0 0 0 0 0 0 0
"AT3G29767" 118 2 32 0 94 1 12 1
"AT3G29768" 0 0 0 0 0 0 0 0
"AT3G29769" 0 0 0 0 0 0 0 2
"AT3G29770" 2943 1887 2285 1519 2412 1037 1801 3411
"AT3G29771" 0 0 0 0 0 0 0 0
"AT3G29772" 2 0 68 7 2 0 46 5
"AT3G29773" 0 0 0 1 0 0 0 197
"AT3G29774" 0 0 0 0 0 0 0 1
"AT3G29775" 2 2 9 3 0 1 1 4
"AT3G29776" 624 716 1374 406 518 811 1191 359
"AT3G29777" 0 0 0 0 0 1 0 0
"AT3G29778" 0 0 5 3 0 0 1 3
"AT3G29779" 0 0 0 2 0 0 0 6
"AT3G29780" 2261 4 1 0 1710 5 0 0
"AT3G29781" 0 0 0 0 0 0 0 0
"AT3G29782" 0 0 3 0 0 0 0 0
"AT3G29783" 0 2 8 0 0 1 0 0
"AT3G29784" 0 2 6 0 0 4 2 0
"AT3G29785" 0 0 0 0 0 0 0 0
"AT3G29786" 0 21 18 5 0 3 10 3
"AT3G29787" 0 0 0 0 0 0 0 0
"AT3G29788" 51 8 9 9 27 6 19 46
"AT3G29789" 0 0 0 0 0 0 0 0
"AT3G29790" 0 0 0 0 0 0 0 0
"AT3G29791" 0 0 1 199 0 5 8 88
"AT3G29792" 0 0 0 2 0 0 0 0
"AT3G29796" 0 0 0 0 0 0 0 0
"AT3G29797" 0 0 425 116 0 0 743 88
"AT3G29798" 1 26 48 60 2 7 14 12
"AT3G29800" 0 0 88 0 0 0 38 0
"AT3G29805" 0 0 0 0 0 0 0 0
"AT3G29810" 1637 596 2137 18357 3431 1159 2298 20632
"AT3G29820" 0 0 0 0 0 0 0 0
"AT3G29830" 0 0 1 243 0 0 0 95
"AT3G29970" 38 1 1 0 421 6 10 17
"AT3G30110" 9 1 13 2 101 8 34 299
"AT3G30120" 62 27 976 992 93 20 896 918
"AT3G30122" 2043 893 942 535 1634 384 290 166
"AT3G30145" 0 0 1 0 1 0 0 0
"AT3G30147" 0 0 0 0 0 0 0 0
"AT3G30150" 0 0 3 0 0 0 0 0
"AT3G30160" 1 0 80 1 0 0 52 1
"AT3G30170" 0 0 0 0 0 1 0 0
"AT3G30180" 2968 3485 4374 2348 2019 1538 3903 3601
"AT3G30183" 0 0 0 0 0 0 0 0
"AT3G30187" 0 0 11 0 0 0 12 0
"AT3G30190" 0 0 0 0 0 0 0 0
"AT3G30200" 3 1 90 7 11 4 118 5
"AT3G30210" 69 1 1 0 168 16 8 0
"AT3G30211" 0 0 1 0 3 1 2 1
"AT3G30212" 0 0 3 2 1 0 1 0
"AT3G30213" 136 15 124 21 76 16 97 14
"AT3G30214" 3385 259 2120 865 2413 180 1964 346
"AT3G30216" 0 0 0 0 0 0 0 0
"AT3G30218" 0 0 0 0 0 0 0 0
"AT3G30219" 0 0 0 0 0 0 0 0
"AT3G30220" 0 0 0 0 0 0 0 0
"AT3G30222" 0 0 0 0 0 0 0 0
"AT3G30230" 0 0 0 0 0 0 0 0
"AT3G30235" 0 0 0 0 0 0 0 0
"AT3G30240" 0 0 0 0 0 0 0 0
"AT3G30245" 0 0 0 0 0 0 0 0
"AT3G30247" 0 0 380 105 0 0 525 47
"AT3G30250" 0 0 1 0 0 0 6 1
"AT3G30260" 116 8 0 0 479 5 2 19
"AT3G30280" 11 0 0 19 2 0 0 593
"AT3G30281" 0 0 0 0 0 0 0 0
"AT3G30290" 0 0 0 0 6 0 0 304
"AT3G30300" 8596 11621 17603 11874 8398 13113 16683 8953
"AT3G30310" 0 0 0 0 0 0 0 0
"AT3G30320" 0 0 0 0 0 0 0 0
"AT3G30330" 0 0 2 0 0 1 0 1
"AT3G30335" 0 0 0 0 0 0 0 0
"AT3G30340" 11 407 272 20 10 480 274 4
"AT3G30345" 2 1 0 0 0 1 1 0
"AT3G30350" 1423 16 7 13 1104 19 5 263
"AT3G30360" 0 0 0 0 0 1 0 0
"AT3G30370" 0 0 0 0 0 0 0 0
"AT3G30380" 5350 2823 4754 3907 5064 4009 6089 4594
"AT3G30383" 0 0 217 43 0 0 336 11
"AT3G30384" 0 0 16 0 0 0 43 2
"AT3G30385" 0 0 19 3 0 0 44 2
"AT3G30386" 0 0 0 0 0 0 0 0
"AT3G30387" 0 0 20 3 0 0 58 1
"AT3G30388" 0 0 0 0 0 0 0 0
"AT3G30390" 147888 48833 37817 42232 113746 50008 38753 46661
"AT3G30391" 0 0 0 0 0 0 0 0
"AT3G30393" 60 10 1 12 195 2 3 131
"AT3G30396" 3 3 0 0 2 0 0 12
"AT3G30400" 0 0 0 0 0 0 2 0
"AT3G30405" 0 0 0 0 0 0 0 0
"AT3G30410" 0 0 0 1 0 0 1 1
"AT3G30411" 0 0 0 0 0 0 0 0
"AT3G30413" 0 0 0 0 0 0 0 0
"AT3G30415" 3 3 4 0 1 3 2 1
"AT3G30416" 0 0 0 0 0 0 0 0
"AT3G30418" 0 0 0 0 0 0 0 0
"AT3G30420" 1 0 0 0 0 0 0 0
"AT3G30430" 0 0 1 0 0 0 0 0
"AT3G30433" 0 0 0 0 0 0 0 0
"AT3G30436" 0 0 0 0 0 0 0 0
"AT3G30440" 0 0 0 1 0 0 0 0
"AT3G30450" 0 0 1 1 0 0 0 3
"AT3G30455" 0 0 0 0 0 0 0 0
"AT3G30456" 0 0 0 0 0 0 0 0
"AT3G30460" 4 24 302 497 5 46 239 600
"AT3G30465" 0 0 0 0 0 0 0 0
"AT3G30470" 0 0 0 0 0 0 0 0
"AT3G30480" 0 0 0 0 0 0 0 0
"AT3G30490" 0 0 0 0 0 0 0 0
"AT3G30500" 0 0 0 0 0 0 1 0
"AT3G30505" 0 0 0 0 0 0 0 0
"AT3G30510" 0 0 0 0 0 0 1 0
"AT3G30520" 0 0 0 0 0 0 0 0
"AT3G30530" 4 14 150 28 2 14 208 15
"AT3G30540" 0 0 2 0 0 0 0 0
"AT3G30550" 0 0 0 1 0 0 11 1
"AT3G30560" 0 0 0 0 0 0 0 0
"AT3G30570" 0 0 0 0 0 0 1 0
"AT3G30580" 50 1 49 36 153 1 48 5
"AT3G30582" 0 0 0 0 1 1 0 0
"AT3G30585" 0 0 0 0 0 0 2 2
"AT3G30587" 0 0 1 0 0 0 0 0
"AT3G30590" 0 0 0 0 0 0 0 0
"AT3G30600" 0 0 0 0 0 0 0 0
"AT3G30610" 0 0 0 0 0 0 0 0
"AT3G30620" 0 1 0 0 0 0 0 0
"AT3G30630" 0 0 0 0 0 0 0 0
"AT3G30640" 0 0 0 5 0 0 0 2
"AT3G30645" 0 0 0 1 0 0 0 1
"AT3G30650" 0 0 0 0 0 0 0 0
"AT3G30655" 0 0 0 0 0 0 0 0
"AT3G30660" 0 0 0 0 0 0 0 0
"AT3G30663" 0 0 0 0 0 0 0 1
"AT3G30665" 0 0 0 0 0 0 0 0
"AT3G30668" 0 1 0 0 0 0 0 1
"AT3G30670" 0 0 0 0 0 0 0 0
"AT3G30680" 0 0 0 0 0 0 0 0
"AT3G30685" 0 0 1 2 0 0 0 0
"AT3G30690" 0 0 0 0 0 0 0 0
"AT3G30695" 0 0 0 0 0 0 0 0
"AT3G30700" 0 2 0 0 0 0 0 0
"AT3G30703" 0 0 0 0 0 0 0 2
"AT3G30705" 0 0 0 0 0 0 0 0
"AT3G30708" 0 0 0 0 0 0 0 0
"AT3G30709" 0 0 0 0 0 0 0 0
"AT3G30710" 0 0 0 0 0 0 0 0
