"GSM1077432" "GSM1077433" "GSM1077434" "GSM1077435"
"AT3G24517" 0 0 0 0
"AT3G24518" 0 0 0 1
"AT3G24520" 5 9 7 6
"AT3G24530" 55 44 27 27
"AT3G24535" 0 1 0 0
"AT3G24540" 3 1 0 0
"AT3G24542" 0 0 0 0
"AT3G24550" 96 140 60 49
"AT3G24560" 0 3 3 0
"AT3G24570" 13 18 11 4
"AT3G24580" 0 0 0 0
"AT3G24590" 10 9 5 7
"AT3G24600" 0 1 0 0
"AT3G24610" 0 0 0 0
"AT3G24612" 1 2 1 2
"AT3G24614" 1 0 2 1
"AT3G24615" 4 10 7 6
"AT3G24620" 0 0 0 0
"AT3G24630" 2 2 0 1
"AT3G24640" 0 0 0 0
"AT3G24650" 0 0 0 0
"AT3G24660" 30 34 33 24
"AT3G24670" 31 53 22 29
"AT3G24675" 0 0 0 0
"AT3G24680" 0 0 0 0
"AT3G24690" 0 0 0 0
"AT3G24700" 0 0 0 0
"AT3G24710" 0 0 0 0
"AT3G24715" 4 4 1 1
"AT3G24730" 12 13 13 6
"AT3G24740" 26 37 24 13
"AT3G24750" 12 2 3 3
"AT3G24760" 13 11 5 1
"AT3G24770" 2 6 0 1
"AT3G24780" 0 4 1 0
"AT3G24790" 0 0 0 0
"AT3G24800" 20 33 13 12
"AT3G24810" 3 10 4 9
"AT3G24820" 6 13 12 3
"AT3G24830" 711 847 705 498
"AT3G24840" 18 26 15 12
"AT3G24850" 0 0 0 0
"AT3G24860" 16 25 31 12
"AT3G24870" 8 9 3 0
"AT3G24880" 8 9 2 6
"AT3G24890" 3 3 3 1
"AT3G24900" 1 0 0 0
"AT3G24927" 4 9 3 3
"AT3G24929" 4 1 0 0
"AT3G24982" 2 2 1 1
"AT3G25010" 0 1 0 1
"AT3G25011" 0 0 0 0
"AT3G25013" 1 0 0 0
"AT3G25014" 0 0 0 0
"AT3G25020" 2 1 1 0
"AT3G25030" 8 14 5 3
"AT3G25040" 22 42 10 9
"AT3G25050" 0 0 0 0
"AT3G25060" 1 0 0 0
"AT3G25070" 12 24 10 11
"AT3G25080" 0 0 0 0
"AT3G25090" 0 0 0 0
"AT3G25099" 0 0 0 0
"AT3G25100" 8 10 8 4
"AT3G25110" 93 88 73 41
"AT3G25120" 17 11 15 13
"AT3G25130" 13 8 4 1
"AT3G25140" 136 173 91 83
"AT3G25150" 68 87 43 50
"AT3G25160" 0 0 0 0
"AT3G25165" 0 0 0 0
"AT3G25170" 0 0 0 0
"AT3G25180" 0 0 0 0
"AT3G25182" 0 0 0 0
"AT3G25190" 3 5 11 3
"AT3G25200" 0 0 0 0
"AT3G25210" 14 15 17 13
"AT3G25220" 72 83 50 50
"AT3G25221" 0 1 0 0
"AT3G25225" 0 0 0 0
"AT3G25230" 240 323 306 185
"AT3G25233" 0 0 0 0
"AT3G25240" 0 1 1 0
"AT3G25250" 28 15 15 16
"AT3G25260" 2 2 0 0
"AT3G25265" 0 0 0 0
"AT3G25270" 0 0 0 0
"AT3G25280" 0 0 0 0
"AT3G25290" 76 102 30 24
"AT3G25400" 23 50 10 8
"AT3G25410" 12 13 5 5
"AT3G25420" 0 0 0 0
"AT3G25430" 7 9 3 4
"AT3G25440" 9 9 13 6
"AT3G25450" 0 0 0 0
"AT3G25460" 0 0 0 0
"AT3G25470" 24 32 21 12
"AT3G25480" 6 4 1 4
"AT3G25485" 0 0 0 0
"AT3G25490" 0 1 4 0
"AT3G25495" 3 1 4 2
"AT3G25500" 43 55 28 24
"AT3G25510" 14 6 15 10
"AT3G25520" 756 810 756 463
"AT3G25530" 34 39 36 23
"AT3G25540" 20 27 20 19
"AT3G25545" 9 8 5 2
"AT3G25550" 0 0 0 0
"AT3G25560" 42 34 27 13
"AT3G25570" 0 0 0 0
"AT3G25572" 0 0 0 0
"AT3G25573" 0 0 0 0
"AT3G25577" 0 0 0 0
"AT3G25580" 22 37 13 9
"AT3G25585" 109 104 70 76
"AT3G25590" 8 11 12 4
"AT3G25597" 9 10 9 9
"AT3G25600" 22 22 13 11
"AT3G25610" 58 48 49 38
"AT3G25620" 2 1 0 0
"AT3G25630" 0 0 0 0
"AT3G25640" 27 38 19 12
"AT3G25650" 0 0 0 0
"AT3G25655" 0 1 0 0
"AT3G25660" 19 15 11 20
"AT3G25670" 0 1 0 0
"AT3G25680" 13 7 8 7
"AT3G25690" 6 6 5 2
"AT3G25700" 5 2 1 4
"AT3G25710" 19 35 15 16
"AT3G25715" 0 0 0 0
"AT3G25716" 0 0 0 0
"AT3G25717" 20 40 101 38
"AT3G25719" 0 0 1 0
"AT3G25720" 0 0 0 0
"AT3G25725" 0 0 1 0
"AT3G25727" 0 0 0 0
"AT3G25730" 148 194 87 76
"AT3G25740" 2 4 0 3
"AT3G25750" 0 0 0 0
"AT3G25760" 0 0 0 0
"AT3G25770" 0 0 0 0
"AT3G25780" 34 38 50 45
"AT3G25790" 0 1 18 23
"AT3G25795" 1 1 2 3
"AT3G25800" 94 107 81 62
"AT3G25805" 2 4 2 0
"AT3G25810" 0 0 0 0
"AT3G25815" 0 0 0 0
"AT3G25820" 21 14 15 13
"AT3G25826" 2 0 0 0
"AT3G25830" 32 33 19 12
"AT3G25840" 104 99 89 70
"AT3G25850" 0 0 0 0
"AT3G25855" 2 2 4 1
"AT3G25860" 55 66 46 48
"AT3G25870" 6 15 27 15
"AT3G25880" 0 0 0 0
"AT3G25882" 60 35 63 21
"AT3G25890" 10 20 28 15
"AT3G25900" 22 30 23 26
"AT3G25905" 1 0 1 1
"AT3G25910" 86 98 86 44
"AT3G25920" 5 15 6 6
"AT3G25930" 93 119 46 48
"AT3G25940" 1 3 4 5
"AT3G25950" 6 1 1 0
"AT3G25960" 0 0 0 0
"AT3G25970" 1 1 2 1
"AT3G25980" 24 19 13 13
"AT3G25990" 0 0 0 0
"AT3G26000" 33 48 33 24
"AT3G26010" 0 0 0 0
"AT3G26020" 22 31 16 11
"AT3G26030" 46 46 37 23
"AT3G26040" 0 1 0 0
"AT3G26050" 2 0 0 0
"AT3G26060" 0 2 0 1
"AT3G26070" 1 4 5 1
"AT3G26080" 2 6 2 2
"AT3G26085" 2 2 3 4
"AT3G26090" 16 22 20 28
"AT3G26100" 114 130 72 45
"AT3G26110" 0 0 0 0
"AT3G26115" 6 4 2 3
"AT3G26120" 0 2 0 1
"AT3G26125" 0 1 3 0
"AT3G26130" 2 3 0 1
"AT3G26134" 0 0 0 0
"AT3G26140" 0 0 0 0
"AT3G26147" 0 0 0 0
"AT3G26150" 0 0 0 0
"AT3G26160" 0 1 0 0
"AT3G26165" 1 1 0 0
"AT3G26170" 0 0 1 0
"AT3G26180" 0 0 0 0
"AT3G26190" 0 0 0 0
"AT3G26200" 0 1 0 0
"AT3G26210" 37 45 19 11
"AT3G26220" 2 6 2 0
"AT3G26230" 1 0 0 0
"AT3G26235" 0 0 0 0
"AT3G26240" 3 2 7 4
"AT3G26250" 1 0 0 0
"AT3G26260" 0 0 0 0
"AT3G26265" 0 0 0 0
"AT3G26270" 0 0 0 0
"AT3G26280" 1 0 0 0
"AT3G26290" 53 43 27 23
"AT3G26295" 0 1 0 0
"AT3G26300" 15 12 3 2
"AT3G26310" 0 0 1 0
"AT3G26320" 0 0 0 0
"AT3G26330" 32 68 19 24
"AT3G26340" 25 34 29 17
"AT3G26350" 0 0 1 0
"AT3G26360" 41 31 29 29
"AT3G26370" 24 35 23 16
"AT3G26380" 10 5 9 6
"AT3G26390" 0 0 0 0
"AT3G26400" 89 90 106 56
"AT3G26410" 16 22 17 7
"AT3G26420" 0 0 0 0
"AT3G26430" 4 1 0 0
"AT3G26440" 58 62 41 36
"AT3G26445" 0 2 1 0
"AT3G26450" 64 104 46 32
"AT3G26460" 44 47 51 29
"AT3G26470" 23 29 12 20
"AT3G26480" 0 0 1 0
"AT3G26483" 0 0 0 0
"AT3G26486" 0 0 0 0
"AT3G26490" 0 0 0 0
"AT3G26500" 25 26 14 14
"AT3G26510" 11 8 4 4
"AT3G26511" 0 0 0 0
"AT3G26520" 300 325 128 151
"AT3G26525" 0 0 0 0
"AT3G26530" 0 0 0 0
"AT3G26539" 0 1 0 0
"AT3G26540" 1 3 0 7
"AT3G26550" 16 7 7 5
"AT3G26560" 122 144 109 92
"AT3G26561" 0 0 0 0
"AT3G26570" 7 18 11 10
"AT3G26580" 31 36 10 18
"AT3G26590" 56 108 25 43
"AT3G26600" 40 38 38 26
"AT3G26605" 0 0 0 0
"AT3G26610" 3 4 7 4
"AT3G26612" 6 9 4 2
"AT3G26614" 0 0 0 1
"AT3G26616" 0 0 0 0
"AT3G26618" 36 36 50 33
"AT3G26620" 0 0 0 0
"AT3G26630" 3 11 8 4
"AT3G26640" 15 23 12 11
"AT3G26650" 24 26 22 11
"AT3G26660" 0 0 0 0
"AT3G26670" 21 36 22 21
"AT3G26680" 11 10 10 4
"AT3G26690" 32 27 28 17
"AT3G26700" 14 14 7 7
"AT3G26710" 9 5 8 7
"AT3G26720" 34 41 23 22
"AT3G26730" 47 61 39 40
"AT3G26740" 0 1 0 0
"AT3G26742" 0 0 0 0
"AT3G26744" 8 14 8 3
"AT3G26747" 0 0 0 0
"AT3G26750" 3 6 4 0
"AT3G26760" 26 41 13 14
"AT3G26770" 80 91 39 50
"AT3G26775" 0 0 0 0
"AT3G26780" 40 45 30 21
"AT3G26782" 3 7 7 4
"AT3G26790" 0 1 0 0
"AT3G26800" 0 0 1 0
"AT3G26805" 0 0 0 0
"AT3G26810" 103 113 68 51
"AT3G26812" 0 0 0 0
"AT3G26813" 0 0 0 0
"AT3G26815" 0 0 0 0
"AT3G26816" 0 0 0 0
"AT3G26818" 0 0 0 0
"AT3G26819" 0 0 0 0
"AT3G26820" 0 0 0 0
"AT3G26830" 8 18 12 4
"AT3G26840" 8 11 3 7
"AT3G26850" 8 6 9 3
"AT3G26855" 0 0 0 0
"AT3G26860" 0 0 0 0
"AT3G26870" 0 0 0 0
"AT3G26872" 0 0 0 0
"AT3G26880" 0 0 0 0
"AT3G26890" 25 27 27 24
"AT3G26900" 17 12 8 5
"AT3G26910" 17 29 10 8
"AT3G26920" 7 9 7 9
"AT3G26922" 3 4 2 0
"AT3G26930" 0 1 0 0
"AT3G26932" 0 0 2 1
"AT3G26934" 0 0 0 0
"AT3G26935" 80 103 56 61
"AT3G26940" 0 0 0 0
"AT3G26950" 26 41 16 13
"AT3G26960" 0 0 0 1
"AT3G26980" 8 8 9 4
"AT3G26990" 9 12 4 6
"AT3G27000" 5 15 7 5
"AT3G27010" 14 14 14 14
"AT3G27020" 35 35 18 15
"AT3G27025" 0 0 0 0
"AT3G27027" 2 0 1 1
"AT3G27030" 29 37 19 12
"AT3G27040" 0 0 0 0
"AT3G27050" 7 8 4 2
"AT3G27060" 44 44 36 13
"AT3G27070" 36 33 23 19
"AT3G27080" 39 35 26 21
"AT3G27090" 200 185 175 131
"AT3G27095" 2 1 3 3
"AT3G27100" 26 47 50 36
"AT3G27110" 15 17 7 8
"AT3G27120" 0 2 1 2
"AT3G27130" 0 0 0 1
"AT3G27140" 0 0 0 0
"AT3G27150" 98 137 47 40
"AT3G27160" 11 10 12 6
"AT3G27170" 314 442 639 515
"AT3G27180" 0 2 1 1
"AT3G27190" 97 122 74 80
"AT3G27200" 11 20 10 9
"AT3G27210" 28 21 37 25
"AT3G27220" 131 182 98 55
"AT3G27230" 79 90 78 24
"AT3G27240" 148 272 96 150
"AT3G27250" 0 0 0 0
"AT3G27260" 72 69 49 36
"AT3G27270" 12 17 11 13
"AT3G27280" 77 100 82 48
"AT3G27283" 0 0 0 0
"AT3G27290" 3 2 2 0
"AT3G27300" 43 47 26 22
"AT3G27310" 14 17 13 9
"AT3G27320" 23 25 21 21
"AT3G27321" 0 0 0 0
"AT3G27325" 20 26 3 9
"AT3G27327" 0 0 0 0
"AT3G27328" 0 0 0 0
"AT3G27329" 0 0 0 0
"AT3G27330" 11 10 5 5
"AT3G27331" 0 0 0 0
"AT3G27340" 39 29 25 23
"AT3G27350" 29 23 18 5
"AT3G27360" 18 18 10 8
"AT3G27380" 144 167 139 93
"AT3G27390" 79 102 54 53
"AT3G27400" 3 1 0 2
"AT3G27410" 0 0 0 0
"AT3G27415" 0 0 0 0
"AT3G27416" 0 0 0 0
"AT3G27420" 16 9 10 6
"AT3G27425" 0 0 0 0
"AT3G27430" 59 84 49 37
"AT3G27440" 0 0 0 0
"AT3G27450" 3 7 4 7
"AT3G27460" 11 11 10 2
"AT3G27470" 25 33 22 15
"AT3G27473" 1 3 1 0
"AT3G27480" 1 5 4 1
"AT3G27490" 3 3 1 1
"AT3G27500" 5 4 6 1
"AT3G27503" 0 0 0 0
"AT3G27510" 6 9 7 7
"AT3G27520" 13 12 7 8
"AT3G27530" 60 55 41 41
"AT3G27540" 3 1 1 2
"AT3G27550" 9 4 13 10
"AT3G27555" 0 0 1 0
"AT3G27560" 23 21 13 9
"AT3G27570" 141 184 106 77
"AT3G27580" 31 25 14 14
"AT3G27590" 0 0 0 0
"AT3G27600" 0 0 0 0
"AT3G27610" 6 8 4 5
"AT3G27620" 0 0 0 0
"AT3G27630" 0 0 0 1
"AT3G27640" 0 1 0 1
"AT3G27650" 11 30 5 5
"AT3G27660" 0 1 0 0
"AT3G27670" 20 26 21 17
"AT3G27680" 0 0 0 0
"AT3G27690" 1 2 1 1
"AT3G27700" 40 46 34 20
"AT3G27710" 1 0 0 0
"AT3G27720" 0 0 0 1
"AT3G27730" 0 1 0 0
"AT3G27740" 23 43 31 25
"AT3G27750" 3 3 3 1
"AT3G27770" 70 95 42 36
"AT3G27785" 0 0 0 0
"AT3G27800" 0 0 0 0
"AT3G27809" 0 0 0 0
"AT3G27810" 0 0 0 0
"AT3G27820" 132 165 118 83
"AT3G27825" 2 5 3 4
"AT3G27830" 5 6 3 5
"AT3G27831" 0 0 0 0
"AT3G27835" 0 0 0 0
"AT3G27840" 0 0 0 0
"AT3G27845" 6 3 5 1
"AT3G27850" 1 2 1 5
"AT3G27860" 0 0 0 0
"AT3G27865" 6 5 1 3
"AT3G27870" 5 2 2 1
"AT3G27880" 17 32 14 10
"AT3G27883" 3 3 1 1
"AT3G27884" 5 6 1 1
"AT3G27886" 0 0 0 0
"AT3G27890" 52 57 47 29
"AT3G27895" 0 0 0 0
"AT3G27900" 1 0 1 0
"AT3G27906" 5 8 8 3
"AT3G27910" 0 0 1 0
"AT3G27920" 0 0 0 0
"AT3G27925" 13 13 7 11
"AT3G27930" 11 16 12 7
"AT3G27940" 0 0 0 0
"AT3G27950" 3 5 4 4
"AT3G27960" 111 76 99 46
"AT3G27965" 0 0 0 0
"AT3G27968" 0 0 0 0
"AT3G27970" 0 0 0 0
"AT3G27980" 0 1 1 1
"AT3G27990" 2 3 3 2
"AT3G27997" 8 12 13 1
"AT3G27999" 0 0 0 0
"AT3G28005" 0 0 0 0
"AT3G28007" 0 0 0 0
"AT3G28010" 0 0 0 0
"AT3G28020" 0 0 0 0
"AT3G28030" 33 39 22 11
"AT3G28040" 13 11 5 4
"AT3G28050" 44 69 54 47
"AT3G28060" 0 0 0 0
"AT3G28070" 0 0 0 0
"AT3G28080" 0 0 0 0
"AT3G28100" 11 12 4 0
"AT3G28110" 0 0 0 0
"AT3G28120" 0 0 0 0
"AT3G28130" 0 2 0 1
"AT3G28140" 4 7 5 1
"AT3G28150" 0 3 1 0
"AT3G28153" 0 0 0 0
"AT3G28155" 1 0 0 0
"AT3G28157" 0 0 0 0
"AT3G28160" 3 9 7 1
"AT3G28170" 1 0 1 0
"AT3G28180" 26 48 19 13
"AT3G28190" 0 0 0 0
"AT3G28193" 0 0 0 0
"AT3G28200" 20 33 21 17
"AT3G28210" 6 12 13 4
"AT3G28216" 0 0 0 0
"AT3G28220" 0 0 0 0
"AT3G28223" 0 0 0 0
"AT3G28230" 0 0 0 0
"AT3G28240" 0 0 0 0
"AT3G28243" 0 0 0 0
"AT3G28250" 0 0 0 0
"AT3G28260" 0 0 0 0
"AT3G28270" 0 0 0 0
"AT3G28280" 0 0 0 0
"AT3G28290" 1 2 0 0
"AT3G28291" 0 0 0 0
"AT3G28295" 0 0 0 0
"AT3G28300" 0 0 0 0
"AT3G28310" 0 0 0 0
"AT3G28315" 0 0 0 0
"AT3G28320" 0 0 0 0
"AT3G28321" 0 0 0 0
"AT3G28330" 0 0 0 0
"AT3G28340" 10 11 3 3
"AT3G28345" 139 100 47 27
"AT3G28350" 0 0 0 1
"AT3G28360" 0 0 1 0
"AT3G28370" 3 2 2 1
"AT3G28380" 2 2 3 1
"AT3G28390" 1 0 1 0
"AT3G28400" 0 0 0 0
"AT3G28410" 0 0 0 0
"AT3G28412" 0 0 0 0
"AT3G28415" 1 0 0 1
"AT3G28420" 0 1 0 0
"AT3G28430" 9 27 31 20
"AT3G28440" 0 0 0 0
"AT3G28450" 44 48 37 38
"AT3G28455" 2 5 1 4
"AT3G28460" 4 5 1 1
"AT3G28470" 0 1 0 0
"AT3G28480" 52 51 46 35
"AT3G28490" 0 0 0 0
"AT3G28500" 0 1 0 0
"AT3G28510" 99 97 774 226
"AT3G28520" 0 1 2 0
"AT3G28530" 0 0 0 0
"AT3G28540" 1 3 5 4
"AT3G28550" 5 12 1 7
"AT3G28560" 0 0 0 0
"AT3G28570" 0 0 0 0
"AT3G28580" 25 20 11 8
"AT3G28590" 0 0 0 0
"AT3G28600" 0 0 1 0
"AT3G28610" 0 0 0 0
"AT3G28611" 0 0 0 0
"AT3G28620" 1 0 1 1
"AT3G28630" 0 0 0 0
"AT3G28640" 1 2 1 0
"AT3G28650" 2 6 2 2
"AT3G28660" 0 3 2 3
"AT3G28670" 16 23 12 10
"AT3G28674" 0 0 0 0
"AT3G28680" 0 0 0 0
"AT3G28685" 0 1 0 0
"AT3G28690" 83 105 168 111
"AT3G28695" 0 0 0 0
"AT3G28700" 8 11 6 3
"AT3G28705" 0 0 0 0
"AT3G28710" 82 101 46 67
"AT3G28715" 85 82 38 41
"AT3G28720" 37 48 22 21
"AT3G28730" 71 93 77 64
"AT3G28740" 4 2 5 1
"AT3G28750" 0 2 0 0
"AT3G28760" 3 3 4 1
"AT3G28770" 0 0 0 0
"AT3G28780" 0 0 0 0
"AT3G28790" 0 0 0 0
"AT3G28800" 0 0 0 0
"AT3G28810" 0 0 0 0
"AT3G28820" 0 0 0 0
"AT3G28830" 0 0 0 0
"AT3G28840" 0 1 0 0
"AT3G28850" 32 45 36 16
"AT3G28855" 0 0 0 0
"AT3G28857" 0 1 0 0
"AT3G28860" 142 220 92 124
"AT3G28865" 0 0 1 0
"AT3G28870" 0 0 0 0
"AT3G28880" 3 3 2 2
"AT3G28890" 0 0 1 0
"AT3G28899" 0 1 0 0
"AT3G28900" 99 161 155 87
"AT3G28910" 12 17 20 16
"AT3G28915" 0 0 0 0
"AT3G28917" 4 4 6 2
"AT3G28918" 0 0 0 0
"AT3G28920" 14 10 12 10
"AT3G28923" 0 0 0 0
"AT3G28925" 0 0 0 0
"AT3G28930" 19 20 17 7
"AT3G28940" 240 288 182 128
"AT3G28945" 4 4 5 4
"AT3G28950" 56 66 57 35
"AT3G28955" 0 0 0 0
"AT3G28956" 3 4 0 2
"AT3G28958" 0 0 0 0
"AT3G28960" 1 0 0 0
"AT3G28970" 6 12 7 3
"AT3G28980" 0 0 0 0
"AT3G28985" 0 0 0 0
"AT3G28990" 0 0 0 0
"AT3G29000" 7 4 13 2
"AT3G29010" 2 7 4 5
"AT3G29020" 0 0 0 0
"AT3G29030" 0 0 0 0
"AT3G29032" 0 0 0 0
"AT3G29033" 0 0 0 0
"AT3G29034" 56 93 211 131
"AT3G29035" 20 23 9 6
"AT3G29036" 0 0 0 0
"AT3G29037" 0 0 0 0
"AT3G29040" 0 0 0 0
"AT3G29050" 0 0 0 0
"AT3G29060" 0 0 0 0
"AT3G29070" 0 0 0 0
"AT3G29075" 84 103 117 53
"AT3G29076" 0 0 1 0
"AT3G29077" 0 0 0 0
"AT3G29078" 0 0 0 0
"AT3G29080" 0 0 0 0
"AT3G29090" 27 20 15 19
"AT3G29095" 2 0 0 0
"AT3G29100" 4 4 1 0
"AT3G29105" 0 0 0 0
"AT3G29110" 8 9 7 1
"AT3G29120" 0 1 1 0
"AT3G29130" 5 6 2 4
"AT3G29140" 0 1 0 0
"AT3G29150" 0 0 0 0
"AT3G29152" 0 1 0 0
"AT3G29153" 0 0 1 0
"AT3G29156" 0 0 0 0
"AT3G29160" 46 63 24 27
"AT3G29170" 12 24 15 11
"AT3G29175" 0 0 0 0
"AT3G29180" 63 54 31 25
"AT3G29185" 0 0 1 1
"AT3G29187" 0 0 0 0
"AT3G29190" 0 0 0 0
"AT3G29195" 0 0 0 0
"AT3G29200" 115 104 74 46
"AT3G29205" 0 0 0 0
"AT3G29210" 0 0 0 0
"AT3G29220" 0 0 0 0
"AT3G29225" 0 0 0 0
"AT3G29230" 3 7 4 3
"AT3G29240" 60 62 79 61
"AT3G29250" 285 304 93 124
"AT3G29252" 0 0 0 0
"AT3G29255" 0 1 0 0
"AT3G29260" 0 1 0 0
"AT3G29265" 0 0 0 0
"AT3G29270" 25 22 11 5
"AT3G29280" 4 8 8 2
"AT3G29290" 9 10 10 2
"AT3G29300" 0 1 0 0
"AT3G29305" 0 0 0 0
"AT3G29310" 45 58 68 25
"AT3G29320" 12 7 9 7
"AT3G29330" 2 4 1 2
"AT3G29340" 0 0 0 0
"AT3G29350" 54 50 52 32
"AT3G29360" 183 212 85 69
"AT3G29365" 0 0 0 0
"AT3G29370" 1 3 5 3
"AT3G29375" 4 7 3 6
"AT3G29380" 0 0 0 0
"AT3G29385" 0 0 0 0
"AT3G29390" 13 19 24 9
"AT3G29400" 33 39 42 11
"AT3G29410" 30 28 10 14
"AT3G29420" 0 0 0 0
"AT3G29430" 8 5 5 4
"AT3G29431" 0 0 0 0
"AT3G29440" 0 0 0 0
"AT3G29450" 0 0 0 0
"AT3G29460" 0 0 0 0
"AT3G29470" 0 0 0 0
"AT3G29480" 0 0 0 0
"AT3G29510" 0 0 0 0
"AT3G29515" 0 0 0 0
"AT3G29520" 0 0 0 0
"AT3G29525" 0 0 0 0
"AT3G29540" 0 0 0 0
"AT3G29545" 0 0 0 0
"AT3G29550" 0 0 0 0
"AT3G29560" 0 0 0 0
"AT3G29570" 0 0 0 0
"AT3G29572" 0 0 0 0
"AT3G29575" 27 36 16 8
"AT3G29577" 0 0 0 0
"AT3G29578" 0 0 0 0
"AT3G29580" 0 0 0 0
"AT3G29590" 0 2 0 0
"AT3G29595" 0 0 0 0
"AT3G29600" 0 0 0 0
"AT3G29610" 0 0 0 0
"AT3G29612" 0 0 0 0
"AT3G29615" 0 0 1 0
"AT3G29618" 0 0 0 0
"AT3G29620" 0 0 0 0
"AT3G29630" 11 15 20 3
"AT3G29632" 0 0 0 0
"AT3G29633" 0 0 0 0
"AT3G29634" 1 1 0 0
"AT3G29635" 9 4 4 1
"AT3G29636" 0 1 0 0
"AT3G29638" 0 0 0 0
"AT3G29639" 0 0 1 0
"AT3G29640" 0 0 0 0
"AT3G29641" 0 0 0 0
"AT3G29642" 0 1 0 0
"AT3G29643" 0 0 0 0
"AT3G29644" 0 1 0 0
"AT3G29647" 0 0 0 0
"AT3G29648" 0 0 0 0
"AT3G29650" 0 0 0 0
"AT3G29660" 0 0 0 0
"AT3G29670" 11 11 4 4
"AT3G29680" 9 11 1 2
"AT3G29690" 1 0 0 1
"AT3G29695" 0 0 0 0
"AT3G29700" 0 0 0 0
"AT3G29710" 0 0 0 0
"AT3G29720" 0 0 0 0
"AT3G29725" 0 0 0 0
"AT3G29727" 0 0 0 0
"AT3G29730" 0 0 0 0
"AT3G29732" 0 0 0 0
"AT3G29734" 0 0 0 0
"AT3G29736" 0 0 0 0
"AT3G29738" 0 0 0 0
"AT3G29739" 0 0 0 0
"AT3G29740" 0 0 0 0
"AT3G29750" 0 0 0 0
"AT3G29755" 0 0 0 0
"AT3G29760" 26 24 20 13
"AT3G29762" 0 0 0 0
"AT3G29763" 0 0 0 0
"AT3G29764" 0 0 0 0
"AT3G29765" 0 0 0 0
"AT3G29766" 0 0 0 0
"AT3G29767" 2 2 1 2
"AT3G29768" 0 0 0 0
"AT3G29769" 0 0 0 0
"AT3G29770" 10 4 5 3
"AT3G29771" 0 0 0 0
"AT3G29772" 0 0 0 0
"AT3G29773" 0 0 1 0
"AT3G29774" 0 0 0 0
"AT3G29775" 0 0 1 0
"AT3G29776" 2 2 2 1
"AT3G29777" 0 0 0 0
"AT3G29778" 0 0 0 0
"AT3G29779" 0 0 1 0
"AT3G29780" 36 24 16 12
"AT3G29781" 0 0 0 0
"AT3G29782" 0 0 0 0
"AT3G29783" 0 0 0 0
"AT3G29784" 0 0 0 0
"AT3G29785" 0 0 0 0
"AT3G29786" 0 0 0 0
"AT3G29787" 0 0 0 0
"AT3G29788" 3 2 0 1
"AT3G29789" 0 0 0 0
"AT3G29790" 0 0 0 0
"AT3G29791" 0 0 0 0
"AT3G29792" 0 0 0 0
"AT3G29796" 0 0 0 0
"AT3G29797" 0 0 0 0
"AT3G29798" 0 0 0 0
"AT3G29800" 0 0 0 0
"AT3G29805" 0 0 0 0
"AT3G29810" 6 10 8 6
"AT3G29820" 0 0 0 0
"AT3G29830" 0 0 0 0
"AT3G29970" 11 21 8 11
"AT3G30110" 0 2 1 1
"AT3G30120" 0 0 1 1
"AT3G30122" 2 5 4 3
"AT3G30145" 0 0 0 0
"AT3G30147" 0 0 0 0
"AT3G30150" 0 0 0 0
"AT3G30160" 0 0 0 0
"AT3G30170" 0 0 0 0
"AT3G30180" 9 22 11 5
"AT3G30183" 0 0 0 0
"AT3G30187" 0 0 0 0
"AT3G30190" 0 0 0 0
"AT3G30200" 0 0 0 0
"AT3G30210" 0 0 0 0
"AT3G30211" 0 0 0 0
"AT3G30212" 0 0 0 0
"AT3G30213" 1 1 1 0
"AT3G30214" 15 15 15 11
"AT3G30216" 0 0 0 0
"AT3G30218" 0 0 0 0
"AT3G30219" 0 0 0 0
"AT3G30220" 0 0 0 0
"AT3G30222" 0 0 0 0
"AT3G30230" 0 0 0 0
"AT3G30235" 0 0 0 0
"AT3G30240" 0 0 0 0
"AT3G30245" 0 0 0 0
"AT3G30247" 0 0 0 0
"AT3G30250" 0 0 0 0
"AT3G30260" 4 4 3 3
"AT3G30280" 0 0 0 0
"AT3G30281" 0 0 0 0
"AT3G30290" 0 0 0 0
"AT3G30300" 18 31 15 13
"AT3G30310" 0 0 0 0
"AT3G30320" 0 0 0 0
"AT3G30330" 0 0 0 0
"AT3G30335" 0 0 0 0
"AT3G30340" 0 1 0 0
"AT3G30345" 591 698 767 182
"AT3G30350" 5 4 8 5
"AT3G30360" 0 0 0 0
"AT3G30370" 0 0 0 0
"AT3G30380" 24 41 40 24
"AT3G30383" 0 0 0 0
"AT3G30384" 0 0 0 0
"AT3G30385" 0 0 0 0
"AT3G30386" 0 0 0 0
"AT3G30387" 0 0 0 0
"AT3G30388" 0 0 0 0
"AT3G30390" 271 331 237 188
"AT3G30391" 0 0 0 0
"AT3G30393" 0 0 0 0
"AT3G30396" 0 0 0 0
"AT3G30400" 0 0 0 0
"AT3G30405" 0 0 0 1
"AT3G30410" 0 0 0 0
"AT3G30411" 0 0 0 0
"AT3G30413" 0 0 0 0
"AT3G30415" 0 0 5 7
"AT3G30416" 0 0 0 0
"AT3G30418" 0 0 0 0
"AT3G30420" 0 0 0 0
"AT3G30430" 0 0 0 0
"AT3G30433" 0 0 0 0
"AT3G30436" 0 0 1 0
"AT3G30440" 0 0 0 0
"AT3G30450" 0 0 0 0
"AT3G30455" 0 0 0 0
"AT3G30456" 0 0 0 0
"AT3G30460" 0 0 0 0
"AT3G30465" 0 0 0 0
