"GSM912634" "GSM912635" "GSM912636" "GSM912637" "GSM912638" "GSM912639" "GSM912640" "GSM912641"
"AT3G04830" 1242 722 845 720 835 736 859 477
"AT3G04840" 8195 4906 3882 3604 8339 8195 4588 2560
"AT3G04850" 110 59 103 90 68 73 58 37
"AT3G04854" 3 2 7 3 1 1 3 0
"AT3G04855" 0 0 1 0 1 0 0 1
"AT3G04860" 734 457 443 374 346 322 399 230
"AT3G04870" 2845 1707 1919 1833 2481 2374 2034 1154
"AT3G04880" 1759 1155 1288 1195 896 896 1122 657
"AT3G04890" 426 239 277 269 285 297 318 166
"AT3G04900" 8 7 3 2 1 1 0 0
"AT3G04903" 0 0 0 0 0 0 0 0
"AT3G04910" 4625 2708 3526 3265 2509 2452 3275 1839
"AT3G04920" 4609 2704 2890 2617 4364 4120 3609 1864
"AT3G04930" 2090 1258 1569 1623 1268 1209 2016 1096
"AT3G04940" 1654 996 1053 987 1137 1081 1058 592
"AT3G04943" 0 0 0 0 0 0 0 0
"AT3G04945" 0 0 0 0 0 0 0 0
"AT3G04950" 110 75 50 61 148 125 78 42
"AT3G04960" 14 12 14 14 10 7 14 4
"AT3G04970" 330 200 244 234 245 202 258 125
"AT3G04980" 101 53 105 98 76 62 45 28
"AT3G04990" 0 0 0 0 0 0 0 0
"AT3G04997" 0 0 0 0 0 0 0 0
"AT3G05000" 819 489 504 413 519 519 554 297
"AT3G05010" 525 334 409 410 315 352 414 195
"AT3G05020" 1495 970 1265 1156 750 644 1377 691
"AT3G05030" 342 232 332 309 232 209 206 121
"AT3G05040" 773 405 544 542 616 535 593 322
"AT3G05050" 847 517 724 768 556 495 541 324
"AT3G05060" 1311 729 611 579 1773 1563 1016 604
"AT3G05070" 546 366 343 279 438 416 357 241
"AT3G05080" 0 0 0 0 0 0 0 0
"AT3G05090" 1929 1180 1664 1671 1194 1229 1477 829
"AT3G05100" 837 519 614 553 619 558 613 362
"AT3G05110" 5 2 2 1 0 7 1 4
"AT3G05120" 2169 1373 1432 1324 1521 1483 1717 893
"AT3G05130" 398 251 297 290 466 450 385 187
"AT3G05140" 69 43 63 59 150 128 120 48
"AT3G05150" 942 538 1509 1427 118 112 294 154
"AT3G05152" 1 1 1 3 1 1 0 1
"AT3G05155" 120 62 12 16 72 66 76 28
"AT3G05160" 1980 1128 1684 1725 1411 1316 1856 992
"AT3G05165" 3039 1776 3627 3394 1564 1465 1991 1121
"AT3G05170" 133 86 113 125 95 89 88 59
"AT3G05180" 293 176 188 182 580 509 417 217
"AT3G05190" 204 109 50 43 160 139 78 40
"AT3G05193" 0 0 0 0 0 0 0 0
"AT3G05200" 935 585 1073 1035 565 565 1079 633
"AT3G05210" 923 605 747 675 656 674 834 502
"AT3G05220" 3987 2307 3243 3378 2352 2317 3342 1863
"AT3G05230" 293 196 217 176 227 226 214 103
"AT3G05240" 17 13 13 9 15 20 9 3
"AT3G05250" 558 395 349 336 330 281 408 253
"AT3G05260" 23 16 4 4 0 1 6 5
"AT3G05270" 480 276 467 432 343 365 453 253
"AT3G05280" 1043 620 620 581 682 671 633 350
"AT3G05290" 680 440 453 441 387 348 434 243
"AT3G05300" 0 0 0 1 1 0 1 0
"AT3G05310" 0 0 1 1 0 0 0 0
"AT3G05320" 63 50 74 94 56 42 59 30
"AT3G05327" 21 6 15 15 13 13 31 17
"AT3G05330" 60 32 61 58 45 46 47 34
"AT3G05340" 82 51 94 94 147 123 143 68
"AT3G05345" 128 72 128 99 137 149 148 58
"AT3G05350" 1499 825 957 961 1391 1319 1274 695
"AT3G05360" 338 206 328 319 264 240 240 155
"AT3G05370" 364 236 342 353 469 390 502 271
"AT3G05380" 1340 795 873 843 944 938 1073 627
"AT3G05390" 97 51 61 59 54 40 41 24
"AT3G05400" 455 294 475 446 282 257 305 153
"AT3G05410" 655 446 543 455 756 691 681 380
"AT3G05415" 91 35 11 11 113 84 57 25
"AT3G05420" 1985 1121 1336 1269 1326 1232 1218 711
"AT3G05425" 0 0 0 0 0 0 0 0
"AT3G05430" 167 101 117 94 112 113 110 53
"AT3G05440" 0 0 0 0 0 0 0 0
"AT3G05450" 4 0 2 0 1 1 0 0
"AT3G05460" 0 0 0 0 0 0 0 0
"AT3G05470" 426 270 231 199 222 210 90 51
"AT3G05480" 21 14 12 16 20 23 12 5
"AT3G05490" 545 326 1201 1093 285 284 497 247
"AT3G05500" 1364 857 939 891 1161 1059 902 516
"AT3G05510" 308 208 278 226 229 216 245 144
"AT3G05520" 864 563 971 897 632 615 959 486
"AT3G05525" 0 0 0 0 0 0 0 0
"AT3G05530" 4893 2918 3257 2971 2870 2775 3279 1708
"AT3G05540" 1 0 0 0 0 0 0 0
"AT3G05545" 2034 1302 1635 1604 1282 1194 1443 781
"AT3G05550" 13 3 6 6 7 2 0 2
"AT3G05560" 4359 2627 2436 2223 4254 3776 2669 1484
"AT3G05570" 294 128 110 106 188 214 197 109
"AT3G05580" 493 304 581 516 224 216 422 195
"AT3G05590" 7687 4736 4555 4106 8123 7771 4691 2630
"AT3G05600" 182 117 80 68 247 238 70 40
"AT3G05602" 0 0 0 0 0 0 0 0
"AT3G05610" 1 1 0 0 1 0 0 0
"AT3G05620" 22 20 15 27 28 25 38 26
"AT3G05625" 196 117 146 138 312 346 217 155
"AT3G05630" 108 60 140 121 52 46 60 38
"AT3G05640" 192 110 233 218 93 89 146 75
"AT3G05650" 3 4 0 4 6 4 4 6
"AT3G05660" 149 87 34 25 141 122 62 31
"AT3G05670" 1103 544 1023 931 784 739 963 498
"AT3G05675" 350 218 270 241 277 291 335 169
"AT3G05680" 2601 1346 1936 2043 1577 1534 1990 1088
"AT3G05685" 40 21 45 25 25 22 31 15
"AT3G05690" 169 114 112 113 121 106 129 62
"AT3G05700" 304 217 271 245 220 197 269 135
"AT3G05710" 957 584 717 636 641 579 725 394
"AT3G05720" 4 5 6 5 7 5 4 1
"AT3G05725" 0 0 0 0 0 0 0 0
"AT3G05727" 5 13 3 0 305 287 33 24
"AT3G05730" 2653 1558 1434 1202 8440 8047 5921 3098
"AT3G05740" 38 11 28 27 39 36 14 6
"AT3G05741" 0 0 0 0 0 0 0 0
"AT3G05746" 1 0 0 0 1 0 1 1
"AT3G05750" 358 187 222 233 344 347 309 155
"AT3G05755" 0 0 0 0 0 0 0 0
"AT3G05760" 1200 775 399 428 850 821 578 311
"AT3G05770" 9 4 8 6 2 2 7 4
"AT3G05780" 5 7 31 19 0 0 3 3
"AT3G05790" 4 1 4 3 5 1 5 1
"AT3G05800" 137 71 168 157 147 139 262 152
"AT3G05810" 287 222 202 162 352 314 250 151
"AT3G05820" 26 19 8 10 33 29 26 10
"AT3G05830" 335 211 269 324 257 253 347 157
"AT3G05835" 0 0 0 0 0 0 0 0
"AT3G05840" 3252 1923 2943 2770 2258 2099 2713 1467
"AT3G05850" 529 302 442 422 369 351 368 244
"AT3G05858" 3 3 2 1 3 1 1 0
"AT3G05860" 0 0 0 1 0 0 0 0
"AT3G05870" 51 40 47 44 57 57 44 27
"AT3G05880" 6709 4151 5162 5048 1460 1398 1716 894
"AT3G05890" 1097 612 1219 1248 147 124 52 33
"AT3G05900" 1885 1128 1797 1492 690 569 1864 909
"AT3G05905" 8 7 13 6 3 5 7 2
"AT3G05910" 2791 1622 2224 2193 1057 1074 1069 629
"AT3G05920" 837 550 541 523 105 83 83 48
"AT3G05930" 3 3 1 4 3 3 2 4
"AT3G05932" 138 99 42 37 92 92 126 77
"AT3G05935" 217 128 131 129 150 136 234 110
"AT3G05936" 6 6 12 14 7 8 8 7
"AT3G05937" 366 219 480 441 197 210 263 167
"AT3G05940" 554 321 573 531 356 309 517 260
"AT3G05950" 636 408 176 165 161 168 335 171
"AT3G05960" 0 0 1 0 0 0 0 0
"AT3G05970" 2344 1437 1605 1549 1415 1341 1488 746
"AT3G05975" 0 0 1 0 0 0 0 0
"AT3G05980" 13 6 41 30 13 14 15 10
"AT3G05990" 1403 860 830 820 1030 958 1059 599
"AT3G06000" 0 0 0 0 0 0 0 0
"AT3G06010" 2022 1204 1428 1391 1374 1333 1795 1061
"AT3G06019" 1 1 0 1 1 3 2 1
"AT3G06020" 25 14 8 12 59 46 27 17
"AT3G06030" 65 45 63 62 60 54 40 25
"AT3G06035" 129 75 138 110 64 59 45 25
"AT3G06040" 1012 579 487 482 1024 975 716 422
"AT3G06050" 994 659 802 733 897 849 731 406
"AT3G06060" 827 484 639 626 593 543 611 351
"AT3G06070" 664 442 1177 1198 594 551 1319 647
"AT3G06080" 2691 1591 2019 1910 1757 1721 3410 1801
"AT3G06090" 0 0 0 0 0 0 1 0
"AT3G06100" 1 0 1 1 1 0 1 0
"AT3G06105" 0 0 0 0 0 0 0 0
"AT3G06110" 614 325 275 260 377 399 363 188
"AT3G06120" 16 15 16 11 28 26 19 10
"AT3G06125" 201 132 126 126 80 63 84 52
"AT3G06130" 1128 669 882 857 773 758 1027 588
"AT3G06140" 223 123 153 160 198 206 213 110
"AT3G06142" 0 0 0 0 0 0 0 0
"AT3G06145" 12 5 23 20 8 6 6 9
"AT3G06150" 678 448 593 625 488 494 693 403
"AT3G06160" 1 0 1 3 3 5 1 1
"AT3G06170" 1335 818 1486 1344 751 721 1066 596
"AT3G06180" 285 168 198 212 176 176 205 103
"AT3G06190" 3325 2015 1931 1779 1713 1666 2379 1354
"AT3G06200" 996 588 623 618 776 697 726 425
"AT3G06210" 1468 860 949 825 760 675 1105 631
"AT3G06220" 12 10 4 8 9 9 7 6
"AT3G06230" 0 0 0 0 0 0 0 0
"AT3G06240" 469 280 347 325 299 244 292 197
"AT3G06250" 897 512 659 604 752 721 784 426
"AT3G06260" 15 12 8 18 8 8 7 11
"AT3G06270" 1202 765 648 648 963 963 950 543
"AT3G06280" 0 0 0 0 0 0 0 0
"AT3G06290" 4777 2620 2326 2307 2070 2036 3132 1778
"AT3G06300" 701 380 613 524 478 509 516 287
"AT3G06310" 478 321 369 345 463 457 389 203
"AT3G06320" 93 48 39 43 171 169 90 48
"AT3G06330" 737 393 597 598 381 390 543 278
"AT3G06335" 0 0 0 0 0 0 0 0
"AT3G06340" 759 450 608 599 508 507 739 400
"AT3G06350" 2922 1679 1598 1514 2093 1962 1884 1070
"AT3G06360" 14 8 16 10 5 4 8 2
"AT3G06370" 251 127 334 317 159 124 171 85
"AT3G06380" 2534 1493 1910 1827 1533 1487 2205 1249
"AT3G06390" 28 15 18 10 28 30 27 20
"AT3G06400" 6195 3385 4164 4014 3925 3484 4846 2722
"AT3G06410" 825 478 473 483 601 558 577 312
"AT3G06420" 917 497 542 520 331 288 404 221
"AT3G06430" 2781 1628 2166 2011 2138 2090 2713 1459
"AT3G06433" 832 519 103 91 720 631 322 180
"AT3G06435" 139 84 101 106 138 169 212 100
"AT3G06437" 3 5 0 0 3 2 3 0
"AT3G06440" 1266 738 596 536 833 699 874 503
"AT3G06450" 1124 669 814 766 1001 969 1064 626
"AT3G06455" 510 281 275 257 320 343 409 181
"AT3G06460" 27 20 9 13 11 11 4 5
"AT3G06470" 1079 650 508 505 732 735 858 468
"AT3G06480" 1327 734 906 844 891 872 977 620
"AT3G06483" 1324 818 1055 981 1155 1101 1226 677
"AT3G06490" 55 23 72 67 20 35 41 18
"AT3G06500" 1515 924 1810 1744 1280 1250 2058 1134
"AT3G06510" 1093 720 899 861 968 942 927 481
"AT3G06520" 2 5 5 5 7 7 0 3
"AT3G06530" 1179 584 662 700 1916 1979 1140 633
"AT3G06540" 515 307 454 469 381 347 380 213
"AT3G06545" 1 0 1 2 0 0 0 0
"AT3G06550" 2027 1239 1405 1218 1210 1142 1327 727
"AT3G06560" 0 0 0 0 0 0 0 0
"AT3G06570" 163 106 146 153 130 126 163 77
"AT3G06580" 1468 913 1329 1258 974 890 1171 584
"AT3G06590" 1336 851 1302 1202 787 751 1480 850
"AT3G06600" 12 8 12 8 4 9 7 7
"AT3G06610" 1457 918 812 768 962 915 1099 602
"AT3G06620" 1014 610 793 827 750 685 928 545
"AT3G06630" 26 14 34 29 15 20 30 14
"AT3G06640" 39 7 14 13 29 30 33 14
"AT3G06650" 3625 2158 2541 2364 2376 2282 2532 1404
"AT3G06660" 634 401 424 431 548 507 556 328
"AT3G06665" 0 0 0 0 0 0 0 0
"AT3G06670" 3678 2120 2595 2512 2331 2245 3048 1758
"AT3G06680" 496 321 345 298 922 913 391 258
"AT3G06690" 74 36 53 38 44 32 31 24
"AT3G06700" 3099 2054 1942 1721 3092 3048 1867 1166
"AT3G06710" 33 9 13 16 33 28 28 14
"AT3G06720" 2644 1549 2335 2187 1670 1605 1821 978
"AT3G06730" 325 169 270 251 594 545 368 264
"AT3G06740" 149 105 112 112 136 133 112 59
"AT3G06750" 673 466 548 499 421 386 602 334
"AT3G06760" 888 505 536 545 486 460 671 374
"AT3G06770" 728 396 995 900 453 439 820 436
"AT3G06778" 91 53 38 37 99 85 126 59
"AT3G06780" 719 436 628 611 330 305 672 374
"AT3G06790" 407 275 277 284 402 387 289 183
"AT3G06810" 2876 1586 2069 2064 1811 1730 1678 1061
"AT3G06820" 792 472 657 571 558 531 675 351
"AT3G06830" 77 49 98 91 63 48 85 64
"AT3G06840" 353 213 263 245 374 336 342 189
"AT3G06850" 6983 3998 7081 6565 1869 1694 4569 2554
"AT3G06860" 2847 1628 2843 2619 1691 1562 1921 1064
"AT3G06868" 59 35 60 76 46 59 51 33
"AT3G06870" 0 0 0 0 0 0 0 0
"AT3G06880" 537 287 240 229 973 949 857 503
"AT3G06890" 11 14 7 7 8 18 4 4
"AT3G06895" 0 0 0 0 0 0 0 0
"AT3G06900" 0 0 0 0 0 0 0 0
"AT3G06910" 229 123 183 180 211 238 204 116
"AT3G06920" 273 160 193 199 335 345 348 230
"AT3G06930" 516 266 365 315 543 490 402 275
"AT3G06940" 495 270 368 378 373 341 377 195
"AT3G06950" 416 261 302 272 525 451 350 227
"AT3G06960" 1465 933 1016 887 1043 999 1328 787
"AT3G06962" 5 5 3 2 5 2 1 3
"AT3G06970" 5 3 2 2 2 2 0 0
"AT3G06980" 5378 3091 3062 2939 5494 5110 5731 3106
"AT3G06985" 1 0 1 1 0 0 0 0
"AT3G06990" 45 28 34 32 39 19 15 17
"AT3G06995" 0 0 0 0 0 0 0 0
"AT3G07000" 39 27 119 88 27 28 44 20
"AT3G07005" 0 0 0 0 0 0 0 0
"AT3G07010" 1206 704 1658 1556 451 460 1070 616
"AT3G07020" 1891 1162 1663 1453 1128 1054 1501 841
"AT3G07025" 0 0 0 0 0 0 0 0
"AT3G07030" 509 264 399 405 377 313 397 249
"AT3G07040" 217 149 110 117 225 233 233 133
"AT3G07050" 2516 1508 1385 1447 3451 3166 2213 1256
"AT3G07055" 0 0 0 0 0 0 0 0
"AT3G07060" 507 306 295 229 538 466 415 253
"AT3G07070" 16 9 7 7 4 5 2 0
"AT3G07080" 336 215 265 237 255 245 288 159
"AT3G07090" 698 392 580 488 429 423 430 244
"AT3G07100" 6241 3462 5272 5025 3655 3298 5223 2834
"AT3G07110" 3616 2337 1653 1432 3621 3438 2209 1272
"AT3G07115" 0 0 0 0 0 0 0 0
"AT3G07120" 8 6 12 7 9 6 4 7
"AT3G07130" 639 415 530 537 556 515 538 268
"AT3G07140" 1264 743 861 828 1052 1015 981 555
"AT3G07150" 40 22 21 26 19 11 43 24
"AT3G07160" 5217 2891 4054 4036 3315 3203 3749 2086
"AT3G07170" 654 402 478 453 580 541 513 264
"AT3G07180" 1173 661 576 591 788 792 845 415
"AT3G07185" 0 0 0 0 0 0 0 0
"AT3G07190" 267 146 226 183 191 163 194 99
"AT3G07195" 66 40 44 30 51 41 107 42
"AT3G07200" 411 224 143 115 243 217 174 104
"AT3G07210" 680 399 483 437 425 395 444 241
"AT3G07215" 859 545 223 200 600 536 527 270
"AT3G07220" 885 525 687 739 555 434 776 446
"AT3G07230" 1533 957 1085 1020 1564 1373 1206 633
"AT3G07250" 1 4 1 1 1 3 1 1
"AT3G07260" 23 10 25 24 11 11 9 10
"AT3G07270" 2370 1425 1537 1403 1461 1398 1625 921
"AT3G07273" 210 129 123 109 140 122 180 100
"AT3G07274" 407 245 225 243 275 238 347 181
"AT3G07280" 1161 693 777 753 796 759 1003 559
"AT3G07290" 40 28 30 24 65 75 49 20
"AT3G07300" 1390 855 785 782 1052 1070 1149 682
"AT3G07310" 1711 1012 1345 1219 1157 1114 1470 805
"AT3G07320" 268 173 265 250 224 200 163 108
"AT3G07330" 1771 994 1063 1009 1094 1019 1113 611
"AT3G07340" 332 185 181 166 134 115 110 45
"AT3G07350" 801 531 829 808 305 252 387 213
"AT3G07360" 1500 914 1255 1168 678 686 945 580
"AT3G07370" 690 413 633 567 396 378 482 264
"AT3G07380" 2 0 1 4 0 1 3 0
"AT3G07390" 1021 617 807 843 719 679 644 344
"AT3G07400" 1397 816 793 749 869 849 879 499
"AT3G07410" 506 304 370 368 347 324 380 234
"AT3G07420" 373 214 357 302 309 306 501 281
"AT3G07425" 5 2 0 3 1 2 3 1
"AT3G07430" 2411 1410 1264 1264 2985 2687 2342 1183
"AT3G07440" 180 107 130 118 148 175 128 71
"AT3G07450" 1 0 1 2 1 0 0 0
"AT3G07460" 4225 2475 3572 3393 2175 2088 3005 1579
"AT3G07470" 2185 1363 2377 2184 1238 1154 1573 816
"AT3G07480" 2297 1382 1370 1352 1591 1379 1495 814
"AT3G07490" 2 1 0 0 4 2 1 1
"AT3G07500" 191 147 115 119 117 112 153 102
"AT3G07510" 617 362 590 521 467 430 498 263
"AT3G07520" 400 237 142 143 227 247 239 122
"AT3G07522" 2 0 0 2 2 1 2 0
"AT3G07525" 228 130 280 258 167 180 232 132
"AT3G07530" 194 105 144 133 158 143 188 96
"AT3G07540" 209 106 414 375 194 184 277 160
"AT3G07550" 444 215 243 215 275 271 357 209
"AT3G07560" 8704 5300 6300 6080 4165 3775 6830 3592
"AT3G07565" 638 413 484 448 407 406 525 318
"AT3G07568" 488 295 399 322 414 417 362 194
"AT3G07570" 841 539 565 574 557 517 694 366
"AT3G07580" 95 66 159 166 83 100 117 67
"AT3G07590" 138 79 115 82 165 166 132 78
"AT3G07600" 7 4 14 16 8 4 12 7
"AT3G07610" 751 455 460 473 601 566 468 267
"AT3G07620" 0 0 0 0 0 0 0 0
"AT3G07630" 645 383 493 443 684 630 581 329
"AT3G07640" 383 223 238 236 359 332 309 171
"AT3G07650" 2224 1334 1473 1344 1797 1701 2441 1326
"AT3G07660" 2877 1776 2349 2339 2173 2178 2732 1468
"AT3G07670" 1394 908 4004 3684 1517 1402 1276 732
"AT3G07680" 1818 1095 1279 1241 1130 1067 1119 621
"AT3G07690" 752 405 664 624 451 401 545 283
"AT3G07700" 1125 631 756 694 701 701 789 461
"AT3G07710" 0 0 0 0 0 0 0 0
"AT3G07720" 352 211 290 265 577 531 467 273
"AT3G07730" 103 62 162 175 45 42 171 72
"AT3G07740" 970 592 564 557 680 672 890 408
"AT3G07750" 250 122 194 171 374 360 248 146
"AT3G07760" 1936 1224 1653 1576 1028 916 1551 823
"AT3G07770" 1401 803 1019 1004 1786 1584 1259 679
"AT3G07780" 8266 5078 5773 5613 4024 3647 7156 4041
"AT3G07790" 2245 1329 1572 1442 1435 1342 1649 947
"AT3G07800" 346 222 306 254 251 258 201 132
"AT3G07810" 1948 1035 1448 1464 1367 1346 1265 722
"AT3G07820" 0 1 0 0 0 0 0 0
"AT3G07830" 0 0 0 0 0 0 0 0
"AT3G07840" 0 0 0 0 0 0 0 0
"AT3G07850" 0 0 0 0 0 0 0 0
"AT3G07860" 217 148 129 131 319 285 228 128
"AT3G07870" 902 555 799 785 665 604 1324 638
"AT3G07880" 2279 1452 1650 1479 1408 1330 1671 969
"AT3G07890" 1276 827 1230 1134 866 823 1212 659
"AT3G07900" 27 18 26 34 16 8 10 5
"AT3G07910" 403 255 340 277 361 358 282 174
"AT3G07920" 3 0 0 0 2 1 0 0
"AT3G07930" 272 173 233 199 237 211 265 134
"AT3G07940" 409 233 548 551 348 342 349 192
"AT3G07950" 1354 847 1017 943 893 844 962 517
"AT3G07960" 31 29 37 29 27 27 20 15
"AT3G07970" 12 10 7 5 3 7 17 5
"AT3G07980" 790 486 726 635 488 479 477 257
"AT3G07990" 464 301 315 280 243 219 175 103
"AT3G08000" 57 36 19 20 65 55 42 24
"AT3G08010" 2656 1539 1884 1686 2866 2618 2511 1310
"AT3G08020" 1139 703 681 646 791 742 836 494
"AT3G08030" 5787 3499 3739 3345 1309 1177 949 540
"AT3G08040" 411 255 395 376 247 188 257 148
"AT3G08490" 11 4 11 23 4 4 4 3
"AT3G08500" 5 3 18 9 5 5 4 3
"AT3G08505" 270 149 190 180 254 230 243 116
"AT3G08510" 5782 3293 4813 4339 3501 3537 4679 2539
"AT3G08520" 1293 855 725 754 1086 1094 1192 613
"AT3G08530" 17065 9345 10080 10062 10042 9630 11820 6895
"AT3G08550" 1336 708 1066 1015 830 858 942 561
"AT3G08560" 0 0 0 1 0 0 0 0
"AT3G08570" 114 55 96 97 43 42 38 18
"AT3G08580" 41694 24845 20589 19247 39124 37190 28987 16346
"AT3G08590" 2122 1197 1697 1535 1599 1453 1349 828
"AT3G08600" 318 193 252 247 285 285 319 166
"AT3G08610" 2112 1301 1560 1470 1577 1505 1503 844
"AT3G08620" 175 105 159 156 201 186 142 107
"AT3G08630" 484 295 368 409 323 324 231 127
"AT3G08636" 0 0 0 0 0 0 1 0
"AT3G08640" 1183 661 798 729 866 851 744 451
"AT3G08650" 3045 1808 2480 2363 2319 2120 2598 1576
"AT3G08660" 71 46 98 101 103 90 239 113
"AT3G08670" 1073 664 1022 1023 938 862 1315 669
"AT3G08680" 1384 756 921 878 1135 1054 1103 570
"AT3G08690" 895 568 889 783 542 450 685 418
"AT3G08700" 6 1 22 21 3 4 10 4
"AT3G08710" 568 309 558 543 345 316 477 255
"AT3G08720" 744 445 820 812 415 378 624 335
"AT3G08730" 5689 3372 3517 3344 2883 2801 4201 2252
"AT3G08740" 4846 2975 2360 2327 4945 4782 3908 2118
"AT3G08750" 0 0 0 0 0 0 0 0
"AT3G08760" 725 431 967 874 548 486 748 402
"AT3G08762" 0 0 0 0 0 0 0 0
"AT3G08770" 60 37 36 34 126 90 39 20
"AT3G08780" 587 377 394 364 388 322 447 257
"AT3G08790" 0 0 1 0 1 2 1 0
"AT3G08800" 177 122 128 101 140 140 149 87
"AT3G08810" 3 0 2 0 0 0 2 0
"AT3G08820" 29 21 14 21 48 68 44 20
"AT3G08840" 1004 649 630 619 697 617 687 389
"AT3G08850" 3526 2055 2808 3147 2158 2089 2788 1563
"AT3G08860" 728 417 570 548 150 167 127 90
"AT3G08870" 0 1 1 2 1 1 1 0
"AT3G08880" 592 335 334 299 330 305 354 187
"AT3G08885" 35 30 37 44 13 17 34 15
"AT3G08890" 478 296 485 440 253 223 352 155
"AT3G08900" 2 3 2 0 2 1 2 2
"AT3G08910" 337 225 306 274 250 174 259 152
"AT3G08920" 500 313 321 322 652 581 506 263
"AT3G08930" 5329 3081 2423 2303 3087 2930 3105 1699
"AT3G08940" 32797 20580 16215 15224 38047 37413 44411 27142
"AT3G08943" 1267 815 708 643 997 962 931 477
"AT3G08947" 219 115 234 228 153 130 191 102
"AT3G08950" 140 102 84 72 175 192 138 66
"AT3G08960" 2696 1476 1430 1458 1981 1894 1838 1039
"AT3G08970" 63 45 55 46 50 42 49 31
"AT3G08980" 65 26 40 35 80 72 54 32
"AT3G08990" 56 21 49 31 37 43 42 22
"AT3G09000" 813 492 590 538 506 445 591 340
"AT3G09010" 44 30 24 17 32 30 32 17
"AT3G09020" 169 109 432 424 79 73 142 87
"AT3G09030" 805 481 552 521 399 436 585 373
"AT3G09032" 38 29 28 28 24 14 24 14
"AT3G09035" 647 397 415 386 470 471 489 296
"AT3G09040" 93 46 56 63 116 90 80 45
"AT3G09050" 507 314 321 316 604 574 554 275
"AT3G09060" 63 36 46 52 66 73 63 34
"AT3G09070" 235 124 199 176 243 256 222 135
"AT3G09080" 6 5 2 4 8 3 5 1
"AT3G09085" 95 63 97 107 86 53 89 49
"AT3G09090" 1541 929 1191 1118 1167 1116 1130 629
"AT3G09100" 1270 833 1167 1149 978 864 1146 638
"AT3G09110" 1 1 0 0 0 0 1 0
"AT3G09120" 0 0 2 0 0 0 0 0
"AT3G09130" 0 0 0 0 0 1 0 0
"AT3G09140" 0 0 0 0 0 0 0 0
"AT3G09150" 278 196 309 241 427 391 348 193
"AT3G09160" 1258 763 578 536 762 739 614 370
"AT3G09162" 629 365 465 444 373 404 414 238
"AT3G09165" 0 0 0 0 0 0 0 0
"AT3G09170" 0 0 0 0 0 0 0 0
"AT3G09180" 834 480 700 683 560 551 711 444
"AT3G09190" 34 27 50 42 39 52 40 34
"AT3G09200" 15216 9208 7302 6928 13630 12342 8362 4786
"AT3G09210" 1803 1104 1082 1032 2014 1993 1582 833
"AT3G09220" 3074 1829 2882 2751 853 791 1939 1144
"AT3G09230" 135 76 99 107 94 93 104 56
"AT3G09240" 27 15 20 20 13 14 10 3
"AT3G09250" 393 234 295 295 522 490 388 219
"AT3G09260" 64592 38527 29939 28222 105090 103477 63402 34840
"AT3G09270" 523 319 654 664 393 353 564 313
"AT3G09280" 5 4 1 0 1 2 0 0
"AT3G09285" 0 0 0 0 0 0 0 0
"AT3G09290" 11 5 10 6 2 6 5 3
"AT3G09300" 2571 1597 2060 1977 1602 1458 1935 1103
"AT3G09310" 33 25 26 21 42 31 25 20
"AT3G09320" 1032 650 770 712 690 588 760 442
"AT3G09330" 2 2 0 1 3 4 1 1
"AT3G09340" 1 0 3 0 0 0 0 0
"AT3G09350" 255 161 167 164 259 209 208 123
"AT3G09360" 512 280 322 303 338 303 346 172
"AT3G09370" 368 202 336 288 224 172 288 148
"AT3G09375" 99 55 104 75 84 64 83 36
"AT3G09380" 0 0 148 123 0 0 53 39
"AT3G09385" 0 0 7 7 0 0 1 4
"AT3G09390" 22059 13588 11504 10718 14462 14295 18319 9748
"AT3G09400" 10 6 2 4 4 1 6 2
"AT3G09405" 27 18 24 16 24 26 60 28
"AT3G09410" 765 495 659 649 609 601 653 339
"AT3G09430" 34 18 16 28 40 37 27 17
"AT3G09440" 2964 1686 2722 2637 3397 3060 2612 1523
"AT3G09450" 0 0 0 1 0 0 0 0
"AT3G09470" 1884 1150 1520 1440 1202 1118 1438 838
"AT3G09480" 32 29 35 41 31 35 25 21
"AT3G09490" 142 86 153 134 91 85 123 51
"AT3G09500" 6678 4256 3379 2843 5614 5191 4121 2366
"AT3G09505" 0 0 0 0 0 0 0 0
"AT3G09510" 0 0 0 0 0 0 0 0
"AT3G09520" 17 12 67 62 9 5 34 14
"AT3G09530" 4 3 11 4 0 1 0 1
"AT3G09540" 78 71 81 61 57 63 72 39
"AT3G09550" 187 100 146 127 108 141 154 92
"AT3G09560" 825 448 662 674 591 553 637 366
"AT3G09570" 911 500 809 788 690 575 682 374
"AT3G09580" 544 361 444 382 632 518 507 298
"AT3G09585" 0 0 0 0 0 0 0 0
"AT3G09590" 1 1 0 1 0 0 0 0
"AT3G09595" 0 0 0 0 0 0 0 0
"AT3G09600" 788 467 515 458 507 489 600 322
"AT3G09620" 3 0 5 2 1 3 4 5
"AT3G09630" 8736 5434 4899 4724 7632 7134 5683 3346
"AT3G09640" 0 0 1 0 0 0 0 0
"AT3G09650" 394 228 371 304 488 477 437 255
"AT3G09660" 152 109 132 142 135 120 135 64
"AT3G09670" 496 266 326 293 387 342 395 255
"AT3G09680" 27 22 13 10 35 24 17 7
"AT3G09690" 1067 650 937 818 687 681 753 417
"AT3G09700" 99 48 80 72 136 123 116 74
"AT3G09710" 139 87 170 179 89 96 98 49
"AT3G09720" 231 153 122 129 332 320 168 116
"AT3G09730" 82 58 81 82 44 39 34 12
