"GSM797869" "GSM797870" "GSM797871" "GSM797874" "GSM797873" "GSM797872"
"AT1G62390" 4023 4087 3207 2571 2338 1614
"AT1G62400" 44 31 38 41 31 44
"AT1G62410" 3 2 12 9 6 1
"AT1G62420" 8 12 12 9 10 4
"AT1G62421" 0 0 0 0 0 0
"AT1G62422" 316 324 331 258 308 173
"AT1G62430" 582 888 652 615 627 484
"AT1G62440" 3183 4039 3943 2802 2155 2354
"AT1G62450" 1 0 3 0 1 0
"AT1G62460" 0 0 0 0 0 0
"AT1G62480" 20951 30492 43903 31599 34777 21875
"AT1G62490" 2 3 1 2 1 3
"AT1G62500" 250 170 126 89 108 82
"AT1G62510" 319 259 309 225 294 190
"AT1G62520" 182 167 170 116 135 92
"AT1G62530" 11 4 14 12 12 2
"AT1G62540" 8 11 4 12 6 2
"AT1G62550" 0 0 0 0 0 0
"AT1G62560" 0 2 13 8 8 1
"AT1G62570" 1641 1922 1573 2232 2228 1451
"AT1G62580" 19 19 17 15 20 13
"AT1G62590" 66 70 57 35 55 45
"AT1G62600" 694 711 756 645 796 473
"AT1G62610" 680 771 969 660 737 486
"AT1G62620" 12 6 21 11 13 14
"AT1G62630" 10 19 12 27 28 22
"AT1G62640" 1467 1854 1701 1440 1462 930
"AT1G62650" 0 0 0 0 0 0
"AT1G62660" 12555 17275 16919 18123 18360 13349
"AT1G62670" 101 112 101 85 87 57
"AT1G62680" 86 120 107 101 119 55
"AT1G62690" 6 4 3 3 7 6
"AT1G62695" 0 0 0 0 0 0
"AT1G62700" 27 17 32 32 40 11
"AT1G62710" 1077 738 741 561 496 381
"AT1G62720" 10 18 13 11 9 7
"AT1G62730" 154 153 144 124 83 53
"AT1G62740" 1780 1851 2009 1500 1584 1104
"AT1G62750" 6336 6729 5688 5755 5578 4091
"AT1G62760" 147 157 164 127 143 103
"AT1G62766" 0 0 0 0 0 0
"AT1G62770" 1839 2820 2304 2235 2223 1374
"AT1G62780" 1124 1441 1081 1010 934 720
"AT1G62790" 2794 3454 3626 3056 3062 1964
"AT1G62800" 1148 1314 1548 1136 1030 682
"AT1G62810" 1060 1016 802 783 999 590
"AT1G62820" 583 683 683 622 612 348
"AT1G62830" 432 456 460 384 316 229
"AT1G62835" 0 8 0 1 0 3
"AT1G62840" 16 4 5 13 11 6
"AT1G62850" 253 300 237 231 250 180
"AT1G62860" 131 140 128 94 105 67
"AT1G62863" 0 0 0 0 0 0
"AT1G62870" 101 103 104 81 105 62
"AT1G62880" 246 316 296 246 285 209
"AT1G62886" 0 0 0 0 0 0
"AT1G62890" 0 0 0 0 0 0
"AT1G62900" 2 0 2 1 0 0
"AT1G62910" 25 24 41 18 33 18
"AT1G62914" 77 84 75 63 85 43
"AT1G62920" 30 30 31 26 17 20
"AT1G62930" 152 144 187 132 162 114
"AT1G62935" 13 23 21 14 20 9
"AT1G62940" 1 7 0 6 1 0
"AT1G62950" 186 164 153 127 112 67
"AT1G62960" 355 364 419 353 357 243
"AT1G62970" 426 387 375 342 400 235
"AT1G62975" 94 147 94 230 248 122
"AT1G62978" 0 0 0 0 0 0
"AT1G62980" 325 628 345 335 349 162
"AT1G62981" 59 78 78 73 85 57
"AT1G62990" 389 601 560 635 629 359
"AT1G63000" 4794 6193 4960 4183 4250 2909
"AT1G63005" 0 2 0 0 0 0
"AT1G63010" 2212 2416 2448 2454 2375 1611
"AT1G63020" 257 220 248 163 167 142
"AT1G63030" 1 0 1 1 1 0
"AT1G63040" 4 1 4 6 7 0
"AT1G63050" 490 627 388 392 421 250
"AT1G63055" 0 0 0 0 0 0
"AT1G63057" 0 0 0 0 0 0
"AT1G63060" 0 0 0 0 0 0
"AT1G63070" 0 4 1 2 2 1
"AT1G63080" 113 116 64 105 87 66
"AT1G63090" 621 427 606 302 315 206
"AT1G63100" 130 133 100 79 85 64
"AT1G63105" 1 0 0 0 0 0
"AT1G63110" 1272 1449 1471 1097 1218 789
"AT1G63120" 743 1036 1118 900 973 654
"AT1G63130" 200 286 318 239 223 161
"AT1G63140" 60 77 80 71 78 39
"AT1G63150" 40 53 47 37 42 29
"AT1G63160" 191 215 156 132 137 91
"AT1G63170" 751 960 915 843 852 587
"AT1G63180" 367 609 542 620 693 391
"AT1G63190" 0 2 2 0 1 0
"AT1G63200" 0 0 0 1 0 0
"AT1G63205" 0 0 0 0 0 0
"AT1G63206" 0 0 0 0 0 0
"AT1G63210" 4 13 16 4 7 7
"AT1G63220" 1677 2242 2670 1840 1788 1203
"AT1G63230" 41 41 36 50 53 39
"AT1G63240" 209 217 158 188 186 142
"AT1G63245" 49 56 33 65 65 23
"AT1G63250" 136 85 96 62 65 50
"AT1G63260" 401 515 470 359 392 276
"AT1G63270" 199 218 211 203 231 142
"AT1G63280" 0 0 0 0 0 0
"AT1G63290" 1009 1075 1050 957 1053 630
"AT1G63295" 76 132 95 74 78 44
"AT1G63300" 988 839 1141 1022 933 574
"AT1G63310" 317 432 366 340 389 218
"AT1G63320" 0 1 3 0 2 1
"AT1G63330" 3 5 2 4 1 1
"AT1G63340" 0 0 1 2 1 0
"AT1G63350" 53 44 64 45 29 17
"AT1G63360" 130 169 153 172 177 131
"AT1G63370" 32 33 29 24 36 19
"AT1G63380" 54 46 65 62 57 40
"AT1G63390" 30 17 35 26 34 18
"AT1G63400" 39 42 41 36 41 26
"AT1G63410" 31 41 70 24 39 17
"AT1G63420" 260 177 152 101 151 75
"AT1G63430" 1123 1311 1323 1018 1116 706
"AT1G63440" 544 464 577 536 609 251
"AT1G63450" 48 101 53 51 64 8
"AT1G63460" 634 992 1018 746 813 449
"AT1G63470" 456 511 383 377 364 280
"AT1G63480" 231 240 198 144 137 101
"AT1G63490" 560 476 537 496 463 313
"AT1G63500" 2145 2871 3423 2477 2404 1685
"AT1G63510" 0 0 0 0 0 0
"AT1G63520" 33 52 33 38 36 13
"AT1G63522" 0 0 1 0 2 0
"AT1G63530" 80 25 67 31 21 19
"AT1G63535" 0 3 0 0 0 0
"AT1G63540" 0 0 0 0 0 0
"AT1G63550" 4 1 4 4 3 0
"AT1G63560" 33 12 9 4 4 3
"AT1G63570" 0 0 0 0 0 1
"AT1G63580" 9 10 5 2 5 5
"AT1G63590" 1 1 1 1 1 0
"AT1G63600" 4 17 6 3 0 1
"AT1G63610" 1190 1216 956 762 781 590
"AT1G63630" 1 1 1 2 2 0
"AT1G63640" 1101 944 858 727 778 486
"AT1G63650" 92 138 104 83 81 58
"AT1G63660" 1423 1160 903 623 659 454
"AT1G63670" 431 459 445 395 363 224
"AT1G63680" 1580 1535 1330 1279 1190 780
"AT1G63690" 3205 3831 3839 3309 3511 2300
"AT1G63700" 1449 1420 1438 1264 1207 847
"AT1G63710" 24 19 12 20 11 7
"AT1G63720" 218 175 174 151 183 98
"AT1G63730" 204 147 215 134 152 106
"AT1G63740" 419 419 471 328 377 265
"AT1G63750" 101 73 94 49 49 42
"AT1G63760" 263 309 288 249 290 203
"AT1G63770" 6856 6356 6870 5440 5181 3502
"AT1G63780" 480 442 400 249 268 186
"AT1G63790" 0 0 0 0 0 0
"AT1G63800" 1098 1929 1837 1504 1737 1039
"AT1G63810" 565 438 483 298 242 229
"AT1G63820" 25 22 15 18 24 7
"AT1G63830" 1144 1356 1507 1185 1213 801
"AT1G63835" 0 0 0 0 0 0
"AT1G63840" 1107 1978 1744 1684 1783 1026
"AT1G63850" 636 708 546 469 496 382
"AT1G63855" 76 82 50 60 70 47
"AT1G63860" 200 130 131 107 112 96
"AT1G63870" 6 6 6 8 2 2
"AT1G63880" 209 162 157 174 159 123
"AT1G63900" 639 751 822 627 718 463
"AT1G63910" 23 23 10 15 15 8
"AT1G63920" 0 0 0 0 0 0
"AT1G63930" 60 71 45 39 40 22
"AT1G63940" 16584 16355 14471 11823 10435 8406
"AT1G63950" 5 5 2 0 1 4
"AT1G63960" 0 0 0 0 0 0
"AT1G63970" 547 680 601 486 488 368
"AT1G63980" 2182 1969 2204 1729 1763 1092
"AT1G63990" 3 4 7 6 12 1
"AT1G64000" 1 2 6 5 13 7
"AT1G64010" 0 0 1 2 1 0
"AT1G64020" 5 2 2 2 3 3
"AT1G64030" 0 0 0 0 0 0
"AT1G64035" 0 0 0 0 0 0
"AT1G64040" 2425 2466 2737 2030 2190 1335
"AT1G64050" 708 667 799 699 705 467
"AT1G64060" 1407 1160 1324 1266 1303 760
"AT1G64065" 76 53 74 76 77 57
"AT1G64070" 0 1 0 0 0 0
"AT1G64080" 116 137 94 105 101 85
"AT1G64090" 2924 3950 3889 2797 2770 2008
"AT1G64100" 3 5 1 2 2 0
"AT1G64105" 0 0 1 1 3 1
"AT1G64107" 2 2 10 2 3 4
"AT1G64110" 3371 3112 3028 2517 2773 1798
"AT1G64120" 0 0 0 0 0 0
"AT1G64130" 0 0 0 0 0 0
"AT1G64140" 0 0 0 0 0 0
"AT1G64142" 0 0 0 0 0 0
"AT1G64150" 340 391 308 303 314 214
"AT1G64160" 116 1 17 21 31 6
"AT1G64170" 246 132 170 151 128 87
"AT1G64180" 82 90 139 110 122 83
"AT1G64185" 61 75 60 43 51 33
"AT1G64190" 5430 5177 4984 4454 4288 2545
"AT1G64195" 1 0 2 1 2 2
"AT1G64200" 960 1376 1162 1248 1222 817
"AT1G64210" 29 30 49 29 33 19
"AT1G64220" 37 32 39 13 13 14
"AT1G64230" 7252 8736 10537 8009 9467 5701
"AT1G64235" 0 0 0 0 1 0
"AT1G64240" 12 10 6 13 18 5
"AT1G64250" 25 30 21 12 24 17
"AT1G64255" 0 0 0 0 0 0
"AT1G64260" 3 4 5 3 4 4
"AT1G64270" 216 192 184 175 167 131
"AT1G64280" 1121 980 1079 937 985 651
"AT1G64290" 0 0 1 0 1 0
"AT1G64295" 0 0 0 0 0 0
"AT1G64300" 122 116 112 116 85 59
"AT1G64310" 24 11 18 8 6 6
"AT1G64320" 16 22 17 14 12 7
"AT1G64330" 2038 2283 3174 2396 2473 1593
"AT1G64340" 0 0 0 0 0 0
"AT1G64350" 492 638 554 420 495 314
"AT1G64355" 609 825 668 575 697 525
"AT1G64360" 0 0 0 0 0 0
"AT1G64370" 326 615 120 389 540 176
"AT1G64380" 248 344 552 790 745 562
"AT1G64385" 629 672 648 612 616 371
"AT1G64390" 14442 18142 17434 14701 13972 10030
"AT1G64400" 399 274 265 258 221 201
"AT1G64405" 69 131 95 100 101 32
"AT1G64410" 0 0 0 0 0 0
"AT1G64420" 0 0 0 0 0 0
"AT1G64430" 1203 994 1012 896 941 652
"AT1G64440" 898 1028 843 804 836 501
"AT1G64450" 188 175 108 112 123 79
"AT1G64460" 655 722 547 524 578 302
"AT1G64470" 587 743 520 494 469 290
"AT1G64480" 50 60 81 83 97 47
"AT1G64490" 236 379 378 295 273 148
"AT1G64500" 483 570 446 569 662 503
"AT1G64510" 4652 5549 4320 4140 3975 3198
"AT1G64520" 2701 3700 3228 2751 2747 1808
"AT1G64530" 697 711 771 715 728 431
"AT1G64540" 29 10 20 14 11 15
"AT1G64550" 2694 2517 2661 2167 2215 1521
"AT1G64560" 10 6 6 4 10 3
"AT1G64561" 9 11 6 3 3 4
"AT1G64563" 13 13 13 9 17 6
"AT1G64570" 785 697 834 702 769 452
"AT1G64572" 112 117 139 133 137 94
"AT1G64580" 204 216 181 148 145 80
"AT1G64583" 46 50 47 40 57 40
"AT1G64585" 0 0 0 0 0 0
"AT1G64590" 7 13 16 26 26 15
"AT1G64600" 114 89 103 52 57 43
"AT1G64610" 273 277 285 259 262 170
"AT1G64618" 3 3 1 1 1 1
"AT1G64620" 103 149 98 90 88 75
"AT1G64625" 19 17 20 19 21 19
"AT1G64628" 0 0 0 0 0 0
"AT1G64630" 0 0 0 0 0 0
"AT1G64640" 5363 6948 6814 5140 5057 3661
"AT1G64650" 4312 4523 3930 3258 3185 2287
"AT1G64660" 5821 6461 7239 6448 7089 4446
"AT1G64670" 3497 3632 4166 3361 3700 2790
"AT1G64680" 724 832 782 753 818 579
"AT1G64690" 113 181 188 159 180 107
"AT1G64700" 105 117 121 92 97 77
"AT1G64710" 3143 3642 3490 2688 2663 2210
"AT1G64720" 18733 16046 13777 13764 15659 10645
"AT1G64730" 0 0 0 0 0 0
"AT1G64740" 1216 1364 2159 1494 1601 1041
"AT1G64750" 1663 2425 1915 1669 1693 1111
"AT1G64760" 465 570 483 388 372 274
"AT1G64770" 1402 1492 1209 1059 1192 843
"AT1G64780" 214 96 119 164 166 53
"AT1G64790" 3511 2981 3078 2125 2092 1629
"AT1G64800" 0 0 0 0 0 1
"AT1G64810" 298 411 287 266 296 183
"AT1G64820" 1 3 1 0 0 0
"AT1G64830" 0 0 0 0 0 0
"AT1G64840" 367 433 399 341 394 254
"AT1G64850" 559 870 958 823 776 561
"AT1G64860" 1172 1448 1149 1206 1270 923
"AT1G64870" 0 0 0 0 0 0
"AT1G64880" 1550 1456 1241 901 904 536
"AT1G64890" 304 331 363 285 332 214
"AT1G64900" 61 49 27 33 32 28
"AT1G64910" 1 0 0 2 1 0
"AT1G64920" 71 66 38 37 42 10
"AT1G64930" 53 66 34 39 45 21
"AT1G64940" 15 33 36 28 22 16
"AT1G64950" 1058 1259 1293 1185 1457 913
"AT1G64960" 426 437 488 315 401 276
"AT1G64970" 937 601 320 256 220 154
"AT1G64980" 1254 1514 1246 1017 1035 726
"AT1G64990" 1249 1334 1384 954 1085 676
"AT1G65000" 140 151 135 165 158 78
"AT1G65010" 6025 5402 6378 5683 5527 3574
"AT1G65020" 493 468 555 434 443 290
"AT1G65030" 367 291 227 214 187 147
"AT1G65032" 112 125 106 69 63 57
"AT1G65040" 480 575 534 425 450 264
"AT1G65050" 0 0 0 0 0 0
"AT1G65060" 435 539 940 676 525 579
"AT1G65070" 431 468 456 389 427 290
"AT1G65080" 84 63 78 53 43 32
"AT1G65090" 62 29 18 25 12 1
"AT1G65110" 15 10 22 16 11 7
"AT1G65113" 0 0 0 0 0 0
"AT1G65120" 44 24 24 21 23 8
"AT1G65130" 4 9 17 8 10 5
"AT1G65140" 0 0 0 0 0 0
"AT1G65150" 52 70 60 68 67 40
"AT1G65160" 0 0 0 0 0 0
"AT1G65170" 0 0 0 0 0 0
"AT1G65180" 172 167 163 123 153 103
"AT1G65190" 37 75 110 86 67 69
"AT1G65200" 8 1 2 1 2 0
"AT1G65210" 0 0 2 0 0 0
"AT1G65220" 2541 2880 2760 2335 2667 1707
"AT1G65230" 295 251 219 229 250 185
"AT1G65240" 9 4 7 5 6 5
"AT1G65250" 31 30 10 20 23 7
"AT1G65260" 2574 2412 2140 1949 1986 1452
"AT1G65270" 2087 2728 2560 2231 2272 1575
"AT1G65280" 1515 1461 1549 1350 1395 853
"AT1G65290" 3412 4384 3466 2729 2571 1785
"AT1G65295" 565 910 1019 694 631 438
"AT1G65300" 4 9 89 11 18 36
"AT1G65310" 10712 19050 23184 13085 12563 10080
"AT1G65320" 1145 1438 1351 1112 1255 822
"AT1G65330" 4 49 214 53 58 93
"AT1G65340" 374 443 213 83 73 49
"AT1G65342" 2 1 1 1 2 0
"AT1G65346" 0 0 0 0 0 0
"AT1G65347" 0 0 0 0 0 0
"AT1G65350" 0 1 0 1 2 2
"AT1G65352" 0 0 0 0 0 0
"AT1G65360" 0 1 15 0 3 3
"AT1G65365" 0 0 0 0 0 0
"AT1G65370" 132 100 126 99 147 42
"AT1G65380" 334 434 332 325 304 262
"AT1G65385" 2 2 0 0 5 2
"AT1G65390" 13 32 17 19 9 4
"AT1G65410" 436 538 401 377 386 261
"AT1G65420" 156 172 147 113 108 85
"AT1G65430" 875 906 1056 786 857 533
"AT1G65440" 4739 3754 4194 3413 3731 2457
"AT1G65450" 0 0 1 0 0 0
"AT1G65470" 428 490 464 373 375 268
"AT1G65480" 2 3 3 2 0 1
"AT1G65481" 15 7 8 2 6 1
"AT1G65483" 0 0 1 0 0 0
"AT1G65484" 6 0 1 1 0 3
"AT1G65485" 5 0 0 0 0 0
"AT1G65486" 13 5 5 5 6 1
"AT1G65490" 4 0 0 2 3 1
"AT1G65500" 63 8 4 16 16 8
"AT1G65510" 248 354 386 501 530 267
"AT1G65520" 417 460 539 491 486 328
"AT1G65540" 1723 1644 1825 1513 1511 1051
"AT1G65541" 37 59 59 48 57 29
"AT1G65550" 0 1 2 1 1 0
"AT1G65560" 145 230 229 175 139 130
"AT1G65570" 348 386 141 150 171 56
"AT1G65580" 1903 2041 2291 1881 2136 1407
"AT1G65585" 0 0 0 0 0 0
"AT1G65590" 1198 1420 1409 1402 1444 871
"AT1G65610" 995 832 1002 950 1017 506
"AT1G65620" 58 68 68 39 44 41
"AT1G65630" 0 0 0 0 0 0
"AT1G65640" 0 0 0 0 0 0
"AT1G65642" 0 0 0 0 0 0
"AT1G65650" 641 773 594 591 605 405
"AT1G65660" 1083 1005 952 902 1019 608
"AT1G65670" 1 0 0 2 0 0
"AT1G65680" 0 0 0 0 0 0
"AT1G65681" 0 0 0 0 0 0
"AT1G65690" 588 198 334 334 329 218
"AT1G65700" 208 250 266 195 187 111
"AT1G65710" 82 116 64 55 62 41
"AT1G65720" 4532 5947 6403 5335 5676 3679
"AT1G65730" 191 152 105 126 133 65
"AT1G65740" 0 0 8 0 0 2
"AT1G65750" 0 0 0 0 0 0
"AT1G65760" 0 0 0 0 0 0
"AT1G65770" 0 0 4 0 0 2
"AT1G65780" 0 0 0 0 0 0
"AT1G65790" 1 0 0 0 0 0
"AT1G65800" 1 0 0 0 0 0
"AT1G65810" 0 3 3 2 3 0
"AT1G65820" 2486 3266 3493 2859 2910 1869
"AT1G65830" 0 0 0 0 0 0
"AT1G65840" 4484 5902 5438 4135 4050 2836
"AT1G65845" 1076 838 1188 1275 1397 611
"AT1G65850" 33 29 63 33 30 30
"AT1G65860" 4 4 3 8 3 2
"AT1G65870" 0 0 1 0 2 0
"AT1G65875" 18 34 26 23 43 21
"AT1G65880" 0 1 2 2 4 0
"AT1G65890" 9 2 1 6 10 3
"AT1G65900" 194 203 144 139 125 109
"AT1G65907" 0 0 0 0 0 0
"AT1G65910" 37 27 36 30 38 12
"AT1G65920" 1133 1385 996 936 872 613
"AT1G65930" 24857 26440 30320 23156 23575 15600
"AT1G65940" 0 0 0 0 0 0
"AT1G65950" 161 168 164 126 152 89
"AT1G65960" 11529 15532 20632 16010 16009 10154
"AT1G65970" 3665 3850 3368 4836 5294 2308
"AT1G65980" 6026 6730 6128 4673 4875 3047
"AT1G65985" 503 596 933 574 620 412
"AT1G65990" 1 2 1 0 0 1
"AT1G66000" 0 1 0 1 0 0
"AT1G66010" 0 0 0 0 0 0
"AT1G66020" 39 50 42 42 43 27
"AT1G66030" 7 13 5 2 1 2
"AT1G66040" 15 12 21 15 9 9
"AT1G66045" 0 0 0 0 0 0
"AT1G66050" 58 53 41 34 38 22
"AT1G66060" 7 3 7 1 4 0
"AT1G66070" 797 1061 1054 836 820 539
"AT1G66080" 78 137 134 110 85 57
"AT1G66090" 39 2 16 10 7 7
"AT1G66100" 0 0 0 0 0 0
"AT1G66110" 0 0 0 0 0 0
"AT1G66120" 0 0 1 0 0 0
"AT1G66130" 193 262 192 248 237 176
"AT1G66140" 637 595 544 468 556 342
"AT1G66145" 0 0 0 0 0 0
"AT1G66150" 5443 6674 7577 5755 6060 4220
"AT1G66160" 769 579 715 506 525 305
"AT1G66170" 8 6 18 6 15 7
"AT1G66173" 14 17 9 12 34 3
"AT1G66180" 8710 9771 10315 7560 7869 5619
"AT1G66190" 179 227 233 234 290 160
"AT1G66200" 23351 23587 43745 28683 29062 12448
"AT1G66210" 0 0 0 0 0 0
"AT1G66220" 0 0 0 0 0 0
"AT1G66230" 177 203 173 183 216 122
"AT1G66235" 1 5 1 4 3 2
"AT1G66240" 3821 5304 5473 4165 4046 2672
"AT1G66245" 0 0 0 0 0 0
"AT1G66250" 452 527 355 262 272 202
"AT1G66260" 2763 3251 3312 2687 2994 1824
"AT1G66270" 6096 6446 2271 2836 3259 1455
"AT1G66280" 5789 7497 4311 5975 6328 3659
"AT1G66290" 0 0 0 0 0 0
"AT1G66300" 0 0 0 1 0 0
"AT1G66310" 0 0 0 0 0 0
"AT1G66320" 2 0 0 0 1 0
"AT1G66330" 497 652 595 604 533 402
"AT1G66340" 1269 1272 1477 1229 1258 783
"AT1G66345" 113 136 139 114 128 67
"AT1G66350" 1156 1406 1446 1351 1510 1020
"AT1G66360" 10 7 9 9 6 6
"AT1G66370" 0 0 0 0 0 0
"AT1G66380" 1 0 0 0 0 0
"AT1G66390" 6 8 6 3 1 0
"AT1G66400" 143 253 220 215 265 137
"AT1G66410" 3765 5181 4836 4056 3936 2459
"AT1G66420" 1 2 0 3 2 1
"AT1G66430" 1195 1375 1099 1150 1037 745
"AT1G66440" 77 124 159 98 78 54
"AT1G66450" 110 171 193 142 128 100
"AT1G66460" 34 47 38 87 90 56
"AT1G66470" 173 195 116 85 106 48
"AT1G66475" 0 0 0 0 0 0
"AT1G66480" 163 118 141 119 121 80
"AT1G66490" 0 0 0 2 0 0
"AT1G66500" 111 119 237 118 108 64
"AT1G66510" 142 186 142 114 126 73
"AT1G66520" 217 198 137 124 101 80
"AT1G66530" 704 738 511 551 571 370
"AT1G66534" 0 0 0 0 0 0
"AT1G66540" 3 5 1 2 2 2
"AT1G66550" 0 0 0 0 0 0
"AT1G66553" 0 0 0 0 0 0
"AT1G66560" 0 0 0 0 0 0
"AT1G66570" 0 0 0 0 0 0
"AT1G66580" 4924 5116 3923 3063 3266 1967
"AT1G66590" 44 92 82 64 53 37
"AT1G66600" 30 10 8 13 15 7
"AT1G66610" 3 0 0 1 0 0
"AT1G66620" 285 220 146 110 98 72
"AT1G66630" 0 0 0 0 0 0
"AT1G66640" 0 0 0 0 0 0
"AT1G66650" 13 18 14 4 6 7
"AT1G66660" 181 194 171 140 171 108
"AT1G66670" 1770 2092 1501 1415 1423 953
"AT1G66680" 1227 1333 1623 1249 1312 809
"AT1G66690" 106 46 24 49 45 32
"AT1G66700" 19622 758 1359 669 910 483
"AT1G66710" 0 0 0 0 0 0
"AT1G66720" 0 0 0 0 0 0
"AT1G66725" 1 13 8 22 9 7
"AT1G66730" 306 241 232 210 229 179
"AT1G66740" 474 570 576 372 416 262
"AT1G66750" 235 231 232 215 200 121
"AT1G66760" 261 392 674 820 855 495
"AT1G66770" 0 0 0 0 1 0
"AT1G66780" 93 98 153 76 75 96
"AT1G66783" 0 1 1 1 0 0
"AT1G66790" 0 0 0 0 0 0
"AT1G66795" 0 0 0 0 0 1
"AT1G66800" 439 730 662 554 691 544
"AT1G66810" 75 83 55 59 83 45
"AT1G66820" 266 421 262 341 312 242
"AT1G66830" 9 1 0 4 3 2
"AT1G66840" 159 186 153 124 144 103
"AT1G66850" 0 0 0 0 0 0
"AT1G66852" 0 0 0 0 0 0
"AT1G66855" 0 1 2 0 3 1
"AT1G66860" 2 8 7 1 5 1
"AT1G66870" 5 6 5 6 3 5
"AT1G66880" 1113 476 685 339 326 250
"AT1G66890" 141 181 159 166 217 149
"AT1G66900" 495 611 609 532 525 360
"AT1G66910" 25 15 21 28 28 13
"AT1G66920" 41 18 20 16 9 13
"AT1G66930" 50 24 37 21 34 11
"AT1G66940" 213 291 438 265 245 180
"AT1G66950" 1 2 1 0 0 0
"AT1G66960" 0 0 0 0 0 0
"AT1G66970" 212 191 148 226 177 239
"AT1G66980" 183 119 112 114 144 120
"AT1G66990" 0 0 0 1 0 0
"AT1G67000" 129 20 46 21 18 30
"AT1G67010" 0 0 0 0 0 0
"AT1G67020" 3 4 11 2 2 5
"AT1G67025" 0 0 0 0 0 0
"AT1G67030" 241 351 419 593 780 392
"AT1G67035" 25 32 26 26 24 16
"AT1G67040" 641 649 451 413 466 291
"AT1G67050" 764 859 1004 816 908 506
"AT1G67060" 482 586 598 494 589 324
"AT1G67070" 151 198 178 196 221 114
"AT1G67080" 488 667 590 545 509 318
"AT1G67090" 116024 134123 100554 107510 113569 91768
"AT1G67100" 516 270 218 114 99 66
"AT1G67105" 1479 879 1804 763 825 439
"AT1G67110" 273 306 732 796 885 412
"AT1G67120" 680 291 336 221 255 176
"AT1G67130" 0 0 0 0 0 0
"AT1G67140" 1933 1744 2122 1657 1604 1103
"AT1G67148" 672 641 735 615 648 342
"AT1G67150" 25 37 44 30 31 10
"AT1G67160" 1 6 3 0 7 1
"AT1G67170" 385 451 421 372 397 259
"AT1G67180" 58 55 40 30 44 30
"AT1G67190" 291 389 389 330 297 191
"AT1G67195" 415 647 753 621 594 432
"AT1G67200" 0 0 0 0 0 0
"AT1G67210" 123 123 122 94 109 68
"AT1G67220" 1 2 3 2 1 0
"AT1G67230" 4708 4308 5595 4735 4718 3043
"AT1G67238" 0 1 0 0 0 0
"AT1G67240" 1 0 0 2 0 0
"AT1G67250" 1001 1159 1071 913 921 593
"AT1G67260" 0 0 0 0 0 0
"AT1G67265" 526 877 951 625 674 459
"AT1G67270" 80 30 140 40 40 17
"AT1G67280" 3240 3504 2988 2810 2941 2135
"AT1G67290" 0 0 0 0 0 0
"AT1G67300" 644 628 626 645 603 360
"AT1G67310" 1401 1446 1503 1280 1355 874
"AT1G67320" 358 361 340 214 230 178
"AT1G67325" 766 886 825 711 774 493
"AT1G67328" 0 0 0 0 0 0
"AT1G67330" 51 76 75 46 58 21
"AT1G67340" 404 479 467 511 547 275
"AT1G67350" 2150 2921 2514 2134 2136 1458
"AT1G67360" 1329 1384 991 1108 961 674
"AT1G67365" 138 126 165 132 153 117
"AT1G67370" 56 41 48 25 18 16
"AT1G67390" 0 1 0 0 0 0
"AT1G67400" 49 65 47 71 56 28
"AT1G67410" 274 394 353 300 308 215
"AT1G67420" 219 216 205 152 174 110
"AT1G67430" 11271 12762 10300 7605 7573 5181
"AT1G67440" 359 402 364 323 289 225
"AT1G67450" 0 0 0 0 0 0
"AT1G67455" 0 0 0 1 1 1
"AT1G67460" 9 12 14 16 15 3
"AT1G67470" 122 126 153 90 97 64
"AT1G67480" 4560 5568 5918 4695 5147 3306
"AT1G67481" 2 1 3 1 4 1
"AT1G67490" 566 626 470 434 479 305
"AT1G67500" 695 577 795 553 594 380
"AT1G67510" 597 592 489 518 510 353
"AT1G67520" 186 74 109 73 79 45
"AT1G67530" 461 551 525 393 482 329
"AT1G67540" 1 0 0 0 0 0
"AT1G67550" 957 1008 1033 855 892 545
"AT1G67560" 2376 2212 2718 2074 2069 1341
"AT1G67570" 221 316 286 240 273 161
"AT1G67580" 1659 1637 1600 1311 1555 943
"AT1G67590" 1055 1069 830 715 812 553
"AT1G67600" 133 143 112 108 121 67
"AT1G67610" 4 0 2 0 1 2
"AT1G67620" 134 129 140 99 119 73
"AT1G67623" 1 1 0 1 0 1
"AT1G67626" 5 6 4 5 3 3
"AT1G67630" 354 334 303 262 242 174
"AT1G67635" 0 0 0 0 0 0
"AT1G67640" 2 1 1 3 0 1
"AT1G67645" 0 0 0 0 0 0
"AT1G67650" 154 134 175 119 121 104
"AT1G67660" 269 333 274 205 185 129
"AT1G67670" 1 1 4 0 2 1
"AT1G67680" 2424 2587 2472 2087 2089 1361
"AT1G67690" 240 236 210 198 156 123
"AT1G67700" 2411 3174 2473 2382 2286 1978
"AT1G67710" 171 295 213 403 348 213
"AT1G67720" 468 348 422 332 312 214
"AT1G67730" 4599 6405 5622 4999 5116 3669
"AT1G67740" 4393 4692 3353 4200 4094 3289
"AT1G67750" 3670 3935 3051 3015 3260 2235
"AT1G67760" 47 57 44 41 43 23
"AT1G67770" 12 8 4 7 3 2
"AT1G67775" 0 0 17 2 0 10
"AT1G67780" 62 64 35 34 32 20
"AT1G67785" 1293 1849 1413 1278 1225 836
"AT1G67790" 2 7 1 0 0 1
"AT1G67792" 44 75 52 52 47 37
"AT1G67800" 576 441 591 438 540 306
"AT1G67810" 1653 1723 1291 873 970 733
