"GSM1173202" "GSM1173203" "GSM1173204" "GSM1173205" "GSM1173206" "GSM1173207"
"AT1G20310" 1 0 35 32 20 14
"AT1G20320" 0 0 0 2 0 0
"AT1G20330" 1742 1914 966 800 601 689
"AT1G20340" 93455 95505 48647 40550 11631 14365
"AT1G20350" 13 7 44 94 51 14
"AT1G20360" 0 0 0 0 0 0
"AT1G20370" 275 267 250 204 186 194
"AT1G20375" 0 0 0 0 0 0
"AT1G20380" 236 234 149 134 90 101
"AT1G20390" 6 7 63 14 23 84
"AT1G20400" 2 0 0 0 1 0
"AT1G20405" 0 0 0 0 0 0
"AT1G20410" 250 269 226 348 403 381
"AT1G20420" 0 0 0 0 0 0
"AT1G20430" 290 330 182 227 259 214
"AT1G20440" 5728 10564 260654 330458 242817 272664
"AT1G20450" 4587 6297 144470 179393 134496 149886
"AT1G20460" 99 122 398 500 399 391
"AT1G20470" 28 46 17 6 8 12
"AT1G20480" 30 41 29 34 31 38
"AT1G20490" 71 88 181 114 61 67
"AT1G20500" 0 0 1 0 0 0
"AT1G20510" 1478 2137 3000 3802 958 759
"AT1G20515" 4 5 9 3 4 1
"AT1G20520" 0 0 0 0 0 0
"AT1G20530" 11 7 25 15 10 8
"AT1G20540" 436 527 395 372 580 590
"AT1G20550" 89 120 94 130 148 210
"AT1G20560" 579 788 1406 1319 1725 1871
"AT1G20570" 75 63 17 9 24 27
"AT1G20575" 239 330 656 759 674 695
"AT1G20580" 680 689 619 539 626 539
"AT1G20590" 5 2 5 8 8 6
"AT1G20600" 0 0 7 10 11 11
"AT1G20610" 119 122 207 225 260 346
"AT1G20620" 123249 161186 106971 177803 373963 360613
"AT1G20630" 2965 3784 6237 7352 5128 5895
"AT1G20640" 627 741 574 679 689 820
"AT1G20650" 862 1209 917 973 2401 2852
"AT1G20657" 1 1 3 1 1 2
"AT1G20670" 360 418 834 874 696 810
"AT1G20680" 0 3 25 26 1 0
"AT1G20690" 0 0 2 0 0 2
"AT1G20691" 0 0 0 0 0 0
"AT1G20693" 4650 5945 4499 6140 15270 13722
"AT1G20696" 3277 3717 5628 6899 9884 8465
"AT1G20700" 0 1 1 0 2 0
"AT1G20710" 0 0 0 0 0 0
"AT1G20720" 177 111 46 63 6 2
"AT1G20730" 0 0 1 1 0 0
"AT1G20735" 0 0 0 0 0 0
"AT1G20740" 0 0 16 20 1 4
"AT1G20750" 0 0 1 0 0 0
"AT1G20760" 1017 1295 2105 2504 2327 2817
"AT1G20770" 461 552 427 459 424 365
"AT1G20780" 726 855 605 667 385 550
"AT1G20790" 0 0 0 0 0 0
"AT1G20795" 0 0 0 0 0 0
"AT1G20800" 1 0 2 3 11 1
"AT1G20810" 1782 2324 1530 1364 789 856
"AT1G20816" 225 250 121 128 144 172
"AT1G20820" 0 0 0 0 0 0
"AT1G20823" 229 299 404 544 491 451
"AT1G20830" 466 582 317 285 366 410
"AT1G20840" 1233 1474 1010 1296 1456 1386
"AT1G20850" 324 294 818 818 1894 2415
"AT1G20860" 0 0 0 0 0 0
"AT1G20870" 44 42 74 86 68 93
"AT1G20875" 0 0 1 3 0 1
"AT1G20880" 168 266 885 1250 2047 2270
"AT1G20890" 115 165 189 214 392 421
"AT1G20900" 0 0 2 0 8 13
"AT1G20910" 244 213 148 162 230 264
"AT1G20920" 1182 1302 1900 2261 2594 3181
"AT1G20925" 2 0 8 12 4 13
"AT1G20930" 50 46 58 41 16 35
"AT1G20940" 0 0 0 0 0 0
"AT1G20950" 1150 1337 410 332 301 326
"AT1G20960" 2520 3009 4135 5136 3973 6315
"AT1G20967" 0 0 0 0 0 0
"AT1G20970" 1201 1616 6099 7267 2514 4249
"AT1G20980" 1528 1934 4743 6362 5030 7240
"AT1G20990" 0 0 2 2 2 15
"AT1G21000" 164 385 2309 3363 9671 9557
"AT1G21010" 81 152 499 669 1140 978
"AT1G21020" 0 0 0 0 0 0
"AT1G21040" 0 0 0 0 0 0
"AT1G21050" 104 109 18 9 43 36
"AT1G21060" 332 578 564 528 260 399
"AT1G21065" 3027 3513 3603 3544 4736 4337
"AT1G21070" 134 156 217 152 36 68
"AT1G21080" 870 1052 1665 2004 3404 3120
"AT1G21090" 53 46 14 18 18 22
"AT1G21100" 52 135 16 17 202 150
"AT1G21110" 70 83 11 20 306 260
"AT1G21120" 127 142 12 30 251 290
"AT1G21130" 6066 8796 374 312 3670 3682
"AT1G21140" 22 23 16 24 21 34
"AT1G21150" 78 91 39 27 21 29
"AT1G21160" 430 515 1077 1366 1138 1403
"AT1G21170" 502 619 713 667 773 975
"AT1G21190" 328 427 424 485 526 436
"AT1G21200" 152 215 291 346 453 422
"AT1G21202" 0 2 4 4 3 1
"AT1G21210" 4 7 17 14 12 10
"AT1G21220" 4 1 6 3 6 3
"AT1G21230" 0 0 0 0 0 0
"AT1G21240" 20 51 6 42 54 10
"AT1G21245" 0 1 0 3 1 2
"AT1G21250" 5640 6333 943 577 454 260
"AT1G21260" 88 111 37 32 66 54
"AT1G21270" 5166 5866 168 93 140 90
"AT1G21280" 71 90 104 114 182 168
"AT1G21281" 0 0 0 0 0 0
"AT1G21286" 0 0 0 0 0 0
"AT1G21290" 1 0 0 0 0 0
"AT1G21300" 0 0 0 0 0 0
"AT1G21310" 209 397 941 1577 2709 2244
"AT1G21320" 4 1 0 3 0 2
"AT1G21323" 0 0 0 0 0 0
"AT1G21326" 4 1 1 1 7 10
"AT1G21327" 0 0 0 0 0 0
"AT1G21330" 0 0 0 0 0 0
"AT1G21340" 0 0 3 2 0 3
"AT1G21350" 1252 1385 1366 1274 835 852
"AT1G21360" 1 2 3 5 1 2
"AT1G21370" 234 329 286 327 293 294
"AT1G21380" 1164 1514 6110 6669 3556 3376
"AT1G21390" 119 127 252 333 298 320
"AT1G21395" 0 0 1 0 1 4
"AT1G21400" 131 263 5201 5545 14986 17777
"AT1G21410" 118 255 4008 4787 5611 6277
"AT1G21420" 0 0 0 0 0 0
"AT1G21430" 0 0 1 5 0 1
"AT1G21440" 1419 1882 1654 2199 2082 1610
"AT1G21450" 316 500 1427 1618 2317 2516
"AT1G21460" 187 339 1342 1303 1995 2252
"AT1G21470" 2 1 3 3 0 0
"AT1G21475" 0 0 0 0 0 0
"AT1G21480" 234 321 339 385 354 396
"AT1G21490" 0 0 0 0 0 0
"AT1G21500" 6589 7304 3082 2453 1201 1370
"AT1G21510" 9 8 5 3 20 11
"AT1G21520" 145 145 796 1132 589 335
"AT1G21525" 11 23 100 88 69 24
"AT1G21528" 0 0 3 2 2 0
"AT1G21529" 0 0 4 4 15 4
"AT1G21530" 0 0 1 1 0 0
"AT1G21540" 87 128 268 318 322 352
"AT1G21550" 29 85 386 656 346 205
"AT1G21560" 304 429 162 149 177 202
"AT1G21580" 1993 2390 3731 5216 3921 6328
"AT1G21590" 2672 3260 2107 2065 2735 3940
"AT1G21600" 3032 3364 1460 1428 1396 1497
"AT1G21610" 594 738 993 1139 1528 1575
"AT1G21620" 1 0 0 0 0 0
"AT1G21630" 1810 2219 4592 6071 4692 6428
"AT1G21640" 1949 2547 5117 6618 6413 8206
"AT1G21650" 464 413 605 705 470 517
"AT1G21651" 5 11 12 14 24 23
"AT1G21660" 822 1032 2563 2995 2701 3331
"AT1G21670" 782 917 8257 11016 12681 14001
"AT1G21680" 3476 4808 9158 12166 16334 17898
"AT1G21690" 305 328 280 267 240 286
"AT1G21695" 5 11 37 39 40 43
"AT1G21700" 659 726 1223 1398 1282 1525
"AT1G21710" 171 199 309 294 354 322
"AT1G21720" 1092 1290 1738 1814 1422 1304
"AT1G21722" 0 0 0 1 1 0
"AT1G21730" 423 481 194 189 244 283
"AT1G21738" 0 0 0 0 0 0
"AT1G21740" 35 38 20 13 4 5
"AT1G21750" 2530 3157 3657 3954 3523 3324
"AT1G21760" 307 482 1045 1261 1849 1680
"AT1G21770" 0 0 0 0 2 0
"AT1G21780" 608 782 1561 1748 3511 3351
"AT1G21790" 225 352 7192 5820 4383 5358
"AT1G21800" 0 0 0 0 0 0
"AT1G21810" 30 23 15 14 19 27
"AT1G21830" 119 136 526 425 314 268
"AT1G21835" 0 0 0 0 0 0
"AT1G21840" 99 111 98 123 148 113
"AT1G21850" 0 0 0 0 3 0
"AT1G21860" 0 0 0 0 0 0
"AT1G21864" 0 0 0 0 0 0
"AT1G21866" 0 0 0 0 0 0
"AT1G21870" 0 0 0 0 0 0
"AT1G21880" 518 530 267 222 106 110
"AT1G21890" 0 0 0 0 0 0
"AT1G21900" 424 504 889 1023 1120 1064
"AT1G21910" 16 36 52 50 35 38
"AT1G21920" 441 943 952 1490 3821 3992
"AT1G21925" 0 0 0 0 0 0
"AT1G21928" 0 0 0 0 0 0
"AT1G21930" 344 373 262 285 401 326
"AT1G21940" 0 0 0 0 0 0
"AT1G21945" 0 0 1 5 2 1
"AT1G21950" 0 0 0 0 1 1
"AT1G21960" 0 0 0 0 0 0
"AT1G21970" 0 0 0 0 0 0
"AT1G21973" 0 0 0 0 0 0
"AT1G21975" 0 0 0 0 0 0
"AT1G21980" 444 545 11238 10635 2946 5283
"AT1G21990" 0 0 0 0 0 0
"AT1G22000" 3 1 2 0 4 5
"AT1G22010" 0 0 0 0 0 0
"AT1G22015" 0 0 0 0 0 0
"AT1G22020" 424 551 952 1074 1197 1458
"AT1G22030" 74 61 10 12 27 28
"AT1G22040" 211 308 735 902 989 1073
"AT1G22050" 113 182 180 271 315 334
"AT1G22060" 1367 1833 1737 1945 1762 3606
"AT1G22065" 0 2 3 2 11 13
"AT1G22067" 0 0 0 0 0 0
"AT1G22070" 1183 1371 1259 1404 2272 1926
"AT1G22080" 0 0 0 1 0 0
"AT1G22090" 0 0 0 0 1 0
"AT1G22100" 0 0 0 0 0 1
"AT1G22110" 5 6 0 4 3 1
"AT1G22120" 45 18 36 79 147 294
"AT1G22130" 0 1 0 1 6 3
"AT1G22140" 306 542 404 464 796 688
"AT1G22150" 0 0 0 0 1 0
"AT1G22160" 71 118 243 256 1544 1593
"AT1G22170" 94 88 128 94 27 54
"AT1G22180" 221 256 371 410 788 691
"AT1G22190" 116 144 1726 1679 2386 2402
"AT1G22200" 652 748 938 910 954 910
"AT1G22210" 0 0 0 0 0 0
"AT1G22220" 1 1 9 7 0 0
"AT1G22230" 11 16 28 15 4 6
"AT1G22240" 0 2 0 0 0 0
"AT1G22250" 55 75 149 61 272 296
"AT1G22260" 24 20 55 73 51 50
"AT1G22270" 381 337 265 193 282 292
"AT1G22275" 13 17 41 48 68 96
"AT1G22280" 815 1008 1615 1904 1593 1451
"AT1G22290" 0 1 0 0 0 0
"AT1G22300" 3484 4330 5800 5947 6209 5758
"AT1G22310" 220 232 237 285 326 364
"AT1G22320" 0 0 0 0 0 0
"AT1G22330" 368 431 51 49 16 29
"AT1G22340" 24 39 106 123 76 81
"AT1G22350" 175 238 734 970 713 729
"AT1G22360" 718 1205 4053 5122 4211 4052
"AT1G22370" 253 491 1984 2671 5671 6473
"AT1G22380" 15 28 737 685 252 350
"AT1G22400" 97 147 4242 3086 497 613
"AT1G22403" 52 67 270 253 131 174
"AT1G22410" 2885 3503 7455 7889 5534 6981
"AT1G22420" 0 0 1 0 5 0
"AT1G22430" 1643 1731 1125 1153 1676 2036
"AT1G22440" 2 1 3 2 3 4
"AT1G22450" 1659 1928 1747 1763 1214 1116
"AT1G22460" 0 0 3 2 0 0
"AT1G22470" 12 24 650 481 35 69
"AT1G22480" 0 0 32 33 5 4
"AT1G22490" 20 31 197 263 229 194
"AT1G22500" 34 124 357 303 146 40
"AT1G22510" 109 169 217 193 179 185
"AT1G22520" 354 438 343 386 320 284
"AT1G22530" 1209 1356 436 395 167 224
"AT1G22540" 496 684 825 846 921 978
"AT1G22550" 265 325 137 226 152 186
"AT1G22560" 0 0 2 6 2 0
"AT1G22570" 644 874 789 1162 2087 1879
"AT1G22580" 0 1 0 0 0 0
"AT1G22590" 520 461 263 278 124 170
"AT1G22600" 6 6 1 1 6 8
"AT1G22610" 1171 1314 1530 1626 817 1094
"AT1G22620" 765 1003 1249 1442 1486 1577
"AT1G22630" 1391 1777 196 184 395 412
"AT1G22640" 278 435 2269 3083 4968 5335
"AT1G22650" 351 396 31 43 24 34
"AT1G22651" 0 0 0 0 0 0
"AT1G22660" 247 280 156 172 267 275
"AT1G22670" 1 0 0 1 0 0
"AT1G22680" 0 0 0 0 0 0
"AT1G22690" 663 955 211 96 75 145
"AT1G22700" 3181 3230 2116 2163 2303 2396
"AT1G22710" 2272 2300 14329 16639 14912 18665
"AT1G22720" 0 0 0 0 1 0
"AT1G22730" 510 693 1146 1433 1377 1555
"AT1G22740" 416 560 294 339 1211 1231
"AT1G22750" 1015 1468 1311 1353 2838 2595
"AT1G22760" 4 1 0 1 3 4
"AT1G22767" 0 0 0 0 0 0
"AT1G22770" 3630 4371 5766 7550 7373 8287
"AT1G22780" 1971 1588 1366 1112 695 623
"AT1G22790" 197 259 148 143 260 230
"AT1G22800" 241 282 378 404 292 333
"AT1G22810" 0 0 52 30 33 31
"AT1G22830" 75 77 104 131 172 231
"AT1G22840" 1278 1374 3310 3304 1984 1799
"AT1G22850" 3222 3938 2580 2685 3613 4378
"AT1G22860" 374 491 623 715 755 968
"AT1G22870" 343 412 537 718 682 743
"AT1G22880" 111 135 194 234 235 277
"AT1G22882" 396 433 865 1014 708 802
"AT1G22885" 91 137 241 261 404 438
"AT1G22890" 135 256 520 649 1760 1761
"AT1G22900" 49 38 196 356 352 251
"AT1G22910" 613 882 604 791 535 535
"AT1G22920" 569 603 712 722 792 709
"AT1G22930" 1110 1845 16779 24210 28813 36314
"AT1G22940" 490 553 682 704 738 794
"AT1G22950" 288 323 182 210 361 332
"AT1G22960" 100 95 218 260 140 176
"AT1G22970" 237 312 316 303 557 498
"AT1G22980" 3 5 6 5 6 8
"AT1G22985" 23 63 247 318 621 550
"AT1G22990" 0 3 59 187 4904 4784
"AT1G23000" 19 19 15 19 7 9
"AT1G23010" 29 34 142 177 183 152
"AT1G23020" 183 295 331 279 730 729
"AT1G23030" 425 590 199 219 169 183
"AT1G23037" 0 0 0 0 0 0
"AT1G23040" 29 79 856 1161 1496 1472
"AT1G23050" 0 0 0 0 0 0
"AT1G23052" 0 0 0 0 0 0
"AT1G23060" 24 33 118 118 157 295
"AT1G23070" 0 1 22 12 71 92
"AT1G23074" 0 0 0 0 0 0
"AT1G23080" 4116 5071 1099 421 366 548
"AT1G23090" 347 334 2636 3178 705 955
"AT1G23100" 87 63 36 28 23 20
"AT1G23110" 0 12 3 2 3 1
"AT1G23120" 12 11 19 64 176 178
"AT1G23130" 3033 3875 15607 18532 65105 43980
"AT1G23140" 45 73 34 54 112 66
"AT1G23145" 0 0 0 0 0 0
"AT1G23147" 0 0 0 0 0 0
"AT1G23149" 0 0 0 0 0 0
"AT1G23150" 0 0 0 0 0 0
"AT1G23160" 0 0 0 0 0 0
"AT1G23170" 270 297 283 218 45 61
"AT1G23180" 1099 1141 783 778 773 838
"AT1G23190" 2089 2812 4884 5170 4692 5267
"AT1G23200" 23 41 478 542 712 856
"AT1G23201" 0 0 0 2 5 2
"AT1G23205" 103 97 14 15 10 11
"AT1G23210" 2 0 1 1 3 1
"AT1G23220" 246 309 589 574 426 354
"AT1G23230" 689 915 1503 1807 1603 2135
"AT1G23240" 0 0 0 0 0 0
"AT1G23250" 0 0 1 0 0 0
"AT1G23260" 442 556 1152 1223 1116 1060
"AT1G23270" 0 0 0 0 0 0
"AT1G23280" 508 369 282 313 363 329
"AT1G23290" 2823 2464 2289 2038 2019 1475
"AT1G23300" 0 0 0 0 0 0
"AT1G23310" 32807 43570 45563 55685 90858 111868
"AT1G23320" 0 0 0 0 0 0
"AT1G23330" 178 245 415 516 859 760
"AT1G23340" 55 35 1 2 2 0
"AT1G23350" 1 3 0 0 0 0
"AT1G23360" 446 590 378 286 94 105
"AT1G23380" 4 2 15 8 10 9
"AT1G23390" 3117 5663 1362 1561 5785 6282
"AT1G23400" 1644 1817 1645 1638 2251 2437
"AT1G23410" 30 16 7 4 2 6
"AT1G23420" 0 0 0 0 0 0
"AT1G23440" 550 904 4442 5078 5190 5340
"AT1G23450" 22 28 243 319 102 283
"AT1G23460" 106 132 565 562 954 1226
"AT1G23465" 17 23 16 20 19 24
"AT1G23470" 38 42 53 63 110 123
"AT1G23480" 488 707 58 55 93 99
"AT1G23490" 4350 4959 4978 4607 4115 3902
"AT1G23500" 0 0 1 0 0 0
"AT1G23510" 0 0 0 1 0 0
"AT1G23520" 3 0 0 1 0 0
"AT1G23530" 26 34 74 64 65 68
"AT1G23540" 5 4 1 2 4 1
"AT1G23550" 14 31 54 50 231 274
"AT1G23560" 5 4 2 7 22 14
"AT1G23570" 0 0 0 0 0 0
"AT1G23580" 0 1 0 0 0 0
"AT1G23590" 0 0 0 0 0 0
"AT1G23600" 0 0 0 0 0 0
"AT1G23610" 0 0 0 0 0 0
"AT1G23620" 1 0 0 0 0 0
"AT1G23640" 1 0 0 0 0 0
"AT1G23650" 0 0 0 0 0 0
"AT1G23660" 0 0 0 0 0 0
"AT1G23670" 0 0 0 0 0 0
"AT1G23680" 0 0 0 0 1 0
"AT1G23690" 0 0 0 0 0 0
"AT1G23700" 0 0 0 0 0 0
"AT1G23710" 58 101 359 418 659 871
"AT1G23720" 0 0 0 0 0 0
"AT1G23724" 0 0 0 0 0 0
"AT1G23730" 9 23 77 100 77 74
"AT1G23740" 2712 3358 1993 1799 5094 6170
"AT1G23750" 276 345 245 185 158 174
"AT1G23760" 1 1 4 1 47 69
"AT1G23770" 0 0 0 0 1 0
"AT1G23780" 420 494 1304 1769 1807 2098
"AT1G23790" 16 13 7 5 2 9
"AT1G23800" 109 83 1720 1371 1397 2091
"AT1G23810" 0 0 0 0 0 0
"AT1G23820" 1695 1992 2863 3168 2209 2083
"AT1G23830" 64 110 17 8 44 46
"AT1G23840" 109 135 10 10 54 55
"AT1G23850" 70 28 109 142 33 46
"AT1G23860" 240 282 604 625 806 810
"AT1G23870" 119 189 1067 1413 757 998
"AT1G23880" 109 131 85 51 39 33
"AT1G23890" 130 118 173 185 220 208
"AT1G23900" 951 1261 1516 1805 1878 2183
"AT1G23910" 0 0 0 0 1 1
"AT1G23920" 0 0 0 0 0 0
"AT1G23930" 0 0 0 0 0 1
"AT1G23935" 101 106 25 35 40 64
"AT1G23940" 105 96 41 45 59 89
"AT1G23950" 441 455 610 717 1250 1152
"AT1G23960" 421 612 1510 1716 2587 2620
"AT1G23965" 8 30 1 3 3 7
"AT1G23970" 127 275 415 501 623 506
"AT1G23980" 60 83 96 97 66 65
"AT1G23990" 0 0 0 0 0 0
"AT1G24000" 0 0 0 0 0 0
"AT1G24010" 0 0 0 0 0 0
"AT1G24020" 228 325 94 31 7 13
"AT1G24030" 13 21 31 25 88 134
"AT1G24040" 395 473 387 418 374 447
"AT1G24050" 826 1045 1654 1657 1554 1260
"AT1G24060" 0 0 0 0 0 0
"AT1G24062" 0 0 0 0 0 0
"AT1G24068" 0 1 17 21 0 1
"AT1G24070" 10 24 5052 5963 128 567
"AT1G24080" 0 0 0 0 0 0
"AT1G24090" 37 20 43 53 5 8
"AT1G24095" 24 55 63 58 27 22
"AT1G24100" 1576 1844 4228 4512 1443 1116
"AT1G24110" 0 0 0 0 0 0
"AT1G24120" 913 1042 627 679 439 441
"AT1G24130" 3 2 0 0 0 0
"AT1G24140" 53 61 67 71 82 56
"AT1G24145" 34 98 65 33 75 66
"AT1G24147" 1339 1450 73 66 12 16
"AT1G24148" 358 609 200 369 739 613
"AT1G24150" 462 490 176 332 225 184
"AT1G24159" 0 0 1 0 1 1
"AT1G24160" 1207 1679 1927 2144 3899 4894
"AT1G24170" 685 1002 1061 1102 235 284
"AT1G24180" 1046 1156 2073 2097 1375 1344
"AT1G24190" 893 1195 1430 1855 2033 2890
"AT1G24200" 0 0 0 0 0 0
"AT1G24210" 16 27 38 41 81 31
"AT1G24212" 0 0 0 0 0 0
"AT1G24220" 0 0 1 0 0 0
"AT1G24230" 0 0 0 0 1 1
"AT1G24240" 139 214 185 224 216 191
"AT1G24250" 1 0 0 0 0 0
"AT1G24256" 0 0 0 0 0 0
"AT1G24260" 6 14 11 39 82 41
"AT1G24265" 55 44 11 12 77 76
"AT1G24267" 567 633 1111 1114 1061 1069
"AT1G24270" 11 16 7 5 9 2
"AT1G24280" 396 361 88 86 74 87
"AT1G24290" 100 112 43 38 28 26
"AT1G24300" 882 1023 1601 2047 1956 2548
"AT1G24310" 337 290 243 238 268 247
"AT1G24320" 0 0 3 2 0 2
"AT1G24330" 73 97 479 509 165 273
"AT1G24340" 343 473 503 471 904 1283
"AT1G24350" 206 297 465 498 512 438
"AT1G24360" 1937 1931 2322 2223 1627 1752
"AT1G24370" 501 344 223 334 618 539
"AT1G24380" 0 0 0 0 0 0
"AT1G24388" 34 22 34 36 57 85
"AT1G24390" 0 1 30 33 31 27
"AT1G24400" 216 423 167 222 464 511
"AT1G24405" 2 0 5 6 3 3
"AT1G24420" 1 1 0 0 0 3
"AT1G24430" 0 0 0 0 0 2
"AT1G24440" 241 366 653 768 1223 1378
"AT1G24450" 202 260 113 94 255 263
"AT1G24460" 1016 1409 3095 3828 2224 3647
"AT1G24470" 26 47 96 82 312 258
"AT1G24480" 1 1 5 3 17 15
"AT1G24485" 0 0 0 0 0 0
"AT1G24490" 606 670 936 1149 1532 1496
"AT1G24510" 1947 1932 1786 1809 2233 2452
"AT1G24520" 1 7 0 0 1 0
"AT1G24530" 46 60 52 53 62 77
"AT1G24540" 1 1 0 0 0 0
"AT1G24560" 490 651 1364 1729 1762 2147
"AT1G24570" 3 2 14 22 13 5
"AT1G24575" 97 65 734 1051 435 489
"AT1G24577" 18 31 33 31 41 35
"AT1G24580" 5 9 160 438 3581 4342
"AT1G24590" 0 0 0 0 0 0
"AT1G24600" 6 17 657 1093 1558 1404
"AT1G24610" 896 948 1010 1022 684 788
"AT1G24620" 0 0 0 0 0 0
"AT1G24625" 219 378 587 570 367 300
"AT1G24640" 0 0 0 0 0 0
"AT1G24650" 0 0 1 1 0 0
"AT1G24657" 0 0 0 0 0 0
"AT1G24686" 0 0 0 0 0 0
"AT1G24706" 1295 1468 2328 3011 2404 3608
"AT1G24733" 0 0 0 0 0 0
"AT1G24735" 5 10 7 17 28 27
"AT1G24764" 466 576 556 627 680 967
"AT1G24792" 0 0 0 0 0 0
"AT1G24793" 0 0 0 0 0 0
"AT1G24800" 0 0 0 0 0 0
"AT1G24807" 0 0 0 0 0 0
"AT1G24822" 0 0 0 0 0 0
"AT1G24851" 0 0 0 0 0 0
"AT1G24879" 0 0 0 0 0 0
"AT1G24880" 31 52 50 65 84 102
"AT1G24881" 0 0 0 0 0 0
"AT1G24909" 0 0 0 0 0 0
"AT1G24938" 0 0 0 0 0 0
"AT1G24967" 0 0 0 0 0 0
"AT1G24996" 77 92 195 156 301 224
"AT1G25025" 0 1 6 7 7 9
"AT1G25053" 0 0 1 0 1 0
"AT1G25054" 90 138 83 77 152 129
"AT1G25055" 7 15 39 18 65 31
"AT1G25083" 10 11 25 15 5 9
"AT1G25097" 0 0 0 0 0 0
"AT1G25098" 51 53 51 91 74 125
"AT1G25112" 0 0 1 0 0 0
"AT1G25141" 0 0 0 0 0 0
"AT1G25145" 12 17 8 10 23 16
"AT1G25150" 13 19 29 24 60 23
"AT1G25155" 6 7 41 32 15 6
"AT1G25175" 123 154 313 365 514 582
"AT1G25180" 0 0 1 3 2 3
"AT1G25209" 0 1 0 0 0 0
"AT1G25210" 0 0 0 0 0 0
"AT1G25211" 23 25 31 24 26 11
"AT1G25220" 391 438 1429 1624 343 268
"AT1G25230" 563 678 693 564 652 687
"AT1G25240" 0 0 0 0 1 0
"AT1G25250" 116 113 397 421 95 79
"AT1G25260" 691 581 458 395 486 483
"AT1G25270" 0 0 0 0 0 0
"AT1G25275" 1303 2142 1017 1106 1662 1324
"AT1G25280" 517 646 1449 1793 1531 1830
"AT1G25290" 324 432 417 392 315 312
"AT1G25300" 0 0 0 0 0 0
"AT1G25310" 0 0 0 0 0 0
"AT1G25320" 184 215 234 200 148 161
"AT1G25330" 0 0 0 0 0 0
"AT1G25340" 0 0 0 0 0 0
"AT1G25350" 1204 1289 1603 1639 1858 1992
"AT1G25360" 55 40 52 76 48 48
"AT1G25370" 36 49 194 249 166 178
"AT1G25375" 288 332 292 329 262 262
"AT1G25380" 461 480 470 511 616 587
"AT1G25390" 383 489 168 165 366 337
"AT1G25400" 29 29 193 219 122 115
"AT1G25410" 0 0 0 0 0 0
"AT1G25420" 449 658 1129 1165 1218 1270
"AT1G25422" 24 30 147 166 13 9
"AT1G25425" 100 132 341 387 152 181
"AT1G25430" 21 134 12 33 13 1
"AT1G25440" 7190 9375 3804 4302 3833 2988
"AT1G25450" 158 206 3927 3817 2523 4035
"AT1G25460" 0 1 0 2 0 1
"AT1G25470" 0 0 0 0 0 0
"AT1G25472" 0 0 0 0 0 0
"AT1G25480" 170 241 256 259 269 207
"AT1G25490" 1710 2071 2692 2795 2360 2677
"AT1G25500" 121 127 782 845 173 138
"AT1G25510" 28 32 78 64 5 4
"AT1G25520" 311 379 1563 1859 2379 2663
"AT1G25530" 52 47 67 68 147 88
"AT1G25540" 447 504 1293 1502 1477 1683
"AT1G25550" 999 1115 1235 1606 1831 1886
"AT1G25560" 370 353 1451 1346 3710 3654
"AT1G25570" 584 707 512 435 573 628
"AT1G25580" 289 301 309 312 482 426
"AT1G25682" 387 432 985 1164 1632 1411
"AT1G25784" 0 0 0 0 0 0
"AT1G25886" 0 0 0 0 0 0
"AT1G25988" 39 20 56 78 122 102
"AT1G26090" 435 478 610 638 492 510
"AT1G26100" 139 213 20 13 12 11
"AT1G26110" 2631 3160 4223 4771 6464 6869
"AT1G26120" 422 524 1024 1048 894 875
"AT1G26130" 935 1039 532 555 575 753
"AT1G26140" 0 0 4 3 4 3
"AT1G26150" 3040 3989 944 743 1271 1526
"AT1G26160" 473 524 528 543 637 547
"AT1G26170" 693 783 888 1051 1279 1587
"AT1G26180" 537 639 486 442 537 575
"AT1G26190" 332 444 272 268 239 222
"AT1G26200" 65 42 5 20 27 22
"AT1G26208" 46 93 69 58 102 147
"AT1G26210" 79 105 51 30 34 68
"AT1G26218" 20 15 56 43 56 41
"AT1G26220" 0 0 0 0 0 0
"AT1G26230" 1010 1053 446 455 348 413
"AT1G26233" 1 2 0 0 0 0
"AT1G26235" 0 0 0 0 0 0
"AT1G26240" 0 0 0 0 0 0
"AT1G26250" 0 0 0 0 0 0
"AT1G26260" 244 253 141 161 206 211
"AT1G26270" 616 642 1236 1711 3110 3959
"AT1G26290" 13 12 32 20 41 43
"AT1G26300" 158 241 449 540 367 408
"AT1G26310" 0 0 0 0 0 0
"AT1G26320" 0 0 0 0 0 0
"AT1G26330" 77 52 34 45 4 4
"AT1G26340" 173 182 177 166 164 147
"AT1G26350" 0 0 0 0 0 0
"AT1G26355" 0 0 0 1 0 0
"AT1G26360" 0 0 5 1 0 3
"AT1G26370" 325 342 313 344 479 503
"AT1G26380" 10 13 0 8 53 21
"AT1G26390" 0 5 4 11 156 42
"AT1G26400" 0 0 0 0 0 0
"AT1G26410" 2 1 1 2 22 4
"AT1G26420" 14 25 16 23 135 71
"AT1G26430" 0 0 0 0 0 0
"AT1G26440" 591 751 679 784 1368 1360
"AT1G26450" 16 22 569 330 188 232
"AT1G26460" 797 746 560 552 542 597
"AT1G26470" 228 209 304 310 302 227
"AT1G26480" 0 0 0 0 0 0
"AT1G26490" 0 0 0 0 0 0
"AT1G26500" 33 30 37 40 37 32
"AT1G26510" 0 1 1 1 1 0
"AT1G26515" 0 0 0 0 0 0
"AT1G26520" 116 138 57 49 73 82
"AT1G26530" 28 26 5 5 10 10
