"GSM1390693" "GSM1390694" "GSM1390695" "GSM1390696" "GSM1390697" "GSM1390698"
"AT1G80900" 41 72 100 68 70 105
"AT1G80910" 268 230 381 274 247 348
"AT1G80920" 1200 1009 1533 2602 3393 2975
"AT1G80930" 1348 1655 1994 1237 1757 1896
"AT1G80940" 529 589 659 406 535 639
"AT1G80950" 456 403 445 472 422 569
"AT1G80960" 49 51 53 60 37 52
"AT1G80970" 15 29 32 31 34 35
"AT1G80980" 87 53 102 42 59 62
"AT1G80990" 1 0 1 0 0 1
"AT1G81001" 0 0 0 0 0 1
"AT1G81020" 0 0 0 0 0 0
"AT2G01008" 31 39 43 32 62 22
"AT2G01010" 11426 10070 16438 7293 9978 9626
"AT2G01020" 380 292 597 356 626 426
"AT2G01021" 2890 1852 5713 2870 1811 2637
"AT2G01022" 0 0 1 2 2 1
"AT2G01023" 2 0 0 1 0 2
"AT2G01024" 0 0 0 1 0 0
"AT2G01026" 0 0 0 0 0 0
"AT2G01028" 0 0 0 0 0 0
"AT2G01029" 0 2 1 0 0 0
"AT2G01031" 1 1 0 0 0 0
"AT2G01034" 0 0 0 0 0 0
"AT2G01037" 0 0 1 0 1 1
"AT2G01040" 0 0 0 0 0 0
"AT2G01050" 0 1 0 0 9 1
"AT2G01060" 708 633 950 648 1027 963
"AT2G01070" 558 537 676 497 570 696
"AT2G01080" 248 180 279 239 297 301
"AT2G01090" 96 188 168 84 189 159
"AT2G01100" 531 631 761 678 710 901
"AT2G01110" 2258 2340 3003 1816 2529 2580
"AT2G01120" 92 191 178 101 158 174
"AT2G01130" 344 390 529 350 561 537
"AT2G01140" 6133 4300 6361 4961 7534 6127
"AT2G01150" 140 156 256 134 164 240
"AT2G01160" 0 0 0 0 0 0
"AT2G01170" 679 549 885 572 822 907
"AT2G01175" 3 7 8 2 8 7
"AT2G01180" 372 298 537 379 505 467
"AT2G01190" 1674 1398 2180 1904 2337 2315
"AT2G01200" 36 16 20 37 39 55
"AT2G01210" 212 186 274 138 185 210
"AT2G01220" 499 561 770 589 764 868
"AT2G01240" 0 0 0 0 0 0
"AT2G01250" 5588 7409 8460 3947 5531 6397
"AT2G01260" 581 486 634 538 706 742
"AT2G01270" 841 670 1029 807 1008 1088
"AT2G01275" 14 19 32 19 49 47
"AT2G01280" 0 0 1 4 1 0
"AT2G01290" 685 631 756 482 692 745
"AT2G01300" 19 19 26 13 20 42
"AT2G01310" 1 1 0 0 0 0
"AT2G01320" 910 982 1304 947 1344 1434
"AT2G01330" 168 152 259 117 183 187
"AT2G01340" 212 126 222 143 181 186
"AT2G01350" 546 636 920 514 624 884
"AT2G01360" 0 0 0 0 0 0
"AT2G01370" 0 0 0 0 0 0
"AT2G01372" 0 0 0 0 0 0
"AT2G01390" 53 51 76 39 51 71
"AT2G01400" 29 40 37 25 34 49
"AT2G01410" 403 294 423 389 430 374
"AT2G01420" 2965 2283 3326 2056 2274 2592
"AT2G01422" 1 2 0 1 5 2
"AT2G01430" 62 29 57 28 31 15
"AT2G01440" 447 437 619 402 519 798
"AT2G01450" 1425 1370 2219 1950 2395 2769
"AT2G01460" 280 246 353 275 312 477
"AT2G01470" 657 601 715 640 841 947
"AT2G01480" 411 316 398 327 437 387
"AT2G01490" 565 606 569 466 791 766
"AT2G01500" 0 0 0 0 4 0
"AT2G01505" 35 44 67 33 34 34
"AT2G01510" 13 21 29 17 35 52
"AT2G01520" 300 185 229 68 39 34
"AT2G01530" 634 373 497 674 915 880
"AT2G01540" 122 120 123 160 222 237
"AT2G01550" 0 0 0 0 0 0
"AT2G01554" 0 0 0 0 0 0
"AT2G01560" 0 0 0 0 0 0
"AT2G01570" 2806 2022 3094 2045 2443 2389
"AT2G01580" 12 3 1 2 1 5
"AT2G01590" 437 667 723 326 438 580
"AT2G01600" 1306 1246 1746 1140 1525 1873
"AT2G01610" 39 37 88 23 27 47
"AT2G01620" 272 282 390 271 446 505
"AT2G01630" 645 616 811 493 584 640
"AT2G01640" 80 88 106 70 67 118
"AT2G01650" 333 256 357 338 472 445
"AT2G01660" 303 183 331 137 176 201
"AT2G01667" 0 0 0 0 0 0
"AT2G01670" 610 555 561 393 562 654
"AT2G01680" 897 779 942 602 841 865
"AT2G01690" 676 729 906 623 628 982
"AT2G01700" 0 0 0 0 0 0
"AT2G01710" 467 348 420 391 413 409
"AT2G01720" 1230 1266 1269 1020 1193 1519
"AT2G01730" 24 16 32 18 16 30
"AT2G01735" 166 139 240 208 294 257
"AT2G01740" 26 42 45 23 45 32
"AT2G01750" 152 162 230 135 207 244
"AT2G01755" 342 342 387 243 403 338
"AT2G01760" 99 112 109 65 95 104
"AT2G01770" 1 1 3 1 8 4
"AT2G01780" 0 0 0 0 0 0
"AT2G01790" 0 0 1 0 0 0
"AT2G01800" 0 0 0 0 0 0
"AT2G01810" 1 0 2 0 1 1
"AT2G01818" 21 13 17 14 11 27
"AT2G01820" 2359 2331 3119 2195 2826 3130
"AT2G01830" 385 339 342 362 294 460
"AT2G01840" 0 0 0 1 1 3
"AT2G01850" 2658 2447 3138 2271 3025 2737
"AT2G01860" 115 132 127 126 173 205
"AT2G01870" 86 120 132 110 84 143
"AT2G01880" 65 24 23 47 34 42
"AT2G01890" 359 271 316 334 410 400
"AT2G01900" 54 43 38 47 50 53
"AT2G01905" 11 6 6 1 0 10
"AT2G01910" 749 681 893 663 768 854
"AT2G01913" 50 94 99 46 64 76
"AT2G01918" 74 111 97 73 101 107
"AT2G01920" 0 0 0 0 0 2
"AT2G01930" 377 437 711 475 579 575
"AT2G01940" 103 132 210 174 210 209
"AT2G01950" 734 603 859 689 976 877
"AT2G01960" 0 0 0 0 0 0
"AT2G01970" 1726 1418 1917 1479 1677 1996
"AT2G01973" 0 0 0 0 0 0
"AT2G01980" 301 185 207 194 222 337
"AT2G01990" 207 147 161 76 167 140
"AT2G02000" 10 7 2 3 5 6
"AT2G02010" 107 82 123 11 12 72
"AT2G02020" 211 270 322 99 189 214
"AT2G02023" 0 0 0 0 0 0
"AT2G02026" 0 0 0 0 0 0
"AT2G02030" 0 0 0 0 0 0
"AT2G02040" 1012 717 1124 1090 1298 1543
"AT2G02050" 647 852 1001 569 754 899
"AT2G02060" 77 81 78 55 128 118
"AT2G02061" 4 0 5 4 4 10
"AT2G02070" 1022 969 1385 945 1108 1331
"AT2G02080" 479 454 689 511 517 559
"AT2G02090" 434 422 595 460 426 596
"AT2G02100" 5832 5326 8468 5678 9097 8330
"AT2G02103" 0 0 0 0 0 0
"AT2G02110" 0 0 0 0 0 0
"AT2G02120" 53 22 25 25 12 19
"AT2G02130" 5758 5558 8317 4829 6391 6328
"AT2G02135" 0 0 1 0 0 0
"AT2G02140" 0 0 0 0 0 0
"AT2G02147" 1 0 1 0 0 2
"AT2G02148" 56 105 139 90 88 129
"AT2G02150" 50 63 61 27 43 48
"AT2G02160" 1619 1595 1965 1666 2209 2383
"AT2G02170" 295 356 463 415 595 528
"AT2G02180" 522 469 600 681 831 921
"AT2G02190" 0 0 0 0 1 0
"AT2G02200" 0 0 0 0 0 0
"AT2G02205" 0 0 0 0 0 0
"AT2G02210" 0 0 0 0 0 0
"AT2G02220" 344 301 415 499 834 882
"AT2G02230" 229 238 273 167 270 237
"AT2G02240" 3 2 9 4 5 4
"AT2G02250" 1 0 0 3 1 7
"AT2G02260" 0 0 0 0 0 0
"AT2G02270" 0 0 0 0 0 0
"AT2G02280" 0 0 0 0 0 0
"AT2G02290" 0 0 0 0 0 0
"AT2G02300" 0 2 2 0 2 1
"AT2G02310" 2 1 1 0 0 1
"AT2G02320" 0 0 0 0 0 0
"AT2G02330" 0 0 0 0 0 0
"AT2G02340" 0 0 0 0 0 0
"AT2G02350" 18 37 42 30 21 29
"AT2G02360" 118 172 171 117 144 213
"AT2G02370" 116 84 132 93 85 164
"AT2G02380" 5 5 14 16 8 18
"AT2G02390" 424 339 421 388 498 732
"AT2G02400" 250 199 342 298 386 415
"AT2G02410" 186 157 172 117 263 227
"AT2G02430" 1 1 4 0 2 2
"AT2G02440" 0 0 0 0 0 0
"AT2G02450" 136 170 212 231 275 335
"AT2G02470" 288 351 444 318 363 395
"AT2G02480" 292 255 320 285 349 402
"AT2G02490" 0 0 0 0 0 0
"AT2G02498" 0 1 1 0 0 0
"AT2G02500" 298 273 335 195 330 244
"AT2G02510" 735 813 1013 595 1109 950
"AT2G02515" 0 0 1 0 0 0
"AT2G02520" 0 0 0 0 0 0
"AT2G02540" 54 60 49 41 35 60
"AT2G02550" 0 0 0 0 0 0
"AT2G02560" 799 782 1032 750 950 1288
"AT2G02570" 428 500 651 524 612 692
"AT2G02580" 0 0 0 0 0 0
"AT2G02590" 96 140 164 97 116 112
"AT2G02600" 0 0 0 0 0 0
"AT2G02610" 10 7 5 11 36 13
"AT2G02620" 3 3 0 2 1 2
"AT2G02630" 20 9 7 14 7 8
"AT2G02640" 0 0 0 0 0 0
"AT2G02650" 0 0 0 1 0 0
"AT2G02660" 0 0 0 0 0 0
"AT2G02670" 0 0 0 0 0 0
"AT2G02680" 35 32 43 39 71 72
"AT2G02690" 8 2 6 1 5 11
"AT2G02700" 1 1 5 6 0 1
"AT2G02710" 304 425 572 717 851 985
"AT2G02720" 0 2 1 0 2 0
"AT2G02730" 152 141 168 134 180 201
"AT2G02740" 194 245 319 84 196 193
"AT2G02741" 0 0 0 0 0 0
"AT2G02750" 23 31 44 26 24 48
"AT2G02760" 1049 1056 1571 1213 1414 1912
"AT2G02770" 103 114 131 90 127 122
"AT2G02780" 278 348 357 322 354 476
"AT2G02790" 347 335 484 318 320 396
"AT2G02795" 0 0 0 1 0 1
"AT2G02800" 600 795 875 643 875 1003
"AT2G02810" 113 159 203 129 204 298
"AT2G02820" 252 265 341 267 269 335
"AT2G02830" 0 0 0 0 0 0
"AT2G02835" 1 0 0 0 0 0
"AT2G02840" 1 0 0 0 0 0
"AT2G02850" 27 44 45 53 112 104
"AT2G02860" 342 378 482 318 432 464
"AT2G02870" 579 517 715 693 866 889
"AT2G02880" 91 106 102 52 135 108
"AT2G02890" 0 0 1 0 0 0
"AT2G02900" 0 0 0 0 0 0
"AT2G02910" 83 109 136 89 100 136
"AT2G02930" 161 122 250 195 171 288
"AT2G02950" 401 399 557 514 618 831
"AT2G02955" 100 110 133 70 85 119
"AT2G02960" 595 523 818 628 848 880
"AT2G02970" 461 417 496 435 501 715
"AT2G02980" 49 79 87 38 31 84
"AT2G02990" 74 23 54 46 78 109
"AT2G03000" 0 0 0 0 0 0
"AT2G03010" 75 52 69 59 44 46
"AT2G03020" 11 11 24 5 45 7
"AT2G03030" 0 0 0 0 0 0
"AT2G03040" 0 0 0 0 0 0
"AT2G03050" 127 102 103 65 82 112
"AT2G03060" 106 83 141 71 83 115
"AT2G03070" 379 434 572 440 504 631
"AT2G03080" 0 0 0 0 0 0
"AT2G03090" 433 477 598 326 287 416
"AT2G03100" 0 0 0 0 0 0
"AT2G03110" 2 13 8 7 11 8
"AT2G03120" 790 761 960 739 1042 1291
"AT2G03130" 0 0 3 2 1 4
"AT2G03140" 593 705 884 614 660 972
"AT2G03150" 805 832 1046 762 847 1030
"AT2G03160" 0 0 0 0 0 0
"AT2G03170" 0 0 0 0 0 0
"AT2G03180" 0 0 0 0 0 0
"AT2G03190" 0 0 0 0 0 0
"AT2G03200" 42 16 29 10 16 24
"AT2G03210" 0 0 0 0 0 0
"AT2G03220" 257 240 277 184 274 318
"AT2G03230" 0 0 0 0 0 0
"AT2G03240" 555 430 560 620 633 721
"AT2G03250" 0 0 2 0 2 0
"AT2G03260" 17 20 33 12 20 31
"AT2G03270" 120 101 133 120 153 128
"AT2G03280" 59 91 120 70 123 108
"AT2G03290" 0 0 0 0 0 0
"AT2G03291" 8 0 2 0 0 0
"AT2G03300" 0 0 0 0 0 0
"AT2G03310" 92 149 235 115 87 175
"AT2G03320" 0 1 0 0 0 0
"AT2G03330" 99 110 143 85 115 139
"AT2G03340" 384 522 647 527 569 758
"AT2G03350" 347 429 447 324 385 449
"AT2G03360" 3 2 7 5 4 4
"AT2G03370" 6 2 6 8 14 14
"AT2G03380" 55 35 41 15 14 37
"AT2G03390" 557 747 822 613 982 1099
"AT2G03410" 9 6 3 0 0 3
"AT2G03420" 0 0 0 0 0 0
"AT2G03430" 132 116 193 144 163 198
"AT2G03440" 1725 1321 1991 1427 1843 1863
"AT2G03445" 0 2 0 0 0 0
"AT2G03450" 121 109 139 157 110 183
"AT2G03460" 0 0 2 0 1 0
"AT2G03470" 375 400 409 349 507 519
"AT2G03480" 255 260 291 239 278 392
"AT2G03490" 0 0 0 0 0 0
"AT2G03500" 106 101 126 79 97 119
"AT2G03505" 29 16 22 5 20 25
"AT2G03510" 484 463 561 405 483 610
"AT2G03520" 4 0 4 6 1 3
"AT2G03530" 92 83 96 81 68 98
"AT2G03540" 4 7 13 4 7 11
"AT2G03550" 444 481 621 299 400 525
"AT2G03560" 0 0 0 0 0 0
"AT2G03565" 0 0 0 0 0 0
"AT2G03570" 0 0 1 0 0 0
"AT2G03580" 0 0 0 0 1 0
"AT2G03590" 64 51 61 47 87 64
"AT2G03600" 5 1 3 6 9 5
"AT2G03610" 0 0 0 0 0 0
"AT2G03620" 119 92 156 135 131 230
"AT2G03630" 0 0 0 1 0 0
"AT2G03640" 744 872 1003 975 1129 1230
"AT2G03650" 0 0 0 0 0 0
"AT2G03660" 0 0 0 0 0 0
"AT2G03667" 159 158 206 134 138 180
"AT2G03670" 115 129 185 94 96 181
"AT2G03680" 3201 2938 4311 2925 4621 4267
"AT2G03690" 301 214 326 256 351 334
"AT2G03700" 0 0 0 0 0 0
"AT2G03710" 91 123 91 38 54 68
"AT2G03720" 65 23 17 92 53 78
"AT2G03730" 255 356 449 295 265 469
"AT2G03740" 0 0 0 1 0 0
"AT2G03750" 360 492 396 247 348 391
"AT2G03760" 154 187 189 230 339 345
"AT2G03770" 1 2 0 4 3 5
"AT2G03780" 195 292 352 205 276 280
"AT2G03790" 0 0 0 0 0 0
"AT2G03800" 188 176 224 161 176 236
"AT2G03810" 103 105 123 128 118 176
"AT2G03820" 1483 1591 1873 1219 1788 1912
"AT2G03821" 1 7 7 9 0 1
"AT2G03822" 0 0 0 1 0 0
"AT2G03830" 1 1 1 1 1 3
"AT2G03840" 0 0 0 0 0 0
"AT2G03850" 5 3 19 41 25 41
"AT2G03860" 0 1 0 0 0 0
"AT2G03870" 341 483 602 324 500 481
"AT2G03880" 26 16 18 11 14 24
"AT2G03890" 1623 1549 2123 1861 2004 2662
"AT2G03900" 0 0 0 0 0 0
"AT2G03910" 0 0 0 0 0 0
"AT2G03913" 0 0 0 0 0 0
"AT2G03915" 0 0 0 0 0 0
"AT2G03920" 0 0 0 0 0 0
"AT2G03930" 0 0 0 0 0 0
"AT2G03931" 0 0 0 0 0 0
"AT2G03932" 0 0 0 0 0 0
"AT2G03933" 0 0 0 0 0 0
"AT2G03934" 0 1 0 0 0 0
"AT2G03935" 0 0 0 0 0 0
"AT2G03936" 0 0 0 0 0 0
"AT2G03937" 0 0 0 0 0 0
"AT2G03938" 0 0 0 0 0 0
"AT2G03940" 0 1 0 0 0 0
"AT2G03950" 0 0 0 0 0 0
"AT2G03955" 0 0 0 0 0 0
"AT2G03958" 0 0 0 0 0 0
"AT2G03960" 0 0 0 0 0 0
"AT2G03970" 0 0 0 0 0 0
"AT2G03972" 0 0 0 0 0 0
"AT2G03980" 246 342 394 215 464 441
"AT2G03990" 0 0 0 0 0 0
"AT2G04000" 0 0 0 0 0 0
"AT2G04010" 0 0 0 0 0 0
"AT2G04020" 0 0 0 0 0 0
"AT2G04025" 6 5 2 11 2 3
"AT2G04030" 4109 5530 5688 2700 3832 4587
"AT2G04031" 0 0 0 0 0 0
"AT2G04032" 0 0 1 0 0 0
"AT2G04033" 0 0 0 0 0 0
"AT2G04034" 0 0 0 0 0 0
"AT2G04035" 0 0 0 0 0 0
"AT2G04036" 0 0 0 0 0 0
"AT2G04037" 0 0 0 0 0 0
"AT2G04038" 8 0 0 9 11 5
"AT2G04039" 982 938 964 677 1137 719
"AT2G04040" 104 95 92 201 406 381
"AT2G04041" 0 0 0 0 0 0
"AT2G04042" 0 0 0 0 0 0
"AT2G04043" 0 0 0 0 0 0
"AT2G04045" 0 0 0 0 0 0
"AT2G04046" 0 0 0 0 0 0
"AT2G04047" 0 0 0 0 0 0
"AT2G04050" 18 63 66 87 119 104
"AT2G04060" 0 0 0 0 0 0
"AT2G04063" 0 1 1 0 0 0
"AT2G04066" 0 0 0 0 0 0
"AT2G04070" 3 10 21 1 2 1
"AT2G04080" 77 93 84 59 53 95
"AT2G04090" 34 22 19 29 49 41
"AT2G04100" 195 117 122 159 156 176
"AT2G04110" 275 197 263 242 243 297
"AT2G04115" 0 0 0 0 1 0
"AT2G04120" 0 0 0 0 0 0
"AT2G04130" 0 0 0 0 0 0
"AT2G04135" 2 14 18 1 1 5
"AT2G04140" 0 0 0 0 0 0
"AT2G04150" 0 0 0 0 0 0
"AT2G04160" 1496 1134 1563 1185 1245 1888
"AT2G04170" 167 67 74 133 130 127
"AT2G04180" 0 0 0 0 0 0
"AT2G04190" 1 0 1 0 1 1
"AT2G04200" 0 0 0 0 0 0
"AT2G04210" 0 0 0 0 0 0
"AT2G04220" 0 0 0 0 0 0
"AT2G04230" 320 263 306 178 194 284
"AT2G04235" 93 103 159 106 128 161
"AT2G04240" 180 220 287 213 245 292
"AT2G04250" 0 0 0 0 0 0
"AT2G04260" 0 0 0 0 0 0
"AT2G04270" 382 641 769 403 426 586
"AT2G04280" 805 776 900 627 654 902
"AT2G04290" 1 0 0 0 0 0
"AT2G04300" 0 0 0 0 0 0
"AT2G04305" 248 204 219 207 324 333
"AT2G04310" 0 0 0 0 0 0
"AT2G04320" 0 0 0 0 0 0
"AT2G04330" 0 0 0 0 0 0
"AT2G04340" 130 186 213 121 186 182
"AT2G04350" 642 567 867 684 938 1003
"AT2G04360" 416 540 616 324 446 602
"AT2G04370" 0 0 0 0 0 0
"AT2G04378" 424 410 429 276 386 412
"AT2G04380" 0 0 0 0 0 0
"AT2G04390" 2034 2161 2603 1520 2079 1955
"AT2G04395" 2 0 1 0 0 1
"AT2G04400" 360 494 457 298 358 459
"AT2G04410" 1195 1002 1190 1010 1404 1298
"AT2G04420" 0 2 3 0 1 0
"AT2G04425" 0 0 0 0 0 0
"AT2G04430" 37 48 49 36 58 64
"AT2G04440" 0 0 0 0 0 0
"AT2G04450" 39 51 85 57 58 77
"AT2G04460" 81 112 127 22 37 92
"AT2G04470" 0 0 0 0 0 0
"AT2G04480" 0 0 4 3 1 1
"AT2G04490" 2 5 0 3 0 3
"AT2G04495" 1 1 2 2 1 1
"AT2G04500" 12 9 7 13 9 13
"AT2G04510" 0 0 0 0 0 0
"AT2G04515" 1 1 1 2 17 8
"AT2G04520" 1052 1310 1425 863 1259 1288
"AT2G04530" 199 296 325 156 219 247
"AT2G04540" 214 260 356 186 286 302
"AT2G04550" 282 294 350 256 359 387
"AT2G04560" 50 65 81 44 78 75
"AT2G04570" 588 613 780 778 784 1097
"AT2G04580" 0 0 0 0 0 0
"AT2G04590" 0 0 0 0 0 0
"AT2G04600" 0 0 0 0 0 0
"AT2G04610" 4 2 1 3 0 2
"AT2G04620" 143 171 195 189 203 267
"AT2G04622" 0 0 0 0 0 0
"AT2G04625" 0 0 0 0 0 0
"AT2G04630" 399 514 678 366 456 606
"AT2G04650" 91 67 101 78 102 108
"AT2G04660" 83 150 202 127 124 221
"AT2G04670" 0 2 1 0 0 0
"AT2G04675" 0 0 0 0 0 0
"AT2G04680" 22 2 16 30 10 35
"AT2G04690" 319 283 428 343 467 503
"AT2G04700" 1226 1608 1697 1037 1742 1778
"AT2G04710" 0 0 0 0 0 0
"AT2G04720" 0 0 0 0 0 0
"AT2G04730" 0 0 0 0 0 0
"AT2G04740" 200 225 292 163 280 317
"AT2G04750" 0 0 0 0 0 0
"AT2G04760" 0 0 0 0 0 0
"AT2G04770" 0 0 1 2 0 0
"AT2G04780" 2046 1781 2292 1704 2105 2176
"AT2G04790" 148 155 183 79 213 217
"AT2G04795" 50 50 67 33 32 49
"AT2G04800" 45 39 27 36 43 39
"AT2G04810" 0 0 0 0 0 0
"AT2G04820" 0 0 0 0 0 0
"AT2G04830" 0 0 0 0 0 0
"AT2G04840" 3 5 3 12 0 4
"AT2G04842" 1620 2002 2378 1339 1925 2136
"AT2G04845" 85 102 150 66 111 149
"AT2G04850" 135 120 196 121 127 142
"AT2G04852" 0 3 4 1 1 3
"AT2G04860" 59 44 38 17 24 43
"AT2G04865" 452 439 674 441 473 594
"AT2G04870" 0 0 0 0 0 0
"AT2G04880" 453 443 545 432 403 545
"AT2G04890" 110 144 193 134 216 253
"AT2G04900" 487 464 709 553 959 877
"AT2G04910" 0 0 1 0 0 0
"AT2G04920" 0 0 0 0 0 0
"AT2G04925" 0 0 0 0 0 0
"AT2G04930" 0 0 0 0 0 0
"AT2G04940" 312 387 478 391 464 472
"AT2G04950" 0 0 0 0 0 0
"AT2G04970" 0 0 0 0 0 0
"AT2G04980" 0 0 0 0 0 0
"AT2G04990" 0 0 0 1 0 0
"AT2G05000" 0 0 0 0 0 0
"AT2G05010" 0 0 0 0 0 0
"AT2G05020" 0 0 0 0 0 0
"AT2G05025" 0 1 0 0 0 0
"AT2G05030" 0 0 1 0 1 0
"AT2G05040" 11 2 7 1 0 5
"AT2G05050" 0 0 0 0 0 0
"AT2G05060" 0 0 0 1 0 0
"AT2G05070" 53620 46918 73247 46294 46895 31704
"AT2G05080" 0 0 0 0 0 0
"AT2G05082" 0 0 0 0 0 0
"AT2G05084" 0 0 0 0 0 0
"AT2G05087" 0 0 0 0 0 0
"AT2G05090" 0 0 0 0 0 0
"AT2G05100" 62900 53780 82670 53567 55643 36744
"AT2G05110" 0 0 1 0 0 0
"AT2G05115" 0 0 0 0 0 0
"AT2G05117" 0 0 0 0 0 0
"AT2G05120" 210 269 328 176 253 276
"AT2G05130" 0 0 0 0 0 0
"AT2G05133" 5 0 1 0 2 0
"AT2G05140" 3 11 6 1 8 14
"AT2G05150" 0 0 0 0 0 0
"AT2G05160" 47 67 79 69 102 116
"AT2G05170" 800 740 876 745 922 1058
"AT2G05171" 1 0 0 2 0 0
"AT2G05180" 23 12 15 4 7 20
"AT2G05185" 12 10 9 12 5 10
"AT2G05190" 0 0 0 0 0 0
"AT2G05200" 0 0 0 0 0 0
"AT2G05210" 264 288 376 207 334 380
"AT2G05220" 3288 3413 4327 2145 3545 3093
"AT2G05230" 1 3 2 0 3 1
"AT2G05240" 0 0 0 0 0 0
"AT2G05250" 2 2 7 2 5 5
"AT2G05260" 191 109 148 124 194 179
"AT2G05270" 1 0 1 0 0 0
"AT2G05280" 1 5 3 5 1 5
"AT2G05290" 1 1 3 0 0 1
"AT2G05294" 0 0 0 0 0 0
"AT2G05300" 28 25 28 24 31 41
"AT2G05310" 941 1391 1438 829 1220 1231
"AT2G05320" 191 224 284 210 253 280
"AT2G05330" 1 4 1 2 0 1
"AT2G05335" 0 0 0 0 0 0
"AT2G05340" 0 0 0 0 0 0
"AT2G05350" 6 0 1 1 0 6
"AT2G05360" 1 0 0 0 0 0
"AT2G05370" 0 0 1 1 6 4
"AT2G05380" 35099 29944 46666 71956 114349 110733
"AT2G05390" 0 0 0 0 0 0
"AT2G05400" 3 7 4 6 12 8
"AT2G05410" 0 0 0 0 0 0
"AT2G05420" 0 0 0 0 0 1
"AT2G05430" 0 0 0 0 0 0
"AT2G05435" 0 0 0 0 0 0
"AT2G05440" 678 504 790 356 496 608
"AT2G05441" 0 0 0 0 0 0
"AT2G05450" 0 0 0 0 0 0
"AT2G05460" 0 0 0 0 0 0
"AT2G05470" 0 0 0 0 0 0
"AT2G05475" 0 0 0 0 0 0
"AT2G05480" 0 0 0 0 0 0
"AT2G05490" 0 1 0 0 0 0
"AT2G05500" 0 0 0 0 0 0
"AT2G05510" 994 686 1101 1241 1699 1954
"AT2G05518" 5 10 14 9 7 16
"AT2G05520" 22737 25329 36175 25779 35550 43251
"AT2G05530" 1 0 1 0 6 0
"AT2G05540" 4116 3118 4755 7864 8191 7948
"AT2G05550" 0 0 0 0 0 0
"AT2G05560" 0 0 0 0 0 0
"AT2G05562" 0 0 0 0 0 0
"AT2G05564" 0 0 0 0 0 0
"AT2G05567" 0 0 0 0 0 0
"AT2G05570" 0 0 0 0 0 0
"AT2G05580" 7 0 9 6 8 3
"AT2G05590" 142 125 155 73 119 152
"AT2G05600" 0 0 0 0 0 0
"AT2G05610" 0 0 0 0 0 0
"AT2G05620" 1342 1885 2178 1128 1640 1800
"AT2G05630" 127 198 205 171 229 255
"AT2G05632" 118 65 56 55 35 60
"AT2G05635" 0 0 0 0 0 1
"AT2G05640" 1 0 1 2 3 1
"AT2G05642" 0 0 0 0 0 0
"AT2G05645" 0 0 0 0 0 0
"AT2G05647" 0 0 0 0 0 0
"AT2G05660" 1 0 0 0 14 0
"AT2G05670" 0 0 0 0 0 0
"AT2G05680" 0 0 1 0 0 0
"AT2G05690" 0 0 0 0 0 0
"AT2G05700" 0 0 0 0 0 0
"AT2G05710" 4908 4320 6156 4754 5054 6892
"AT2G05715" 5 2 2 1 3 1
"AT2G05720" 0 0 0 0 0 0
"AT2G05730" 0 0 0 0 0 0
"AT2G05740" 0 0 0 0 0 0
"AT2G05750" 0 0 0 0 0 0
"AT2G05752" 0 0 1 0 0 0
"AT2G05753" 0 1 0 0 1 2
"AT2G05755" 246 219 231 156 245 211
"AT2G05760" 72 115 172 83 114 115
"AT2G05765" 30 34 23 19 26 24
"AT2G05770" 0 0 0 0 0 0
"AT2G05780" 0 0 0 0 0 0
"AT2G05786" 0 0 0 0 0 0
"AT2G05790" 2307 2175 3027 1731 1977 2307
"AT2G05800" 0 0 0 0 0 0
"AT2G05801" 0 0 0 0 0 0
"AT2G05803" 0 0 0 0 0 0
"AT2G05810" 6 7 8 6 3 12
"AT2G05812" 0 0 0 0 0 0
"AT2G05820" 0 0 0 0 1 1
"AT2G05830" 878 985 1252 657 1069 1085
"AT2G05840" 1008 977 1367 951 1403 1544
"AT2G05845" 0 0 0 0 0 0
"AT2G05850" 0 0 0 0 0 0
"AT2G05860" 0 0 0 0 0 0
"AT2G05870" 0 0 0 0 0 0
"AT2G05880" 0 0 0 0 0 0
"AT2G05890" 0 0 0 0 0 0
"AT2G05900" 0 0 0 0 0 0
"AT2G05910" 12 16 24 32 33 63
"AT2G05914" 15 18 15 10 13 21
"AT2G05915" 0 0 0 0 0 0
"AT2G05920" 4445 4345 5549 3745 4751 5394
"AT2G05930" 0 0 0 0 0 0
"AT2G05935" 0 1 0 0 0 0
"AT2G05940" 347 293 368 281 439 459
"AT2G05950" 1 4 4 2 0 1
"AT2G05960" 0 0 0 0 0 0
"AT2G05970" 0 0 0 0 0 0
"AT2G05980" 0 1 1 0 0 0
"AT2G05985" 0 0 0 0 0 0
"AT2G05990" 2678 3381 4199 2562 3675 4328
"AT2G05995" 20 27 24 3 2 6
"AT2G06000" 244 223 238 183 232 258
"AT2G06002" 14 6 15 15 7 12
"AT2G06005" 84 75 134 94 109 115
"AT2G06010" 194 272 349 166 254 295
"AT2G06020" 0 0 0 0 0 0
"AT2G06025" 489 593 716 535 821 844
"AT2G06040" 172 137 181 124 138 189
"AT2G06045" 0 0 0 0 0 0
"AT2G06050" 651 512 635 432 492 567
"AT2G06060" 0 0 0 0 0 0
"AT2G06070" 0 0 0 0 0 0
"AT2G06080" 0 0 0 0 0 0
"AT2G06090" 0 0 0 0 0 0
"AT2G06095" 0 0 0 0 0 0
"AT2G06100" 0 0 0 0 0 0
"AT2G06110" 0 0 0 0 0 0
"AT2G06120" 0 0 0 0 0 0
